minutes,io_readbytes_openeuler-home,io_readbytes_openeuler-root,io_readbytes_openeuler-swap,io_readbytes_sda,io_readbytes_source,io_writebytes_openeuler-home,io_writebytes_openeuler-root,io_writebytes_openeuler-swap,io_writebytes_sda,io_writebytes_source
2025-05-17 17:14:45,47,818,,633,oom,825953,4378552,,5398845,oom
2025-05-17 17:15:00,47,818,,633,oom,827927,4368348,,5344098,oom
2025-05-17 17:15:15,47,818,,633,oom,938887,4391030,,5326092,oom
2025-05-17 17:15:30,47,818,,633,oom,967472,4391030,,5304106,oom
2025-05-17 17:15:45,47,818,,633,oom,971893,4455182,,5153879,oom
2025-05-17 17:16:00,47,818,,633,oom,971893,4477315,,5097835,oom
2025-05-17 17:16:15,47,818,,633,oom,968169,4385295,,5095311,oom
2025-05-17 17:16:30,47,818,,633,oom,803233,4377000,,4717106,oom
2025-05-17 17:16:45,47,818,,633,oom,777405,4185748,,4679535,oom
2025-05-17 17:17:00,47,818,,633,oom,809582,4161262,,4649575,oom
2025-05-17 17:17:15,47,818,,633,oom,809582,4188523,,4649575,oom
2025-05-17 17:17:30,47,818,,633,oom,831433,4179648,,4629619,oom
2025-05-17 17:17:45,47,818,,633,oom,836145,4180030,,4622326,oom
2025-05-17 17:18:00,47,818,,633,oom,884429,3963233,,4687297,oom
2025-05-17 17:18:15,47,818,,633,oom,885044,3913156,,4760044,oom
2025-05-17 17:18:30,47,818,,633,oom,928651,3896772,,4781631,oom
2025-05-17 17:18:45,47,818,,633,oom,917874,3894243,,4845157,oom
2025-05-17 17:19:00,47,818,,633,oom,908725,3887615,,4843488,oom
2025-05-17 17:19:15,47,818,,633,oom,907370,3893271,,4800428,oom
2025-05-17 17:19:30,47,818,,633,oom,688396,3904717,,4794420,oom
2025-05-17 17:19:45,47,818,,633,oom,649750,3904717,,4768627,oom
2025-05-17 17:20:00,0,818,,633,oom,659614,3738273,,4538010,oom
2025-05-17 17:20:15,0,818,,633,oom,657681,3728532,,4466636,oom
2025-05-17 17:20:30,0,818,,633,oom,656032,3775800,,4554822,oom
2025-05-17 17:20:45,0,818,,633,oom,655088,3763246,,4527796,oom
2025-05-17 17:21:00,0,818,,633,oom,716776,3718255,,4442754,oom
2025-05-17 17:21:15,0,818,,633,oom,726506,3718288,,4417312,oom
2025-05-17 17:21:30,0,818,,633,oom,620485,3750416,,4178500,oom
2025-05-17 17:21:45,0,818,,675,oom,624922,3738643,,4167891,oom
2025-05-17 17:22:00,0,818,,741,oom,624105,3651832,,4174322,oom
2025-05-17 17:22:15,0,818,,789,oom,625149,3664594,,4174322,oom
2025-05-17 17:22:30,0,818,,870,oom,626856,3746338,,4295201,oom
2025-05-17 17:22:45,0,818,,924,oom,687355,3746338,,4363274,oom
2025-05-17 17:23:00,0,818,,938,oom,730051,4019188,,4448733,oom
2025-05-17 17:23:15,0,818,,938,oom,767605,4069776,,4462531,oom
2025-05-17 17:23:30,2048,818,,938,oom,769134,4186725,,4596657,oom
2025-05-17 17:23:45,2048,818,,7287,oom,1035809,4188976,,4985838,oom
2025-05-17 17:24:00,2048,818,,8279,oom,1091946,4418551,,5070218,oom
2025-05-17 17:24:15,2048,818,,14033,oom,1085076,4435543,,5215793,oom
2025-05-17 17:24:30,0,818,,3771,oom,1085076,4394621,,5337549,oom
2025-05-17 17:24:45,0,818,,2748,oom,1064526,4026368,,5538951,oom
2025-05-17 17:25:00,0,818,,633,oom,1062140,4026368,,6316812,oom
2025-05-17 17:25:15,0,818,,633,oom,1067933,4026368,,6508381,oom
2025-05-17 17:25:30,0,818,,633,oom,1067933,4026368,,7831787,oom
2025-05-17 17:25:45,0,818,,633,oom,1067933,6447104,,8002953,oom
2025-05-17 17:26:00,0,818,,633,oom,907049,8806400,,6955088,oom
2025-05-17 17:26:15,0,818,,633,oom,883993,8806400,,6808326,oom
2025-05-17 17:26:30,0,818,,633,oom,890764,6447104,,6111768,oom
2025-05-17 17:26:45,0,818,,633,oom,697503,4085760,,5820404,oom
2025-05-17 17:27:00,0,818,,633,oom,697299,4085760,,5098792,oom
2025-05-17 17:27:15,0,818,,633,oom,777152,4085760,,5098260,oom
2025-05-17 17:27:30,0,818,,633,oom,777152,4085760,,5077460,oom
2025-05-17 17:27:45,0,818,,633,oom,777152,4085760,,4907008,oom
2025-05-17 17:28:00,0,818,,633,oom,542960,4296704,,4907008,oom
2025-05-17 17:28:15,0,818,,633,oom,558779,4296704,,5033984,oom
2025-05-17 17:28:30,0,818,,633,oom,601750,4296704,,5033984,oom
2025-05-17 17:28:45,47,818,,633,oom,601750,4296704,,5033984,oom
2025-05-17 17:29:00,47,818,,633,oom,645842,4296704,,5033984,oom
2025-05-17 17:29:15,47,818,,633,oom,680425,4296704,,5033984,oom
2025-05-17 17:29:30,47,818,,633,oom,760351,4947968,,5521408,oom
2025-05-17 17:29:45,47,818,,633,oom,765629,4947968,,5521408,oom
2025-05-17 17:30:00,47,818,,633,oom,795396,12075008,,5521408,oom
2025-05-17 17:30:15,47,818,,633,oom,772607,12075008,,5537590,oom
2025-05-17 17:30:30,47,818,,633,oom,796718,12075008,,14426112,oom
2025-05-17 17:30:45,47,818,,633,oom,796252,12075008,,14426112,oom
2025-05-17 17:31:00,47,818,,633,oom,619965,5767168,,14426112,oom
2025-05-17 17:31:15,47,818,,633,oom,617769,5767168,,14426112,oom
2025-05-17 17:31:30,47,818,,633,oom,638902,5767168,,4274176,oom
2025-05-17 17:31:45,47,818,,633,oom,624640,5767168,,4274176,oom
2025-05-17 17:32:00,47,818,,633,oom,624640,3627008,,4274176,oom
2025-05-17 17:32:15,47,818,,633,oom,624640,3627008,,4274176,oom
2025-05-17 17:32:30,47,818,,633,oom,624640,3627008,,4229120,oom
2025-05-17 17:32:45,47,818,,633,oom,1126400,3627008,,4229120,oom
2025-05-17 17:33:00,47,818,,633,oom,1126400,2555904,,4229120,oom
2025-05-17 17:33:15,47,818,,633,oom,1126400,2555904,,4229120,oom
2025-05-17 17:33:30,47,818,,633,oom,1126400,2555904,,4100096,oom
2025-05-17 17:33:45,47,818,,633,oom,815104,2555904,,4100096,oom
2025-05-17 17:34:00,47,818,,633,oom,815104,4427776,,4100096,oom
2025-05-17 17:34:15,47,818,,633,oom,815104,4427776,,4100096,oom
2025-05-17 17:34:30,47,818,,633,oom,817812,4427776,,6064128,oom
2025-05-17 17:34:45,47,818,,633,oom,1251328,4427776,,7323648,oom
2025-05-17 17:35:00,47,818,,633,oom,1251328,4427776,,7323648,oom
2025-05-17 17:35:15,47,818,,633,oom,1251328,4868096,,7323648,oom
2025-05-17 17:35:30,47,818,,633,oom,1622016,4868096,,5780659,oom
2025-05-17 17:35:45,47,818,,633,oom,1622016,4868096,,5683560,oom
2025-05-17 17:36:00,47,818,,633,oom,1134592,4868096,,5618652,oom
2025-05-17 17:36:15,47,818,,633,oom,1198994,4653056,,5462135,oom
2025-05-17 17:36:30,47,818,,633,oom,1144088,4653056,,5451190,oom
2025-05-17 17:36:45,47,818,,633,oom,1091025,4653056,,5315773,oom
2025-05-17 17:37:00,47,818,,633,oom,1089968,4432219,,5276740,oom
2025-05-17 17:37:15,47,818,,633,oom,1082700,4423987,,5292199,oom
2025-05-17 17:37:30,47,818,,633,oom,1081950,4007772,,5293866,oom
2025-05-17 17:37:45,47,818,,633,oom,1097785,3988304,,5301066,oom
2025-05-17 17:38:00,47,818,,633,oom,1120299,3935660,,5290517,oom
2025-05-17 17:38:15,47,818,,633,oom,1411633,3937035,,5249676,oom
2025-05-17 17:38:30,47,818,,633,oom,1438963,4083806,,5240229,oom
2025-05-17 17:38:45,47,818,,633,oom,1366153,4150239,,5203747,oom
2025-05-17 17:39:00,47,818,,633,oom,1364740,4220579,,4985952,oom
2025-05-17 17:39:15,47,818,,633,oom,1029242,4226559,,5042155,oom
2025-05-17 17:39:30,47,818,,633,oom,1003784,4294417,,5132498,oom
2025-05-17 17:39:45,47,818,,633,oom,1020000,4293339,,5148643,oom
2025-05-17 17:40:00,47,818,,633,oom,1025173,4338686,,5502707,oom
2025-05-17 17:40:15,47,818,,633,oom,1093770,4338686,,5546223,oom
2025-05-17 17:40:30,47,818,,633,oom,1126924,4341200,,5452780,oom
2025-05-17 17:40:45,47,818,,633,oom,1129344,4447026,,5449039,oom
2025-05-17 17:41:00,47,818,,633,oom,1129344,4464203,,5428781,oom
2025-05-17 17:41:15,47,818,,633,oom,1131075,4372131,,5425800,oom
2025-05-17 17:41:30,47,818,,633,oom,1230069,4371340,,5375605,oom
2025-05-17 17:41:45,47,818,,633,oom,1231880,4342815,,5363734,oom
2025-05-17 17:42:00,47,818,,633,oom,1178615,4336022,,5312135,oom
2025-05-17 17:42:15,47,818,,633,oom,1175709,4351737,,5282605,oom
2025-05-17 17:42:30,47,818,,633,oom,1063786,4351737,,5300649,oom
2025-05-17 17:42:45,47,818,,633,oom,1075739,4473382,,5316501,oom
2025-05-17 17:43:00,47,818,,633,oom,1107288,4483405,,5407488,oom
2025-05-17 17:43:15,47,818,,633,oom,1116472,4377115,,5392900,oom
2025-05-17 17:43:30,47,818,,633,oom,1300802,4357930,,5330847,oom
2025-05-17 17:43:45,47,818,,633,oom,1319958,3962037,,5324427,oom
2025-05-17 17:44:00,47,818,,633,oom,1197454,3976943,,5253433,oom
2025-05-17 17:44:15,47,818,,633,oom,1182154,3960201,,5161674,oom
2025-05-17 17:44:30,47,818,,633,oom,791196,3960201,,5178053,oom
2025-05-17 17:44:45,47,818,,633,oom,785199,3960201,,5181493,oom
2025-05-17 17:45:00,47,818,,633,oom,811192,4059441,,5304814,oom
2025-05-17 17:45:15,47,818,,633,oom,839965,4136388,,5384880,oom
2025-05-17 17:45:30,47,818,,633,oom,1385840,4180482,,5258685,oom
2025-05-17 17:45:45,47,818,,633,oom,1424827,4180482,,5225942,oom
2025-05-17 17:46:00,47,818,,633,oom,1414422,4259658,,4778563,oom
2025-05-17 17:46:15,47,818,,633,oom,1414422,4234165,,4717537,oom
2025-05-17 17:46:30,47,818,,633,oom,1414422,4235262,,4709922,oom
2025-05-17 17:46:45,47,818,,633,oom,1493457,4229553,,4707980,oom
2025-05-17 17:47:00,47,818,,633,oom,1470292,3495560,,4651698,oom
2025-05-17 17:47:15,47,818,,633,oom,1363213,3538166,,4724962,oom
2025-05-17 17:47:30,47,818,,633,oom,1358725,3813887,,5041344,oom
2025-05-17 17:47:45,47,818,,633,oom,900993,3817822,,5072699,oom
2025-05-17 17:48:00,47,818,,633,oom,903640,4909955,,5187626,oom
2025-05-17 17:48:15,47,818,,633,oom,964592,5067237,,6269567,oom
2025-05-17 17:48:30,47,818,,633,oom,977218,4967584,,6373655,oom
2025-05-17 17:48:45,47,818,,633,oom,1407081,4968809,,5852187,oom
2025-05-17 17:49:00,47,818,,633,oom,1461565,4840071,,5767735,oom
2025-05-17 17:49:15,47,818,,633,oom,1400912,3597301,,5012970,oom
2025-05-17 17:49:30,47,818,,696,oom,1400912,3448954,,4971193,oom
2025-05-17 17:49:45,47,1048,,696,oom,1399743,3715463,,4864873,oom
2025-05-17 17:50:00,47,1048,,696,oom,1397551,3715463,,4867768,oom
2025-05-17 17:50:15,47,1539,,696,oom,906071,3926634,,4920627,oom
2025-05-17 17:50:30,47,1539,,810,oom,886483,3926831,,4931988,oom
2025-05-17 17:50:45,47,1769,,810,oom,1316511,3931578,,4901071,oom
2025-05-17 17:51:00,47,1912,,1208,oom,1378829,3929748,,4865694,oom
2025-05-17 17:51:15,47,1912,,1323,oom,1317549,3937142,,4696051,oom
2025-05-17 17:51:30,47,1912,,1323,oom,1316439,3915685,,4681075,oom
2025-05-17 17:51:45,47,2956,,1662,oom,1430118,3883474,,4736254,oom
2025-05-17 17:52:00,47,4664,,5332,oom,1433384,3865224,,4745142,oom
2025-05-17 17:52:15,47,65989,,101819,oom,1351294,3551151,,4779652,oom
2025-05-17 17:52:30,47,72865,,133165,oom,1346958,3527089,,4797683,oom
2025-05-17 17:52:45,47,38423,,111191,oom,1276481,3580025,,4819315,oom
2025-05-17 17:53:00,47,38187,,111672,oom,868566,3578012,,4825107,oom
2025-05-17 17:53:15,47,56661,,109676,oom,873614,3621103,,4595825,oom
2025-05-17 17:53:30,47,49785,,77377,oom,899250,3646744,,4591782,oom
2025-05-17 17:53:45,47,3565,,4633,oom,902281,3668135,,4572211,oom
2025-05-17 17:54:00,47,3029,,4633,oom,1402185,3669867,,4573575,oom
2025-05-17 17:54:15,47,2784,,4224,oom,1439299,3665270,,4575064,oom
2025-05-17 17:54:30,47,2702,,3966,oom,1297553,3665270,,4585556,oom
2025-05-17 17:54:45,47,2028,,3013,oom,1294417,3665270,,4587768,oom
2025-05-17 17:55:00,47,1413,,2303,oom,1001161,2793937,,4108003,oom
2025-05-17 17:55:15,47,1298,,1107,oom,982269,3688164,,4904093,oom
2025-05-17 17:55:30,47,964,,670,oom,1011466,3687506,,4923229,oom
2025-05-17 17:55:45,47,964,,670,oom,1022057,3723831,,4971771,oom
2025-05-17 17:56:00,47,964,,670,oom,1277320,3723753,,4971771,oom
2025-05-17 17:56:15,47,964,,29067,oom,1303908,3719083,,4970863,oom
2025-05-17 17:56:30,47,863,,29118,oom,1233259,3704091,,4988231,oom
2025-05-17 17:56:45,47,863,,29118,oom,1233259,3712855,,4948296,oom
2025-05-17 17:57:00,47,863,,29118,oom,1348256,3721911,,4882422,oom
2025-05-17 17:57:15,47,863,,8546,oom,1335849,3725008,,4716325,oom
2025-05-17 17:57:30,47,863,,709,oom,1174212,4083913,,4719024,oom
2025-05-17 17:57:45,47,863,,709,oom,1117045,4197390,,4900849,oom
2025-05-17 17:58:00,47,863,,709,oom,810702,4313364,,5002212,oom
2025-05-17 17:58:15,47,863,,709,oom,835039,4351658,,5079864,oom
2025-05-17 17:58:30,47,863,,709,oom,671329,5350226,,5871786,oom
2025-05-17 17:58:45,47,863,,709,oom,674794,5248780,,5881209,oom
2025-05-17 17:59:00,47,863,,709,oom,687309,4970359,,5778369,oom
2025-05-17 17:59:15,47,863,,709,oom,1280562,4956428,,5776738,oom
2025-05-17 17:59:30,47,863,,709,oom,1310377,4155181,,5783213,oom
2025-05-17 17:59:45,47,863,,709,oom,1187696,3978821,,5749508,oom
2025-05-17 18:00:00,47,863,,709,oom,1182819,4099330,,5632362,oom
2025-05-17 18:00:15,47,863,,709,oom,884469,4102505,,5605062,oom
2025-05-17 18:00:30,47,863,,709,oom,912698,4111985,,5353671,oom
2025-05-17 18:00:45,47,863,,709,oom,922734,4750707,,5325651,oom
2025-05-17 18:01:00,47,863,,709,oom,921819,4804630,,5416268,oom
2025-05-17 18:01:15,47,863,,709,oom,926783,4608295,,5438418,oom
2025-05-17 18:01:30,47,863,,709,oom,990301,4601714,,5846482,oom
2025-05-17 18:01:45,47,863,,709,oom,1056736,4716897,,5864015,oom
2025-05-17 18:02:00,47,863,,709,oom,1099007,4691137,,5732397,oom
2025-05-17 18:02:15,47,863,,709,oom,1372955,4514789,,5704247,oom
2025-05-17 18:02:30,47,863,,709,oom,1424398,4476083,,5435334,oom
2025-05-17 18:02:45,47,863,,709,oom,1339827,3637953,,5348902,oom
2025-05-17 18:03:00,47,863,,709,oom,1339827,3611478,,5254114,oom
2025-05-17 18:03:15,47,863,,709,oom,1345369,3704925,,5248899,oom
2025-05-17 18:03:30,47,863,,709,oom,1276150,3704925,,4991796,oom
2025-05-17 18:03:45,47,863,,709,oom,1096764,4244192,,4547812,oom
2025-05-17 18:04:00,47,863,,709,oom,1086770,4333772,,4634733,oom
2025-05-17 18:04:15,47,863,,709,oom,768044,4346963,,5135532,oom
2025-05-17 18:04:30,47,863,,709,oom,776816,4365137,,5914579,oom
2025-05-17 18:04:45,47,863,,709,oom,800929,5131060,,6079020,oom
2025-05-17 18:05:00,47,863,,709,oom,803320,5065684,,5616524,oom
2025-05-17 18:05:15,47,863,,709,oom,1439248,4660467,,5579297,oom
2025-05-17 18:05:30,47,863,,709,oom,1506036,4608271,,5576795,oom
2025-05-17 18:05:45,47,863,,709,oom,1347782,3318916,,5519454,oom
2025-05-17 18:06:00,47,863,,709,oom,1344243,3123203,,5455359,oom
2025-05-17 18:06:15,47,863,,709,oom,899136,3402361,,5434119,oom
2025-05-17 18:06:30,47,863,,709,oom,894144,3405288,,5429044,oom
2025-05-17 18:06:45,0,863,,709,oom,962835,4345305,,5438883,oom
2025-05-17 18:07:00,0,863,,709,oom,962835,4474313,,5312585,oom
2025-05-17 18:07:15,0,863,,709,oom,977252,4229022,,4961329,oom
2025-05-17 18:07:30,0,863,,709,oom,1232743,4229022,,4705130,oom
2025-05-17 18:07:45,0,863,,709,oom,1262030,4138232,,3743272,oom
2025-05-17 18:08:00,0,863,,709,oom,1130573,2680723,,3570106,oom
2025-05-17 18:08:15,0,863,,709,oom,1125059,2413156,,3644517,oom
2025-05-17 18:08:30,0,863,,709,oom,931654,2706257,,3664394,oom
2025-05-17 18:08:45,0,863,,709,oom,946647,2711934,,4446312,oom
2025-05-17 18:09:00,0,863,,715,oom,1008783,3116586,,4696895,oom
2025-05-17 18:09:15,0,863,,715,oom,1024886,3207153,,4524931,oom
2025-05-17 18:09:30,0,863,,741,oom,1503864,3321855,,4524931,oom
2025-05-17 18:09:45,0,863,,761,oom,1570963,3315508,,4292439,oom
2025-05-17 18:10:00,0,863,,771,oom,1492067,2824872,,4288620,oom
2025-05-17 18:10:15,2048,863,,845,oom,1491166,2761503,,4384749,oom
2025-05-17 18:10:30,2048,863,,975,oom,1519618,3145682,,4405094,oom
2025-05-17 18:10:45,2048,863,,8214,oom,1501970,3157034,,4616760,oom
2025-05-17 18:11:00,2048,863,,9262,oom,1430149,4253088,,4673094,oom
2025-05-17 18:11:15,0,863,,15663,oom,1430031,4441836,,5056556,oom
2025-05-17 18:11:30,0,863,,15643,oom,1307877,4265395,,5093876,oom
2025-05-17 18:11:45,0,863,,5033,oom,1238789,4242116,,5871833,oom
2025-05-17 18:12:00,0,863,,3151,oom,1135894,3451385,,5907724,oom
2025-05-17 18:12:15,0,863,,910,oom,1132746,3477504,,5431954,oom
2025-05-17 18:12:30,0,863,,910,oom,942124,3585645,,5345759,oom
2025-05-17 18:12:45,0,863,,892,oom,951499,3606498,,4590168,oom
2025-05-17 18:13:00,0,863,,875,oom,984897,3622378,,4410389,oom
2025-05-17 18:13:15,0,863,,855,oom,983842,4099090,,4448457,oom
2025-05-17 18:13:30,0,863,,783,oom,986846,4074658,,4458347,oom
2025-05-17 18:13:45,0,863,,746,oom,1296298,4056446,,4612148,oom
2025-05-17 18:14:00,0,863,,725,oom,1303875,4045193,,4611631,oom
2025-05-17 18:14:15,0,863,,709,oom,1131427,3294970,,4719107,oom
2025-05-17 18:14:30,0,863,,699,oom,1125178,3288610,,4710796,oom
2025-05-17 18:14:45,0,863,,699,oom,916532,3504417,,4732290,oom
2025-05-17 18:15:00,0,863,,699,oom,953039,3529781,,4687438,oom
2025-05-17 18:15:15,0,863,,699,oom,1014832,4068866,,4636013,oom
2025-05-17 18:15:30,110,863,,699,oom,1014832,4087940,,4627118,oom
2025-05-17 18:15:45,110,863,,699,oom,1381262,4090964,,4596056,oom
2025-05-17 18:16:00,110,863,,699,oom,1367734,2949120,,4322650,oom
2025-05-17 18:16:15,110,863,,699,oom,1203142,2949120,,4341140,oom
2025-05-17 18:16:30,110,863,,699,oom,1201536,2949120,,4539585,oom
2025-05-17 18:16:45,110,863,,699,oom,830497,2949120,,4723768,oom
2025-05-17 18:17:00,110,863,,699,oom,857186,4562944,,4758923,oom
2025-05-17 18:17:15,110,863,,699,oom,886875,5038080,,4756243,oom
2025-05-17 18:17:30,110,863,,699,oom,888360,5038080,,4757254,oom
2025-05-17 18:17:45,110,863,,699,oom,1311775,5038080,,4755338,oom
2025-05-17 18:18:00,110,863,,699,oom,1378207,4356255,,4645997,oom
2025-05-17 18:18:15,110,863,,699,oom,1285241,3143249,,4638609,oom
2025-05-17 18:18:30,110,863,,699,oom,1283361,2930675,,4588728,oom
2025-05-17 18:18:45,110,863,,699,oom,1110658,3384760,,4589861,oom
2025-05-17 18:19:00,110,863,,699,oom,1117594,3384760,,4589583,oom
2025-05-17 18:19:15,110,863,,699,oom,1091388,4352980,,4807406,oom
2025-05-17 18:19:30,110,863,,699,oom,1091763,4479671,,4834090,oom
2025-05-17 18:19:45,110,863,,699,oom,1075778,4273438,,4999509,oom
2025-05-17 18:20:00,110,863,,699,oom,1085825,4273438,,5038637,oom
2025-05-17 18:20:15,110,863,,699,oom,1114566,4221915,,5828532,oom
2025-05-17 18:20:30,110,863,,699,oom,1113447,4201939,,5888991,oom
2025-05-17 18:20:45,110,863,,699,oom,1113447,4175510,,5686580,oom
2025-05-17 18:21:00,110,863,,699,oom,1206947,4175510,,5669918,oom
2025-05-17 18:21:15,110,863,,699,oom,1194759,4171901,,5648772,oom
2025-05-17 18:21:30,110,863,,699,oom,1052672,4625297,,5300654,oom
2025-05-17 18:21:45,110,0,,699,oom,905216,4613986,,5114633,oom
2025-05-17 18:22:00,110,0,,699,oom,905216,4347390,,4732330,oom
2025-05-17 18:22:15,110,0,,0,oom,905216,4338525,,4758765,oom
2025-05-17 18:22:30,110,0,,0,oom,879796,3958882,,4678589,oom
2025-05-17 18:22:45,110,0,,0,oom,833005,3927090,,4670711,oom
2025-05-17 18:23:00,110,0,,0,oom,611882,3920291,,4637523,oom
2025-05-17 18:23:15,110,0,,0,oom,584046,3920291,,4598520,oom
2025-05-17 18:23:30,110,0,,0,oom,597963,3783191,,4422020,oom
2025-05-17 18:23:45,110,0,,0,oom,597963,3667850,,4308335,oom
2025-05-17 18:24:00,110,0,,0,oom,597963,3921920,,3673601,oom
2025-05-17 18:24:15,110,0,,0,oom,647168,2220032,,3393942,oom
2025-05-17 18:24:30,110,0,,0,oom,647168,2220032,,3196322,oom
2025-05-17 18:24:45,110,0,,0,oom,700416,2220032,,3064232,oom
2025-05-17 18:25:00,110,0,,0,oom,700416,2277402,,2595981,oom
2025-05-17 18:25:15,110,374784,,0,oom,700416,2265033,,2497871,oom
2025-05-17 18:25:30,110,374784,,0,oom,694851,1915601,,2539775,oom
2025-05-17 18:25:45,110,374784,,374784,oom,1015808,1878729,,2531344,oom
2025-05-17 18:26:00,110,374784,,374784,oom,1015808,1893546,,2690445,oom
2025-05-17 18:26:15,110,0,,374784,oom,1015808,2854912,,2717651,oom
2025-05-17 18:26:30,110,0,,374784,oom,1015808,2854912,,2705744,oom
2025-05-17 18:26:45,110,0,,0,oom,1015808,2854912,,2664694,oom
2025-05-17 18:27:00,110,0,,0,oom,681984,1622016,,2344659,oom
2025-05-17 18:27:15,110,0,,0,oom,681984,1724416,,2330224,oom
2025-05-17 18:27:30,110,0,,0,oom,681984,1724416,,2363542,oom
2025-05-17 18:27:45,110,0,,0,oom,681984,1758899,,2362436,oom
2025-05-17 18:28:00,110,0,,0,oom,577536,1764703,,2340413,oom
