minutes,cpu_iowait_cpu 0,cpu_iowait_cpu 1,cpu_iowait_cpu 2,cpu_iowait_cpu 3,cpu_iowait_cpu 4,cpu_iowait_cpu 5,cpu_iowait_cpu 6,cpu_iowait_cpu 7,cpu_iowait_cpu 8,cpu_iowait_cpu 9,cpu_iowait_source,cpu_irq_cpu 0,cpu_irq_cpu 1,cpu_irq_cpu 2,cpu_irq_cpu 3,cpu_irq_cpu 4,cpu_irq_cpu 5,cpu_irq_cpu 6,cpu_irq_cpu 7,cpu_irq_cpu 8,cpu_irq_cpu 9,cpu_irq_source,cpu_system_cpu 0,cpu_system_cpu 1,cpu_system_cpu 2,cpu_system_cpu 3,cpu_system_cpu 4,cpu_system_cpu 5,cpu_system_cpu 6,cpu_system_cpu 7,cpu_system_cpu 8,cpu_system_cpu 9,cpu_system_source,cpu_user_cpu 0,cpu_user_cpu 1,cpu_user_cpu 2,cpu_user_cpu 3,cpu_user_cpu 4,cpu_user_cpu 5,cpu_user_cpu 6,cpu_user_cpu 7,cpu_user_cpu 8,cpu_user_cpu 9,cpu_user_source,cpu_utilization_cpu 0,cpu_utilization_cpu 1,cpu_utilization_cpu 2,cpu_utilization_cpu 3,cpu_utilization_cpu 4,cpu_utilization_cpu 5,cpu_utilization_cpu 6,cpu_utilization_cpu 7,cpu_utilization_cpu 8,cpu_utilization_cpu 9,cpu_utilization_source
2025-05-17 18:29:15,13,86,10,29,12,22,23,15,0,0,OOM,674,815,731,487,557,687,595,674,0,0,OOM,535,588,525,700,784,503,923,560,0,0,OOM,10363,10655,10516,17673,18032,10482,17593,10798,0,0,OOM,84.6622299318419,85.76353223101155,85.61716660585313,87.54852742947976,89.44262967212522,85.47959835385596,87.68717045862661,87.4114706013763,0,0,OOM
2025-05-17 18:29:30,33,71,10,46,12,25,23,10,0,0,OOM,692,789,722,503,572,710,582,674,0,0,OOM,547,612,550,744,789,510,953,599,0,0,OOM,10346,10609,10473,17542,17990,10467,17576,10662,0,0,OOM,84.84183284930013,85.64867907823037,85.14377102341355,87.22948633333557,89.2671002348958,85.48300134549275,87.62766481158756,87.35735653164264,0,0,OOM
2025-05-17 18:29:45,33,66,10,15,12,37,26,10,0,0,OOM,692,782,718,507,573,714,577,674,0,0,OOM,547,618,553,745,789,510,953,600,0,0,OOM,10346,10597,10470,17528,17990,10468,17576,10655,0,0,OOM,84.86624951596681,85.64867907823037,84.95144389923057,87.19224188889113,89.26360023489582,85.54383720407861,87.62766481158756,87.39918827767438,0,0,OOM
2025-05-17 18:30:00,18,41,10,15,12,64,57,5,0,0,OOM,705,647,684,544,617,744,532,661,0,0,OOM,537,659,602,970,801,542,737,595,0,0,OOM,10449,10266,10134,17033,17967,10574,17314,10452,0,0,OOM,86.8063135068305,85.21935434775556,83.56333318903313,86.16721213369965,89.28652126664183,86.95727895160391,86.70589971267005,88.17437033115486,0,0,OOM
2025-05-17 18:30:15,20,40,10,15,13,67,61,5,0,0,OOM,706,623,671,553,624,755,529,662,0,0,OOM,543,677,618,977,814,554,738,605,0,0,OOM,10461,10227,10096,16975,17945,10592,17250,10406,0,0,OOM,86.77358080102715,84.97762280819447,83.55645778271432,86.09380611111115,89.11924651916708,87.060793809785,86.59007263486254,88.29604370620204,0,0,OOM
2025-05-17 18:30:30,36,37,10,15,16,80,71,5,0,0,OOM,707,688,683,555,612,781,527,683,0,0,OOM,564,730,631,968,863,597,789,626,0,0,OOM,10436,10134,10102,16933,17819,10492,17163,10400,0,0,OOM,86.55149655131622,84.61534017884172,83.7907745327539,86.21640431506154,88.47524438241493,86.67142231154916,86.38186081510001,88.28572228137456,0,0,OOM
2025-05-17 18:30:45,36,37,7,10,29,79,71,5,0,0,OOM,707,692,683,555,605,783,525,685,0,0,OOM,565,737,631,968,893,605,793,626,0,0,OOM,10436,10107,10102,16937,17790,10490,17170,10401,0,0,OOM,86.53599655131622,84.53988541693695,83.8539604301898,86.23234241029962,88.2277086681292,86.67142231154916,86.38186081510001,88.30265409955638,0,0,OOM
2025-05-17 18:31:00,35,77,5,10,131,86,68,5,0,0,OOM,630,625,695,515,515,805,510,725,0,0,OOM,593,778,791,1064,1167,773,1045,652,0,0,OOM,10385,9719,10031,17070,17029,10164,17142,10467,0,0,OOM,86.65831743549819,82.17026269618293,84.42155053586131,86.46851625710893,86.40534722222218,85.77119150995205,86.4076632293665,88.6669424813295,0,0,OOM
2025-05-17 18:31:15,35,76,5,10,135,89,69,5,0,0,OOM,630,625,695,515,515,805,510,725,0,0,OOM,601,782,810,1084,1179,780,1075,666,0,0,OOM,10347,9694,10012,17101,16925,10090,17108,10459,0,0,OOM,86.41312790690517,81.91386332274688,84.54785559163052,86.61422293099059,85.9416369047619,85.57053113226644,86.42390912401117,88.68559480092561,0,0,OOM
2025-05-17 18:31:30,35,65,5,36,116,87,72,5,0,0,OOM,630,625,695,515,515,805,510,725,0,0,OOM,639,794,804,1108,1223,773,1067,698,0,0,OOM,10233,9847,10019,17071,16929,9942,17054,10389,0,0,OOM,86.13734582056098,82.29507726378816,84.84131406082308,86.71304275695374,86.29166271510199,85.53864517739616,86.54820230528894,88.3313250582748,0,0,OOM
2025-05-17 18:31:45,10,63,75,122,117,87,72,120,0,0,OOM,1130,1140,1360,1015,970,1315,960,1220,0,0,OOM,645,791,804,1109,1224,774,1071,697,0,0,OOM,10220,9847,10018,17063,16929,9936,17054,10385,0,0,OOM,86.09609927773332,82.3548667783354,85.07926817337719,86.83875729584625,86.40152382621311,85.53864517739616,86.57956748843911,88.28450331914436,0,0,OOM
2025-05-17 18:32:00,10,42,75,120,111,53,52,120,0,0,OOM,1130,1140,1360,1015,970,1830,960,1780,0,0,OOM,833,806,786,1387,1271,834,1257,771,0,0,OOM,9692,9756,9957,16643,16428,9733,16577,9933,0,0,OOM,85.1305263492841,84.66177244855942,87.23956309523807,88.24624909812411,87.38263470875526,85.6383201459227,87.79131761217845,87.449180532334,0,0,OOM
2025-05-17 18:32:15,10,41,75,230,107,53,50,120,0,0,OOM,1130,1610,1360,1015,1390,1830,1390,1780,0,0,OOM,836,800,763,1377,1258,837,1252,759,0,0,OOM,9633,9785,9974,16584,16511,9720,16562,9906,0,0,OOM,85.16918281335685,84.99115539842586,87.24193769841266,88.5414118506494,87.39360375637435,85.49249935406658,88.1101672127976,87.07599941104809,0,0,OOM
2025-05-17 18:32:30,10,37,140,230,99,52,60,160,0,0,OOM,1130,1610,1360,1015,970,1302,960,1250,0,0,OOM,715,726,747,1131,1177,732,1129,698,0,0,OOM,9787,9910,10028,16736,16644,9863,16792,10015,0,0,OOM,84.84350213278368,85.19528497240715,86.21064962675504,88.63055772772049,87.22496384022486,85.45497546424868,88.15594671780902,86.47183633059984,0,0,OOM
2025-05-17 18:32:45,480,37,235,10,99,53,61,170,0,0,OOM,670,850,715,500,575,825,575,730,0,0,OOM,705,707,742,1124,1133,688,1118,691,0,0,OOM,9793,9929,10032,16934,16646,9934,16818,10038,0,0,OOM,84.77077991056144,85.19528497240715,85.92452462675504,88.68196157387432,87.0847122529233,85.47502006148152,88.15594671780902,86.44436014012366,0,0,OOM
2025-05-17 18:33:00,480,37,330,23,88,25,58,170,0,0,OOM,670,950,715,500,575,825,575,730,0,0,OOM,557,467,595,756,901,440,785,495,0,0,OOM,9814,10595,10237,17750,17118,10675,17639,10364,0,0,OOM,81.33322873482379,85.37631211597323,84.14713809523809,88.71084970676453,86.52482330765638,86.5135814856368,87.81389103653288,85.0241354761664,0,0,OOM
2025-05-17 18:33:15,940,37,330,13,85,25,59,123,0,0,OOM,670,907,715,500,575,825,575,730,0,0,OOM,559,457,583,709,883,419,785,475,0,0,OOM,9874,10659,10257,17906,17261,10855,17673,10376,0,0,OOM,81.11232562618521,85.3711209881397,83.98826865079363,88.77580179911659,86.51850108543417,86.75116363930191,87.71125579123763,84.67838707908665,0,0,OOM
2025-05-17 18:33:30,940,37,330,37,85,54,73,118,0,0,OOM,670,850,730,530,600,900,620,800,0,0,OOM,566,460,577,668,865,432,785,483,0,0,OOM,9963,10611,10287,17830,17315,10786,17573,10404,0,0,OOM,81.50027375930219,85.3760309637627,84.31810713445235,88.92624975179119,86.67657808958985,86.6058350838259,87.64065537326138,84.75089632552843,0,0,OOM
2025-05-17 18:33:45,480,37,202,44,85,56,91,119,0,0,OOM,710,852,610,530,530,860,490,750,0,0,OOM,564,465,576,668,864,460,760,483,0,0,OOM,9966,10611,10288,17831,17315,10786,17572,10406,0,0,OOM,81.50027375930219,85.41700287626755,84.35650713445234,89.02866641845785,86.73048404197081,86.63852826564408,87.64810142589296,84.82526684946701,0,0,OOM
2025-05-17 18:34:00,531,37,113,169,67,144,202,54,0,0,OOM,710,829,610,530,530,860,490,750,0,0,OOM,494,459,493,678,762,460,760,500,0,0,OOM,10312,10565,10437,17956,17537,10739,17594,10506,0,0,OOM,84.71627887844915,86.21795898180409,85.83174357864358,89.54012145191415,87.94909950496367,87.3462552568347,88.08862571579618,85.77471426119286,0,0,OOM
2025-05-17 18:34:15,501,37,108,168,66,149,199,50,0,0,OOM,706,825,620,550,532,823,503,770,0,0,OOM,487,461,478,695,767,460,760,509,0,0,OOM,10371,10557,10484,17961,17604,10711,17625,10515,0,0,OOM,85.13065425114654,86.31965273960556,85.98377395514404,89.53589605508878,88.200842881032,87.40427917866451,88.29636617139732,86.10225780012496,0,0,OOM
2025-05-17 18:34:30,384,37,106,149,80,174,139,76,0,0,OOM,707,829,615,550,569,791,529,795,0,0,OOM,499,466,483,737,773,460,804,515,0,0,OOM,10350,10567,10481,17873,17607,10554,17637,10534,0,0,OOM,85.17587044749072,86.19125190842847,86.51089123785572,89.11845791518428,88.52401500245638,86.5411683934191,88.2214996418911,86.44971897589943,0,0,OOM
2025-05-17 18:34:45,374,36,111,148,83,209,134,73,0,0,OOM,707,844,615,550,572,777,525,795,0,0,OOM,499,466,483,737,774,520,804,515,0,0,OOM,10349,10573,10485,17859,17608,10525,17658,10544,0,0,OOM,85.17587044749072,86.20091857509514,86.54457179341127,89.07485791518428,88.56956024055162,86.460973307949,88.22611075300222,86.46988564256611,0,0,OOM
2025-05-17 18:35:00,369,3,84,63,200,556,54,49,0,0,OOM,710,967,618,595,588,615,555,814,0,0,OOM,498,467,495,750,806,520,769,515,0,0,OOM,10337,10837,10590,17856,17907,10315,18023,10885,0,0,OOM,85.17637887916614,87.38728487151559,86.57308079086982,88.78093754578752,89.05269607663577,84.48192083610837,88.86367058727677,88.37596892804682,0,0,OOM
2025-05-17 18:35:15,362,1,79,62,208,594,46,57,0,0,OOM,711,967,622,602,589,609,555,820,0,0,OOM,498,473,501,749,820,520,773,515,0,0,OOM,10329,10880,10607,17821,17955,10275,18033,10917,0,0,OOM,85.20921358223941,87.51169467889936,86.5985831773181,88.78505536316479,89.09453234265735,84.44610018498528,88.88851399371036,88.83744792304631,0,0,OOM
2025-05-17 18:35:30,339,8,89,84,199,383,78,99,0,0,OOM,710,905,631,602,575,668,566,808,0,0,OOM,498,495,511,790,871,532,833,515,0,0,OOM,10316,10780,10541,17713,17824,10304,17788,10749,0,0,OOM,85.21879278045468,87.13288774107208,86.38399778872477,88.40747829357106,88.91725575813076,84.62173509949285,88.64641137258779,88.32551847065953,0,0,OOM
2025-05-17 18:35:45,339,8,89,89,200,378,87,99,0,0,OOM,709,885,621,601,570,676,566,808,0,0,OOM,505,504,511,794,872,532,835,515,0,0,OOM,10316,10763,10533,17682,17822,10310,17762,10747,0,0,OOM,85.21829278045469,87.04700470104446,86.37677278872478,88.3788116269044,88.983350996226,84.76690195485968,88.6555720868735,88.26997680399286,0,0,OOM
2025-05-17 18:36:00,347,9,68,263,285,227,249,80,0,0,OOM,727,795,552,574,530,810,579,763,0,0,OOM,545,512,530,941,866,557,1041,515,0,0,OOM,10295,10555,10458,17272,17670,10544,17219,10742,0,0,OOM,85.19271341197191,86.60201487548187,85.99693918947061,87.89797743245316,89.267643416714,86.93511278582525,88.04327990337042,88.29715080385702,0,0,OOM
2025-05-17 18:36:15,336,10,66,274,290,197,254,84,0,0,OOM,731,781,551,567,527,820,577,753,0,0,OOM,559,516,545,950,868,573,1063,515,0,0,OOM,10297,10509,10453,17239,17625,10560,17169,10748,0,0,OOM,85.1759409483315,86.37742942436766,85.711747588849,87.85488161044077,89.26257613954671,87.13561088217341,87.75359261553056,88.2592150787775,0,0,OOM
2025-05-17 18:36:30,263,25,91,206,226,123,164,94,0,0,OOM,720,862,578,554,536,795,578,760,0,0,OOM,591,550,584,959,897,592,1049,515,0,0,OOM,10292,10437,10386,17289,17597,10523,17164,10709,0,0,OOM,85.20973443226104,85.78601836047834,85.1654296344018,87.65413802761566,88.79556130160687,86.50962330794903,87.65014505576491,88.09248483645591,0,0,OOM
2025-05-17 18:36:45,260,25,95,203,225,123,146,95,0,0,OOM,717,877,583,550,535,795,578,760,0,0,OOM,598,553,586,960,917,593,1052,515,0,0,OOM,10292,10437,10379,17292,17597,10523,17164,10714,0,0,OOM,85.20973443226104,85.7603939160339,85.06892934302653,87.67546719428233,88.7287958254164,86.49425386350458,87.65014505576491,88.08581816978925,0,0,OOM
2025-05-17 18:37:00,82,38,331,167,240,122,26,211,0,0,OOM,638,1019,628,490,520,674,589,852,0,0,OOM,664,664,806,1036,1105,623,1040,541,0,0,OOM,10467,10437,10176,17766,17581,10494,17628,10886,0,0,OOM,85.20973443226104,85.23986828988733,84.2085228660229,88.60729108837924,88.55637705415502,84.93217060439565,88.05363854141159,88.08581816978925,0,0,OOM
2025-05-17 18:37:15,74,37,332,161,233,119,14,212,0,0,OOM,631,1029,640,472,515,668,593,865,0,0,OOM,665,673,844,1059,1128,631,1037,560,0,0,OOM,10481,10436,10135,17796,17549,10460,17658,10888,0,0,OOM,85.20973443226104,85.04975392219474,84.1717550974388,88.70985469816127,88.46205508633524,84.69992431636376,88.16484514804142,88.08581816978925,0,0,OOM
2025-05-17 18:37:30,82,36,216,145,188,116,29,158,0,0,OOM,639,953,657,487,522,687,614,838,0,0,OOM,679,736,824,1057,1156,636,1034,600,0,0,OOM,10412,10424,10121,17624,17445,10374,17490,10708,0,0,OOM,85.21633443226106,84.68743529718097,84.4512633201784,88.90157573218337,88.20944731869436,84.1415224968387,88.22431215863415,88.07451816978926,0,0,OOM
2025-05-17 18:37:45,86,35,216,145,179,116,29,153,0,0,OOM,639,943,656,488,522,686,614,838,0,0,OOM,683,748,826,1100,1200,760,1225,602,0,0,OOM,10407,10364,10119,17595,17387,10354,17464,10680,0,0,OOM,85.27537931048504,84.70943529718097,84.57637092091099,88.91137335123102,88.11554731869437,84.14042725874346,88.26738228850427,88.06233635160743,0,0,OOM
2025-05-17 18:38:00,178,22,184,185,50,104,45,21,0,0,OOM,665,785,572,565,502,667,615,757,0,0,OOM,785,853,927,1100,1200,980,1295,794,0,0,OOM,10100,9881,9949,16982,16536,9570,17006,10062,0,0,OOM,87.06357080698274,86.5181690938123,87.09928152958152,88.9580207872016,87.8602369992504,84.0190812638471,89.6419605959013,87.73246426654235,0,0,OOM
2025-05-17 18:38:15,178,21,169,184,38,99,46,9,0,0,OOM,665,785,572,565,502,667,615,757,0,0,OOM,788,851,914,1100,1200,980,1295,800,0,0,OOM,10048,9856,9930,16913,16472,9515,16986,10025,0,0,OOM,87.35126838366658,86.77093907717558,87.100398015873,89.07850438971019,87.94689345798771,84.13666289013672,89.83421357852157,87.55621903604762,0,0,OOM
2025-05-17 18:38:30,167,25,152,159,51,90,68,34,0,0,OOM,665,780,572,565,502,667,615,757,0,0,OOM,666,715,846,1100,1200,980,1295,714,0,0,OOM,10066,9946,9932,16960,16597,9610,17065,10066,0,0,OOM,86.45799662370771,86.55706125490366,86.66901683907491,88.69837873633877,88.2226006993575,84.62239165641458,89.61275460566549,87.36533710621474,0,0,OOM
2025-05-17 18:38:45,167,26,148,159,51,89,70,34,0,0,OOM,1070,1270,1220,1145,1070,1300,1160,1450,0,0,OOM,657,711,818,685,590,672,755,699,0,0,OOM,10067,9942,9933,16960,16605,9660,17065,10068,0,0,OOM,86.40149965401075,86.53759458823698,86.64251683907493,88.67529540300544,88.23666736602416,84.65419324371618,89.5799095299079,87.27346350662317,0,0,OOM
2025-05-17 18:39:00,114,56,97,166,58,44,152,19,0,0,OOM,1430,1307,1222,1145,1070,1300,1160,1470,0,0,OOM,431,493,513,735,590,521,825,460,0,0,OOM,9978,10076,10183,16942,17080,10144,17099,10209,0,0,OOM,85.12540680463299,86.0664349311995,86.09621799125605,87.75552066942718,88.84947429514925,85.75164677838498,88.71121888728547,86.69353525139591,0,0,OOM
2025-05-17 18:39:15,109,61,91,159,60,47,152,20,0,0,OOM,1430,1710,1225,1145,1070,1300,1160,1490,0,0,OOM,437,480,461,735,590,483,825,438,0,0,OOM,9970,10125,10245,16968,17186,10184,17125,10252,0,0,OOM,84.9572724104492,85.91041928123586,86.1060534188034,87.69264610251658,88.7672583333333,85.85945352108902,88.51430996776922,86.39096185720449,0,0,OOM
2025-05-17 18:39:30,97,55,82,143,73,57,127,54,0,0,OOM,1075,1710,1225,1145,1070,1300,1160,1490,0,0,OOM,437,513,416,735,686,503,825,455,0,0,OOM,10037,10204,10320,17035,17283,10307,17199,10248,0,0,OOM,84.86285995813938,85.76712695842942,86.65031406093904,87.18646823300384,88.36151263597512,85.43964873610926,88.21441939086459,86.18474146255032,0,0,OOM
2025-05-17 18:39:45,97,55,80,143,73,58,127,55,0,0,OOM,705,870,685,625,565,755,625,800,0,0,OOM,437,513,417,740,692,503,730,455,0,0,OOM,10044,10209,10334,17059,17310,10310,17202,10248,0,0,OOM,84.86285995813938,85.77462695842942,86.95727239427238,87.15412299490862,88.25203049311796,85.32687964392693,88.18841892401119,86.1271940433029,0,0,OOM
2025-05-17 18:40:00,110,22,12,81,14,102,134,73,0,0,OOM,705,950,685,625,565,755,625,800,0,0,OOM,443,465,414,740,710,479,730,431,0,0,OOM,10557,10612,10944,17668,17904,10591,17952,10484,0,0,OOM,85.1388573702855,86.27081435134018,87.94837060069385,86.99659875527142,87.22261342203551,85.08591666677549,87.7712568638169,85.48605896796917,0,0,OOM
2025-05-17 18:40:15,118,21,6,79,8,111,133,81,0,0,OOM,705,912,685,625,565,755,625,800,0,0,OOM,448,461,417,740,710,475,730,429,0,0,OOM,10594,10682,11028,17704,17952,10601,18015,10532,0,0,OOM,85.19467841442999,86.28151289886772,88.05950948958277,87.05658354941248,87.12820544422895,84.86725415197549,87.70034681825481,85.54781189505411,0,0,OOM
2025-05-17 18:40:30,124,25,28,72,40,127,124,92,0,0,OOM,690,847,750,680,610,850,670,770,0,0,OOM,473,468,432,754,710,493,776,446,0,0,OOM,10562,10625,10915,17572,17825,10483,17890,10587,0,0,OOM,85.26036554983513,86.07030377211437,87.18526350903998,87.00221249637629,87.14933825729088,84.53528958174334,87.62523402745681,85.82561410670672,0,0,OOM
2025-05-17 18:40:45,131,25,32,70,55,130,122,92,0,0,OOM,770,846,690,680,590,690,610,730,0,0,OOM,473,470,435,752,780,494,775,446,0,0,OOM,10561,10624,10908,17572,17819,10480,17888,10587,0,0,OOM,85.26036554983513,86.04058911046025,87.00145160427805,87.0030458297096,87.11723825729088,84.50618352113729,87.62523402745681,85.83081410670673,0,0,OOM
2025-05-17 18:41:00,255,3,92,15,138,233,19,128,0,0,OOM,770,843,690,680,590,690,610,730,0,0,OOM,456,505,559,722,780,588,786,474,0,0,OOM,10471,10636,10728,17572,17826,10240,17890,10647,0,0,OOM,85.26036554983513,85.92970782309335,85.91403432748535,87.00474721859851,87.28386414414206,83.60147828050086,87.70452801780026,85.9141119130697,0,0,OOM
2025-05-17 18:41:15,261,3,89,14,144,231,16,131,0,0,OOM,738,841,699,638,575,708,605,754,0,0,OOM,457,510,587,724,780,591,781,481,0,0,OOM,10425,10629,10619,17572,17814,10214,17880,10631,0,0,OOM,85.26036554983513,85.91218398486126,85.66463841173443,87.00641388526518,87.27791664010667,83.62535020126933,87.70371809705017,85.97195592127004,0,0,OOM
2025-05-17 18:41:30,258,7,95,39,119,196,31,126,0,0,OOM,752,842,714,638,574,701,588,761,0,0,OOM,463,534,618,762,798,600,799,494,0,0,OOM,10390,10613,10501,17572,17626,10231,17711,10573,0,0,OOM,85.26436554983513,85.76827172897056,85.24404800009995,87.0270138852652,86.98815674069236,84.04507293225618,87.56299202837381,85.93565557010477,0,0,OOM
2025-05-17 18:41:45,258,8,95,40,119,194,33,126,0,0,OOM,751,841,718,638,575,702,581,761,0,0,OOM,463,533,618,760,798,592,800,494,0,0,OOM,10390,10613,10478,17571,17605,10243,17674,10567,0,0,OOM,85.2725322165018,85.76827172897056,85.11239879375076,87.0368662662176,86.71235391115475,84.05544793225616,87.50346724204901,85.93565557010477,0,0,OOM
2025-05-17 18:42:00,339,29,144,6,101,206,30,95,0,0,OOM,692,847,736,619,568,703,535,791,0,0,OOM,441,484,632,760,730,458,858,472,0,0,OOM,10416,10599,10177,17654,17216,10509,17295,10527,0,0,OOM,85.49657766019465,86.11203428960326,84.13042488067491,87.22554826297612,85.9203793845044,85.30835973181405,86.64475644548403,85.76399934104334,0,0,OOM
2025-05-17 18:42:15,340,30,164,7,95,200,30,84,0,0,OOM,680,847,740,605,563,713,534,801,0,0,OOM,440,484,631,761,733,446,870,475,0,0,OOM,10407,10593,10121,17647,17254,10508,17231,10495,0,0,OOM,85.37779675933908,86.07209816059287,84.08244012250145,87.21621728164023,85.72674327339331,85.42818707403703,86.4710241230792,85.71451164125686,0,0,OOM
2025-05-17 18:42:30,282,35,170,44,108,168,52,93,0,0,OOM,685,855,718,593,539,736,533,802,0,0,OOM,458,522,636,763,790,476,896,492,0,0,OOM,10359,10571,10133,17575,17325,10512,17141,10443,0,0,OOM,85.06035087999155,85.7317445917096,84.20167853274361,87.00252730429781,85.45152983134444,85.12245210543897,86.36668772899444,85.69871488257269,0,0,OOM
2025-05-17 18:42:45,280,35,181,46,119,165,56,93,0,0,OOM,684,856,715,593,527,746,533,802,0,0,OOM,466,536,636,767,802,477,898,498,0,0,OOM,10340,10553,10133,17555,17328,10512,17141,10441,0,0,OOM,84.74546165828137,85.17707216638128,83.87353567560075,86.76154911981489,85.42707745039208,85.09665210543898,86.26537114309494,85.65183988257269,0,0,OOM
2025-05-17 18:43:00,348,57,299,102,287,81,121,11,0,0,OOM,659,876,667,568,470,844,533,846,0,0,OOM,541,719,620,907,876,548,875,664,0,0,OOM,10147,10225,10289,17681,17718,10607,17164,10476,0,0,OOM,81.39935883571198,81.9933728709213,81.813006998557,85.22635393772896,85.02998037152064,84.74189659945738,83.95121448819054,84.56275693340456,0,0,OOM
2025-05-17 18:43:15,356,60,301,103,287,68,130,8,0,0,OOM,661,881,657,557,471,851,533,847,0,0,OOM,560,726,619,908,896,561,879,678,0,0,OOM,10104,10210,10281,17684,17714,10607,17133,10446,0,0,OOM,80.85029494693065,81.55620414097605,81.7909716372425,85.17693279305239,85.001776752917,84.4688134939974,83.90316825069796,84.00100033757558,0,0,OOM
2025-05-17 18:43:30,320,64,208,82,218,94,147,33,0,0,OOM,664,872,657,551,480,837,533,827,0,0,OOM,598,751,625,940,927,596,890,687,0,0,OOM,10054,10140,10224,17478,17516,10428,17060,10362,0,0,OOM,80.91848149507543,81.8149459513506,81.68475395515456,84.79798001653495,84.89106956864958,84.11614957115327,83.78728978567517,83.49320936650791,0,0,OOM
2025-05-17 18:43:45,40,82,206,81,206,93,152,33,0,0,OOM,663,871,656,547,480,837,533,824,0,0,OOM,601,758,625,942,944,597,898,687,0,0,OOM,10049,10100,10199,17359,17434,10376,17005,10333,0,0,OOM,80.91848149507543,81.8149459513506,81.69755395515456,84.68160084986826,84.76605052103052,83.83909921040294,83.7828374047228,83.25693204775388,0,0,OOM
2025-05-17 18:44:00,40,199,105,22,139,10,324,38,0,0,OOM,670,800,655,530,545,755,520,770,0,0,OOM,701,854,631,1029,1109,751,1227,685,0,0,OOM,9730,9556,9748,16239,16291,9665,15812,9778,0,0,OOM,81.56558187551906,81.59143266529166,82.36821178076947,84.50190620575077,83.19508961038959,81.93446909756912,83.34250140720137,81.81639197117025,0,0,OOM
2025-05-17 18:44:15,40,202,100,21,133,10,331,39,0,0,OOM,670,800,655,530,545,755,520,770,0,0,OOM,700,849,630,1054,1128,765,1244,689,0,0,OOM,9685,9535,9800,16190,16169,9673,15759,9768,0,0,OOM,81.75043927956104,81.61086441759434,82.65984779942282,84.66833581780544,83.18274401709402,81.89349762459763,83.29183327969751,81.6624449453272,0,0,OOM
2025-05-17 18:44:30,53,148,84,32,98,51,240,60,0,0,OOM,670,795,655,530,545,755,520,770,0,0,OOM,700,777,635,1075,1132,768,1208,702,0,0,OOM,9731,9434,9930,16092,16176,9719,15834,9667,0,0,OOM,82.00977209659224,82.06227261131912,83.51256391894017,85.29653425894281,84.40725535369515,82.3088686862331,83.66077120598396,82.1566118072775,0,0,OOM
2025-05-17 18:44:45,150,145,83,32,98,52,100,60,0,0,OOM,1305,1470,1470,1150,1205,1465,1180,1480,0,0,OOM,700,770,634,1087,1132,757,1204,702,0,0,OOM,9731,9448,9934,16092,16182,9718,15848,9661,0,0,OOM,82.0483919558996,82.22633828730977,83.63953415703541,85.43877751291107,84.49396368702848,82.36116868623309,83.65890756962034,82.22894821268495,0,0,OOM
2025-05-17 18:45:00,150,132,28,32,30,57,100,24,0,0,OOM,1305,1470,1470,1150,1205,1465,1180,1480,0,0,OOM,646,776,634,1215,1174,723,1206,848,0,0,OOM,9752,9652,9912,16089,16329,9878,16259,9367,0,0,OOM,84.67543641838465,84.92357462022989,85.78670357142859,86.3890952380952,86.6456603174603,84.92446792929293,86.5423192210173,83.09885024092999,0,0,OOM
2025-05-17 18:45:15,150,120,26,33,26,61,100,22,0,0,OOM,1305,1470,1470,1150,1205,1465,1180,1480,0,0,OOM,628,756,634,1232,1157,703,1180,840,0,0,OOM,9806,9739,9876,16125,16384,9896,16313,9346,0,0,OOM,85.08783523589769,85.15787881212167,85.8842771825397,86.31629970238095,86.91531904761901,84.93854444721944,87.00555544495317,83.10471412703691,0,0,OOM
2025-05-17 18:45:30,150,75,49,36,41,99,81,50,0,0,OOM,1305,1470,1470,1150,1205,1465,1180,1480,0,0,OOM,602,705,634,1075,1077,681,1125,722,0,0,OOM,9855,9842,9908,16150,16440,9886,16530,9447,0,0,OOM,84.73999129665435,84.78153965454125,84.74181161616167,85.40244305216818,85.78776905155699,84.5451816014501,86.49161165025606,82.98670207608609,0,0,OOM
2025-05-17 18:45:45,150,73,50,86,41,122,50,50,0,0,OOM,685,840,645,570,565,715,550,785,0,0,OOM,597,674,631,1069,1060,677,1111,722,0,0,OOM,9855,9839,9911,16150,16441,9885,16545,9475,0,0,OOM,84.68273063567354,84.03783469171944,83.56431010101012,84.45306527439041,85.23407976584271,84.50312402569253,86.24487370505499,82.88112098079249,0,0,OOM
2025-05-17 18:46:00,170,20,53,270,29,388,50,14,0,0,OOM,685,840,645,570,565,715,550,785,0,0,OOM,483,469,501,750,727,547,749,463,0,0,OOM,10030,9872,9718,16129,16577,9849,16614,9966,0,0,OOM,81.19716762240621,79.79077834273102,80.00952976190474,81.14770238095234,82.09397857142856,80.49983194999449,81.97175681663204,80.21095228179576,0,0,OOM
2025-05-17 18:46:15,190,12,58,273,33,388,50,15,0,0,OOM,685,840,645,570,565,715,550,785,0,0,OOM,466,448,479,750,654,535,719,421,0,0,OOM,10058,9902,9862,16130,16637,9847,16638,9993,0,0,OOM,80.80593653990415,79.62728355524013,79.45788427128424,80.48290714285712,81.42115476190476,79.76369821632619,81.35417890705901,79.90954587828496,0,0,OOM
