Time,mem_util,source,Minutes
2025-05-17 16:59:30,29.0,CPU_STRESS,0.0
2025-05-17 16:59:45,29.0,CPU_STRESS,0.25
2025-05-17 17:00:00,27.0,CPU_STRESS,0.5
2025-05-17 17:00:15,28.10481349206349,CPU_STRESS,0.75
2025-05-17 17:00:30,27.94300708180708,CPU_STRESS,1.0
2025-05-17 17:00:45,28.43733681318681,CPU_STRESS,1.25
2025-05-17 17:01:00,28.621586813186813,CPU_STRESS,1.5
2025-05-17 17:01:15,29.059712210012208,CPU_STRESS,1.75
2025-05-17 17:01:30,29.50252014652014,CPU_STRESS,2.0
2025-05-17 17:01:45,30.536412995338004,CPU_STRESS,2.25
2025-05-17 17:02:00,30.786596328671347,CPU_STRESS,2.5
2025-05-17 17:02:15,31.491309523809534,CPU_STRESS,2.75
2025-05-17 17:02:30,32.181647619047624,CPU_STRESS,3.0
2025-05-17 17:02:45,32.758475952410166,CPU_STRESS,3.25
2025-05-17 17:03:00,32.823118809553016,CPU_STRESS,3.5
2025-05-17 17:03:15,32.989473962148956,CPU_STRESS,3.75
2025-05-17 17:03:30,33.126440628815615,CPU_STRESS,4.0
2025-05-17 17:03:45,33.30684490845411,CPU_STRESS,4.25
2025-05-17 17:04:00,33.378583003692206,CPU_STRESS,4.5
2025-05-17 17:04:15,33.874744963369956,CPU_STRESS,4.75
2025-05-17 17:04:30,34.18533901098901,CPU_STRESS,5.0
2025-05-17 17:04:45,34.60204164921337,CPU_STRESS,5.25
2025-05-17 17:05:00,34.79148145385317,CPU_STRESS,5.5
2025-05-17 17:05:15,35.53904581529584,CPU_STRESS,5.75
2025-05-17 17:05:30,36.03079819624821,CPU_STRESS,6.0
2025-05-17 17:05:45,36.19085999564163,CPU_STRESS,6.25
2025-05-17 17:06:00,36.188564757546395,CPU_STRESS,6.5
2025-05-17 17:06:15,36.27187803315965,CPU_STRESS,6.75
2025-05-17 17:06:30,36.66722384647514,CPU_STRESS,7.0
2025-05-17 17:06:45,36.78980960744619,CPU_STRESS,7.25
2025-05-17 17:07:00,36.76273400820024,CPU_STRESS,7.5
2025-05-17 17:07:15,36.7654006748669,CPU_STRESS,7.75
2025-05-17 17:07:30,36.768734008200234,CPU_STRESS,8.0
2025-05-17 17:07:45,36.768734008200234,CPU_STRESS,8.25
2025-05-17 17:08:00,36.87910543677167,CPU_STRESS,8.5
2025-05-17 17:08:15,37.101281244787195,CPU_STRESS,8.75
2025-05-17 17:08:30,37.8104232492997,CPU_STRESS,9.0
2025-05-17 17:08:45,38.1467461430726,CPU_STRESS,9.25
2025-05-17 17:09:00,38.30333919658774,CPU_STRESS,9.5
2025-05-17 17:09:15,38.30753919658774,CPU_STRESS,9.75
2025-05-17 17:09:30,38.29332139771995,CPU_STRESS,10.0
2025-05-17 17:09:45,38.384212631486186,CPU_STRESS,10.25
2025-05-17 17:10:00,38.63883064680417,CPU_STRESS,10.5
2025-05-17 17:10:15,38.753696375519894,CPU_STRESS,10.75
2025-05-17 17:10:30,39.02952704961187,CPU_STRESS,11.0
2025-05-17 17:10:45,39.16710819591655,CPU_STRESS,11.25
2025-05-17 17:11:00,39.20654302492506,CPU_STRESS,11.5
2025-05-17 17:11:15,39.21447873921078,CPU_STRESS,11.75
2025-05-17 17:11:30,39.21814540587745,CPU_STRESS,12.0
2025-05-17 17:11:45,39.24120492968698,CPU_STRESS,12.25
2025-05-17 17:12:00,39.26703826302031,CPU_STRESS,12.5
2025-05-17 17:12:15,39.35990492968699,CPU_STRESS,12.75
2025-05-17 17:12:30,39.790037298159376,CPU_STRESS,13.0
2025-05-17 17:12:45,40.06613610556112,CPU_STRESS,13.25
2025-05-17 17:13:00,40.19758116439827,CPU_STRESS,13.5
2025-05-17 17:13:15,40.30545104174315,CPU_STRESS,13.75
2025-05-17 17:13:30,40.528074330713146,CPU_STRESS,14.0
2025-05-17 17:13:45,40.62088319684701,CPU_STRESS,14.25
2025-05-17 17:14:00,40.67403491032555,CPU_STRESS,14.5
2025-05-17 17:14:15,40.693639672230304,CPU_STRESS,14.75
2025-05-17 17:14:30,40.768729235152755,CPU_STRESS,15.0
2025-05-17 17:14:45,40.873126962425474,CPU_STRESS,15.25
2025-05-17 17:15:00,40.99304104308167,CPU_STRESS,15.5
2025-05-17 17:15:15,41.03220770974835,CPU_STRESS,15.75
2025-05-17 17:15:30,41.39028003385504,CPU_STRESS,16.0
2025-05-17 17:15:45,41.53341721334221,CPU_STRESS,16.25
2025-05-17 17:16:00,41.78971287663145,CPU_STRESS,16.5
2025-05-17 17:16:15,41.88377095743954,CPU_STRESS,16.75
2025-05-17 17:16:30,42.25761746586747,CPU_STRESS,17.0
2025-05-17 17:16:45,42.43963398823401,CPU_STRESS,17.25
2025-05-17 17:17:00,42.45436286752466,CPU_STRESS,17.5
2025-05-17 17:17:15,42.46712477228656,CPU_STRESS,17.75
2025-05-17 17:17:30,42.47312477228657,CPU_STRESS,18.0
2025-05-17 17:17:45,42.52585326065865,CPU_STRESS,18.25
2025-05-17 17:18:00,42.60937542183081,CPU_STRESS,18.5
2025-05-17 17:18:15,42.70653587575598,CPU_STRESS,18.75
2025-05-17 17:18:30,43.34822793872793,CPU_STRESS,19.0
2025-05-17 17:18:45,43.667240251415244,CPU_STRESS,19.25
