Time,mem_available
2025-07-15 05:57:15,11792680
2025-07-15 05:57:30,11792680
2025-07-15 05:57:45,11731612
2025-07-15 05:58:00,11731612
2025-07-15 05:58:15,11731612
2025-07-15 05:58:30,11731612
2025-07-15 05:58:45,11599432
2025-07-15 05:59:00,11599432
2025-07-15 05:59:15,11599432
2025-07-15 05:59:30,11599432
2025-07-15 05:59:45,11406992
2025-07-15 06:00:00,11406992
2025-07-15 06:00:15,11406992
2025-07-15 06:00:30,11406992
2025-07-15 06:00:45,11386036
2025-07-15 06:01:00,11386036
2025-07-15 06:01:15,11386036
2025-07-15 06:01:30,11386036
2025-07-15 06:01:45,11399408
2025-07-15 06:02:00,11399408
2025-07-15 06:02:15,11399408
2025-07-15 06:02:30,11399408
2025-07-15 06:02:45,11398276
2025-07-15 06:03:00,11398276
2025-07-15 06:03:15,11398276
2025-07-15 06:03:30,11398276
2025-07-15 06:03:45,11262096
2025-07-15 06:04:00,11262096
2025-07-15 06:04:15,11262096
2025-07-15 06:04:30,11262096
2025-07-15 06:04:45,11232440
2025-07-15 06:05:00,11232440
2025-07-15 06:05:15,11232440
2025-07-15 06:05:30,11232440
2025-07-15 06:05:45,11222280
2025-07-15 06:06:00,11222280
2025-07-15 06:06:15,11222280
2025-07-15 06:06:30,11222280
2025-07-15 06:06:45,11222992
2025-07-15 06:07:00,11222992
2025-07-15 06:07:15,11222992
2025-07-15 06:07:30,11222992
2025-07-15 06:07:45,11217196
2025-07-15 06:08:00,11217196
2025-07-15 06:08:15,11217196
2025-07-15 06:08:30,11217196
2025-07-15 06:08:45,11204332
2025-07-15 06:09:00,11204332
2025-07-15 06:09:15,11204332
2025-07-15 06:09:30,11204332
2025-07-15 06:09:45,11092956
2025-07-15 06:10:00,11092956
2025-07-15 06:10:15,11092956
2025-07-15 06:10:30,11092956
2025-07-15 06:10:45,10962488
2025-07-15 06:11:00,10962488
2025-07-15 06:11:15,10962488
2025-07-15 06:11:30,10962488
2025-07-15 06:11:45,10836528
2025-07-15 06:12:00,10836528
2025-07-15 06:12:15,10836528
2025-07-15 06:12:30,10836528
2025-07-15 06:12:45,6512608
2025-07-15 06:13:00,6512608
2025-07-15 06:13:15,6512608
2025-07-15 06:13:30,6512608
2025-07-15 06:13:45,3439080
2025-07-15 06:14:00,3439080
2025-07-15 06:14:15,3439080
2025-07-15 06:14:30,3439080
2025-07-15 06:14:45,2820224
2025-07-15 06:15:00,2820224
2025-07-15 06:15:15,2820224
2025-07-15 06:15:30,2820224
2025-07-15 06:15:45,3127736
2025-07-15 06:16:00,3127736
2025-07-15 06:16:15,3127736
2025-07-15 06:16:30,3127736
2025-07-15 06:16:45,2720672
2025-07-15 06:17:00,2720672
2025-07-15 06:17:15,2720672
2025-07-15 06:17:30,2720672
2025-07-15 06:17:45,2790664
2025-07-15 06:18:00,2790664
2025-07-15 06:18:15,2790664
2025-07-15 06:18:30,2790664
2025-07-15 06:18:45,4393048
2025-07-15 06:19:00,4393048
2025-07-15 06:19:15,4393048
2025-07-15 06:19:30,4393048
2025-07-15 06:19:45,2807400
2025-07-15 06:20:00,2807400
2025-07-15 06:20:15,2807400
2025-07-15 06:20:30,2807400
2025-07-15 06:20:45,2961048
2025-07-15 06:21:00,2961048
2025-07-15 06:21:15,2961048
2025-07-15 06:21:30,2961048
2025-07-15 06:21:45,3709208
2025-07-15 06:22:00,3709208
2025-07-15 06:22:15,3709208
2025-07-15 06:22:30,3709208
2025-07-15 06:22:45,4561852
2025-07-15 06:23:00,4561852
2025-07-15 06:23:15,4561852
2025-07-15 06:23:30,4561852
2025-07-15 06:23:45,2740696
2025-07-15 06:24:00,2740696
2025-07-15 06:24:15,2740696
2025-07-15 06:24:30,2740696
2025-07-15 06:24:45,3201344
2025-07-15 06:25:00,3201344
2025-07-15 06:25:15,3201344
2025-07-15 06:25:30,3201344
2025-07-15 06:25:45,3059996
2025-07-15 06:26:00,3059996
2025-07-15 06:26:15,3059996
2025-07-15 06:26:30,3059996
2025-07-15 06:26:45,2618784
2025-07-15 06:27:00,2618784
2025-07-15 06:27:15,2618784
2025-07-15 06:27:30,2618784
2025-07-15 06:27:45,3808844
2025-07-15 06:28:00,3808844
2025-07-15 06:28:15,3808844
2025-07-15 06:28:30,3808844
2025-07-15 06:28:45,2713248
2025-07-15 06:29:00,2713248
2025-07-15 06:29:15,2713248
2025-07-15 06:29:30,2713248
2025-07-15 06:29:45,2766484
2025-07-15 06:30:00,2766484
2025-07-15 06:30:15,2766484
2025-07-15 06:30:30,2766484
2025-07-15 06:30:45,2599788
2025-07-15 06:31:00,2599788
2025-07-15 06:31:15,2599788
2025-07-15 06:31:30,2599788
2025-07-15 06:31:45,3146400
2025-07-15 06:32:00,3146400
2025-07-15 06:32:15,3146400
2025-07-15 06:32:30,3146400
2025-07-15 06:32:45,2598280
2025-07-15 06:33:00,2598280
2025-07-15 06:33:15,2598280
2025-07-15 06:33:30,2598280
2025-07-15 06:33:45,2637108
2025-07-15 06:34:00,2637108
2025-07-15 06:34:15,2637108
2025-07-15 06:34:30,2637108
2025-07-15 06:34:45,3526808
2025-07-15 06:35:00,3526808
2025-07-15 06:35:15,3526808
2025-07-15 06:35:30,3526808
2025-07-15 06:35:45,2657960
2025-07-15 06:36:00,2657960
2025-07-15 06:36:15,2657960
2025-07-15 06:36:30,2657960
2025-07-15 06:36:45,2651692
2025-07-15 06:37:00,2651692
2025-07-15 06:37:15,2651692
2025-07-15 06:37:30,2651692
2025-07-15 06:37:45,2671416
2025-07-15 06:38:00,2671416
2025-07-15 06:38:15,2671416
2025-07-15 06:38:30,2671416
2025-07-15 06:38:45,3225156
2025-07-15 06:39:00,3225156
2025-07-15 06:39:15,3225156
2025-07-15 06:39:30,3225156
2025-07-15 06:39:45,3068980
2025-07-15 06:40:00,3068980
2025-07-15 06:40:15,3068980
2025-07-15 06:40:30,3068980
2025-07-15 06:40:45,3579876
2025-07-15 06:41:00,3579876
2025-07-15 06:41:15,3579876
2025-07-15 06:41:30,3579876
2025-07-15 06:41:45,4329352
2025-07-15 06:42:00,4329352
2025-07-15 06:42:15,4329352
2025-07-15 06:42:30,4329352
2025-07-15 06:42:45,4299132
2025-07-15 06:43:00,4299132
2025-07-15 06:43:15,4299132
2025-07-15 06:43:30,4299132
2025-07-15 06:43:45,4725340
2025-07-15 06:44:00,4725340
2025-07-15 06:44:15,4725340
2025-07-15 06:44:30,4725340
2025-07-15 06:44:45,3530900
2025-07-15 06:45:00,3530900
2025-07-15 06:45:15,3530900
2025-07-15 06:45:30,3530900
2025-07-15 06:45:45,2593636
2025-07-15 06:46:00,2593636
2025-07-15 06:46:15,2593636
2025-07-15 06:46:30,2593636
2025-07-15 06:46:45,2565028
2025-07-15 06:47:00,2565028
2025-07-15 06:47:15,2565028
2025-07-15 06:47:30,2565028
2025-07-15 06:47:45,2806896
2025-07-15 06:48:00,2806896
2025-07-15 06:48:15,2806896
2025-07-15 06:48:30,2806896
2025-07-15 06:48:45,2640476
2025-07-15 06:49:00,2640476
2025-07-15 06:49:15,2640476
2025-07-15 06:49:30,2640476
2025-07-15 06:49:45,2638388
2025-07-15 06:50:00,2638388
2025-07-15 06:50:15,2638388
2025-07-15 06:50:30,2638388
2025-07-15 06:50:45,2792256
2025-07-15 06:51:00,2792256
2025-07-15 06:51:15,2792256
2025-07-15 06:51:30,2792256
2025-07-15 06:51:45,2676100
2025-07-15 06:52:00,2676100
2025-07-15 06:52:15,2676100
2025-07-15 06:52:30,2676100
2025-07-15 06:52:45,2477744
2025-07-15 06:53:00,2477744
2025-07-15 06:53:15,2477744
2025-07-15 06:53:30,2477744
2025-07-15 06:53:45,2608432
2025-07-15 06:54:00,2608432
2025-07-15 06:54:15,2608432
2025-07-15 06:54:30,2608432
2025-07-15 06:54:45,2787852
2025-07-15 06:55:00,2787852
2025-07-15 06:55:15,2787852
2025-07-15 06:55:30,2787852
2025-07-15 06:55:45,3261504
2025-07-15 06:56:00,3261504
2025-07-15 06:56:15,3261504
2025-07-15 06:56:30,3261504
2025-07-15 06:56:45,2497720
2025-07-15 06:57:00,2497720
2025-07-15 06:57:15,2497720
2025-07-15 06:57:30,2497720
2025-07-15 06:57:45,2576736
2025-07-15 06:58:00,2576736
2025-07-15 06:58:15,2576736
2025-07-15 06:58:30,2576736
2025-07-15 06:58:45,2461752
2025-07-15 06:59:00,2461752
2025-07-15 06:59:15,2461752
2025-07-15 06:59:30,2461752
2025-07-15 06:59:45,2615604
2025-07-15 07:00:00,2615604
2025-07-15 07:00:15,2615604
2025-07-15 07:00:30,2615604
2025-07-15 07:00:45,2538912
2025-07-15 07:01:00,2538912
2025-07-15 07:01:15,2538912
2025-07-15 07:01:30,2538912
2025-07-15 07:01:45,2583116
2025-07-15 07:02:00,2583116
2025-07-15 07:02:15,2583116
2025-07-15 07:02:30,2583116
2025-07-15 07:02:45,8216732
2025-07-15 07:03:00,8216732
2025-07-15 07:03:15,8216732
2025-07-15 07:03:30,8216732
2025-07-15 07:03:45,8411576
2025-07-15 07:04:00,8411576
2025-07-15 07:04:15,8411576
2025-07-15 07:04:30,8411576
2025-07-15 07:04:45,8000020
2025-07-15 07:05:00,8000020
2025-07-15 07:05:15,8000020
2025-07-15 07:05:30,8000020
2025-07-15 07:05:45,9920756
2025-07-15 07:06:00,9920756
2025-07-15 07:06:15,9920756
2025-07-15 07:06:30,9920756
2025-07-15 07:06:45,8278776
2025-07-15 07:07:00,8278776
2025-07-15 07:07:15,8278776
2025-07-15 07:07:30,8278776
2025-07-15 07:07:45,8622376
2025-07-15 07:08:00,8622376
2025-07-15 07:08:15,8622376
2025-07-15 07:08:30,8622376
2025-07-15 07:08:45,8525032
2025-07-15 07:09:00,8525032
2025-07-15 07:09:15,8525032
2025-07-15 07:09:30,8525032
2025-07-15 07:09:45,8156400
2025-07-15 07:10:00,8156400
2025-07-15 07:10:15,8156400
2025-07-15 07:10:30,8156400
2025-07-15 07:10:45,8350244
2025-07-15 07:11:00,8350244
2025-07-15 07:11:15,8350244
2025-07-15 07:11:30,8350244
2025-07-15 07:11:45,8686416
2025-07-15 07:12:00,8686416
2025-07-15 07:12:15,8686416
2025-07-15 07:12:30,8686416
2025-07-15 07:12:45,8397156
2025-07-15 07:13:00,8397156
2025-07-15 07:13:15,8397156
2025-07-15 07:13:30,8397156
2025-07-15 07:13:45,8969196
2025-07-15 07:14:00,8969196
2025-07-15 07:14:15,8969196
2025-07-15 07:14:30,8969196
2025-07-15 07:14:45,8665272
2025-07-15 07:15:00,8665272
2025-07-15 07:15:15,8665272
2025-07-15 07:15:30,8665272
2025-07-15 07:15:45,8016952
2025-07-15 07:16:00,8016952
2025-07-15 07:16:15,8016952
2025-07-15 07:16:30,8016952
2025-07-15 07:16:45,8013848
2025-07-15 07:17:00,8013848
2025-07-15 07:17:15,8013848
2025-07-15 07:17:30,8013848
2025-07-15 07:17:45,7937436
2025-07-15 07:18:00,7937436
2025-07-15 07:18:15,7937436
2025-07-15 07:18:30,7937436
2025-07-15 07:18:45,8064336
2025-07-15 07:19:00,8064336
2025-07-15 07:19:15,8064336
2025-07-15 07:19:30,8064336
2025-07-15 07:19:45,7882352
2025-07-15 07:20:00,7882352
2025-07-15 07:20:15,7882352
2025-07-15 07:20:30,7882352
2025-07-15 07:20:45,7932632
2025-07-15 07:21:00,7932632
2025-07-15 07:21:15,7932632
2025-07-15 07:21:30,7932632
2025-07-15 07:21:45,7897856
2025-07-15 07:22:00,7897856
2025-07-15 07:22:15,7897856
2025-07-15 07:22:30,7897856
2025-07-15 07:22:45,7875408
2025-07-15 07:23:00,7875408
2025-07-15 07:23:15,7875408
2025-07-15 07:23:30,7875408
2025-07-15 07:23:45,8163052
2025-07-15 07:24:00,8163052
2025-07-15 07:24:15,8163052
2025-07-15 07:24:30,8163052
2025-07-15 07:24:45,8481596
2025-07-15 07:25:00,8481596
2025-07-15 07:25:15,8481596
2025-07-15 07:25:30,8481596
2025-07-15 07:25:45,7906528
2025-07-15 07:26:00,7906528
2025-07-15 07:26:15,7906528
2025-07-15 07:26:30,7906528
2025-07-15 07:26:45,8268184
2025-07-15 07:27:00,8268184
2025-07-15 07:27:15,8268184
2025-07-15 07:27:30,8268184
2025-07-15 07:27:45,8058444
2025-07-15 07:28:00,8058444
2025-07-15 07:28:15,8058444
2025-07-15 07:28:30,8058444
2025-07-15 07:28:45,8231228
2025-07-15 07:29:00,8231228
2025-07-15 07:29:15,8231228
2025-07-15 07:29:30,8231228
2025-07-15 07:29:45,9558844
2025-07-15 07:30:00,9558844
2025-07-15 07:30:15,9558844
2025-07-15 07:30:30,9558844
2025-07-15 07:30:45,8073744
2025-07-15 07:31:00,8073744
2025-07-15 07:31:15,8073744
2025-07-15 07:31:30,8073744
2025-07-15 07:31:45,8118884
2025-07-15 07:32:00,8118884
2025-07-15 07:32:15,8118884
2025-07-15 07:32:30,8118884
2025-07-15 07:32:45,8045448
2025-07-15 07:33:00,8045448
2025-07-15 07:33:15,8045448
2025-07-15 07:33:30,8045448
2025-07-15 07:33:45,7991276
2025-07-15 07:34:00,7991276
2025-07-15 07:34:15,7991276
2025-07-15 07:34:30,7991276
2025-07-15 07:34:45,8089312
2025-07-15 07:35:00,8089312
2025-07-15 07:35:15,8089312
2025-07-15 07:35:30,8089312
2025-07-15 07:35:45,8072364
2025-07-15 07:36:00,8072364
2025-07-15 07:36:15,8072364
2025-07-15 07:36:30,8072364
2025-07-15 07:36:45,7858056
2025-07-15 07:37:00,7858056
2025-07-15 07:37:15,7858056
2025-07-15 07:37:30,7858056
2025-07-15 07:37:45,8499692
2025-07-15 07:38:00,8499692
2025-07-15 07:38:15,8499692
2025-07-15 07:38:30,8499692
2025-07-15 07:38:45,7899108
2025-07-15 07:39:00,7899108
2025-07-15 07:39:15,7899108
2025-07-15 07:39:30,7899108
2025-07-15 07:39:45,8010116
2025-07-15 07:40:00,8010116
2025-07-15 07:40:15,8010116
2025-07-15 07:40:30,8010116
2025-07-15 07:40:45,7871420
2025-07-15 07:41:00,7871420
2025-07-15 07:41:15,7871420
2025-07-15 07:41:30,7871420
2025-07-15 07:41:45,7840760
2025-07-15 07:42:00,7840760
2025-07-15 07:42:15,7840760
2025-07-15 07:42:30,7840760
2025-07-15 07:42:45,9844396
