Time,mem_util
2025-07-15 06:02:00,52.4
2025-07-15 06:02:15,52.4
2025-07-15 06:02:30,52.4
2025-07-15 06:02:45,52.4
2025-07-15 06:03:00,52.4
2025-07-15 06:03:15,52.4
2025-07-15 06:03:30,52.4
2025-07-15 06:03:45,53.0
2025-07-15 06:04:00,53.0
2025-07-15 06:04:15,53.0
2025-07-15 06:04:30,53.0
2025-07-15 06:04:45,53.1
2025-07-15 06:05:00,53.1
2025-07-15 06:05:15,53.1
2025-07-15 06:05:30,53.1
2025-07-15 06:05:45,53.1
2025-07-15 06:06:00,53.1
2025-07-15 06:06:15,53.1
2025-07-15 06:06:30,53.1
2025-07-15 06:06:45,53.1
2025-07-15 06:07:00,53.1
2025-07-15 06:07:15,53.1
2025-07-15 06:07:30,53.1
2025-07-15 06:07:45,53.1
2025-07-15 06:08:00,53.1
2025-07-15 06:08:15,53.1
2025-07-15 06:08:30,53.1
2025-07-15 06:08:45,53.2
2025-07-15 06:09:00,53.2
2025-07-15 06:09:15,53.2
2025-07-15 06:09:30,53.2
2025-07-15 06:09:45,53.6
2025-07-15 06:10:00,53.6
2025-07-15 06:10:15,53.6
2025-07-15 06:10:30,53.6
2025-07-15 06:10:45,54.2
2025-07-15 06:11:00,54.2
2025-07-15 06:11:15,54.2
2025-07-15 06:11:30,54.2
2025-07-15 06:11:45,54.7
2025-07-15 06:12:00,54.7
2025-07-15 06:12:15,54.7
2025-07-15 06:12:30,54.7
2025-07-15 06:12:45,70.7
2025-07-15 06:13:00,70.7
2025-07-15 06:13:15,70.7
2025-07-15 06:13:30,70.7
2025-07-15 06:13:45,83.6
2025-07-15 06:14:00,83.6
2025-07-15 06:14:15,83.6
2025-07-15 06:14:30,83.6
2025-07-15 06:14:45,86.0
2025-07-15 06:15:00,86.0
2025-07-15 06:15:15,86.0
2025-07-15 06:15:30,86.0
2025-07-15 06:15:45,84.8
2025-07-15 06:16:00,84.8
2025-07-15 06:16:15,84.8
2025-07-15 06:16:30,84.8
2025-07-15 06:16:45,86.5
2025-07-15 06:17:00,86.5
2025-07-15 06:17:15,86.5
2025-07-15 06:17:30,86.5
2025-07-15 06:17:45,86.2
2025-07-15 06:18:00,86.2
2025-07-15 06:18:15,86.2
2025-07-15 06:18:30,86.2
2025-07-15 06:18:45,79.8
2025-07-15 06:19:00,79.8
2025-07-15 06:19:15,79.8
2025-07-15 06:19:30,79.8
2025-07-15 06:19:45,86.1
2025-07-15 06:20:00,86.1
2025-07-15 06:20:15,86.1
2025-07-15 06:20:30,86.1
2025-07-15 06:20:45,85.5
2025-07-15 06:21:00,85.5
2025-07-15 06:21:15,85.5
2025-07-15 06:21:30,85.5
2025-07-15 06:21:45,82.5
2025-07-15 06:22:00,82.5
2025-07-15 06:22:15,82.5
2025-07-15 06:22:30,82.5
2025-07-15 06:22:45,79.1
2025-07-15 06:23:00,79.1
2025-07-15 06:23:15,79.1
2025-07-15 06:23:30,79.1
2025-07-15 06:23:45,86.4
2025-07-15 06:24:00,86.4
2025-07-15 06:24:15,86.4
2025-07-15 06:24:30,86.4
2025-07-15 06:24:45,84.6
2025-07-15 06:25:00,84.6
2025-07-15 06:25:15,84.6
2025-07-15 06:25:30,84.6
2025-07-15 06:25:45,85.1
2025-07-15 06:26:00,85.1
2025-07-15 06:26:15,85.1
2025-07-15 06:26:30,85.1
2025-07-15 06:26:45,86.9
2025-07-15 06:27:00,86.9
2025-07-15 06:27:15,86.9
2025-07-15 06:27:30,86.9
2025-07-15 06:27:45,82.1
2025-07-15 06:28:00,82.1
2025-07-15 06:28:15,82.1
2025-07-15 06:28:30,82.1
2025-07-15 06:28:45,86.5
2025-07-15 06:29:00,86.5
2025-07-15 06:29:15,86.5
2025-07-15 06:29:30,86.5
2025-07-15 06:29:45,86.3
2025-07-15 06:30:00,86.3
2025-07-15 06:30:15,86.3
2025-07-15 06:30:30,86.3
2025-07-15 06:30:45,87.0
2025-07-15 06:31:00,87.0
2025-07-15 06:31:15,87.0
2025-07-15 06:31:30,87.0
2025-07-15 06:31:45,84.8
2025-07-15 06:32:00,84.8
2025-07-15 06:32:15,84.8
2025-07-15 06:32:30,84.8
2025-07-15 06:32:45,87.0
2025-07-15 06:33:00,87.0
2025-07-15 06:33:15,87.0
2025-07-15 06:33:30,87.0
2025-07-15 06:33:45,86.8
2025-07-15 06:34:00,86.8
2025-07-15 06:34:15,86.8
2025-07-15 06:34:30,86.8
2025-07-15 06:34:45,83.3
2025-07-15 06:35:00,83.3
2025-07-15 06:35:15,83.3
2025-07-15 06:35:30,83.3
2025-07-15 06:35:45,86.7
2025-07-15 06:36:00,86.7
2025-07-15 06:36:15,86.7
2025-07-15 06:36:30,86.7
2025-07-15 06:36:45,86.7
2025-07-15 06:37:00,86.7
2025-07-15 06:37:15,86.7
2025-07-15 06:37:30,86.7
2025-07-15 06:37:45,86.7
2025-07-15 06:38:00,86.7
2025-07-15 06:38:15,86.7
2025-07-15 06:38:30,86.7
2025-07-15 06:38:45,84.5
2025-07-15 06:39:00,84.5
2025-07-15 06:39:15,84.5
2025-07-15 06:39:30,84.5
2025-07-15 06:39:45,85.1
2025-07-15 06:40:00,85.1
2025-07-15 06:40:15,85.1
2025-07-15 06:40:30,85.1
2025-07-15 06:40:45,83.1
2025-07-15 06:41:00,83.1
2025-07-15 06:41:15,83.1
2025-07-15 06:41:30,83.1
2025-07-15 06:41:45,80.1
2025-07-15 06:42:00,80.1
2025-07-15 06:42:15,80.1
2025-07-15 06:42:30,80.1
2025-07-15 06:42:45,80.2
2025-07-15 06:43:00,80.2
2025-07-15 06:43:15,80.2
2025-07-15 06:43:30,80.2
2025-07-15 06:43:45,78.5
2025-07-15 06:44:00,78.5
2025-07-15 06:44:15,78.5
2025-07-15 06:44:30,78.5
2025-07-15 06:44:45,83.2
2025-07-15 06:45:00,83.2
2025-07-15 06:45:15,83.2
2025-07-15 06:45:30,83.2
2025-07-15 06:45:45,87.0
2025-07-15 06:46:00,87.0
2025-07-15 06:46:15,87.0
2025-07-15 06:46:30,87.0
2025-07-15 06:46:45,87.1
2025-07-15 06:47:00,87.1
2025-07-15 06:47:15,87.1
2025-07-15 06:47:30,87.1
2025-07-15 06:47:45,86.1
2025-07-15 06:48:00,86.1
2025-07-15 06:48:15,86.1
2025-07-15 06:48:30,86.1
2025-07-15 06:48:45,86.8
2025-07-15 06:49:00,86.8
2025-07-15 06:49:15,86.8
2025-07-15 06:49:30,86.8
2025-07-15 06:49:45,86.8
2025-07-15 06:50:00,86.8
2025-07-15 06:50:15,86.8
2025-07-15 06:50:30,86.8
2025-07-15 06:50:45,86.2
2025-07-15 06:51:00,86.2
2025-07-15 06:51:15,86.2
2025-07-15 06:51:30,86.2
2025-07-15 06:51:45,86.7
2025-07-15 06:52:00,86.7
2025-07-15 06:52:15,86.7
2025-07-15 06:52:30,86.7
2025-07-15 06:52:45,87.4
2025-07-15 06:53:00,87.4
2025-07-15 06:53:15,87.4
2025-07-15 06:53:30,87.4
2025-07-15 06:53:45,86.9
2025-07-15 06:54:00,86.9
2025-07-15 06:54:15,86.9
2025-07-15 06:54:30,86.9
2025-07-15 06:54:45,86.2
2025-07-15 06:55:00,86.2
2025-07-15 06:55:15,86.2
2025-07-15 06:55:30,86.2
2025-07-15 06:55:45,84.3
2025-07-15 06:56:00,84.3
2025-07-15 06:56:15,84.3
2025-07-15 06:56:30,84.3
2025-07-15 06:56:45,87.4
2025-07-15 06:57:00,87.4
2025-07-15 06:57:15,87.4
2025-07-15 06:57:30,87.4
2025-07-15 06:57:45,87.0
2025-07-15 06:58:00,87.0
2025-07-15 06:58:15,87.0
2025-07-15 06:58:30,87.0
2025-07-15 06:58:45,87.5
2025-07-15 06:59:00,87.5
2025-07-15 06:59:15,87.5
2025-07-15 06:59:30,87.5
2025-07-15 06:59:45,86.9
2025-07-15 07:00:00,86.9
2025-07-15 07:00:15,86.9
2025-07-15 07:00:30,86.9
2025-07-15 07:00:45,87.2
2025-07-15 07:01:00,87.2
2025-07-15 07:01:15,87.2
2025-07-15 07:01:30,87.2
2025-07-15 07:01:45,87.0
2025-07-15 07:02:00,87.0
2025-07-15 07:02:15,87.0
2025-07-15 07:02:30,87.0
2025-07-15 07:02:45,64.6
2025-07-15 07:03:00,64.6
2025-07-15 07:03:15,64.6
2025-07-15 07:03:30,64.6
2025-07-15 07:03:45,63.8
2025-07-15 07:04:00,63.8
2025-07-15 07:04:15,63.8
2025-07-15 07:04:30,63.8
2025-07-15 07:04:45,65.5
2025-07-15 07:05:00,65.5
2025-07-15 07:05:15,65.5
2025-07-15 07:05:30,65.5
2025-07-15 07:05:45,57.8
2025-07-15 07:06:00,57.8
2025-07-15 07:06:15,57.8
2025-07-15 07:06:30,57.8
2025-07-15 07:06:45,64.3
2025-07-15 07:07:00,64.3
2025-07-15 07:07:15,64.3
2025-07-15 07:07:30,64.3
2025-07-15 07:07:45,63.0
2025-07-15 07:08:00,63.0
2025-07-15 07:08:15,63.0
2025-07-15 07:08:30,63.0
2025-07-15 07:08:45,63.4
2025-07-15 07:09:00,63.4
2025-07-15 07:09:15,63.4
2025-07-15 07:09:30,63.4
2025-07-15 07:09:45,64.8
2025-07-15 07:10:00,64.8
2025-07-15 07:10:15,64.8
2025-07-15 07:10:30,64.8
2025-07-15 07:10:45,64.1
2025-07-15 07:11:00,64.1
2025-07-15 07:11:15,64.1
2025-07-15 07:11:30,64.1
2025-07-15 07:11:45,62.7
2025-07-15 07:12:00,62.7
2025-07-15 07:12:15,62.7
2025-07-15 07:12:30,62.7
2025-07-15 07:12:45,63.9
2025-07-15 07:13:00,63.9
2025-07-15 07:13:15,63.9
2025-07-15 07:13:30,63.9
2025-07-15 07:13:45,61.6
2025-07-15 07:14:00,61.6
2025-07-15 07:14:15,61.6
2025-07-15 07:14:30,61.6
2025-07-15 07:14:45,62.8
2025-07-15 07:15:00,62.8
2025-07-15 07:15:15,62.8
2025-07-15 07:15:30,62.8
2025-07-15 07:15:45,65.4
2025-07-15 07:16:00,65.4
2025-07-15 07:16:15,65.4
2025-07-15 07:16:30,65.4
2025-07-15 07:16:45,65.4
2025-07-15 07:17:00,65.4
2025-07-15 07:17:15,65.4
2025-07-15 07:17:30,65.4
2025-07-15 07:17:45,65.7
2025-07-15 07:18:00,65.7
2025-07-15 07:18:15,65.7
2025-07-15 07:18:30,65.7
2025-07-15 07:18:45,65.2
2025-07-15 07:19:00,65.2
2025-07-15 07:19:15,65.2
2025-07-15 07:19:30,65.2
2025-07-15 07:19:45,65.9
2025-07-15 07:20:00,65.9
2025-07-15 07:20:15,65.9
2025-07-15 07:20:30,65.9
2025-07-15 07:20:45,65.7
2025-07-15 07:21:00,65.7
2025-07-15 07:21:15,65.7
2025-07-15 07:21:30,65.7
2025-07-15 07:21:45,65.9
2025-07-15 07:22:00,65.9
2025-07-15 07:22:15,65.9
2025-07-15 07:22:30,65.9
2025-07-15 07:22:45,66.0
2025-07-15 07:23:00,66.0
2025-07-15 07:23:15,66.0
2025-07-15 07:23:30,66.0
2025-07-15 07:23:45,64.8
2025-07-15 07:24:00,64.8
2025-07-15 07:24:15,64.8
2025-07-15 07:24:30,64.8
2025-07-15 07:24:45,63.5
2025-07-15 07:25:00,63.5
2025-07-15 07:25:15,63.5
2025-07-15 07:25:30,63.5
2025-07-15 07:25:45,65.8
2025-07-15 07:26:00,65.8
2025-07-15 07:26:15,65.8
2025-07-15 07:26:30,65.8
2025-07-15 07:26:45,64.4
2025-07-15 07:27:00,64.4
2025-07-15 07:27:15,64.4
2025-07-15 07:27:30,64.4
2025-07-15 07:27:45,65.2
2025-07-15 07:28:00,65.2
2025-07-15 07:28:15,65.2
2025-07-15 07:28:30,65.2
2025-07-15 07:28:45,64.5
2025-07-15 07:29:00,64.5
2025-07-15 07:29:15,64.5
2025-07-15 07:29:30,64.5
2025-07-15 07:29:45,59.3
2025-07-15 07:30:00,59.3
2025-07-15 07:30:15,59.3
2025-07-15 07:30:30,59.3
2025-07-15 07:30:45,65.2
2025-07-15 07:31:00,65.2
2025-07-15 07:31:15,65.2
2025-07-15 07:31:30,65.2
2025-07-15 07:31:45,65.0
2025-07-15 07:32:00,65.0
2025-07-15 07:32:15,65.0
2025-07-15 07:32:30,65.0
2025-07-15 07:32:45,65.3
2025-07-15 07:33:00,65.3
2025-07-15 07:33:15,65.3
2025-07-15 07:33:30,65.3
2025-07-15 07:33:45,65.5
2025-07-15 07:34:00,65.5
2025-07-15 07:34:15,65.5
2025-07-15 07:34:30,65.5
2025-07-15 07:34:45,65.1
2025-07-15 07:35:00,65.1
2025-07-15 07:35:15,65.1
2025-07-15 07:35:30,65.1
2025-07-15 07:35:45,65.2
2025-07-15 07:36:00,65.2
2025-07-15 07:36:15,65.2
2025-07-15 07:36:30,65.2
2025-07-15 07:36:45,66.0
2025-07-15 07:37:00,66.0
2025-07-15 07:37:15,66.0
2025-07-15 07:37:30,66.0
2025-07-15 07:37:45,63.5
2025-07-15 07:38:00,63.5
2025-07-15 07:38:15,63.5
2025-07-15 07:38:30,63.5
2025-07-15 07:38:45,65.9
2025-07-15 07:39:00,65.9
2025-07-15 07:39:15,65.9
2025-07-15 07:39:30,65.9
2025-07-15 07:39:45,65.4
2025-07-15 07:40:00,65.4
2025-07-15 07:40:15,65.4
2025-07-15 07:40:30,65.4
2025-07-15 07:40:45,66.0
2025-07-15 07:41:00,66.0
2025-07-15 07:41:15,66.0
2025-07-15 07:41:30,66.0
2025-07-15 07:41:45,66.1
2025-07-15 07:42:00,66.1
2025-07-15 07:42:15,66.1
2025-07-15 07:42:30,66.1
2025-07-15 07:42:45,58.1
