Time,visits_service,source,Minutes
2025-05-17 17:55:15,0,THREADFULL,0.0
2025-05-17 17:55:30,0,THREADFULL,0.25
2025-05-17 17:55:45,0,THREADFULL,0.5
2025-05-17 17:56:00,0,THREADFULL,0.75
2025-05-17 17:56:15,0,THREADFULL,1.0
2025-05-17 17:56:30,0,THREADFULL,1.25
2025-05-17 17:56:45,0,THREADFULL,1.5
2025-05-17 17:57:00,0,THREADFULL,1.75
2025-05-17 17:57:15,0,THREADFULL,2.0
2025-05-17 17:57:30,0,THREADFULL,2.25
2025-05-17 17:57:45,0,THREADFULL,2.5
2025-05-17 17:58:00,0,THREADFULL,2.75
2025-05-17 17:58:15,0,THREADFULL,3.0
2025-05-17 17:58:30,0,THREADFULL,3.25
2025-05-17 17:58:45,0,THREADFULL,3.5
2025-05-17 17:59:00,0,THREADFULL,3.75
2025-05-17 17:59:15,0,THREADFULL,4.0
2025-05-17 17:59:30,0,THREADFULL,4.25
2025-05-17 17:59:45,0,THREADFULL,4.5
2025-05-17 18:00:00,0,THREADFULL,4.75
2025-05-17 18:00:15,0,THREADFULL,5.0
2025-05-17 18:00:30,0,THREADFULL,5.25
2025-05-17 18:00:45,0,THREADFULL,5.5
2025-05-17 18:01:00,0,THREADFULL,5.75
2025-05-17 18:24:15,0,THREADFULL,29.0
2025-05-17 18:24:30,0,THREADFULL,29.25
2025-05-17 18:24:45,0,THREADFULL,29.5
2025-05-17 18:25:00,0,THREADFULL,29.75
2025-05-17 18:25:15,0,THREADFULL,30.0
2025-05-17 18:25:30,0,THREADFULL,30.25
2025-05-17 18:25:45,0,THREADFULL,30.5
2025-05-17 18:26:00,0,THREADFULL,30.75
2025-05-17 18:26:15,0,THREADFULL,31.0
2025-05-17 18:26:30,0,THREADFULL,31.25
2025-05-17 18:26:45,0,THREADFULL,31.5
2025-05-17 18:27:00,0,THREADFULL,31.75
2025-05-17 18:27:15,0,THREADFULL,32.0
2025-05-17 18:27:30,0,THREADFULL,32.25
2025-05-17 18:27:45,0,THREADFULL,32.5
2025-05-17 18:28:00,0,THREADFULL,32.75
2025-05-17 18:28:15,0,THREADFULL,33.0
2025-05-17 18:28:30,0,THREADFULL,33.25
2025-05-17 18:28:45,0,THREADFULL,33.5
2025-05-17 18:29:00,0,THREADFULL,33.75
2025-05-17 18:52:00,0,THREADFULL,56.75
2025-05-17 18:52:15,0,THREADFULL,57.0
2025-05-17 18:52:30,0,THREADFULL,57.25
2025-05-17 18:52:45,0,THREADFULL,57.5
2025-05-17 18:53:00,0,THREADFULL,57.75
2025-05-17 18:53:15,0,THREADFULL,58.0
2025-05-17 18:53:30,0,THREADFULL,58.25
2025-05-17 18:53:45,0,THREADFULL,58.5
2025-05-17 18:54:00,0,THREADFULL,58.75
2025-05-17 18:54:15,0,THREADFULL,59.0
2025-05-17 18:54:30,0,THREADFULL,59.25
2025-05-17 18:54:45,0,THREADFULL,59.5
2025-05-17 18:55:00,0,THREADFULL,59.75
2025-05-17 18:55:15,0,THREADFULL,60.0
2025-05-17 18:55:30,0,THREADFULL,60.25
2025-05-17 18:55:45,0,THREADFULL,60.5
2025-05-17 18:56:00,0,THREADFULL,60.75
2025-05-17 18:56:15,0,THREADFULL,61.0
2025-05-17 18:56:30,0,THREADFULL,61.25
2025-05-17 18:56:45,0,THREADFULL,61.5
