Time,openeuler-home,openeuler-root,openeuler-swap,sda
2025-05-19 01:52:15,5836800,3592192,,7516160
2025-05-19 01:52:30,5836800,3592192,,15704064
2025-05-19 01:52:45,19447808,3592192,,15704064
2025-05-19 01:53:00,19447808,2650112,,15704064
2025-05-19 01:53:15,19447808,2650112,,15704064
2025-05-19 01:53:30,19447808,2650112,,99504128
2025-05-19 01:53:45,87977984,2650112,,99504128
2025-05-19 01:54:00,87977984,2945024,,99504128
2025-05-19 01:54:15,87977984,2945024,,99504128
2025-05-19 01:54:30,87977984,2945024,,5484544
2025-05-19 01:54:45,1593344,2945024,,5484544
2025-05-19 01:55:00,1593344,4972544,,5484544
2025-05-19 01:55:15,1593344,4972544,,5484544
2025-05-19 01:55:30,1593344,4972544,,6479872
2025-05-19 01:55:45,1126400,4972544,,6479872
2025-05-19 01:56:00,1126400,5308416,,6479872
2025-05-19 01:56:15,1126400,5308416,,6479872
2025-05-19 01:56:30,1126400,5308416,,6660096
2025-05-19 01:56:45,1220608,5308416,,6660096
2025-05-19 01:57:00,1220608,5443584,,6660096
2025-05-19 01:57:15,1220608,5443584,,6660096
2025-05-19 01:57:30,1220608,5443584,,6602752
2025-05-19 01:57:45,1220608,5443584,,6602752
2025-05-19 01:58:00,1249280,5173248,,6602752
2025-05-19 01:58:15,1249280,5173248,,6602752
2025-05-19 01:58:30,1249280,5173248,,6070272
2025-05-19 01:58:45,1249280,5173248,,6070272
2025-05-19 01:59:00,1196032,5107712,,6070272
2025-05-19 01:59:15,1196032,5107712,,6070272
2025-05-19 01:59:30,1196032,5107712,,6242304
2025-05-19 01:59:45,1196032,5107712,,6242304
2025-05-19 02:00:00,1196032,4837376,,6242304
2025-05-19 02:00:15,1196032,4837376,,6242304
2025-05-19 02:00:30,1073152,4837376,,5738496
2025-05-19 02:00:45,1073152,4837376,,5738496
2025-05-19 02:01:00,1073152,5173248,,5738496
2025-05-19 02:01:15,1073152,5173248,,5738496
2025-05-19 02:01:30,1097728,5173248,,6746112
2025-05-19 02:01:45,1097728,5173248,,6746112
2025-05-19 02:02:00,1097728,5279744,,6746112
2025-05-19 02:02:15,1114112,5279744,,6746112
2025-05-19 02:02:30,1114112,5279744,,6746112
2025-05-19 02:02:45,1114112,5279744,,5746688
2025-05-19 02:03:00,1114112,4984832,,5746688
2025-05-19 02:03:15,1105920,4984832,,5746688
2025-05-19 02:03:30,1105920,4984832,,5746688
2025-05-19 02:03:45,1105920,4984832,,5902336
2025-05-19 02:04:00,1105920,4595712,,5902336
2025-05-19 02:04:15,1142784,4595712,,5902336
2025-05-19 02:04:30,1142784,4595712,,5902336
2025-05-19 02:04:45,1142784,4595712,,6356992
2025-05-19 02:05:00,1142784,5148672,,6356992
2025-05-19 02:05:15,1167360,5148672,,6356992
2025-05-19 02:05:30,1167360,5148672,,6356992
2025-05-19 02:05:45,1167360,5148672,,5877760
2025-05-19 02:06:00,1167360,4882432,,5877760
2025-05-19 02:06:15,978944,4882432,,5877760
2025-05-19 02:06:30,978944,4882432,,5877760
2025-05-19 02:06:45,978944,4882432,,6066176
2025-05-19 02:07:00,978944,4800512,,6066176
2025-05-19 02:07:15,978944,4800512,,6066176
2025-05-19 02:07:30,1019904,4800512,,6066176
2025-05-19 02:07:45,1019904,4800512,,5226496
2025-05-19 02:08:00,1019904,4780032,,5226496
2025-05-19 02:08:15,1019904,4780032,,5226496
2025-05-19 02:08:30,860160,4780032,,5226496
2025-05-19 02:08:45,860160,4780032,,6598656
2025-05-19 02:09:00,860160,4780032,,6598656
2025-05-19 02:09:15,860160,5148672,,6598656
2025-05-19 02:09:30,1220608,5148672,,6598656
2025-05-19 02:09:45,1220608,5148672,,5816320
2025-05-19 02:10:00,1220608,5148672,,5816320
2025-05-19 02:10:15,1220608,4952064,,5816320
2025-05-19 02:10:30,901120,4952064,,5816320
2025-05-19 02:10:45,901120,4952064,,5779456
2025-05-19 02:11:00,901120,4952064,,5779456
2025-05-19 02:11:15,901120,4829184,,5779456
2025-05-19 02:11:30,1056768,4829184,,5779456
2025-05-19 02:11:45,1056768,4829184,,5648384
2025-05-19 02:12:00,1056768,4829184,,5648384
2025-05-19 02:12:15,1056768,4890624,,5648384
2025-05-19 02:12:30,1056768,4890624,,5648384
2025-05-19 02:12:45,1060864,4890624,,7442432
2025-05-19 02:13:00,1060864,4890624,,7442432
2025-05-19 02:13:15,1060864,6078464,,7442432
2025-05-19 02:13:30,1060864,6078464,,7442432
2025-05-19 02:13:45,1011712,6078464,,5513216
2025-05-19 02:14:00,1011712,6078464,,5513216
2025-05-19 02:14:15,1011712,4292608,,5513216
2025-05-19 02:14:30,1011712,4292608,,5513216
2025-05-19 02:14:45,913408,4292608,,4972544
2025-05-19 02:15:00,913408,4292608,,4972544
2025-05-19 02:15:15,913408,4571136,,4972544
2025-05-19 02:15:30,913408,4571136,,4972544
2025-05-19 02:15:45,839680,4571136,,5779456
2025-05-19 02:16:00,839680,4571136,,5779456
2025-05-19 02:16:15,839680,4550656,,5779456
2025-05-19 02:16:30,839680,4550656,,5779456
2025-05-19 02:16:45,761856,4550656,,5779456
2025-05-19 02:17:00,761856,4550656,,4739072
2025-05-19 02:17:15,761856,4132864,,4739072
2025-05-19 02:17:30,761856,4132864,,4739072
2025-05-19 02:17:45,749568,4132864,,4739072
2025-05-19 02:18:00,749568,4132864,,5337088
2025-05-19 02:18:15,749568,4771840,,5337088
2025-05-19 02:18:30,749568,4771840,,5337088
2025-05-19 02:18:45,692224,4771840,,5337088
2025-05-19 02:19:00,692224,4771840,,5292032
2025-05-19 02:19:15,692224,4530176,,5292032
2025-05-19 02:19:30,692224,4530176,,5292032
2025-05-19 02:19:45,692224,4530176,,5292032
2025-05-19 02:20:00,700416,4530176,,5181440
2025-05-19 02:20:15,700416,4530176,,5181440
2025-05-19 02:20:30,700416,4419584,,5181440
2025-05-19 02:20:45,700416,4419584,,5181440
2025-05-19 02:21:00,700416,4419584,,5181440
2025-05-19 02:21:15,700416,4419584,,5181440
2025-05-19 02:21:30,745472,4415488,,5054464
2025-05-19 02:21:45,745472,4415488,,5054464
2025-05-19 02:22:00,782336,4415488,,0
2025-05-19 02:22:15,782336,4415488,,0
2025-05-19 02:22:30,782336,4272128,,0
2025-05-19 02:22:45,782336,4272128,,0
2025-05-19 02:23:00,819200,4272128,,5308416
2025-05-19 02:23:15,819200,4272128,,5308416
2025-05-19 02:23:30,819200,4542464,,5308416
2025-05-19 02:23:45,819200,4542464,,5308416
2025-05-19 02:24:00,819200,4542464,,5660672
2025-05-19 02:24:15,741376,4542464,,5660672
2025-05-19 02:24:30,741376,4734976,,5660672
2025-05-19 02:24:45,741376,4734976,,5660672
2025-05-19 02:25:00,741376,4734976,,6033408
2025-05-19 02:25:15,507904,4734976,,6033408
2025-05-19 02:25:30,507904,4087808,,6033408
2025-05-19 02:25:45,507904,4087808,,6033408
2025-05-19 02:26:00,507904,4087808,,5079040
2025-05-19 02:26:15,937984,4087808,,5079040
2025-05-19 02:26:30,937984,4513792,,5079040
2025-05-19 02:26:45,937984,4513792,1429504,5079040
2025-05-19 02:27:00,937984,4513792,1429504,5648384
2025-05-19 02:27:15,962560,4513792,1429504,5648384
2025-05-19 02:27:30,962560,4554752,1429504,5648384
2025-05-19 02:27:45,962560,4554752,1429504,5648384
2025-05-19 02:28:00,962560,4554752,163840,5066752
2025-05-19 02:28:15,688128,4554752,163840,5066752
2025-05-19 02:28:30,688128,4796416,163840,5066752
2025-05-19 02:28:45,688128,4796416,163840,5066752
2025-05-19 02:29:00,688128,4796416,163840,5279744
2025-05-19 02:29:15,606208,4796416,163840,5279744
2025-05-19 02:29:30,606208,4796416,163840,5279744
2025-05-19 02:29:45,606208,4153344,163840,5279744
2025-05-19 02:30:00,606208,4153344,163840,5279744
2025-05-19 02:30:15,606208,4153344,163840,4751360
2025-05-19 02:30:30,872448,4153344,163840,4751360
2025-05-19 02:30:45,872448,4251648,163840,4751360
2025-05-19 02:31:00,872448,4251648,163840,4751360
2025-05-19 02:31:15,872448,4251648,163840,4313088
2025-05-19 02:31:30,815104,4251648,163840,4313088
2025-05-19 02:31:45,815104,3088384,163840,4313088
2025-05-19 02:32:00,815104,3088384,163840,4313088
2025-05-19 02:32:15,815104,3088384,163840,4313088
2025-05-19 02:32:30,954368,3088384,163840,4456448
2025-05-19 02:32:45,954368,4276224,163840,4456448
2025-05-19 02:33:00,954368,4276224,,4456448
2025-05-19 02:33:15,954368,4276224,,5226496
2025-05-19 02:33:30,606208,4276224,,5226496
2025-05-19 02:33:45,606208,4317184,,5226496
2025-05-19 02:34:00,606208,4317184,,5226496
2025-05-19 02:34:15,606208,4317184,,5029888
2025-05-19 02:34:30,880640,4317184,,5029888
2025-05-19 02:34:45,880640,4321280,,5029888
2025-05-19 02:35:00,880640,4321280,,5029888
2025-05-19 02:35:15,880640,4321280,,5111808
2025-05-19 02:35:30,880640,4321280,,5111808
2025-05-19 02:35:45,720896,4395008,,5111808
2025-05-19 02:36:00,720896,4395008,,5111808
2025-05-19 02:36:15,720896,4395008,,6066176
2025-05-19 02:36:30,720896,4395008,,6066176
2025-05-19 02:36:45,471040,5423104,,6066176
2025-05-19 02:37:00,471040,5423104,,6066176
2025-05-19 02:37:15,471040,5423104,,5124096
2025-05-19 02:37:30,471040,5423104,,5124096
2025-05-19 02:37:45,684032,4251648,,5124096
2025-05-19 02:38:00,684032,4251648,,5124096
2025-05-19 02:38:15,684032,4251648,,5124096
2025-05-19 02:38:30,684032,4251648,,5230592
2025-05-19 02:38:45,876544,4251648,,5230592
2025-05-19 02:39:00,876544,4603904,,5230592
2025-05-19 02:39:15,876544,4603904,,5120000
2025-05-19 02:39:30,876544,4603904,,5120000
2025-05-19 02:39:45,782336,4603904,,5120000
2025-05-19 02:40:00,782336,4468736,,5120000
2025-05-19 02:40:15,782336,4468736,,5120000
2025-05-19 02:40:30,782336,4468736,,5124096
2025-05-19 02:40:45,696320,4468736,,5124096
2025-05-19 02:41:00,696320,4435968,,5124096
2025-05-19 02:41:15,696320,4435968,,5124096
2025-05-19 02:41:30,696320,4435968,,5206016
2025-05-19 02:41:45,851968,4435968,,5206016
2025-05-19 02:42:00,851968,4460544,,5206016
2025-05-19 02:42:15,851968,4460544,,5206016
2025-05-19 02:42:30,851968,4460544,,5287936
2025-05-19 02:42:45,720896,4460544,,5287936
2025-05-19 02:43:00,720896,4374528,,5287936
2025-05-19 02:43:15,720896,4374528,,5287936
2025-05-19 02:43:30,720896,4374528,,4890624
2025-05-19 02:43:45,487424,4374528,,4890624
2025-05-19 02:44:00,487424,4366336,,4890624
2025-05-19 02:44:15,487424,4366336,,4890624
2025-05-19 02:44:30,487424,4366336,,5124096
2025-05-19 02:44:45,761856,4366336,,5124096
2025-05-19 02:45:00,761856,5713920,,5124096
2025-05-19 02:45:15,761856,5713920,,5124096
2025-05-19 02:45:30,761856,5713920,,5124096
2025-05-19 02:45:45,462848,5713920,,6262784
2025-05-19 02:46:00,462848,4116480,,6262784
2025-05-19 02:46:15,462848,4116480,,6262784
2025-05-19 02:46:30,462848,4116480,,4767744
2025-05-19 02:46:45,462848,4116480,,4767744
2025-05-19 02:47:00,892928,4247552,,4767744
2025-05-19 02:47:15,892928,4247552,,4767744
2025-05-19 02:47:30,892928,4247552,,5087232
2025-05-19 02:47:45,892928,4247552,,5087232
2025-05-19 02:48:00,782336,4292608,,5087232
2025-05-19 02:48:15,782336,4292608,,5087232
2025-05-19 02:48:30,782336,4292608,,5054464
2025-05-19 02:48:45,782336,4292608,,5054464
2025-05-19 02:49:00,802816,4292608,20480,5054464
2025-05-19 02:49:15,802816,4292608,20480,5054464
2025-05-19 02:49:30,802816,4259840,20480,4792320
2025-05-19 02:49:45,802816,4259840,20480,4792320
2025-05-19 02:50:00,802816,4259840,20480,4792320
2025-05-19 02:50:15,716800,3948544,20480,4792320
2025-05-19 02:50:30,716800,3948544,20480,4706304
2025-05-19 02:50:45,716800,3948544,20480,4706304
2025-05-19 02:51:00,675840,3948544,20480,4706304
2025-05-19 02:51:15,675840,4358144,20480,4706304
2025-05-19 02:51:30,675840,4358144,20480,4587520
2025-05-19 02:51:45,675840,4358144,20480,4587520
2025-05-19 02:52:00,733184,4358144,20480,4587520
2025-05-19 02:52:15,733184,3710976,20480,4587520
2025-05-19 02:52:30,733184,3710976,20480,4661248
2025-05-19 02:52:45,733184,3710976,20480,4661248
2025-05-19 02:53:00,733184,3710976,20480,4661248
2025-05-19 02:53:15,794624,4026368,20480,4661248
2025-05-19 02:53:30,794624,4026368,20480,4661248
2025-05-19 02:53:45,794624,4026368,20480,4825088
2025-05-19 02:54:00,794624,4026368,,4825088
2025-05-19 02:54:15,794624,4026368,1576960,4825088
2025-05-19 02:54:30,696320,1372160,1576960,4825088
2025-05-19 02:54:45,696320,1372160,1576960,2768896
2025-05-19 02:55:00,696320,1372160,1576960,2768896
2025-05-19 02:55:15,696320,2867200,1576960,2768896
2025-05-19 02:55:30,675840,2867200,1576960,2768896
2025-05-19 02:55:45,675840,2867200,1576960,3891200
2025-05-19 02:56:00,675840,2867200,1576960,3891200
2025-05-19 02:56:15,647168,4034560,1576960,3891200
2025-05-19 02:56:30,647168,4034560,1576960,3891200
2025-05-19 02:56:45,647168,4034560,1576960,5054464
2025-05-19 02:57:00,647168,4034560,1576960,5054464
2025-05-19 02:57:15,647168,4120576,1576960,5054464
2025-05-19 02:57:30,647168,4120576,1576960,5054464
2025-05-19 02:57:45,741376,4120576,1576960,4919296
2025-05-19 02:58:00,741376,4120576,1576960,4919296
2025-05-19 02:58:15,741376,4472832,1576960,4919296
2025-05-19 02:58:30,741376,4472832,1576960,4919296
2025-05-19 02:58:45,794624,4472832,1576960,5074944
