Time,mem_cache,source,Minutes
2025-05-17 16:59:30,5958696.0,NET_LOSS,0.0
2025-05-17 16:59:45,5958696.0,NET_LOSS,0.25
2025-05-17 17:00:00,5958696.0,NET_LOSS,0.5
2025-05-17 17:00:15,5954384.0,NET_LOSS,0.75
2025-05-17 17:00:30,5954384.0,NET_LOSS,1.0
2025-05-17 17:00:45,5954384.0,NET_LOSS,1.25
2025-05-17 17:01:00,5954384.0,NET_LOSS,1.5
2025-05-17 17:01:15,5951892.0,NET_LOSS,1.75
2025-05-17 17:01:30,5951892.0,NET_LOSS,2.0
2025-05-17 17:01:45,5951892.0,NET_LOSS,2.25
2025-05-17 17:02:00,5953082.808315789,NET_LOSS,2.5
2025-05-17 17:02:15,5953082.808315789,NET_LOSS,2.75
2025-05-17 17:02:30,5953332.054982456,NET_LOSS,3.0
2025-05-17 17:02:45,5953418.005424015,NET_LOSS,3.25
2025-05-17 17:03:00,5953263.3687573485,NET_LOSS,3.5
2025-05-17 17:03:15,5953645.875424015,NET_LOSS,3.75
2025-05-17 17:03:30,5954347.039646237,NET_LOSS,4.0
2025-05-17 17:03:45,5954457.044252298,NET_LOSS,4.25
2025-05-17 17:04:00,5954768.679360523,NET_LOSS,4.5
2025-05-17 17:04:15,5955525.82539227,NET_LOSS,4.75
2025-05-17 17:04:30,5956545.9148208415,NET_LOSS,5.0
2025-05-17 17:04:45,5956426.093487507,NET_LOSS,5.25
2025-05-17 17:05:00,5956342.775426902,NET_LOSS,5.5
2025-05-17 17:05:15,5956299.306820841,NET_LOSS,5.75
2025-05-17 17:05:30,5956228.530154174,NET_LOSS,6.0
2025-05-17 17:05:45,5955926.850725603,NET_LOSS,6.25
2025-05-17 17:06:00,5955892.234725603,NET_LOSS,6.5
2025-05-17 17:06:15,5956659.872947825,NET_LOSS,6.75
2025-05-17 17:06:30,5958318.7736173775,NET_LOSS,7.0
2025-05-17 17:06:45,5958128.305426901,NET_LOSS,7.25
2025-05-17 17:07:00,5958138.945426902,NET_LOSS,7.5
2025-05-17 17:07:15,5958658.147019975,NET_LOSS,7.75
2025-05-17 17:07:30,5959627.424988229,NET_LOSS,8.0
2025-05-17 17:07:45,5959808.808226325,NET_LOSS,8.25
2025-05-17 17:08:00,5959896.836988229,NET_LOSS,8.5
2025-05-17 17:08:15,5960995.078276369,NET_LOSS,8.75
2025-05-17 17:08:30,5961676.466122502,NET_LOSS,9.0
2025-05-17 17:08:45,5961839.552873871,NET_LOSS,9.25
