Time,openeuler-home,openeuler-root,openeuler-swap,sda,source,Minutes
2025-05-17 16:59:45,131072,360448,0,491520,CPU_STRESS,0.0
2025-05-17 17:00:00,131072,360448,0,491520,CPU_STRESS,0.25
2025-05-17 17:00:15,131072,360448,0,491520,CPU_STRESS,0.5
2025-05-17 17:00:30,131072,360448,1,491520,CPU_STRESS,0.75
2025-05-17 17:00:45,24576,48455680,1,48480256,CPU_STRESS,1.0
2025-05-17 17:01:00,24576,48455680,1,48480256,CPU_STRESS,1.25
2025-05-17 17:01:15,24576,48455680,1,48480256,CPU_STRESS,1.5
2025-05-17 17:01:30,24576,48455680,1,48480256,CPU_STRESS,1.75
2025-05-17 17:01:45,0,4096,1,4096,CPU_STRESS,2.0
2025-05-17 17:02:00,0,4096,1,4096,CPU_STRESS,2.25
2025-05-17 17:02:15,0,4096,1,4096,CPU_STRESS,2.5
2025-05-17 17:02:30,0,4096,1,4096,CPU_STRESS,2.75
2025-05-17 17:02:45,0,0,1,0,CPU_STRESS,3.0
2025-05-17 17:03:00,0,0,1,0,CPU_STRESS,3.25
2025-05-17 17:03:15,70,0,1,0,CPU_STRESS,3.5
2025-05-17 17:03:30,70,0,1,0,CPU_STRESS,3.75
2025-05-17 17:03:45,70,0,1,0,CPU_STRESS,4.0
2025-05-17 17:04:00,70,0,1,0,CPU_STRESS,4.25
2025-05-17 17:04:15,70,1932,1,4419,CPU_STRESS,4.5
2025-05-17 17:04:30,70,1932,1,4419,CPU_STRESS,4.75
2025-05-17 17:04:45,70,1932,1,4419,CPU_STRESS,5.0
2025-05-17 17:05:00,70,1932,1,4419,CPU_STRESS,5.25
2025-05-17 17:05:15,70,1932,1,4419,CPU_STRESS,5.5
2025-05-17 17:05:30,70,1932,1,4419,CPU_STRESS,5.75
2025-05-17 17:05:45,70,1932,1,4419,CPU_STRESS,6.0
2025-05-17 17:06:00,70,1932,1,4419,CPU_STRESS,6.25
2025-05-17 17:06:15,70,1932,1,4419,CPU_STRESS,6.5
2025-05-17 17:06:30,70,1932,1,4419,CPU_STRESS,6.75
2025-05-17 17:06:45,70,1932,1,4419,CPU_STRESS,7.0
2025-05-17 17:07:00,70,1932,1,4419,CPU_STRESS,7.25
2025-05-17 17:07:15,70,1932,1,4419,CPU_STRESS,7.5
2025-05-17 17:07:30,70,1932,1,4419,CPU_STRESS,7.75
2025-05-17 17:07:45,70,1932,1,4419,CPU_STRESS,8.0
2025-05-17 17:08:00,70,1932,1,4419,CPU_STRESS,8.25
2025-05-17 17:08:15,70,1932,1,4419,CPU_STRESS,8.5
2025-05-17 17:08:30,70,1932,1,4419,CPU_STRESS,8.75
2025-05-17 17:08:45,70,1932,1,4419,CPU_STRESS,9.0
2025-05-17 17:09:00,70,1932,1,4419,CPU_STRESS,9.25
2025-05-17 17:09:15,70,1932,1,4419,CPU_STRESS,9.5
2025-05-17 17:09:30,70,1932,1,4419,CPU_STRESS,9.75
2025-05-17 17:09:45,70,1932,1,4419,CPU_STRESS,10.0
2025-05-17 17:10:00,70,1932,1,4419,CPU_STRESS,10.25
2025-05-17 17:10:15,70,1932,1,4419,CPU_STRESS,10.5
2025-05-17 17:10:30,70,1932,1,4419,CPU_STRESS,10.75
2025-05-17 17:10:45,70,1932,1,4419,CPU_STRESS,11.0
2025-05-17 17:11:00,70,1932,1,4419,CPU_STRESS,11.25
2025-05-17 17:11:15,70,1932,1,4419,CPU_STRESS,11.5
2025-05-17 17:11:30,70,1932,1,4419,CPU_STRESS,11.75
2025-05-17 17:11:45,70,1932,1,4419,CPU_STRESS,12.0
2025-05-17 17:12:00,70,1932,1,4419,CPU_STRESS,12.25
2025-05-17 17:12:15,70,1932,1,4419,CPU_STRESS,12.5
2025-05-17 17:12:30,70,1932,1,4419,CPU_STRESS,12.75
2025-05-17 17:12:45,70,1932,1,4419,CPU_STRESS,13.0
2025-05-17 17:13:00,70,1932,1,4419,CPU_STRESS,13.25
2025-05-17 17:13:15,70,1932,1,4419,CPU_STRESS,13.5
2025-05-17 17:13:30,70,1932,1,4419,CPU_STRESS,13.75
2025-05-17 17:13:45,70,1932,1,4419,CPU_STRESS,14.0
2025-05-17 17:14:00,70,1932,1,4419,CPU_STRESS,14.25
2025-05-17 17:14:15,70,1932,1,4419,CPU_STRESS,14.5
2025-05-17 17:14:30,70,1932,1,4419,CPU_STRESS,14.75
2025-05-17 17:14:45,70,1932,1,4419,CPU_STRESS,15.0
2025-05-17 17:15:00,70,1932,1,4419,CPU_STRESS,15.25
2025-05-17 17:15:15,70,1932,1,4419,CPU_STRESS,15.5
2025-05-17 17:15:30,70,1932,1,4419,CPU_STRESS,15.75
2025-05-17 17:15:45,70,1932,1,4460,CPU_STRESS,16.0
2025-05-17 17:16:00,70,1932,1,4501,CPU_STRESS,16.25
2025-05-17 17:16:15,70,1932,1,4706,CPU_STRESS,16.5
2025-05-17 17:16:30,248,1932,1,4745,CPU_STRESS,16.75
2025-05-17 17:16:45,2870,1932,1,5016,CPU_STRESS,17.0
2025-05-17 17:17:00,3011,1932,1,4892,CPU_STRESS,17.25
2025-05-17 17:17:15,2248,1932,1,4326,CPU_STRESS,17.5
2025-05-17 17:17:30,1675,1932,1,4246,CPU_STRESS,17.75
2025-05-17 17:17:45,962,1932,1,4417,CPU_STRESS,18.0
2025-05-17 17:18:00,868,1932,1,4417,CPU_STRESS,18.25
2025-05-17 17:18:15,53,1932,1,4417,CPU_STRESS,18.5
2025-05-17 17:18:30,53,1932,1,4417,CPU_STRESS,18.75
2025-05-17 17:18:45,53,1932,1,4417,CPU_STRESS,19.0
2025-05-17 17:19:00,53,1932,1,4417,CPU_STRESS,19.25
2025-05-17 17:19:15,53,1932,1,4417,CPU_STRESS,19.5
2025-05-17 17:19:30,53,1932,1,4417,CPU_STRESS,19.75
2025-05-17 17:19:45,53,1932,1,4417,CPU_STRESS,20.0
2025-05-17 17:20:00,53,1932,1,4417,CPU_STRESS,20.25
2025-05-17 17:20:15,53,1932,1,4417,CPU_STRESS,20.5
2025-05-17 17:20:30,53,1932,1,4417,CPU_STRESS,20.75
2025-05-17 17:20:45,53,1932,1,4417,CPU_STRESS,21.0
2025-05-17 17:21:00,53,1932,1,4417,CPU_STRESS,21.25
2025-05-17 17:21:15,53,1932,1,4417,CPU_STRESS,21.5
2025-05-17 17:21:30,53,1932,1,4417,CPU_STRESS,21.75
2025-05-17 17:21:45,53,1932,1,4417,CPU_STRESS,22.0
2025-05-17 17:22:00,53,1932,1,4417,CPU_STRESS,22.25
2025-05-17 17:22:15,53,1932,1,4417,CPU_STRESS,22.5
2025-05-17 17:22:30,53,1932,1,4417,CPU_STRESS,22.75
2025-05-17 17:22:45,53,1932,1,4417,CPU_STRESS,23.0
2025-05-17 17:23:00,53,1932,1,4417,CPU_STRESS,23.25
2025-05-17 17:23:15,53,1932,1,4417,CPU_STRESS,23.5
2025-05-17 17:23:30,53,1932,1,4417,CPU_STRESS,23.75
2025-05-17 17:23:45,53,1932,1,4417,CPU_STRESS,24.0
2025-05-17 17:24:00,53,1932,1,4417,CPU_STRESS,24.25
2025-05-17 17:24:15,53,1932,1,4417,CPU_STRESS,24.5
2025-05-17 17:24:30,53,1932,1,4417,CPU_STRESS,24.75
2025-05-17 17:24:45,53,1932,1,4417,CPU_STRESS,25.0
2025-05-17 17:25:00,53,1932,1,4417,CPU_STRESS,25.25
2025-05-17 17:25:15,53,1932,1,4417,CPU_STRESS,25.5
2025-05-17 17:25:30,53,1932,1,4417,CPU_STRESS,25.75
2025-05-17 17:25:45,53,1932,1,4417,CPU_STRESS,26.0
2025-05-17 17:26:00,53,1932,1,4417,CPU_STRESS,26.25
2025-05-17 17:26:15,53,1932,1,4417,CPU_STRESS,26.5
2025-05-17 17:26:30,53,1932,1,4417,CPU_STRESS,26.75
2025-05-17 17:26:45,53,1932,1,4417,CPU_STRESS,27.0
2025-05-17 17:27:00,53,1932,1,4417,CPU_STRESS,27.25
2025-05-17 17:27:15,53,1932,1,4417,CPU_STRESS,27.5
2025-05-17 17:27:30,53,1932,1,4417,CPU_STRESS,27.75
2025-05-17 17:27:45,53,1932,1,4417,CPU_STRESS,28.0
2025-05-17 17:28:00,53,1932,1,4417,CPU_STRESS,28.25
2025-05-17 17:28:15,53,1932,1,4417,CPU_STRESS,28.5
2025-05-17 17:28:30,53,1932,1,4417,CPU_STRESS,28.75
2025-05-17 17:28:45,53,1932,1,4417,CPU_STRESS,29.0
2025-05-17 17:29:00,53,1932,1,4417,CPU_STRESS,29.25
2025-05-17 17:29:15,53,1932,1,4417,CPU_STRESS,29.5
2025-05-17 17:29:30,53,1932,1,4417,CPU_STRESS,29.75
2025-05-17 17:29:45,53,1932,1,4417,CPU_STRESS,30.0
2025-05-17 17:30:00,53,1932,1,4417,CPU_STRESS,30.25
2025-05-17 17:30:15,53,1932,1,4417,CPU_STRESS,30.5
2025-05-17 17:30:30,53,1932,1,4417,CPU_STRESS,30.75
2025-05-17 17:30:45,53,1932,1,4417,CPU_STRESS,31.0
2025-05-17 17:31:00,53,1932,1,4417,CPU_STRESS,31.25
2025-05-17 17:31:15,53,1932,1,4417,CPU_STRESS,31.5
2025-05-17 17:31:30,53,1932,1,4417,CPU_STRESS,31.75
2025-05-17 17:31:45,53,1932,1,4417,CPU_STRESS,32.0
2025-05-17 17:32:00,53,1932,1,4417,CPU_STRESS,32.25
2025-05-17 17:32:15,53,1932,1,4417,CPU_STRESS,32.5
2025-05-17 17:32:30,53,1932,1,4417,CPU_STRESS,32.75
2025-05-17 17:32:45,53,1932,1,4417,CPU_STRESS,33.0
2025-05-17 17:33:00,53,1932,1,4417,CPU_STRESS,33.25
2025-05-17 17:33:15,53,1932,1,4417,CPU_STRESS,33.5
2025-05-17 17:33:30,53,1932,1,4417,CPU_STRESS,33.75
2025-05-17 17:33:45,53,1932,1,4417,CPU_STRESS,34.0
2025-05-17 17:34:00,53,1932,1,4417,CPU_STRESS,34.25
2025-05-17 17:34:15,53,1932,1,4417,CPU_STRESS,34.5
2025-05-17 17:34:30,53,1932,1,4417,CPU_STRESS,34.75
2025-05-17 17:34:45,53,1932,1,4417,CPU_STRESS,35.0
2025-05-17 17:35:00,53,1932,1,4417,CPU_STRESS,35.25
2025-05-17 17:35:15,53,1932,1,4417,CPU_STRESS,35.5
2025-05-17 17:35:30,53,1932,1,4417,CPU_STRESS,35.75
2025-05-17 17:35:45,53,1932,1,4417,CPU_STRESS,36.0
2025-05-17 17:36:00,53,1932,1,4417,CPU_STRESS,36.25
2025-05-17 17:36:15,53,1932,1,4417,CPU_STRESS,36.5
2025-05-17 17:36:30,53,1932,1,4417,CPU_STRESS,36.75
2025-05-17 17:36:45,53,1932,1,4417,CPU_STRESS,37.0
2025-05-17 17:37:00,53,1932,1,4417,CPU_STRESS,37.25
2025-05-17 17:37:15,53,1932,1,4417,CPU_STRESS,37.5
2025-05-17 17:37:30,53,1932,1,4417,CPU_STRESS,37.75
2025-05-17 17:37:45,53,1932,1,4417,CPU_STRESS,38.0
2025-05-17 17:38:00,53,1932,1,4417,CPU_STRESS,38.25
2025-05-17 17:38:15,53,1932,1,4417,CPU_STRESS,38.5
2025-05-17 17:38:30,53,1932,1,4417,CPU_STRESS,38.75
2025-05-17 17:38:45,53,1932,1,4417,CPU_STRESS,39.0
2025-05-17 17:39:00,53,1932,1,4584,CPU_STRESS,39.25
2025-05-17 17:39:15,53,1932,1,4584,CPU_STRESS,39.5
2025-05-17 17:39:30,53,1932,1,4584,CPU_STRESS,39.75
2025-05-17 17:39:45,53,1932,1,4584,CPU_STRESS,40.0
2025-05-17 17:40:00,53,1932,1,4584,CPU_STRESS,40.25
2025-05-17 17:40:15,53,2200,1,4584,CPU_STRESS,40.5
2025-05-17 17:40:30,53,2200,1,4584,CPU_STRESS,40.75
2025-05-17 17:40:45,53,2200,1,4584,CPU_STRESS,41.0
2025-05-17 17:41:00,53,2200,1,4584,CPU_STRESS,41.25
2025-05-17 17:41:15,53,2200,1,4584,CPU_STRESS,41.5
2025-05-17 17:41:30,53,2200,1,4584,CPU_STRESS,41.75
2025-05-17 17:41:45,53,2200,1,4584,CPU_STRESS,42.0
2025-05-17 17:42:00,53,2200,1,4584,CPU_STRESS,42.25
2025-05-17 17:42:15,53,2201,1,4584,CPU_STRESS,42.5
2025-05-17 17:42:30,53,2201,1,4584,CPU_STRESS,42.75
2025-05-17 17:42:45,53,2201,1,4584,CPU_STRESS,43.0
2025-05-17 17:43:00,53,2201,1,4584,CPU_STRESS,43.25
2025-05-17 17:43:15,53,2201,1,4584,CPU_STRESS,43.5
2025-05-17 17:43:30,53,2201,1,4584,CPU_STRESS,43.75
2025-05-17 17:43:45,53,2201,1,4584,CPU_STRESS,44.0
2025-05-17 17:44:00,53,2201,1,4584,CPU_STRESS,44.25
2025-05-17 17:44:15,53,2201,1,4584,CPU_STRESS,44.5
2025-05-17 17:44:30,53,2201,1,4584,CPU_STRESS,44.75
2025-05-17 17:44:45,53,2201,1,4584,CPU_STRESS,45.0
2025-05-17 17:45:00,53,2201,1,4584,CPU_STRESS,45.25
2025-05-17 17:45:15,53,2201,1,4584,CPU_STRESS,45.5
2025-05-17 17:45:30,53,2201,1,4584,CPU_STRESS,45.75
2025-05-17 17:45:45,53,2201,1,4584,CPU_STRESS,46.0
2025-05-17 17:46:00,53,2201,1,4584,CPU_STRESS,46.25
2025-05-17 17:46:15,53,2201,1,4584,CPU_STRESS,46.5
2025-05-17 17:46:30,53,2201,1,4584,CPU_STRESS,46.75
2025-05-17 17:46:45,53,2201,1,4584,CPU_STRESS,47.0
