Time,write_bytes_cumulative
2025-05-17 17:25:15,9645479
2025-05-17 17:25:30,9677810
2025-05-17 17:25:45,9701921
2025-05-17 17:26:00,9839076
2025-05-17 17:26:15,9931313
2025-05-17 17:26:30,10074850
2025-05-17 17:26:45,10073775
2025-05-17 17:27:00,10293477
2025-05-17 17:27:15,10339470
2025-05-17 17:27:30,10512159
2025-05-17 17:27:45,10540324
2025-05-17 17:28:00,10599932
2025-05-17 17:28:15,10617223
2025-05-17 17:28:30,10730287
2025-05-17 17:28:45,10716344
2025-05-17 17:29:00,10218539
2025-05-17 17:29:15,10175803
2025-05-17 17:29:30,10341670
2025-05-17 17:29:45,10342771
2025-05-17 17:30:00,10408920
2025-05-17 17:30:15,10360310
2025-05-17 17:30:30,10359394
2025-05-17 17:30:45,10362919
2025-05-17 17:31:00,10414359
2025-05-17 17:31:15,10416950
2025-05-17 17:31:30,10480388
2025-05-17 17:31:45,10528796
2025-05-17 17:32:00,10657163
2025-05-17 17:32:15,10649789
2025-05-17 17:32:30,10530639
2025-05-17 17:32:45,10441623
2025-05-17 17:33:00,9843544
2025-05-17 17:33:15,9747703
2025-05-17 17:33:30,10235905
2025-05-17 17:33:45,10262025
2025-05-17 17:34:00,10837391
2025-05-17 17:34:15,10932170
2025-05-17 17:34:30,10602067
2025-05-17 17:34:45,11443530
2025-05-17 17:35:00,10941663
2025-05-17 17:35:15,10679749
2025-05-17 17:35:30,10669141
2025-05-17 17:35:45,10577898
2025-05-17 17:36:00,10075105
2025-05-17 17:36:15,10007639
2025-05-17 17:36:30,9984759
2025-05-17 17:36:45,9980062
2025-05-17 17:37:00,9781596
2025-05-17 17:37:15,9787211
2025-05-17 17:37:30,9751698
2025-05-17 17:37:45,9855884
2025-05-17 17:38:00,9863865
2025-05-17 17:38:15,10669117
2025-05-17 17:38:30,10701227
2025-05-17 17:38:45,10699859
2025-05-17 17:39:00,10409060
2025-05-17 17:39:15,10597117
2025-05-17 17:39:30,10525437
2025-05-17 17:39:45,10020433
2025-05-17 17:40:00,9927006
2025-05-17 17:40:15,9615999
2025-05-17 17:40:30,9593465
2025-05-17 17:40:45,9452848
2025-05-17 17:41:00,9426203
2025-05-17 17:41:15,9014368
2025-05-17 17:41:30,8969993
2025-05-17 17:41:45,9187458
2025-05-17 17:42:00,9195093
2025-05-17 17:42:15,9828335
2025-05-17 17:42:30,9991212
2025-05-17 17:42:45,9993181
2025-05-17 17:43:00,10060608
2025-05-17 17:43:15,10019777
2025-05-17 17:43:30,10039838
2025-05-17 17:43:45,9952174
2025-05-17 17:44:00,9860674
2025-05-17 17:44:15,9614654
2025-05-17 17:44:30,9147193
2025-05-17 17:44:45,9046450
2025-05-17 17:45:00,9026714
2025-05-17 17:45:15,8977582
2025-05-17 17:45:30,8908017
2025-05-17 17:45:45,8900560
2025-05-17 17:46:00,8792735
2025-05-17 17:46:15,8710019
2025-05-17 17:46:30,8506270
2025-05-17 17:46:45,8486227
2025-05-17 17:47:00,8793979
2025-05-17 17:47:15,8985492
2025-05-17 17:47:30,9327278
2025-05-17 17:47:45,9480186
2025-05-17 17:48:00,9627721
2025-05-17 17:48:15,9981774
2025-05-17 17:48:30,10113245
2025-05-17 17:48:45,10416301
2025-05-17 17:49:00,10481216
2025-05-17 17:49:15,10534624
2025-05-17 17:49:30,10960267
2025-05-17 17:49:45,10924086
2025-05-17 17:50:00,10643107
2025-05-17 17:50:15,10448063
2025-05-17 17:50:30,9662950
2025-05-17 17:50:45,9551569
2025-05-17 17:51:00,9480695
2025-05-17 17:51:15,9468488
2025-05-17 17:51:30,9332602
2025-05-17 17:51:45,9291034
2025-05-17 17:52:00,9448394
2025-05-17 17:52:15,9463832
2025-05-17 17:52:30,9443234
2025-05-17 17:52:45,9419573
2025-05-17 17:53:00,9368290
2025-05-17 17:53:15,9331291
2025-05-17 17:53:30,9204347
2025-05-17 17:53:45,9160950
2025-05-17 17:54:00,9221101
2025-05-17 17:54:15,9255364
2025-05-17 17:54:30,9378756
2025-05-17 17:54:45,9506944
2025-05-17 17:55:00,9385408
2025-05-17 17:55:15,9216812
2025-05-17 17:55:30,8745366
2025-05-17 17:55:45,7977015
2025-05-17 17:56:00,7094051
2025-05-17 17:56:15,6937528
2025-05-17 17:56:30,5613091
2025-05-17 17:56:45,4739517
2025-05-17 17:57:00,5544592
2025-05-17 17:57:15,6179496
2025-05-17 17:57:30,7607037
2025-05-17 17:57:45,8816009
2025-05-17 17:58:00,8900645
2025-05-17 17:58:15,8896658
2025-05-17 17:58:30,8847211
2025-05-17 17:58:45,8785830
2025-05-17 17:59:00,8798930
2025-05-17 17:59:15,8805646
2025-05-17 17:59:30,8733281
2025-05-17 17:59:45,8879839
2025-05-17 18:00:00,8943525
2025-05-17 18:00:15,8962026
2025-05-17 18:00:30,9091779
2025-05-17 18:00:45,9243639
2025-05-17 18:01:00,9222628
2025-05-17 18:01:15,9236126
2025-05-17 18:01:30,9537114
2025-05-17 18:01:45,9887867
2025-05-17 18:02:00,9859127
2025-05-17 18:02:15,9757905
2025-05-17 18:02:30,9536246
2025-05-17 18:02:45,9210954
2025-05-17 18:03:00,9315166
2025-05-17 18:03:15,9422262
2025-05-17 18:03:30,9770123
2025-05-17 18:03:45,9893545
2025-05-17 18:04:00,9815616
2025-05-17 18:04:15,9699740
2025-05-17 18:04:30,9431642
2025-05-17 18:04:45,9229519
2025-05-17 18:05:00,9102476
2025-05-17 18:05:15,8945853
2025-05-17 18:05:30,8896256
2025-05-17 18:05:45,8613816
2025-05-17 18:06:00,8471339
2025-05-17 18:06:15,8359843
2025-05-17 18:06:30,8300776
2025-05-17 18:06:45,8103415
2025-05-17 18:07:00,8200377
2025-05-17 18:07:15,8644878
2025-05-17 18:07:30,8662823
2025-05-17 18:07:45,9422069
2025-05-17 18:08:00,9690799
2025-05-17 18:08:15,9585195
2025-05-17 18:08:30,9344314
2025-05-17 18:08:45,8743202
2025-05-17 18:09:00,7448680
2025-05-17 18:09:15,7227179
2025-05-17 18:09:30,7520755
2025-05-17 18:09:45,7039560
2025-05-17 18:10:00,7533243
2025-05-17 18:10:15,7659177
2025-05-17 18:10:30,7708046
2025-05-17 18:10:45,8084998
2025-05-17 18:11:00,8031607
2025-05-17 18:11:15,8068365
2025-05-17 18:11:30,8007488
2025-05-17 18:11:45,8296013
2025-05-17 18:12:00,8677546
2025-05-17 18:12:15,8662186
2025-05-17 18:12:30,8603447
2025-05-17 18:12:45,8271037
2025-05-17 18:13:00,8099326
2025-05-17 18:13:15,8184440
2025-05-17 18:13:30,8115215
2025-05-17 18:13:45,8100712
2025-05-17 18:14:00,8394862
2025-05-17 18:14:15,8409064
2025-05-17 18:14:30,8340316
2025-05-17 18:14:45,8233616
2025-05-17 18:15:00,8053172
2025-05-17 18:15:15,8166261
2025-05-17 18:15:30,8441809
2025-05-17 18:15:45,8527507
2025-05-17 18:16:00,9734907
2025-05-17 18:16:15,9893594
2025-05-17 18:16:30,9546991
2025-05-17 18:16:45,9514226
2025-05-17 18:17:00,8805122
2025-05-17 18:17:15,8749455
2025-05-17 18:17:30,8160195
2025-05-17 18:17:45,8019277
2025-05-17 18:18:00,6816408
2025-05-17 18:18:15,5473848
2025-05-17 18:18:30,5844230
2025-05-17 18:18:45,6260176
2025-05-17 18:19:00,6945448
2025-05-17 18:19:15,7906860
2025-05-17 18:19:30,7664055
2025-05-17 18:19:45,7464438
2025-05-17 18:20:00,7079893
2025-05-17 18:20:15,6032008
2025-05-17 18:20:30,6559720
2025-05-17 18:20:45,7060234
2025-05-17 18:21:00,7785293
2025-05-17 18:21:15,8828578
2025-05-17 18:21:30,8887867
2025-05-17 18:21:45,8860807
2025-05-17 18:22:00,8659199
2025-05-17 18:22:15,8554962
2025-05-17 18:22:30,8481770
2025-05-17 18:22:45,8520460
2025-05-17 18:23:00,8535881
2025-05-17 18:23:15,8605324
2025-05-17 18:23:30,8698870
2025-05-17 18:23:45,8725356
2025-05-17 18:24:00,8722089
2025-05-17 18:24:15,9414520
2025-05-17 18:24:30,9525733
2025-05-17 18:24:45,9181364
2025-05-17 18:25:00,8282376
2025-05-17 18:25:15,8202058
2025-05-17 18:25:30,8166533
2025-05-17 18:25:45,8248549
2025-05-17 18:26:00,8236934
2025-05-17 18:26:15,7964072
2025-05-17 18:26:30,7949265
2025-05-17 18:26:45,7881819
2025-05-17 18:27:00,7899125
2025-05-17 18:27:15,7404531
2025-05-17 18:27:30,6478833
2025-05-17 18:27:45,6181542
2025-05-17 18:28:00,6268104
2025-05-17 18:28:15,5436410
2025-05-17 18:28:30,5071609
2025-05-17 18:28:45,4407719
2025-05-17 18:29:00,4434097
2025-05-17 18:29:15,5775505
2025-05-17 18:29:30,5825471
2025-05-17 18:29:45,5587447
2025-05-17 18:30:00,5712816
2025-05-17 18:30:15,5056609
2025-05-17 18:30:30,4426375
2025-05-17 18:30:45,4541999
2025-05-17 18:31:00,4571126
2025-05-17 18:31:15,4583277
2025-05-17 18:31:30,4496283
2025-05-17 18:31:45,4494234
2025-05-17 18:32:00,4491533
2025-05-17 18:32:15,4412513
2025-05-17 18:32:30,4530645
2025-05-17 18:32:45,4608570
2025-05-17 18:33:00,4617790
2025-05-17 18:33:15,4592342
2025-05-17 18:33:30,4718026
2025-05-17 18:33:45,4731992
2025-05-17 18:34:00,4772496
2025-05-17 18:34:15,4871109
2025-05-17 18:34:30,4617403
2025-05-17 18:34:45,4645012
2025-05-17 18:35:00,5126710
2025-05-17 18:35:15,5372038
2025-05-17 18:35:30,6201106
2025-05-17 18:35:45,6936814
2025-05-17 18:36:00,7228603
2025-05-17 18:36:15,7398002
2025-05-17 18:36:30,7822407
2025-05-17 18:36:45,8052840
2025-05-17 18:37:00,7994653
2025-05-17 18:37:15,8017535
2025-05-17 18:37:30,7872951
2025-05-17 18:37:45,7889987
2025-05-17 18:38:00,8072653
2025-05-17 18:38:15,8104781
2025-05-17 18:38:30,8409566
2025-05-17 18:38:45,8524070
2025-05-17 18:39:00,8390349
2025-05-17 18:39:15,8359516
2025-05-17 18:39:30,7958519
2025-05-17 18:39:45,7691482
2025-05-17 18:40:00,7501546
2025-05-17 18:40:15,7506044
2025-05-17 18:40:30,7740874
2025-05-17 18:40:45,7994537
2025-05-17 18:41:00,8049322
2025-05-17 18:41:15,8038074
2025-05-17 18:41:30,8204981
2025-05-17 18:41:45,8309014
2025-05-17 18:42:00,8295576
2025-05-17 18:42:15,8300643
2025-05-17 18:42:30,8159108
2025-05-17 18:42:45,8149777
2025-05-17 18:43:00,8161410
2025-05-17 18:43:15,8125350
2025-05-17 18:43:30,8047373
2025-05-17 18:43:45,8011701
2025-05-17 18:44:00,6908617
2025-05-17 18:44:15,6799022
2025-05-17 18:44:30,6757213
2025-05-17 18:44:45,6929260
2025-05-17 18:45:00,8085012
2025-05-17 18:45:15,8250880
2025-05-17 18:45:30,8642146
2025-05-17 18:45:45,8656796
2025-05-17 18:46:00,8319917
2025-05-17 18:46:15,8230090
2025-05-17 18:46:30,8305760
2025-05-17 18:46:45,8321634
2025-05-17 18:47:00,8334436
2025-05-17 18:47:15,8232594
2025-05-17 18:47:30,8239125
2025-05-17 18:47:45,8337075
2025-05-17 18:48:00,8410925
2025-05-17 18:48:15,9160334
2025-05-17 18:48:30,9550924
2025-05-17 18:48:45,9376216
2025-05-17 18:49:00,9206492
2025-05-17 18:49:15,9170078
2025-05-17 18:49:30,9079112
2025-05-17 18:49:45,9095139
2025-05-17 18:50:00,8873882
2025-05-17 18:50:15,8812724
2025-05-17 18:50:30,8799718
2025-05-17 18:50:45,8892458
2025-05-17 18:51:00,8959712
2025-05-17 18:51:15,9244292
2025-05-17 18:51:30,9368809
2025-05-17 18:51:45,9512941
2025-05-17 18:52:00,9503372
2025-05-17 18:52:15,9378938
2025-05-17 18:52:30,9250131
2025-05-17 18:52:45,8713998
2025-05-17 18:53:00,8546873
2025-05-17 18:53:15,7161909
2025-05-17 18:53:30,7017176
2025-05-17 18:53:45,6508354
2025-05-17 18:54:00,6384945
2025-05-17 18:54:15,6561276
2025-05-17 18:54:30,6626231
2025-05-17 18:54:45,7188011
2025-05-17 18:55:00,7443889
2025-05-17 18:55:15,8266422
2025-05-17 18:55:30,8418403
2025-05-17 18:55:45,8843294
2025-05-17 18:56:00,8844425
2025-05-17 18:56:15,8974732
2025-05-17 18:56:30,9008642
2025-05-17 18:56:45,8561095
2025-05-17 18:57:00,8539607
2025-05-17 18:57:15,8457564
2025-05-17 18:57:30,8530865
2025-05-17 18:57:45,8689516
2025-05-17 18:58:00,9226303
2025-05-17 18:58:15,9991637
2025-05-17 18:58:30,11241644
2025-05-17 18:58:45,11122216
2025-05-17 18:59:00,11145932
2025-05-17 18:59:15,10966553
2025-05-17 18:59:30,10823711
2025-05-17 18:59:45,10027815
2025-05-17 19:00:00,9868014
2025-05-17 19:00:15,9350439
2025-05-17 19:00:30,14009957
