Time,mem_util,source,Minutes
2025-05-17 16:59:30,31.5,BASELINE,0.0
2025-05-17 16:59:45,31.5,BASELINE,0.25
2025-05-17 17:00:00,31.5,BASELINE,0.5
2025-05-17 17:00:15,31.5,BASELINE,0.75
2025-05-17 17:00:30,33.7,BASELINE,1.0
2025-05-17 17:00:45,33.7,BASELINE,1.25
2025-05-17 17:01:00,33.7,BASELINE,1.5
2025-05-17 17:01:15,33.7,BASELINE,1.75
2025-05-17 17:01:30,36.5,BASELINE,2.0
2025-05-17 17:01:45,36.5,BASELINE,2.25
2025-05-17 17:02:00,36.57730131992191,BASELINE,2.5
2025-05-17 17:02:15,36.60584725829726,BASELINE,2.75
2025-05-17 17:02:30,36.78795449452508,BASELINE,3.0
2025-05-17 17:02:45,37.31666288711289,BASELINE,3.25
2025-05-17 17:03:00,37.59802241092241,BASELINE,3.5
2025-05-17 17:03:15,37.69042241092241,BASELINE,3.75
2025-05-17 17:03:30,38.12729102564103,BASELINE,4.0
2025-05-17 17:03:45,39.35781896436897,BASELINE,4.25
2025-05-17 17:04:00,39.420265037740045,BASELINE,4.5
2025-05-17 17:04:15,39.62734354256854,BASELINE,4.75
2025-05-17 17:04:30,40.0591449134199,BASELINE,5.0
2025-05-17 17:04:45,40.99827474747472,BASELINE,5.25
2025-05-17 17:05:00,41.230763636363605,BASELINE,5.5
2025-05-17 17:05:15,41.251696969696944,BASELINE,5.75
2025-05-17 17:05:30,41.509417604617596,BASELINE,6.0
2025-05-17 17:05:45,41.90765974025974,BASELINE,6.25
2025-05-17 17:06:00,42.241331168831174,BASELINE,6.5
2025-05-17 17:06:15,42.216727994228,BASELINE,6.75
2025-05-17 17:06:30,42.900628787878794,BASELINE,7.0
2025-05-17 17:06:45,44.57589568372803,BASELINE,7.25
2025-05-17 17:07:00,44.93304330277565,BASELINE,7.5
2025-05-17 17:07:15,44.83770996944232,BASELINE,7.75
2025-05-17 17:07:30,44.985490361599176,BASELINE,8.0
2025-05-17 17:07:45,45.24300904467048,BASELINE,8.25
2025-05-17 17:08:00,45.31199267040148,BASELINE,8.5
2025-05-17 17:08:15,45.348303781512584,BASELINE,8.75
2025-05-17 17:08:30,45.66962759103642,BASELINE,9.0
2025-05-17 17:08:45,46.132459688223115,BASELINE,9.25
2025-05-17 17:09:00,46.1701993393563,BASELINE,9.5
2025-05-17 17:09:15,46.2422452268022,BASELINE,9.75
2025-05-17 17:09:30,46.30291189346886,BASELINE,10.0
2025-05-17 17:09:45,46.30584575590273,BASELINE,10.25
2025-05-17 17:10:00,46.98871061568064,BASELINE,10.5
2025-05-17 17:10:15,46.61814198822967,BASELINE,10.75
2025-05-17 17:10:30,46.80615865489633,BASELINE,11.0
2025-05-17 17:10:45,48.02720400432902,BASELINE,11.25
2025-05-17 17:11:00,48.083508766233784,BASELINE,11.5
2025-05-17 17:11:15,48.04079209956711,BASELINE,11.75
2025-05-17 17:11:30,48.067466896315075,BASELINE,12.0
2025-05-17 17:11:45,48.11518814387842,BASELINE,12.25
2025-05-17 17:12:00,48.30241222174986,BASELINE,12.5
2025-05-17 17:12:15,48.486978313703894,BASELINE,12.75
2025-05-17 17:12:30,49.26819977209587,BASELINE,13.0
2025-05-17 17:12:45,49.44832560243665,BASELINE,13.25
2025-05-17 17:13:00,49.55642155094539,BASELINE,13.5
2025-05-17 17:13:15,49.626257662056496,BASELINE,13.75
2025-05-17 17:13:30,49.653513759617475,BASELINE,14.0
2025-05-17 17:13:45,49.72561168738256,BASELINE,14.25
2025-05-17 17:14:00,49.77052609461275,BASELINE,14.5
2025-05-17 17:14:15,49.77442609461274,BASELINE,14.75
2025-05-17 17:14:30,49.944286841009216,BASELINE,15.0
2025-05-17 17:14:45,50.24039124475832,BASELINE,15.25
2025-05-17 17:15:00,50.37517898380289,BASELINE,15.5
2025-05-17 17:15:15,50.34947482980087,BASELINE,15.75
2025-05-17 17:15:30,50.361141496467525,BASELINE,16.0
2025-05-17 17:15:45,50.456933343509384,BASELINE,16.25
2025-05-17 17:16:00,50.47065532153137,BASELINE,16.5
2025-05-17 17:16:15,50.46861890696553,BASELINE,16.75
2025-05-17 17:16:30,50.641123668870286,BASELINE,17.0
2025-05-17 17:16:45,50.833844599144584,BASELINE,17.25
2025-05-17 17:17:00,51.08235420875419,BASELINE,17.5
2025-05-17 17:17:15,51.02002087542085,BASELINE,17.75
2025-05-17 17:17:30,51.0624653198653,BASELINE,18.0
2025-05-17 17:17:45,51.38680188704539,BASELINE,18.25
2025-05-17 17:18:00,51.45097487179484,BASELINE,18.5
2025-05-17 17:18:15,51.542967142326255,BASELINE,18.75
2025-05-17 17:18:30,52.62606160926283,BASELINE,19.0
2025-05-17 17:18:45,53.74760193012701,BASELINE,19.25
2025-05-17 17:19:00,53.71320877274675,BASELINE,19.5
2025-05-17 17:19:15,53.71111786365586,BASELINE,19.75
2025-05-17 17:19:30,53.710546435084424,BASELINE,20.0
2025-05-17 17:19:45,53.64095053098852,BASELINE,20.25
2025-05-17 17:20:00,53.74779807049479,BASELINE,20.5
2025-05-17 17:20:15,53.785071574768295,BASELINE,20.75
2025-05-17 17:20:30,53.79116248385921,BASELINE,21.0
2025-05-17 17:20:45,53.849420173537936,BASELINE,21.25
2025-05-17 17:21:00,54.059402232579885,BASELINE,21.5
2025-05-17 17:21:15,54.07631132348898,BASELINE,21.75
2025-05-17 17:21:30,54.24222375735141,BASELINE,22.0
2025-05-17 17:21:45,54.4204552559793,BASELINE,22.25
2025-05-17 17:22:00,54.57647192264596,BASELINE,22.5
2025-05-17 17:22:15,54.5783052559793,BASELINE,22.75
2025-05-17 17:22:30,54.6927338362934,BASELINE,23.0
2025-05-17 17:22:45,54.93317613129641,BASELINE,23.25
2025-05-17 17:23:00,55.038583538703826,BASELINE,23.5
2025-05-17 17:23:15,55.21691687203716,BASELINE,23.75
2025-05-17 17:23:30,56.44591272298359,BASELINE,24.0
2025-05-17 17:23:45,60.040075012025,BASELINE,24.25
2025-05-17 17:24:00,60.60358917748917,BASELINE,24.5
2025-05-17 17:24:15,61.166122510822504,BASELINE,24.75
2025-05-17 17:24:30,61.81323917748918,BASELINE,25.0
2025-05-17 17:24:45,63.161111399711416,BASELINE,25.25
2025-05-17 17:25:00,63.21563901040479,BASELINE,25.5
2025-05-17 17:25:15,62.88314059770638,BASELINE,25.75
2025-05-17 17:25:30,60.2781545948204,BASELINE,26.0
2025-05-17 17:25:45,58.540770153370865,BASELINE,26.25
2025-05-17 17:26:00,59.0632105076526,BASELINE,26.5
