"Time","{__name__=""gala_gopher_mem_util"", infos=""/proc/meminfo"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""a90b4955-ab8b-ca4d-900c-95043d022eef-10.0.2.15"", scenario=""petclinic_baseline_20m""}"
2025-04-23 21:57:45,64.9
2025-04-23 21:58:00,64.9
2025-04-23 21:58:15,64.9
2025-04-23 21:58:30,65.7
2025-04-23 21:58:45,65.7
2025-04-23 21:59:00,65.7
2025-04-23 21:59:15,65.7
2025-04-23 21:59:30,69.7
2025-04-23 21:59:45,69.7
2025-04-23 22:00:00,69.7
2025-04-23 22:00:15,69.7
2025-04-23 22:00:30,70.2
2025-04-23 22:00:45,70.2
2025-04-23 22:01:00,70.2
2025-04-23 22:01:15,70.2
2025-04-23 22:01:30,73.8
2025-04-23 22:01:45,73.8
2025-04-23 22:02:00,73.8
2025-04-23 22:02:15,73.8
2025-04-23 22:02:30,74.8
2025-04-23 22:02:45,74.8
2025-04-23 22:03:00,74.8
2025-04-23 22:03:15,74.8
2025-04-23 22:03:30,77.0
2025-04-23 22:03:45,77.0
2025-04-23 22:04:00,77.0
2025-04-23 22:04:15,77.0
2025-04-23 22:04:30,78.4
2025-04-23 22:04:45,78.4
2025-04-23 22:05:00,78.4
2025-04-23 22:05:15,78.4
2025-04-23 22:05:30,79.5
2025-04-23 22:05:45,79.5
2025-04-23 22:06:00,79.5
2025-04-23 22:06:15,79.5
2025-04-23 22:06:30,79.9
2025-04-23 22:06:45,79.9
2025-04-23 22:07:00,79.9
2025-04-23 22:07:15,79.9
2025-04-23 22:07:30,81.4
2025-04-23 22:07:45,81.4
2025-04-23 22:08:00,81.4
2025-04-23 22:08:15,81.4
2025-04-23 22:08:30,82.0
2025-04-23 22:08:45,82.0
2025-04-23 22:09:00,82.0
2025-04-23 22:09:15,82.0
2025-04-23 22:09:30,83.2
2025-04-23 22:09:45,83.2
2025-04-23 22:10:00,83.2
2025-04-23 22:10:15,83.2
2025-04-23 22:10:30,84.4
2025-04-23 22:10:45,84.4
2025-04-23 22:11:00,84.4
2025-04-23 22:11:15,84.4
2025-04-23 22:11:30,84.5
2025-04-23 22:11:45,84.5
2025-04-23 22:12:00,84.5
2025-04-23 22:12:15,84.5
2025-04-23 22:12:30,83.2
2025-04-23 22:12:45,83.2
2025-04-23 22:13:00,83.2
2025-04-23 22:13:15,83.2
2025-04-23 22:13:30,84.1
2025-04-23 22:13:45,84.1
2025-04-23 22:14:00,84.1
2025-04-23 22:14:15,84.1
2025-04-23 22:14:30,84.5
2025-04-23 22:14:45,84.5
2025-04-23 22:15:00,84.5
2025-04-23 22:15:15,84.5
2025-04-23 22:15:30,84.4
2025-04-23 22:15:45,84.4
2025-04-23 22:16:00,84.4
2025-04-23 22:16:15,84.4
2025-04-23 22:16:30,84.1
2025-04-23 22:16:45,84.1
2025-04-23 22:17:00,84.1
2025-04-23 22:17:15,84.1
2025-04-23 22:17:30,84.4
2025-04-23 22:17:45,84.4
2025-04-23 22:18:00,84.4
2025-04-23 22:18:15,84.4
2025-04-23 22:18:30,84.5
2025-04-23 22:18:45,84.5
2025-04-23 22:19:00,84.5
2025-04-23 22:19:15,84.5
2025-04-23 22:19:30,84.8
2025-04-23 22:19:45,84.8
2025-04-23 22:20:00,84.8
2025-04-23 22:20:15,84.8
2025-04-23 22:20:30,73.0
2025-04-23 22:20:45,73.0
2025-04-23 22:21:00,73.0
2025-04-23 22:21:15,73.0
2025-04-23 22:21:30,72.8
2025-04-23 22:21:45,72.8
2025-04-23 22:22:00,72.8
