Time,mem_available
2025-05-13 04:55:00,10667624
2025-05-13 04:55:15,10667624
2025-05-13 04:55:30,10587556
2025-05-13 04:55:45,10587556
2025-05-13 04:56:00,10587556
2025-05-13 04:56:15,10587556
2025-05-13 04:56:30,10670376
2025-05-13 04:56:45,10670376
2025-05-13 04:57:00,10670376
2025-05-13 04:57:15,10670376
2025-05-13 04:57:30,10568576
2025-05-13 04:57:45,10568576
2025-05-13 04:58:00,10568576
2025-05-13 04:58:15,10568576
2025-05-13 04:58:30,9758628
2025-05-13 04:58:45,9758628
2025-05-13 04:59:00,9758628
2025-05-13 04:59:15,9758628
2025-05-13 04:59:30,9753676
2025-05-13 04:59:45,9753676
2025-05-13 05:00:00,9753676
2025-05-13 05:00:15,9753676
2025-05-13 05:00:30,9702928
2025-05-13 05:00:45,9702928
2025-05-13 05:01:00,9702928
2025-05-13 05:01:15,9702928
2025-05-13 05:01:30,9700576
2025-05-13 05:01:45,9700576
2025-05-13 05:02:00,9700576
2025-05-13 05:02:15,9700576
2025-05-13 05:02:30,9717520
2025-05-13 05:02:45,9717520
2025-05-13 05:03:00,9717520
2025-05-13 05:03:15,9717520
2025-05-13 05:03:30,9716708
2025-05-13 05:03:45,9716708
2025-05-13 05:04:00,9716708
2025-05-13 05:04:15,9716708
2025-05-13 05:04:30,9715060
2025-05-13 05:04:45,9715060
2025-05-13 05:05:00,9715060
2025-05-13 05:05:15,9715060
2025-05-13 05:05:30,9705072
2025-05-13 05:05:45,9705072
2025-05-13 05:06:00,9705072
2025-05-13 05:06:15,9705072
2025-05-13 05:06:30,9707764
2025-05-13 05:06:45,9707764
2025-05-13 05:07:00,9707764
2025-05-13 05:07:15,9707764
2025-05-13 05:07:30,9713220
2025-05-13 05:07:45,9713220
2025-05-13 05:08:00,9713220
2025-05-13 05:08:15,9713220
2025-05-13 05:08:30,9707184
2025-05-13 05:08:45,9707184
2025-05-13 05:09:00,9707184
2025-05-13 05:09:15,9707184
2025-05-13 05:09:30,9708308
2025-05-13 05:09:45,9708308
2025-05-13 05:10:00,9708308
2025-05-13 05:10:15,9708308
2025-05-13 05:10:30,9404300
2025-05-13 05:10:45,9404300
2025-05-13 05:11:00,9404300
2025-05-13 05:11:15,9404300
2025-05-13 05:11:30,10612056
2025-05-13 05:11:45,10612056
2025-05-13 05:12:00,10612056
