Time,mem_cache,source,Minutes
2025-07-16 19:00:15,4998328,cache_filling,0.0
2025-07-16 19:00:30,4998328,cache_filling,0.25
2025-07-16 19:00:45,4977260,cache_filling,0.5
2025-07-16 19:01:00,4980776,cache_filling,0.75
2025-07-16 19:01:15,4978932,cache_filling,1.0
2025-07-16 19:01:30,4979878,cache_filling,1.25
2025-07-16 19:01:45,4980753,cache_filling,1.5
2025-07-16 19:02:00,4981843,cache_filling,1.75
2025-07-16 19:02:15,4982006,cache_filling,2.0
2025-07-16 19:02:30,4981657,cache_filling,2.25
2025-07-16 19:02:45,4981621,cache_filling,2.5
2025-07-16 19:03:00,4981228,cache_filling,2.75
2025-07-16 19:03:15,4981515,cache_filling,3.0
2025-07-16 19:03:30,4981558,cache_filling,3.25
2025-07-16 19:03:45,4981684,cache_filling,3.5
2025-07-16 19:04:00,4982412,cache_filling,3.75
2025-07-16 19:04:15,4982952,cache_filling,4.0
2025-07-16 19:04:30,4983326,cache_filling,4.25
2025-07-16 19:04:45,4983878,cache_filling,4.5
2025-07-16 19:05:00,4984536,cache_filling,4.75
2025-07-16 19:05:15,4984929,cache_filling,5.0
2025-07-16 19:05:30,4985543,cache_filling,5.25
2025-07-16 19:05:45,4985963,cache_filling,5.5
2025-07-16 19:06:00,4986547,cache_filling,5.75
2025-07-16 19:06:15,4986947,cache_filling,6.0
2025-07-16 19:06:30,4987362,cache_filling,6.25
2025-07-16 19:06:45,4987588,cache_filling,6.5
2025-07-16 19:07:00,4988263,cache_filling,6.75
2025-07-16 19:07:15,4988576,cache_filling,7.0
2025-07-16 19:07:30,4989416,cache_filling,7.25
2025-07-16 19:07:45,4989849,cache_filling,7.5
2025-07-16 19:08:00,4990371,cache_filling,7.75
2025-07-16 19:08:15,4990649,cache_filling,8.0
2025-07-16 19:08:30,4990947,cache_filling,8.25
2025-07-16 19:08:45,4991175,cache_filling,8.5
2025-07-16 19:09:00,4991628,cache_filling,8.75
2025-07-16 19:09:15,4992305,cache_filling,9.0
2025-07-16 19:09:30,4992862,cache_filling,9.25
2025-07-16 19:09:45,4993098,cache_filling,9.5
2025-07-16 19:10:00,4993717,cache_filling,9.75
2025-07-16 19:10:15,4994073,cache_filling,10.0
2025-07-16 19:10:30,4994438,cache_filling,10.25
2025-07-16 19:10:45,4994604,cache_filling,10.5
2025-07-16 19:11:00,4995063,cache_filling,10.75
2025-07-16 19:11:15,4995419,cache_filling,11.0
2025-07-16 19:11:30,4995816,cache_filling,11.25
2025-07-16 19:11:45,4995999,cache_filling,11.5
2025-07-16 19:12:00,4996621,cache_filling,11.75
2025-07-16 19:12:15,4996881,cache_filling,12.0
2025-07-16 19:12:30,4997513,cache_filling,12.25
2025-07-16 19:12:45,4997620,cache_filling,12.5
2025-07-16 19:13:00,4998250,cache_filling,12.75
2025-07-16 19:13:15,4998510,cache_filling,13.0
2025-07-16 19:13:30,4998683,cache_filling,13.25
2025-07-16 19:13:45,4998816,cache_filling,13.5
2025-07-16 19:14:00,4999340,cache_filling,13.75
2025-07-16 19:14:15,5000164,cache_filling,14.0
2025-07-16 19:14:30,5000991,cache_filling,14.25
2025-07-16 19:14:45,5001016,cache_filling,14.5
2025-07-16 19:15:00,5001089,cache_filling,14.75
2025-07-16 19:15:15,5001217,cache_filling,15.0
2025-07-16 19:15:30,5001621,cache_filling,15.25
2025-07-16 19:15:45,5001752,cache_filling,15.5
2025-07-16 19:16:00,5001805,cache_filling,15.75
2025-07-16 19:16:15,5002248,cache_filling,16.0
2025-07-16 19:16:30,5002173,cache_filling,16.25
2025-07-16 19:16:45,5002398,cache_filling,16.5
2025-07-16 19:17:00,5003253,cache_filling,16.75
2025-07-16 19:17:15,5003635,cache_filling,17.0
2025-07-16 19:17:30,5003876,cache_filling,17.25
2025-07-16 19:17:45,5003998,cache_filling,17.5
2025-07-16 19:18:00,5004700,cache_filling,17.75
2025-07-16 19:18:15,5005018,cache_filling,18.0
2025-07-16 19:18:30,5005501,cache_filling,18.25
2025-07-16 19:18:45,5005716,cache_filling,18.5
2025-07-16 19:19:00,5006069,cache_filling,18.75
2025-07-16 19:19:15,5006360,cache_filling,19.0
2025-07-16 19:19:30,5006746,cache_filling,19.25
2025-07-16 19:19:45,5006870,cache_filling,19.5
2025-07-16 19:20:00,5007096,cache_filling,19.75
2025-07-16 19:20:15,5007432,cache_filling,20.0
2025-07-16 19:20:30,5007570,cache_filling,20.25
2025-07-16 19:20:45,5007796,cache_filling,20.5
2025-07-16 19:21:00,5008529,cache_filling,20.75
2025-07-16 19:21:15,5008687,cache_filling,21.0
2025-07-16 19:21:30,5009085,cache_filling,21.25
2025-07-16 19:21:45,5009232,cache_filling,21.5
2025-07-16 19:22:00,5009468,cache_filling,21.75
2025-07-16 19:22:15,5009634,cache_filling,22.0
2025-07-16 19:22:30,5009968,cache_filling,22.25
2025-07-16 19:22:45,5010213,cache_filling,22.5
2025-07-16 19:23:00,5010574,cache_filling,22.75
2025-07-16 19:23:15,5010819,cache_filling,23.0
2025-07-16 19:23:30,5011194,cache_filling,23.25
2025-07-16 19:23:45,5011344,cache_filling,23.5
2025-07-16 19:24:00,5011778,cache_filling,23.75
2025-07-16 19:24:15,5011924,cache_filling,24.0
2025-07-16 19:24:30,5012196,cache_filling,24.25
2025-07-16 19:24:45,5012480,cache_filling,24.5
2025-07-16 19:25:00,5012835,cache_filling,24.75
2025-07-16 19:25:15,5013044,cache_filling,25.0
2025-07-16 19:25:30,5013374,cache_filling,25.25
2025-07-16 19:25:45,5013531,cache_filling,25.5
2025-07-16 19:26:00,5013997,cache_filling,25.75
2025-07-16 19:26:15,5014175,cache_filling,26.0
2025-07-16 19:26:30,5014266,cache_filling,26.25
2025-07-16 19:26:45,5014479,cache_filling,26.5
