Time,read_bytes_cumulative
2025-05-17 17:24:30,63589657
2025-05-17 17:24:45,63589657
2025-05-17 17:25:00,63589657
2025-05-17 17:25:15,63589964
2025-05-17 17:25:30,63620684
2025-05-17 17:25:45,63640991
2025-05-17 17:26:00,63662246
2025-05-17 17:26:15,63661483
2025-05-17 17:26:30,63630763
2025-05-17 17:26:45,63629809
2025-05-17 17:27:00,63614778
2025-05-17 17:27:15,63593523
2025-05-17 17:27:30,63589609
2025-05-17 17:27:45,63589609
2025-05-17 17:28:00,63589609
2025-05-17 17:28:15,63589609
2025-05-17 17:28:30,63589609
2025-05-17 17:28:45,14306
2025-05-17 17:29:00,14306
2025-05-17 17:29:15,104
2025-05-17 17:29:30,104
2025-05-17 17:29:45,104
2025-05-17 17:30:00,104
2025-05-17 17:30:15,1119887464
2025-05-17 17:30:30,1119887464
2025-05-17 17:30:45,4422912104
2025-05-17 17:31:00,4422912104
2025-05-17 17:31:15,7532986472
2025-05-17 17:31:30,7532986472
2025-05-17 17:31:45,12876523624
2025-05-17 17:32:00,12876523624
2025-05-17 17:32:15,17465086056
2025-05-17 17:32:30,17039368296
2025-05-17 17:32:45,17890803816
2025-05-17 17:33:00,17637048424
2025-05-17 17:33:15,18033334701
2025-05-17 17:33:30,18015645979
2025-05-17 17:33:45,17977836396
2025-05-17 17:34:00,17908532898
2025-05-17 17:34:15,17908532898
2025-05-17 17:34:30,18002658876
2025-05-17 17:34:45,17983811780
2025-05-17 17:35:00,17863942341
2025-05-17 17:35:15,17855403557
2025-05-17 17:35:30,17815486928
2025-05-17 17:35:45,17764152441
2025-05-17 17:36:00,17645324802
2025-05-17 17:36:15,17643859746
2025-05-17 17:36:30,17779129293
2025-05-17 17:36:45,17812986284
2025-05-17 17:37:00,17814765715
2025-05-17 17:37:15,17838612051
2025-05-17 17:37:30,17955880722
2025-05-17 17:37:45,17971015312
2025-05-17 17:38:00,17922730735
2025-05-17 17:38:15,17924454347
2025-05-17 17:38:30,17958777808
2025-05-17 17:38:45,17890960858
2025-05-17 17:39:00,17581158791
2025-05-17 17:39:15,17510118196
2025-05-17 17:39:30,17388728275
2025-05-17 17:39:45,17384872081
2025-05-17 17:40:00,17015888895
2025-05-17 17:40:15,16828232287
2025-05-17 17:40:30,17070966934
2025-05-17 17:40:45,17195091127
2025-05-17 17:41:00,17467788775
2025-05-17 17:41:15,17535327861
2025-05-17 17:41:30,17421461404
2025-05-17 17:41:45,17295895773
2025-05-17 17:42:00,16582152745
2025-05-17 17:42:15,16502937796
2025-05-17 17:42:30,16680868671
2025-05-17 17:42:45,16693412387
2025-05-17 17:43:00,16753887927
2025-05-17 17:43:15,16798673948
2025-05-17 17:43:30,17233402111
2025-05-17 17:43:45,17304291845
2025-05-17 17:44:00,17523192404
2025-05-17 17:44:15,17571483287
2025-05-17 17:44:30,17613656914
2025-05-17 17:44:45,17584383278
2025-05-17 17:45:00,16993621803
2025-05-17 17:45:15,16883182870
2025-05-17 17:45:30,16957944368
2025-05-17 17:45:45,16906716035
2025-05-17 17:46:00,16757152699
2025-05-17 17:46:15,16756192539
2025-05-17 17:46:30,16800282812
2025-05-17 17:46:45,16831557486
2025-05-17 17:47:00,16848648250
2025-05-17 17:47:15,16841327064
2025-05-17 17:47:30,16744915861
2025-05-17 17:47:45,16743748524
2025-05-17 17:48:00,16851911988
2025-05-17 17:48:15,16857758123
2025-05-17 17:48:30,16969193728
2025-05-17 17:48:45,17018506985
2025-05-17 17:49:00,17228283707
2025-05-17 17:49:15,17379789715
2025-05-17 17:49:30,17368467699
2025-05-17 17:49:45,17356147410
2025-05-17 17:50:00,16932659375
2025-05-17 17:50:15,16875095620
2025-05-17 17:50:30,17165797004
2025-05-17 17:50:45,17205289912
2025-05-17 17:51:00,17447457178
2025-05-17 17:51:15,17619238669
2025-05-17 17:51:30,17547806454
2025-05-17 17:51:45,17502817309
2025-05-17 17:52:00,17049302027
2025-05-17 17:52:15,16974409012
2025-05-17 17:52:30,16970600412
2025-05-17 17:52:45,17052131854
2025-05-17 17:53:00,17174982856
2025-05-17 17:53:15,17083150987
2025-05-17 17:53:30,17141274428
2025-05-17 17:53:45,17117312097
2025-05-17 17:54:00,16974224789
2025-05-17 17:54:15,16913253499
2025-05-17 17:54:30,16917722309
2025-05-17 17:54:45,16861059852
2025-05-17 17:55:00,16392259704
2025-05-17 17:55:15,16316858586
2025-05-17 17:55:30,16464560437
2025-05-17 17:55:45,16483606738
2025-05-17 17:56:00,16872682443
2025-05-17 17:56:15,17040214925
2025-05-17 17:56:30,17626550005
2025-05-17 17:56:45,17740963570
2025-05-17 17:57:00,17791610826
2025-05-17 17:57:15,17812266574
2025-05-17 17:57:30,17777424327
2025-05-17 17:57:45,17729683425
2025-05-17 17:58:00,17586453001
2025-05-17 17:58:15,17565406190
2025-05-17 17:58:30,17595740115
2025-05-17 17:58:45,17565153591
2025-05-17 17:59:00,17355706967
2025-05-17 17:59:15,17183630820
2025-05-17 17:59:30,16872435091
2025-05-17 17:59:45,16654121453
2025-05-17 18:00:00,16302979584
2025-05-17 18:00:15,16286608277
2025-05-17 18:00:30,16114892714
2025-05-17 18:00:45,16120818483
2025-05-17 18:01:00,16286202587
2025-05-17 18:01:15,16300282367
2025-05-17 18:01:30,16651721088
2025-05-17 18:01:45,16677346420
2025-05-17 18:02:00,16537842638
2025-05-17 18:02:15,16517041896
2025-05-17 18:02:30,16457558097
2025-05-17 18:02:45,16376663657
2025-05-17 18:03:00,16079229284
2025-05-17 18:03:15,16016896643
2025-05-17 18:03:30,16335824730
2025-05-17 18:03:45,16372468171
2025-05-17 18:04:00,16415989158
2025-05-17 18:04:15,16440956210
2025-05-17 18:04:30,16383701362
2025-05-17 18:04:45,16310716608
2025-05-17 18:05:00,15990920723
2025-05-17 18:05:15,15932385992
2025-05-17 18:05:30,15913387781
2025-05-17 18:05:45,15885340222
2025-05-17 18:06:00,15926687776
2025-05-17 18:06:15,15938810008
2025-05-17 18:06:30,15915646449
2025-05-17 18:06:45,15850267902
2025-05-17 18:07:00,15667470269
2025-05-17 18:07:15,15634102604
2025-05-17 18:07:30,15758906088
2025-05-17 18:07:45,15755979469
2025-05-17 18:08:00,15621514025
2025-05-17 18:08:15,15635000826
2025-05-17 18:08:30,15788864626
2025-05-17 18:08:45,15808154856
2025-05-17 18:09:00,16141363327
2025-05-17 18:09:15,16248342791
2025-05-17 18:09:30,16829549226
2025-05-17 18:09:45,16934495534
2025-05-17 18:10:00,16641021516
2025-05-17 18:10:15,16601799770
2025-05-17 18:10:30,16375102536
2025-05-17 18:10:45,16295887790
2025-05-17 18:11:00,15914204610
2025-05-17 18:11:15,15827002038
2025-05-17 18:11:30,15935534405
2025-05-17 18:11:45,15949302288
2025-05-17 18:12:00,15880765160
2025-05-17 18:12:15,15879703124
2025-05-17 18:12:30,15858334675
2025-05-17 18:12:45,15869647463
2025-05-17 18:13:00,15932383850
2025-05-17 18:13:15,15922174212
2025-05-17 18:13:30,15918204079
2025-05-17 18:13:45,15942760707
2025-05-17 18:14:00,16737147813
2025-05-17 18:14:15,16821742724
2025-05-17 18:14:30,16787697647
2025-05-17 18:14:45,16788243418
2025-05-17 18:15:00,16698383966
2025-05-17 18:15:15,16680628021
2025-05-17 18:15:30,16899909750
2025-05-17 18:15:45,16932205402
2025-05-17 18:16:00,16873748184
2025-05-17 18:16:15,16869343874
2025-05-17 18:16:30,16978681967
2025-05-17 18:16:45,16930655029
2025-05-17 18:17:00,16401602424
2025-05-17 18:17:15,16297991230
2025-05-17 18:17:30,16230907701
2025-05-17 18:17:45,16191280093
2025-05-17 18:18:00,15952033914
2025-05-17 18:18:15,15923229041
2025-05-17 18:18:30,15894042947
2025-05-17 18:18:45,15706937181
2025-05-17 18:19:00,15568422877
2025-05-17 18:19:15,15226335447
2025-05-17 18:19:30,15892902176
2025-05-17 18:19:45,16534143086
2025-05-17 18:20:00,16534143086
2025-05-17 18:20:15,14908850286
2025-05-17 18:20:30,14908850286
2025-05-17 18:20:45,11176233070
2025-05-17 18:21:00,11172709486
2025-05-17 18:21:15,8516556910
2025-05-17 18:21:30,8516556910
2025-05-17 18:21:45,7960789102
2025-05-17 18:22:00,8111784046
2025-05-17 18:22:15,8262778990
2025-05-17 18:22:30,4016046190
2025-05-17 18:22:45,110
2025-05-17 18:23:00,110
2025-05-17 18:23:15,110
2025-05-17 18:23:30,20399953
2025-05-17 18:23:45,20399953
2025-05-17 18:24:00,20413974
2025-05-17 18:24:15,20413974
2025-05-17 18:24:30,20413974
2025-05-17 18:24:45,20413974
2025-05-17 18:25:00,20413974
2025-05-17 18:25:15,20413975
2025-05-17 18:25:30,20413975
2025-05-17 18:25:45,20413975
2025-05-17 18:26:00,20413975
2025-05-17 18:26:15,20413975
2025-05-17 18:26:30,20413975
2025-05-17 18:26:45,20413975
2025-05-17 18:27:00,20413975
2025-05-17 18:27:15,20413975
2025-05-17 18:27:30,20413975
2025-05-17 18:27:45,20413975
2025-05-17 18:28:00,20413975
2025-05-17 18:28:15,20413975
2025-05-17 18:28:30,20413975
2025-05-17 18:28:45,20415151
2025-05-17 18:29:00,20415151
2025-05-17 18:29:15,20415165
2025-05-17 18:29:30,20414930
2025-05-17 18:29:45,20414930
2025-05-17 18:30:00,20414388
2025-05-17 18:30:15,20414388
2025-05-17 18:30:30,20414388
2025-05-17 18:30:45,20414026
2025-05-17 18:31:00,20414026
2025-05-17 18:31:15,20414026
2025-05-17 18:31:30,20414026
2025-05-17 18:31:45,20414026
2025-05-17 18:32:00,20414026
2025-05-17 18:32:15,20414026
2025-05-17 18:32:30,20414026
2025-05-17 18:32:45,20414026
2025-05-17 18:33:00,20414026
2025-05-17 18:33:15,20414026
2025-05-17 18:33:30,20414026
2025-05-17 18:33:45,20414026
2025-05-17 18:34:00,20414026
2025-05-17 18:34:15,20414077
2025-05-17 18:34:30,20414077
2025-05-17 18:34:45,20414077
2025-05-17 18:35:00,20414026
2025-05-17 18:35:15,20414026
2025-05-17 18:35:30,20414026
2025-05-17 18:35:45,20414026
2025-05-17 18:36:00,20414026
2025-05-17 18:36:15,20414026
2025-05-17 18:36:30,20414026
2025-05-17 18:36:45,20414026
2025-05-17 18:37:00,20414026
2025-05-17 18:37:15,20414034
2025-05-17 18:37:30,20414034
2025-05-17 18:37:45,20414052
2025-05-17 18:38:00,20414044
2025-05-17 18:38:15,20413962
2025-05-17 18:38:30,20413962
2025-05-17 18:38:45,20419348
2025-05-17 18:39:00,20414186
2025-05-17 18:39:15,20414137
2025-05-17 18:39:30,20414138
2025-05-17 18:39:45,20414138
2025-05-17 18:40:00,20414138
2025-05-17 18:40:15,20414138
2025-05-17 18:40:30,20414138
2025-05-17 18:40:45,20414138
2025-05-17 18:41:00,20414138
2025-05-17 18:41:15,20414138
2025-05-17 18:41:30,20414138
2025-05-17 18:41:45,20414138
2025-05-17 18:42:00,20414138
2025-05-17 18:42:15,20414138
2025-05-17 18:42:30,20414138
2025-05-17 18:42:45,20414138
2025-05-17 18:43:00,20414138
2025-05-17 18:43:15,20414133
2025-05-17 18:43:30,20414132
2025-05-17 18:43:45,20414132
2025-05-17 18:44:00,20414210
2025-05-17 18:44:15,20414208
2025-05-17 18:44:30,20414208
2025-05-17 18:44:45,20414208
2025-05-17 18:45:00,20414208
2025-05-17 18:45:15,20414208
2025-05-17 18:45:30,20414208
2025-05-17 18:45:45,20414208
2025-05-17 18:46:00,20414208
2025-05-17 18:46:15,20414208
2025-05-17 18:46:30,20414208
2025-05-17 18:46:45,20414208
2025-05-17 18:47:00,20414208
2025-05-17 18:47:15,20414208
2025-05-17 18:47:30,20414208
2025-05-17 18:47:45,20414208
2025-05-17 18:48:00,20414208
2025-05-17 18:48:15,20414208
2025-05-17 18:48:30,20414208
2025-05-17 18:48:45,20414208
2025-05-17 18:49:00,20414208
2025-05-17 18:49:15,20414208
2025-05-17 18:49:30,20414208
2025-05-17 18:49:45,20414208
2025-05-17 18:50:00,20414208
2025-05-17 18:50:15,20414208
2025-05-17 18:50:30,20414208
2025-05-17 18:50:45,20414208
2025-05-17 18:51:00,20414208
2025-05-17 18:51:15,20414208
2025-05-17 18:51:30,20414208
2025-05-17 18:51:45,20414208
2025-05-17 18:52:00,20414208
2025-05-17 18:52:15,20414208
2025-05-17 18:52:30,20414208
2025-05-17 18:52:45,20414222
2025-05-17 18:53:00,20414222
2025-05-17 18:53:15,20414230
2025-05-17 18:53:30,20414230
2025-05-17 18:53:45,20414230
2025-05-17 18:54:00,20414230
2025-05-17 18:54:15,20414230
2025-05-17 18:54:30,20414230
2025-05-17 18:54:45,20416007
2025-05-17 18:55:00,20419103
2025-05-17 18:55:15,20419103
2025-05-17 18:55:30,20420244
2025-05-17 18:55:45,20418646
2025-05-17 18:56:00,20416045
2025-05-17 18:56:15,20415379
2025-05-17 18:56:30,20415379
2025-05-17 18:56:45,20414740
2025-05-17 18:57:00,20414740
2025-05-17 18:57:15,20414740
2025-05-17 18:57:30,20414740
2025-05-17 18:57:45,20414740
2025-05-17 18:58:00,20414740
2025-05-17 18:58:15,20419391
2025-05-17 18:58:30,20419391
2025-05-17 18:58:45,20418858
2025-05-17 18:59:00,20418059
2025-05-17 18:59:15,20417527
2025-05-17 18:59:30,20417527
2025-05-17 18:59:45,20417527
