"Time","{__name__=""gala_gopher_mem_available_kB"", infos=""/proc/meminfo"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""BASELINE2h""}"
2025-05-17 16:59:30,16850884
2025-05-17 16:59:45,16850884
2025-05-17 17:00:00,16850884
2025-05-17 17:00:15,16850884
2025-05-17 17:00:30,16319440
2025-05-17 17:00:45,16319440
2025-05-17 17:01:00,16319440
2025-05-17 17:01:15,16319440
2025-05-17 17:01:30,15600964
2025-05-17 17:01:45,15600964
2025-05-17 17:02:00,15600964
2025-05-17 17:02:15,15600964
2025-05-17 17:02:30,15374160
2025-05-17 17:02:45,15374160
2025-05-17 17:03:00,15374160
2025-05-17 17:03:15,15374160
2025-05-17 17:03:30,14878684
2025-05-17 17:03:45,14878684
2025-05-17 17:04:00,14878684
2025-05-17 17:04:15,14878684
2025-05-17 17:04:30,14463936
2025-05-17 17:04:45,14463936
2025-05-17 17:05:00,14463936
2025-05-17 17:05:15,14463936
2025-05-17 17:05:30,14246380
2025-05-17 17:05:45,14246380
2025-05-17 17:06:00,14246380
2025-05-17 17:06:15,14246380
2025-05-17 17:06:30,13538652
2025-05-17 17:06:45,13538652
2025-05-17 17:07:00,13538652
2025-05-17 17:07:15,13538652
2025-05-17 17:07:30,13403668
2025-05-17 17:07:45,13403668
2025-05-17 17:08:00,13403668
2025-05-17 17:08:15,13403668
2025-05-17 17:08:30,13194556
2025-05-17 17:08:45,13194556
2025-05-17 17:09:00,13194556
2025-05-17 17:09:15,13194556
2025-05-17 17:09:30,13165168
2025-05-17 17:09:45,13165168
2025-05-17 17:10:00,13165168
2025-05-17 17:10:15,13165168
2025-05-17 17:10:30,12686924
2025-05-17 17:10:45,12686924
2025-05-17 17:11:00,12686924
2025-05-17 17:11:15,12686924
2025-05-17 17:11:30,12654632
2025-05-17 17:11:45,12654632
2025-05-17 17:12:00,12654632
2025-05-17 17:12:15,12654632
2025-05-17 17:12:30,12315160
2025-05-17 17:12:45,12315160
2025-05-17 17:13:00,12315160
2025-05-17 17:13:15,12315160
2025-05-17 17:13:30,12295232
2025-05-17 17:13:45,12295232
2025-05-17 17:14:00,12295232
2025-05-17 17:14:15,12295232
2025-05-17 17:14:30,12145328
2025-05-17 17:14:45,12145328
2025-05-17 17:15:00,12145328
2025-05-17 17:15:15,12145328
2025-05-17 17:15:30,12119380
2025-05-17 17:15:45,12119380
2025-05-17 17:16:00,12119380
2025-05-17 17:16:15,12119380
2025-05-17 17:16:30,11940992
2025-05-17 17:16:45,11940992
2025-05-17 17:17:00,11940992
2025-05-17 17:17:15,11940992
2025-05-17 17:17:30,11948972
2025-05-17 17:17:45,11948972
2025-05-17 17:18:00,11948972
2025-05-17 17:18:15,11948972
2025-05-17 17:18:30,11305044
2025-05-17 17:18:45,11305044
2025-05-17 17:19:00,11305044
2025-05-17 17:19:15,11305044
2025-05-17 17:19:30,11305072
2025-05-17 17:19:45,11305072
2025-05-17 17:20:00,11305072
2025-05-17 17:20:15,11305072
2025-05-17 17:20:30,11272172
2025-05-17 17:20:45,11272172
2025-05-17 17:21:00,11272172
2025-05-17 17:21:15,11272172
2025-05-17 17:21:30,11074792
2025-05-17 17:21:45,11074792
2025-05-17 17:22:00,11074792
2025-05-17 17:22:15,11074792
2025-05-17 17:22:30,11036304
2025-05-17 17:22:45,11036304
2025-05-17 17:23:00,11036304
2025-05-17 17:23:15,11036304
2025-05-17 17:23:30,9678876
2025-05-17 17:23:45,9678876
2025-05-17 17:24:00,9678876
2025-05-17 17:24:15,9678876
2025-05-17 17:24:30,8547544
2025-05-17 17:24:45,8547544
2025-05-17 17:25:00,8547544
2025-05-17 17:25:15,8547544
2025-05-17 17:25:30,10520968
2025-05-17 17:25:45,10520968
2025-05-17 17:26:00,10520968
2025-05-17 17:26:15,10520968
2025-05-17 17:26:30,8533024
2025-05-17 17:26:45,8533024
2025-05-17 17:27:00,8533024
2025-05-17 17:27:15,8533024
2025-05-17 17:27:30,9816148
2025-05-17 17:27:45,9816148
2025-05-17 17:28:00,9816148
2025-05-17 17:28:15,9816148
2025-05-17 17:28:30,8337660
2025-05-17 17:28:45,8337660
2025-05-17 17:29:00,8337660
2025-05-17 17:29:15,8337660
2025-05-17 17:29:30,9237720
2025-05-17 17:29:45,9237720
2025-05-17 17:30:00,9237720
2025-05-17 17:30:15,9237720
2025-05-17 17:30:30,8280448
2025-05-17 17:30:45,8280448
2025-05-17 17:31:00,8280448
2025-05-17 17:31:15,8280448
2025-05-17 17:31:30,8194356
2025-05-17 17:31:45,8194356
2025-05-17 17:32:00,8194356
2025-05-17 17:32:15,8194356
2025-05-17 17:32:30,8157708
2025-05-17 17:32:45,8157708
2025-05-17 17:33:00,8157708
2025-05-17 17:33:15,8157708
2025-05-17 17:33:30,9140460
2025-05-17 17:33:45,9140460
2025-05-17 17:34:00,9140460
2025-05-17 17:34:15,9140460
