minutes,apigateway_api_gateway,apigateway_source,customersservice_customers_service,customersservice_source,iowait_cpu 0,iowait_cpu 1,iowait_cpu 2,iowait_cpu 3,iowait_cpu 4,iowait_cpu 5,iowait_cpu 6,iowait_cpu 7,iowait_cpu 8,iowait_cpu 9,iowait_source,irq_cpu 0,irq_cpu 1,irq_cpu 2,irq_cpu 3,irq_cpu 4,irq_cpu 5,irq_cpu 6,irq_cpu 7,irq_cpu 8,irq_cpu 9,irq_source,srtt_source,srtt_SRTT_cumulative,system_cpu 0,system_cpu 1,system_cpu 2,system_cpu 3,system_cpu 4,system_cpu 5,system_cpu 6,system_cpu 7,system_cpu 8,system_cpu 9,system_source,user_cpu 0,user_cpu 1,user_cpu 2,user_cpu 3,user_cpu 4,user_cpu 5,user_cpu 6,user_cpu 7,user_cpu 8,user_cpu 9,user_source,utilization_cpu 0,utilization_cpu 1,utilization_cpu 2,utilization_cpu 3,utilization_cpu 4,utilization_cpu 5,utilization_cpu 6,utilization_cpu 7,utilization_cpu 8,utilization_cpu 9,utilization_source,vetsservice_vets_service,vetsservice_source,visitsservice_visits_service,visitsservice_source,writebytes_openeuler-home,writebytes_openeuler-root,writebytes_openeuler-swap,writebytes_sda,writebytes_source
2025-05-17 17:03:45,0.0,BASELINE,0.0,BASELINE,58.0,32.0,156.0,188.0,82.0,177.0,83.0,117.0,0.0,0.0,BASELINE,880.0,1550.0,880.0,820.0,980.0,1000.0,800.0,920.0,0.0,0.0,BASELINE,BASELINE,5097.0,957.0,1147.0,1566.0,1627.0,814.0,1045.0,1599.0,845.0,0.0,0.0,BASELINE,9140.0,10275.0,15520.0,15920.0,9900.0,9830.0,15420.0,9490.0,0.0,0.0,BASELINE,78.1,79.85,83.2,78.8,77.45,76.30000000000001,78.85,81.0,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1466368.0,4683929.0,82998.0,4771864.0,baseline
2025-05-17 17:04:00,0.0,BASELINE,0.0,BASELINE,71.0,20.0,138.0,389.0,178.0,38.0,244.0,35.0,0.0,0.0,BASELINE,880.0,1550.0,880.0,820.0,980.0,1005.0,800.0,920.0,0.0,0.0,BASELINE,BASELINE,2804.5,1067.0,1000.0,1578.0,1588.0,806.0,1021.0,1774.0,943.0,0.0,0.0,BASELINE,9140.0,10275.0,15520.0,15920.0,9900.0,9830.0,15420.0,9490.0,0.0,0.0,BASELINE,78.1,79.85,83.2,78.8,77.45,76.30000000000001,78.85,81.0,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1212416.0,4695843.0,82998.0,5671382.0,baseline
2025-05-17 17:04:15,0.0,BASELINE,7.0,BASELINE,74.0,20.0,127.0,408.0,177.0,25.0,250.0,32.0,0.0,0.0,BASELINE,871.0,1279.0,856.0,788.0,948.0,986.0,786.0,931.0,0.0,0.0,BASELINE,BASELINE,5080.0,1082.0,894.0,1603.0,1587.0,812.0,1021.0,1774.0,960.0,0.0,0.0,BASELINE,9140.0,10275.0,15520.0,15920.0,9900.0,9830.0,15420.0,9490.0,0.0,0.0,BASELINE,70.6230000000001,79.85,77.24014750017734,78.8,77.45,76.30000000000001,78.85,74.84430481029686,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1212416.0,4678892.0,82998.0,5936028.0,baseline
2025-05-17 17:04:30,0.0,BASELINE,7.0,BASELINE,70.0,14.0,127.0,348.0,162.0,32.0,187.0,44.0,0.0,0.0,BASELINE,845.0,1193.0,839.0,767.0,944.0,974.0,776.0,930.0,0.0,0.0,BASELINE,BASELINE,10985.0,1064.0,898.0,1608.0,1623.0,845.0,1037.0,1777.0,965.0,0.0,0.0,BASELINE,8648.0,10275.0,14568.0,14532.0,9370.0,9830.0,14173.0,8923.0,0.0,0.0,BASELINE,70.6980000000001,70.6,77.34414750017736,73.0,72.2,70.4,73.3,74.84430481029686,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1210590.0,4674661.0,82998.0,5897765.0,baseline
2025-05-17 17:04:45,0.0,BASELINE,7.0,BASELINE,68.0,14.0,128.0,347.0,162.0,32.0,180.0,44.0,0.0,0.0,BASELINE,844.0,1192.0,839.0,761.0,944.0,974.0,772.0,930.0,0.0,0.0,BASELINE,BASELINE,8040.0,1062.0,898.0,1608.0,1627.0,858.0,1048.0,1762.0,965.0,0.0,0.0,BASELINE,8652.0,8680.0,14568.0,14532.0,9370.0,8460.0,14173.0,8923.0,0.0,0.0,BASELINE,70.79800000000009,70.6,74.54676064213567,73.0,72.2,70.4,73.3,72.15994663382595,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1178330.0,4611054.0,82998.0,5894892.0,baseline
2025-05-17 17:05:00,0.0,BASELINE,7.0,BASELINE,11.0,10.0,227.0,326.0,162.0,13.0,99.0,7.0,0.0,0.0,BASELINE,860.0,1085.0,780.0,740.0,1040.0,985.0,765.0,960.0,0.0,0.0,BASELINE,BASELINE,8028.25,1061.0,1028.0,1595.0,1772.0,1065.0,1137.0,1726.0,1064.0,0.0,0.0,BASELINE,8468.0,8680.0,14579.0,14099.0,9052.0,8460.0,14107.0,8837.0,0.0,0.0,BASELINE,69.2560000000001,70.6,72.85337460317464,73.0,72.2,70.4,73.3,69.78176568144501,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1176077.0,4616292.0,82998.0,5951049.0,baseline
2025-05-17 17:05:15,0.0,BASELINE,44.0,BASELINE,13.0,11.0,236.0,301.0,162.0,13.0,95.0,7.0,0.0,0.0,BASELINE,860.0,1085.0,780.0,740.0,1040.0,985.0,765.0,960.0,0.0,0.0,BASELINE,BASELINE,7291.0,1077.0,1063.0,1627.0,1804.0,1107.0,1160.0,1705.0,1112.0,0.0,0.0,BASELINE,8384.0,8680.0,14484.0,13919.0,8814.0,8460.0,14110.0,8745.0,0.0,0.0,BASELINE,69.45855555555566,68.19158571428564,72.58381064213569,70.71589653403873,68.90171826923083,68.41673079491284,71.27226904761898,70.06479450845426,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1107699.0,4597413.0,82998.0,5957811.0,baseline
2025-05-17 17:05:30,0.0,BASELINE,44.0,BASELINE,66.0,26.0,219.0,258.0,161.0,82.0,104.0,54.0,0.0,0.0,BASELINE,860.0,1085.0,780.0,740.0,1040.0,985.0,765.0,960.0,0.0,0.0,BASELINE,BASELINE,8331.0,1113.0,1089.0,1662.0,1803.0,1086.0,1184.0,1707.0,1138.0,0.0,0.0,BASELINE,8381.0,8305.0,14459.0,13685.0,8687.0,8365.0,13991.0,8706.0,0.0,0.0,BASELINE,69.725,68.33878571428563,73.725,70.74622986737208,68.93196826923082,68.4,71.579769047619,71.85,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1116508.0,4597338.0,82998.0,5925026.0,baseline
2025-05-17 17:05:45,0.0,BASELINE,44.0,BASELINE,66.0,29.0,219.0,245.0,153.0,82.0,103.0,57.0,0.0,0.0,BASELINE,1610.0,1880.0,1540.0,1560.0,1675.0,1945.0,1585.0,1815.0,0.0,0.0,BASELINE,BASELINE,8307.0,1116.0,1090.0,1792.0,1804.0,1087.0,1211.0,1701.0,1141.0,0.0,0.0,BASELINE,7940.0,8305.0,13622.0,13635.0,8681.0,7895.0,13671.0,8265.0,0.0,0.0,BASELINE,69.725,68.40523253968249,73.725,70.80806900694338,68.88894873737378,68.4,71.01263571428566,71.85,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1170160.0,4610208.0,82998.0,5940405.0,baseline
2025-05-17 17:06:00,0.0,BASELINE,44.0,BASELINE,251.0,37.0,120.0,114.0,79.0,43.0,102.0,253.0,0.0,0.0,BASELINE,1610.0,1880.0,1540.0,1560.0,1675.0,1945.0,1585.0,1815.0,0.0,0.0,BASELINE,BASELINE,8355.0,1231.0,1159.0,1949.0,1811.0,1072.0,1273.0,1674.0,1292.0,0.0,0.0,BASELINE,7940.0,8102.0,13622.0,13239.0,8555.0,7895.0,13574.0,8265.0,0.0,0.0,BASELINE,69.725,68.1980841269841,73.725,70.67791265218702,68.56931302308807,68.4,70.83896428571424,71.85,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1181492.0,4859434.0,82998.0,6111045.0,baseline
2025-05-17 17:06:15,0.0,BASELINE,0.0,BASELINE,248.0,39.0,107.0,119.0,78.0,48.0,100.0,252.0,0.0,0.0,BASELINE,1610.0,1880.0,1540.0,1560.0,1675.0,1945.0,1585.0,1815.0,0.0,0.0,BASELINE,BASELINE,7274.977236374736,1300.0,1188.0,1997.0,1846.0,1086.0,1297.0,1676.0,1336.0,0.0,0.0,BASELINE,7940.0,7972.0,13622.0,13116.0,8533.0,7895.0,13542.0,8265.0,0.0,0.0,BASELINE,69.725,67.99440674603171,73.725,70.36525771839533,68.25443683261189,68.4,70.78421309523807,71.85,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1253201.0,4921772.0,82998.0,6176356.0,baseline
2025-05-17 17:06:30,0.0,BASELINE,0.0,BASELINE,178.0,32.0,101.0,140.0,92.0,72.0,103.0,199.0,0.0,0.0,BASELINE,1610.0,1987.0,1565.0,1580.0,1675.0,1945.0,1592.0,1815.0,0.0,0.0,BASELINE,BASELINE,7027.896250444003,1352.0,1194.0,2067.0,1920.0,1115.0,1328.0,1766.0,1351.0,0.0,0.0,BASELINE,7940.0,7885.0,13622.0,13213.0,8524.0,7895.0,13667.0,8265.0,0.0,0.0,BASELINE,66.1,67.85,69.9,69.875,68.825,68.6,70.325,68.3,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1312985.0,4943095.0,82998.0,6145415.0,baseline
2025-05-17 17:06:45,0.0,BASELINE,0.0,BASELINE,173.0,30.0,101.0,142.0,93.0,72.0,104.0,199.0,0.0,0.0,BASELINE,840.0,1200.0,765.0,765.0,880.0,985.0,700.0,925.0,0.0,0.0,BASELINE,BASELINE,6689.900412060164,1371.0,1200.0,2073.0,1953.0,1129.0,1364.0,1903.0,1355.0,0.0,0.0,BASELINE,7400.0,8080.0,13320.0,13325.0,8465.0,8060.0,13510.0,7830.0,0.0,0.0,BASELINE,66.1,67.85,69.9,69.875,68.825,68.6,70.325,68.3,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1298727.0,4954940.0,82998.0,6146070.0,baseline
2025-05-17 17:07:00,0.0,BASELINE,0.0,BASELINE,157.0,20.0,143.0,278.0,102.0,181.0,117.0,154.0,0.0,0.0,BASELINE,840.0,1200.0,765.0,765.0,880.0,985.0,700.0,925.0,0.0,0.0,BASELINE,BASELINE,6576.072198051948,1462.0,1358.0,2141.0,2240.0,1438.0,1391.0,2255.0,1370.0,0.0,0.0,BASELINE,7400.0,8080.0,13320.0,13325.0,8465.0,8060.0,13510.0,7830.0,0.0,0.0,BASELINE,66.1,67.85,69.9,69.875,68.825,68.6,70.325,68.3,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1293743.0,5157892.0,82998.0,6177869.0,baseline
2025-05-17 17:07:15,0.0,BASELINE,49.0,BASELINE,155.0,19.0,153.0,267.0,109.0,182.0,116.0,150.0,0.0,0.0,BASELINE,840.0,1200.0,765.0,765.0,880.0,985.0,700.0,925.0,0.0,0.0,BASELINE,BASELINE,6526.506181818184,1468.0,1378.0,2145.0,2245.0,1519.0,1398.0,2295.0,1388.0,0.0,0.0,BASELINE,7400.0,8080.0,13320.0,13325.0,8465.0,8060.0,13510.0,7830.0,0.0,0.0,BASELINE,70.32400000000005,67.85,73.40106889382552,69.875,68.825,69.79361087425644,70.325,71.56094788853817,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1258646.0,5186851.0,82998.0,6134250.0,baseline
2025-05-17 17:07:30,0.0,BASELINE,49.0,BASELINE,150.0,13.0,149.0,213.0,127.0,162.0,97.0,118.0,0.0,0.0,BASELINE,800.0,850.0,650.0,710.0,780.0,970.0,600.0,930.0,0.0,0.0,BASELINE,BASELINE,6469.134015151517,1428.0,1385.0,2118.0,2179.0,1466.0,1409.0,2199.0,1385.0,0.0,0.0,BASELINE,8360.0,8080.0,14525.0,13325.0,8465.0,8325.0,13510.0,8619.0,0.0,0.0,BASELINE,71.65499999999994,71.4,73.46791504767167,75.3,72.5,69.80031996516554,74.4,71.80694847333349,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1233742.0,5053010.0,82998.0,6030406.0,baseline
2025-05-17 17:07:45,0.0,BASELINE,49.0,BASELINE,152.0,11.0,149.0,204.0,129.0,161.0,96.0,115.0,0.0,0.0,BASELINE,840.0,710.0,730.0,770.0,890.0,920.0,680.0,960.0,0.0,0.0,BASELINE,BASELINE,6353.595591269841,1414.0,1383.0,2090.0,2159.0,1461.0,1442.0,2054.0,1384.0,0.0,0.0,BASELINE,8368.0,8440.0,14584.0,14600.0,8630.0,8323.0,14690.0,8616.0,0.0,0.0,BASELINE,73.21499999999989,71.4,75.42081666666665,75.3,72.5,69.9908072818521,74.4,73.52316857142856,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1192915.0,5036081.0,82998.0,6001457.0,baseline
2025-05-17 17:08:00,0.0,BASELINE,49.0,BASELINE,231.0,1.0,153.0,107.0,163.0,115.0,36.0,46.0,0.0,0.0,BASELINE,840.0,710.0,730.0,770.0,890.0,920.0,680.0,960.0,0.0,0.0,BASELINE,BASELINE,6341.966668031317,1317.0,1372.0,1957.0,2005.0,1378.0,1462.0,1945.0,1380.0,0.0,0.0,BASELINE,8561.0,8440.0,14758.0,14600.0,8630.0,8357.0,14690.0,8656.0,0.0,0.0,BASELINE,73.4389999999999,71.4,75.88821804511277,75.3,72.5,70.19860005036757,74.4,74.0496214285714,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1165874.0,4612275.0,82998.0,5625934.0,baseline
2025-05-17 17:08:15,0.0,BASELINE,43.0,BASELINE,234.0,1.0,151.0,115.0,166.0,117.0,33.0,46.0,0.0,0.0,BASELINE,802.0,831.0,724.0,746.0,863.0,901.0,696.0,953.0,0.0,0.0,BASELINE,BASELINE,6589.229233299383,1284.0,1354.0,1925.0,1985.0,1356.0,1461.0,1921.0,1369.0,0.0,0.0,BASELINE,8671.0,8440.0,14797.0,14600.0,8630.0,8377.0,14690.0,8734.0,0.0,0.0,BASELINE,73.74502380952374,72.46354166666669,76.85415408638266,75.81196660839163,73.02046571859007,70.6413180541706,75.53890094627593,74.50646238785373,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1080650.0,4594131.0,82998.0,5587031.0,baseline
2025-05-17 17:08:30,0.0,BASELINE,43.0,BASELINE,172.0,21.0,147.0,108.0,155.0,146.0,63.0,94.0,0.0,0.0,BASELINE,767.0,847.0,720.0,719.0,838.0,871.0,692.0,949.0,0.0,0.0,BASELINE,BASELINE,7151.78202960928,1196.0,1342.0,1872.0,1960.0,1333.0,1419.0,1919.0,1355.0,0.0,0.0,BASELINE,8714.0,8584.0,14969.0,14790.0,8579.0,8475.0,14834.0,8805.0,0.0,0.0,BASELINE,74.94302380952385,72.70353095238097,76.9507493244779,76.03181623376624,73.38092984557422,71.99626715324403,75.70656761294264,74.68137082941216,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1061588.0,4495830.0,82998.0,5493141.0,baseline
2025-05-17 17:08:45,0.0,BASELINE,43.0,BASELINE,172.0,22.0,145.0,108.0,153.0,153.0,63.0,103.0,0.0,0.0,BASELINE,742.0,844.0,712.0,716.0,832.0,863.0,692.0,948.0,0.0,0.0,BASELINE,BASELINE,7464.970935508937,1191.0,1332.0,1850.0,1950.0,1323.0,1335.0,1928.0,1352.0,0.0,0.0,BASELINE,8760.0,8648.0,14966.0,14816.0,8614.0,8568.0,14865.0,8814.0,0.0,0.0,BASELINE,76.09372222222231,75.08052817460322,77.80346813319123,77.49810163725165,74.92694573714431,74.17473921199574,77.51586785714288,76.59382916724853,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1038171.0,4498722.0,82998.0,5492458.0,baseline
2025-05-17 17:09:00,0.0,BASELINE,43.0,BASELINE,84.0,29.0,61.0,86.0,42.0,378.0,175.0,125.0,0.0,0.0,BASELINE,710.0,910.0,632.0,688.0,822.0,751.0,734.0,946.0,0.0,0.0,BASELINE,BASELINE,7714.267273532026,1150.0,1258.0,1830.0,1921.0,1261.0,1284.0,1950.0,1261.0,0.0,0.0,BASELINE,8909.0,8788.0,14799.0,15038.0,8723.0,8729.0,14845.0,8944.0,0.0,0.0,BASELINE,76.3887222222223,75.85035808080812,78.22752200276933,78.28437201327225,75.05541056814663,74.21420335995425,77.8674035714286,76.87404817879253,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1038466.0,4414978.0,82998.0,5528872.0,baseline
2025-05-17 17:09:15,0.0,BASELINE,0.0,BASELINE,78.0,31.0,54.0,82.0,34.0,377.0,172.0,127.0,0.0,0.0,BASELINE,707.0,923.0,632.0,679.0,823.0,753.0,730.0,934.0,0.0,0.0,BASELINE,BASELINE,7666.575145104896,1134.0,1219.0,1808.0,1920.0,1248.0,1254.0,1945.0,1237.0,0.0,0.0,BASELINE,8982.0,8828.0,14817.0,15093.0,8875.0,8781.0,14801.0,9067.0,0.0,0.0,BASELINE,77.08905555555559,76.4524198773449,78.79479417760166,78.6159926739154,75.72362778410064,75.09541257403093,78.65664444444447,77.19111302283737,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1038532.0,4406629.0,82998.0,5529362.0,baseline
2025-05-17 17:09:30,0.0,BASELINE,0.0,BASELINE,67.0,41.0,56.0,85.0,85.0,271.0,140.0,115.0,0.0,0.0,BASELINE,688.0,891.0,648.0,682.0,815.0,780.0,717.0,907.0,0.0,0.0,BASELINE,BASELINE,7681.599105422356,1124.0,1178.0,1790.0,1886.0,1219.0,1198.0,1913.0,1215.0,0.0,0.0,BASELINE,9056.0,8969.0,14995.0,15138.0,8918.0,8898.0,15051.0,9220.0,0.0,0.0,BASELINE,78.10055555555552,76.58706273448776,78.82610846331595,78.6159926739154,75.86886111743398,75.24337090736427,78.7117396825397,77.29761302283737,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1038257.0,4402574.0,82998.0,5444167.0,baseline
2025-05-17 17:09:45,0.0,BASELINE,0.0,BASELINE,68.0,42.0,56.0,85.0,120.0,244.0,140.0,113.0,0.0,0.0,BASELINE,682.0,875.0,648.0,683.0,815.0,780.0,713.0,866.0,0.0,0.0,BASELINE,BASELINE,7689.541557803309,1123.0,1160.0,1774.0,1844.0,1214.0,1166.0,1875.0,1202.0,0.0,0.0,BASELINE,9079.0,8972.0,15334.0,15148.0,8957.0,8989.0,15434.0,9230.0,0.0,0.0,BASELINE,79.39892499999995,77.84925198967696,80.61258282055029,79.73091119076143,78.40476006493508,77.50958858543417,81.01444603174605,77.11740523895456,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1039573.0,4401575.0,82998.0,5436010.0,baseline
2025-05-17 17:10:00,0.0,BASELINE,0.0,BASELINE,32.0,76.0,50.0,88.0,268.0,64.0,45.0,47.0,0.0,0.0,BASELINE,678.0,764.0,712.0,701.0,825.0,841.0,713.0,746.0,0.0,0.0,BASELINE,BASELINE,7753.83781970807,1079.0,1138.0,1717.0,1742.0,1193.0,1141.0,1819.0,1125.0,0.0,0.0,BASELINE,9390.0,9337.0,15699.0,15385.0,9266.0,9254.0,15853.0,9342.0,0.0,0.0,BASELINE,79.79533214285708,78.03448019480514,81.39232902770613,80.31980772887245,79.59504279243143,78.19825264241182,81.64959880952382,77.34204915429851,0.0,0.0,BASELINE,0.0,BASELINE,0.0,BASELINE,1044410.0,4470783.0,82998.0,5335052.0,baseline
