"Time","cpu 0","cpu 1","cpu 2","cpu 3","cpu 4","cpu 5","cpu 6","cpu 7","cpu 8","cpu 9"
2025-05-13 04:10:30,200,230,200,190,200,250,200,200,0,0
2025-05-13 04:10:45,200,230,200,190,200,250,200,200,0,0
2025-05-13 04:11:00,200,230,200,190,200,250,200,200,0,0
2025-05-13 04:11:15,200,230,200,190,200,250,200,200,0,0
2025-05-13 04:11:30,330,370,340,340,350,360,330,330,0,0
2025-05-13 04:11:45,330,370,340,340,350,360,330,330,0,0
2025-05-13 04:12:00,330,370,340,340,350,360,330,330,0,0
2025-05-13 04:12:15,330,370,340,340,350,360,330,330,0,0
2025-05-13 04:12:30,340,350,320,340,350,330,320,320,0,0
2025-05-13 04:12:45,340,350,320,340,350,330,320,320,0,0
2025-05-13 04:13:00,340,350,320,340,350,330,320,320,0,0
2025-05-13 04:13:15,340,350,320,340,350,330,320,320,0,0
2025-05-13 04:13:30,350,370,380,350,370,360,340,360,0,0
2025-05-13 04:13:45,350,370,380,350,370,360,340,360,0,0
2025-05-13 04:14:00,350,370,380,350,370,360,340,360,0,0
2025-05-13 04:14:15,350,370,380,350,370,360,340,360,0,0
2025-05-13 04:14:30,350,390,380,360,350,380,390,380,0,0
2025-05-13 04:14:45,350,390,380,360,350,380,390,380,0,0
2025-05-13 04:15:00,350,390,380,360,350,380,390,380,0,0
2025-05-13 04:15:15,350,390,380,360,350,380,390,380,0,0
2025-05-13 04:15:30,380,440,390,370,390,400,390,370,0,0
2025-05-13 04:15:45,380,440,390,370,390,400,390,370,0,0
2025-05-13 04:16:00,380,440,390,370,390,400,390,370,0,0
2025-05-13 04:16:15,380,440,390,370,390,400,390,370,0,0
2025-05-13 04:16:30,420,420,430,430,420,440,400,400,0,0
2025-05-13 04:16:45,420,420,430,430,420,440,400,400,0,0
2025-05-13 04:17:00,420,420,430,430,420,440,400,400,0,0
2025-05-13 04:17:15,420,420,430,430,420,440,400,400,0,0
2025-05-13 04:17:30,410,430,410,420,400,420,420,400,0,0
2025-05-13 04:17:45,410,430,410,420,400,420,420,400,0,0
2025-05-13 04:18:00,410,430,410,420,400,420,420,400,0,0
2025-05-13 04:18:15,410,430,410,420,400,420,420,400,0,0
2025-05-13 04:18:30,440,450,440,420,440,480,420,430,0,0
2025-05-13 04:18:45,440,450,440,420,440,480,420,430,0,0
2025-05-13 04:19:00,440,450,440,420,440,480,420,430,0,0
2025-05-13 04:19:15,440,450,440,420,440,480,420,430,0,0
2025-05-13 04:19:30,460,490,420,420,490,520,430,450,0,0
