Time,visits_service,source,Minutes
2025-05-17 16:59:45,0,NET_LOSS,0.0
2025-05-17 17:00:00,0,NET_LOSS,0.25
2025-05-17 17:00:15,0,NET_LOSS,0.5
2025-05-17 17:00:30,0,NET_LOSS,0.75
2025-05-17 17:00:45,0,NET_LOSS,1.0
2025-05-17 17:01:00,0,NET_LOSS,1.25
2025-05-17 17:01:15,0,NET_LOSS,1.5
2025-05-17 17:01:30,0,NET_LOSS,1.75
2025-05-17 17:01:45,0,NET_LOSS,2.0
2025-05-17 17:02:00,0,NET_LOSS,2.25
2025-05-17 17:02:15,0,NET_LOSS,2.5
2025-05-17 17:02:30,0,NET_LOSS,2.75
2025-05-17 17:02:45,0,NET_LOSS,3.0
2025-05-17 17:03:00,0,NET_LOSS,3.25
2025-05-17 17:03:15,0,NET_LOSS,3.5
2025-05-17 17:03:30,0,NET_LOSS,3.75
2025-05-17 17:03:45,0,NET_LOSS,4.0
2025-05-17 17:04:00,0,NET_LOSS,4.25
2025-05-17 17:04:15,0,NET_LOSS,4.5
2025-05-17 17:04:30,0,NET_LOSS,4.75
2025-05-17 17:32:45,0,NET_LOSS,33.0
2025-05-17 17:33:00,0,NET_LOSS,33.25
2025-05-17 17:33:15,0,NET_LOSS,33.5
2025-05-17 17:33:30,0,NET_LOSS,33.75
2025-05-17 17:33:45,6,NET_LOSS,34.0
2025-05-17 17:34:00,6,NET_LOSS,34.25
2025-05-17 17:34:15,6,NET_LOSS,34.5
2025-05-17 17:34:30,6,NET_LOSS,34.75
2025-05-17 17:34:45,1,NET_LOSS,35.0
2025-05-17 17:35:00,1,NET_LOSS,35.25
2025-05-17 17:35:15,1,NET_LOSS,35.5
2025-05-17 17:35:30,1,NET_LOSS,35.75
2025-05-17 17:35:45,0,NET_LOSS,36.0
2025-05-17 17:36:00,0,NET_LOSS,36.25
2025-05-17 17:36:15,0,NET_LOSS,36.5
2025-05-17 17:36:30,0,NET_LOSS,36.75
2025-05-17 17:36:45,0,NET_LOSS,37.0
2025-05-17 17:37:00,0,NET_LOSS,37.25
2025-05-17 17:37:15,0,NET_LOSS,37.5
2025-05-17 17:37:30,0,NET_LOSS,37.75
2025-05-17 17:37:45,0,NET_LOSS,38.0
2025-05-17 17:38:00,0,NET_LOSS,38.25
2025-05-17 17:38:15,0,NET_LOSS,38.5
2025-05-17 17:38:30,0,NET_LOSS,38.75
2025-05-17 17:38:45,0,NET_LOSS,39.0
2025-05-17 17:39:00,0,NET_LOSS,39.25
2025-05-17 17:39:15,0,NET_LOSS,39.5
2025-05-17 17:39:30,0,NET_LOSS,39.75
2025-05-17 17:39:45,0,NET_LOSS,40.0
2025-05-17 17:40:00,0,NET_LOSS,40.25
2025-05-17 17:40:15,0,NET_LOSS,40.5
2025-05-17 17:40:30,0,NET_LOSS,40.75
2025-05-17 17:46:45,0,NET_LOSS,47.0
2025-05-17 17:47:00,0,NET_LOSS,47.25
2025-05-17 17:47:15,0,NET_LOSS,47.5
2025-05-17 17:47:30,0,NET_LOSS,47.75
2025-05-17 17:47:45,7,NET_LOSS,48.0
2025-05-17 17:48:00,7,NET_LOSS,48.25
2025-05-17 17:48:15,7,NET_LOSS,48.5
2025-05-17 17:48:30,7,NET_LOSS,48.75
2025-05-17 17:48:45,1,NET_LOSS,49.0
2025-05-17 17:49:00,1,NET_LOSS,49.25
2025-05-17 17:49:15,1,NET_LOSS,49.5
2025-05-17 17:49:30,1,NET_LOSS,49.75
2025-05-17 17:49:45,0,NET_LOSS,50.0
2025-05-17 17:50:00,0,NET_LOSS,50.25
2025-05-17 17:50:15,0,NET_LOSS,50.5
2025-05-17 17:50:30,0,NET_LOSS,50.75
2025-05-17 17:50:45,0,NET_LOSS,51.0
2025-05-17 17:51:00,0,NET_LOSS,51.25
2025-05-17 17:51:15,0,NET_LOSS,51.5
2025-05-17 17:51:30,0,NET_LOSS,51.75
2025-05-17 17:51:45,0,NET_LOSS,52.0
2025-05-17 17:52:00,0,NET_LOSS,52.25
2025-05-17 17:52:15,0,NET_LOSS,52.5
2025-05-17 17:52:30,0,NET_LOSS,52.75
2025-05-17 17:52:45,0,NET_LOSS,53.0
2025-05-17 17:53:00,0,NET_LOSS,53.25
2025-05-17 17:53:15,0,NET_LOSS,53.5
2025-05-17 17:53:30,0,NET_LOSS,53.75
2025-05-17 17:53:45,0,NET_LOSS,54.0
2025-05-17 17:54:00,0,NET_LOSS,54.25
2025-05-17 17:54:15,0,NET_LOSS,54.5
2025-05-17 17:54:30,0,NET_LOSS,54.75
2025-05-17 17:54:45,0,NET_LOSS,55.0
2025-05-17 17:55:00,0,NET_LOSS,55.25
2025-05-17 17:55:15,0,NET_LOSS,55.5
2025-05-17 17:55:30,0,NET_LOSS,55.75
2025-05-17 17:56:45,0,NET_LOSS,57.0
2025-05-17 17:57:00,0,NET_LOSS,57.25
2025-05-17 17:57:15,0,NET_LOSS,57.5
2025-05-17 17:57:30,0,NET_LOSS,57.75
2025-05-17 17:57:45,0,NET_LOSS,58.0
2025-05-17 17:58:00,0,NET_LOSS,58.25
2025-05-17 17:58:15,0,NET_LOSS,58.5
2025-05-17 17:58:30,0,NET_LOSS,58.75
2025-05-17 17:58:45,0,NET_LOSS,59.0
2025-05-17 17:59:00,0,NET_LOSS,59.25
2025-05-17 17:59:15,0,NET_LOSS,59.5
2025-05-17 17:59:30,0,NET_LOSS,59.75
2025-05-17 17:59:45,0,NET_LOSS,60.0
2025-05-17 18:00:00,0,NET_LOSS,60.25
2025-05-17 18:00:15,0,NET_LOSS,60.5
2025-05-17 18:00:30,0,NET_LOSS,60.75
2025-05-17 18:00:45,0,NET_LOSS,61.0
2025-05-17 18:01:00,0,NET_LOSS,61.25
2025-05-17 18:01:15,0,NET_LOSS,61.5
2025-05-17 18:01:30,0,NET_LOSS,61.75
2025-05-17 18:10:45,0,NET_LOSS,71.0
2025-05-17 18:11:00,0,NET_LOSS,71.25
2025-05-17 18:11:15,0,NET_LOSS,71.5
2025-05-17 18:11:30,0,NET_LOSS,71.75
2025-05-17 18:11:45,0,NET_LOSS,72.0
2025-05-17 18:12:00,0,NET_LOSS,72.25
2025-05-17 18:12:15,0,NET_LOSS,72.5
2025-05-17 18:12:30,0,NET_LOSS,72.75
2025-05-17 18:12:45,8,NET_LOSS,73.0
2025-05-17 18:13:00,8,NET_LOSS,73.25
2025-05-17 18:13:15,8,NET_LOSS,73.5
2025-05-17 18:13:30,8,NET_LOSS,73.75
2025-05-17 18:13:45,0,NET_LOSS,74.0
2025-05-17 18:14:00,0,NET_LOSS,74.25
2025-05-17 18:14:15,0,NET_LOSS,74.5
2025-05-17 18:14:30,0,NET_LOSS,74.75
2025-05-17 18:14:45,0,NET_LOSS,75.0
2025-05-17 18:15:00,0,NET_LOSS,75.25
2025-05-17 18:15:15,0,NET_LOSS,75.5
2025-05-17 18:15:30,0,NET_LOSS,75.75
2025-05-17 18:15:45,0,NET_LOSS,76.0
2025-05-17 18:16:00,0,NET_LOSS,76.25
2025-05-17 18:16:15,0,NET_LOSS,76.5
2025-05-17 18:16:30,0,NET_LOSS,76.75
2025-05-17 18:16:45,0,NET_LOSS,77.0
2025-05-17 18:17:00,0,NET_LOSS,77.25
2025-05-17 18:17:15,0,NET_LOSS,77.5
2025-05-17 18:17:30,0,NET_LOSS,77.75
2025-05-17 18:17:45,0,NET_LOSS,78.0
2025-05-17 18:18:00,0,NET_LOSS,78.25
2025-05-17 18:18:15,0,NET_LOSS,78.5
2025-05-17 18:18:30,0,NET_LOSS,78.75
2025-05-17 18:23:45,0,NET_LOSS,84.0
2025-05-17 18:24:00,0,NET_LOSS,84.25
2025-05-17 18:24:15,0,NET_LOSS,84.5
2025-05-17 18:24:30,0,NET_LOSS,84.75
2025-05-17 18:24:45,0,NET_LOSS,85.0
2025-05-17 18:25:00,0,NET_LOSS,85.25
2025-05-17 18:25:15,0,NET_LOSS,85.5
2025-05-17 18:25:30,0,NET_LOSS,85.75
2025-05-17 18:25:45,0,NET_LOSS,86.0
2025-05-17 18:26:00,0,NET_LOSS,86.25
2025-05-17 18:26:15,0,NET_LOSS,86.5
2025-05-17 18:26:30,0,NET_LOSS,86.75
2025-05-17 18:26:45,7,NET_LOSS,87.0
2025-05-17 18:27:00,7,NET_LOSS,87.25
2025-05-17 18:27:15,7,NET_LOSS,87.5
2025-05-17 18:27:30,7,NET_LOSS,87.75
2025-05-17 18:27:45,1,NET_LOSS,88.0
