minutes,tcp_srtt_source,tcp_srtt_SRTT_cumulative
2025-05-17 16:31:00,GC_STRESS,4404.25
2025-05-17 16:31:15,GC_STRESS,7080.0
2025-05-17 16:31:30,GC_STRESS,7088.5
2025-05-17 16:31:45,GC_STRESS,7055.0
2025-05-17 16:32:00,GC_STRESS,6034.0
2025-05-17 16:32:15,GC_STRESS,6944.0
2025-05-17 16:32:30,GC_STRESS,6583.170386724387
2025-05-17 16:32:45,GC_STRESS,6617.528735930736
2025-05-17 16:33:00,GC_STRESS,6547.4430003607495
2025-05-17 16:33:15,GC_STRESS,5794.114865079366
2025-05-17 16:33:30,GC_STRESS,5230.790306998559
2025-05-17 16:33:45,GC_STRESS,4985.246746031747
2025-05-17 16:34:00,GC_STRESS,4859.6229520202005
2025-05-17 16:34:15,GC_STRESS,4801.268737734486
2025-05-17 16:34:30,GC_STRESS,4817.178218253967
2025-05-17 16:34:45,GC_STRESS,4851.491162698413
2025-05-17 16:35:00,GC_STRESS,5022.441428571427
2025-05-17 16:35:15,GC_STRESS,5552.810789337476
2025-05-17 16:35:30,GC_STRESS,5687.430067460317
2025-05-17 16:35:45,GC_STRESS,5830.2824877501735
2025-05-17 16:36:00,GC_STRESS,5868.963671372108
2025-05-17 16:36:15,GC_STRESS,6038.592860056611
2025-05-17 16:36:30,GC_STRESS,6201.803314135212
2025-05-17 16:36:45,GC_STRESS,6261.519294293942
2025-05-17 16:37:00,GC_STRESS,6268.963267931418
2025-05-17 16:37:15,GC_STRESS,6409.823381956279
2025-05-17 16:37:30,GC_STRESS,6482.5
2025-05-17 16:37:45,GC_STRESS,6534.5
2025-05-17 16:38:00,GC_STRESS,6395.0
2025-05-17 16:38:15,GC_STRESS,6649.0
2025-05-17 16:38:30,GC_STRESS,6482.5
2025-05-17 16:38:45,GC_STRESS,6518.0
2025-05-17 16:39:00,GC_STRESS,6535.0
2025-05-17 16:39:15,GC_STRESS,6515.5
2025-05-17 16:39:30,GC_STRESS,6505.25
2025-05-17 16:39:45,GC_STRESS,6500.0
2025-05-17 16:40:00,GC_STRESS,6205.0
2025-05-17 16:40:15,GC_STRESS,4252.0
2025-05-17 16:40:30,GC_STRESS,4274.0
2025-05-17 16:40:45,GC_STRESS,4312.0
2025-05-17 16:41:00,GC_STRESS,4526.071797619046
2025-05-17 16:41:15,GC_STRESS,4678.929126984127
2025-05-17 16:41:30,GC_STRESS,4687.846437229437
2025-05-17 16:41:45,GC_STRESS,4775.849830794935
2025-05-17 16:42:00,GC_STRESS,4810.475546626984
2025-05-17 16:42:15,GC_STRESS,5250.437936507938
2025-05-17 16:42:30,GC_STRESS,5257.017289682541
2025-05-17 16:42:45,GC_STRESS,5090.686072510821
2025-05-17 16:43:00,GC_STRESS,5046.125048701297
2025-05-17 16:43:15,GC_STRESS,4906.342929653679
2025-05-17 16:43:30,GC_STRESS,4813.411277777778
2025-05-17 16:43:45,GC_STRESS,4779.077554834054
2025-05-17 16:44:00,GC_STRESS,4192.5
2025-05-17 16:44:15,GC_STRESS,4229.0
2025-05-17 16:44:30,GC_STRESS,3524.0
2025-05-17 16:44:45,GC_STRESS,3525.0
2025-05-17 16:45:00,GC_STRESS,3867.0
2025-05-17 16:45:15,GC_STRESS,4008.223810786435
2025-05-17 16:45:30,GC_STRESS,4147.580098380377
2025-05-17 16:45:45,GC_STRESS,4116.944326413786
2025-05-17 16:46:00,GC_STRESS,4267.184656926406
2025-05-17 16:46:15,GC_STRESS,4715.563976190477
2025-05-17 16:46:30,GC_STRESS,4732.75
2025-05-17 16:46:45,GC_STRESS,4730.25
2025-05-17 16:47:00,GC_STRESS,4545.0
2025-05-17 16:47:15,GC_STRESS,4409.0
2025-05-17 16:47:30,GC_STRESS,4428.0
2025-05-17 16:47:45,GC_STRESS,4420.791504327635
2025-05-17 16:48:00,GC_STRESS,4324.462297542736
2025-05-17 16:48:15,GC_STRESS,4250.42792717766
2025-05-17 16:48:30,GC_STRESS,4118.75767950368
2025-05-17 16:48:45,GC_STRESS,4104.187123795499
2025-05-17 16:49:00,GC_STRESS,4085.497954545455
2025-05-17 16:49:15,GC_STRESS,4040.506740259741
2025-05-17 16:49:30,GC_STRESS,3975.882322480706
2025-05-17 16:49:45,GC_STRESS,3993.455040042031
2025-05-17 16:50:00,GC_STRESS,4341.344648154478
2025-05-17 16:50:15,GC_STRESS,4780.331234126985
2025-05-17 16:50:30,GC_STRESS,4817.799333333334
2025-05-17 16:50:45,GC_STRESS,4735.969651918344
2025-05-17 16:51:00,GC_STRESS,4441.8404668534085
2025-05-17 16:51:15,GC_STRESS,3989.657825396826
2025-05-17 16:51:30,GC_STRESS,4006.342115653716
2025-05-17 16:51:45,GC_STRESS,3975.494397684553
2025-05-17 16:52:00,GC_STRESS,4191.75711027569
2025-05-17 16:52:15,GC_STRESS,4301.040588001867
2025-05-17 16:52:30,GC_STRESS,4331.652784835796
2025-05-17 16:52:45,GC_STRESS,4306.889422164998
2025-05-17 16:53:00,GC_STRESS,4288.441726884789
2025-05-17 16:53:15,GC_STRESS,4289.3200445254815
2025-05-17 16:53:30,GC_STRESS,4210.886301497522
2025-05-17 16:53:45,GC_STRESS,4232.270329472566
2025-05-17 16:54:00,GC_STRESS,4165.895742149758
