Time,read_bytes_cumulative
2025-05-17 17:12:45,23350.89280299817
2025-05-17 17:13:00,23319.89280299817
2025-05-17 17:13:15,23319.89280299817
2025-05-17 17:13:30,23304.89280299817
2025-05-17 17:13:45,23304.89280299817
2025-05-17 17:14:00,23304.89280299817
2025-05-17 17:14:15,23304.89280299817
2025-05-17 17:14:30,23304.89280299817
2025-05-17 17:14:45,23350.89280299817
2025-05-17 17:15:00,23350.89280299817
2025-05-17 17:15:15,23350.89280299817
2025-05-17 17:15:30,23220.89280299817
2025-05-17 17:15:45,23189.89280299817
2025-05-17 17:16:00,9141.892802998169
2025-05-17 17:16:15,9141.892802998169
2025-05-17 17:16:30,7699.058595416759
2025-05-17 17:16:45,7699.058595416759
2025-05-17 17:17:00,5663251.058595417
2025-05-17 17:17:15,5664984.87717278
2025-05-17 17:17:30,11321560.87717278
2025-05-17 17:17:45,11322293.892802998
2025-05-17 17:18:00,5666741.892802998
2025-05-17 17:18:15,5665717.892802998
2025-05-17 17:18:30,9141.892802998169
2025-05-17 17:18:45,9141.892802998169
2025-05-17 17:19:00,9141.892802998169
2025-05-17 17:19:15,9141.892802998169
2025-05-17 17:19:30,9141.892802998169
2025-05-17 17:19:45,9141.892802998169
2025-05-17 17:20:00,9141.892802998169
2025-05-17 17:20:15,9271.892802998169
2025-05-17 17:20:30,9271.892802998169
2025-05-17 17:20:45,23304.89280299817
2025-05-17 17:21:00,23304.89280299817
2025-05-17 17:21:15,23304.89280299817
2025-05-17 17:21:30,23304.89280299817
2025-05-17 17:21:45,23304.89280299817
2025-05-17 17:22:00,23350.89280299817
2025-05-17 17:22:15,21908.058595416758
2025-05-17 17:22:30,21908.058595416758
2025-05-17 17:22:45,21877.058595416758
2025-05-17 17:23:00,21877.058595416758
2025-05-17 17:23:15,21862.058595416758
2025-05-17 17:23:30,21862.058595416758
2025-05-17 17:23:45,21862.058595416758
2025-05-17 17:24:00,21862.058595416758
2025-05-17 17:24:15,21862.058595416758
2025-05-17 17:24:30,21862.058595416758
2025-05-17 17:24:45,21862.058595416758
2025-05-17 17:25:00,21862.058595416758
2025-05-17 17:25:15,21862.058595416758
2025-05-17 17:25:30,21862.058595416758
2025-05-17 17:25:45,21862.058595416758
2025-05-17 17:26:00,21862.058595416758
2025-05-17 17:26:15,21862.058595416758
2025-05-17 17:26:30,21862.058595416758
2025-05-17 17:26:45,21862.058595416758
2025-05-17 17:27:00,21862.058595416758
2025-05-17 17:27:15,21862.058595416758
2025-05-17 17:27:30,21862.058595416758
2025-05-17 17:27:45,22571.877172779896
2025-05-17 17:28:00,22838.877172779896
2025-05-17 17:28:15,23622.89280299817
2025-05-17 17:28:30,23543.89280299817
2025-05-17 17:28:45,23413.89280299817
2025-05-17 17:29:00,23320.89280299817
2025-05-17 17:29:15,9141.892802998169
2025-05-17 17:29:30,9141.892802998169
2025-05-17 17:29:45,9141.892802998169
2025-05-17 17:30:00,9141.892802998169
2025-05-17 17:30:15,175029.89280299816
2025-05-17 17:30:30,177077.89280299816
2025-05-17 17:30:45,340917.8928029982
2025-05-17 17:31:00,340917.8928029982
2025-05-17 17:31:15,175029.89280299816
2025-05-17 17:31:30,172981.89280299816
2025-05-17 17:31:45,396213.8928029982
2025-05-17 17:32:00,396213.8928029982
2025-05-17 17:32:15,397237.8928029982
2025-05-17 17:32:30,785333.8928029982
2025-05-17 17:32:45,396819.0585954168
2025-05-17 17:33:00,396819.0585954168
2025-05-17 17:33:15,396819.0585954168
2025-05-17 17:33:30,9747.058595416758
2025-05-17 17:33:45,8723.058595416758
2025-05-17 17:34:00,7699.058595416759
2025-05-17 17:34:15,7699.058595416759
2025-05-17 17:34:30,8408.877172779896
2025-05-17 17:34:45,12504.877172779896
2025-05-17 17:35:00,23220.89280299817
2025-05-17 17:35:15,23220.89280299817
2025-05-17 17:35:30,23220.89280299817
2025-05-17 17:35:45,23350.89280299817
2025-05-17 17:36:00,23350.89280299817
2025-05-17 17:36:15,23319.89280299817
2025-05-17 17:36:30,23319.89280299817
2025-05-17 17:36:45,23304.89280299817
2025-05-17 17:37:00,23304.89280299817
2025-05-17 17:37:15,23304.89280299817
2025-05-17 17:37:30,23304.89280299817
2025-05-17 17:37:45,23304.89280299817
2025-05-17 17:38:00,23304.89280299817
2025-05-17 17:38:15,23350.89280299817
2025-05-17 17:38:30,23350.89280299817
2025-05-17 17:38:45,23350.89280299817
2025-05-17 17:39:00,23350.89280299817
2025-05-17 17:39:15,23319.89280299817
2025-05-17 17:39:30,21877.058595416758
2025-05-17 17:39:45,21862.058595416758
2025-05-17 17:40:00,24388.058595416758
2025-05-17 17:40:15,24388.058595416758
2025-05-17 17:40:30,23337.058595416758
2025-05-17 17:40:45,23337.058595416758
2025-05-17 17:41:00,22807.877172779896
2025-05-17 17:41:15,22853.877172779896
2025-05-17 17:41:30,23586.89280299817
2025-05-17 17:41:45,23586.89280299817
2025-05-17 17:42:00,23615.89280299817
2025-05-17 17:42:15,23615.89280299817
2025-05-17 17:42:30,23615.89280299817
2025-05-17 17:42:45,23584.89280299817
2025-05-17 17:43:00,23555.89280299817
2025-05-17 17:43:15,23540.89280299817
2025-05-17 17:43:30,23540.89280299817
2025-05-17 17:43:45,23540.89280299817
2025-05-17 17:44:00,23540.89280299817
2025-05-17 17:44:15,23540.89280299817
2025-05-17 17:44:30,23540.89280299817
2025-05-17 17:44:45,23540.89280299817
2025-05-17 17:45:00,23540.89280299817
2025-05-17 17:45:15,23540.89280299817
2025-05-17 17:45:30,23586.89280299817
2025-05-17 17:45:45,23586.89280299817
2025-05-17 17:46:00,22144.058595416758
2025-05-17 17:46:15,22144.058595416758
2025-05-17 17:46:30,22113.058595416758
2025-05-17 17:46:45,22113.058595416758
2025-05-17 17:47:00,22098.058595416758
2025-05-17 17:47:15,22098.058595416758
2025-05-17 17:47:30,22098.058595416758
2025-05-17 17:47:45,22098.058595416758
2025-05-17 17:48:00,22098.058595416758
2025-05-17 17:48:15,22098.058595416758
2025-05-17 17:48:30,22098.058595416758
2025-05-17 17:48:45,22098.058595416758
2025-05-17 17:49:00,21909.058595416758
2025-05-17 17:49:15,66751.05859541676
2025-05-17 17:49:30,66751.05859541676
2025-05-17 17:49:45,36254.05859541676
2025-05-17 17:50:00,36254.05859541676
2025-05-17 17:50:15,30203.058595416758
2025-05-17 17:50:30,30203.058595416758
2025-05-17 17:50:45,30203.058595416758
2025-05-17 17:51:00,23204.058595416758
2025-05-17 17:51:15,23913.877172779896
2025-05-17 17:51:30,24180.877172779896
2025-05-17 17:51:45,24964.89280299817
2025-05-17 17:52:00,24885.89280299817
2025-05-17 17:52:15,24885.89280299817
2025-05-17 17:52:30,24885.89280299817
2025-05-17 17:52:45,24885.89280299817
2025-05-17 17:53:00,24886.89280299817
2025-05-17 17:53:15,24793.89280299817
2025-05-17 17:53:30,24742.89280299817
2025-05-17 17:53:45,24647.89280299817
2025-05-17 17:54:00,24647.89280299817
2025-05-17 17:54:15,24647.89280299817
2025-05-17 17:54:30,24647.89280299817
2025-05-17 17:54:45,24647.89280299817
2025-05-17 17:55:00,24647.89280299817
2025-05-17 17:55:15,24647.89280299817
2025-05-17 17:55:30,24647.89280299817
2025-05-17 17:55:45,24655.89280299817
2025-05-17 17:56:00,24655.89280299817
2025-05-17 17:56:15,23213.058595416758
2025-05-17 17:56:30,23213.058595416758
2025-05-17 17:56:45,23213.058595416758
2025-05-17 17:57:00,23213.058595416758
2025-05-17 17:57:15,23213.058595416758
2025-05-17 17:57:30,23213.058595416758
2025-05-17 17:57:45,23237.058595416758
2025-05-17 17:58:00,23237.058595416758
2025-05-17 17:58:15,23237.058595416758
2025-05-17 17:58:30,25715.058595416758
2025-05-17 17:58:45,25691.058595416758
2025-05-17 17:59:00,25691.058595416758
2025-05-17 17:59:15,25691.058595416758
2025-05-17 17:59:30,25691.058595416758
2025-05-17 17:59:45,25691.058595416758
2025-05-17 18:00:00,25691.058595416758
2025-05-17 18:00:15,25691.058595416758
2025-05-17 18:00:30,25691.058595416758
2025-05-17 18:00:45,25691.058595416758
2025-05-17 18:01:00,25691.058595416758
2025-05-17 18:01:15,25691.058595416758
2025-05-17 18:01:30,25691.058595416758
2025-05-17 18:01:45,25691.058595416758
2025-05-17 18:02:00,25691.058595416758
2025-05-17 18:02:15,25691.058595416758
2025-05-17 18:02:30,25691.058595416758
2025-05-17 18:02:45,25691.058595416758
2025-05-17 18:03:00,25691.058595416758
2025-05-17 18:03:15,25691.058595416758
2025-05-17 18:03:30,25691.058595416758
2025-05-17 18:03:45,25691.058595416758
2025-05-17 18:04:00,25691.058595416758
2025-05-17 18:04:15,26400.877172779896
2025-05-17 18:04:30,26400.877172779896
2025-05-17 18:04:45,27133.89280299817
2025-05-17 18:05:00,27499.89280299817
2025-05-17 18:05:15,27747.89280299817
2025-05-17 18:05:30,27578.89280299817
2025-05-17 18:05:45,27578.89280299817
2025-05-17 18:06:00,27502.89280299817
2025-05-17 18:06:15,27326.89280299817
2025-05-17 18:06:30,27142.89280299817
2025-05-17 18:06:45,27142.89280299817
2025-05-17 18:07:00,27224.812802998167
2025-05-17 18:07:15,27374.234168771123
2025-05-17 18:07:30,33466.46482468678
2025-05-17 18:07:45,31844.51582305131
2025-05-17 18:08:00,32154.667036229457
2025-05-17 18:08:15,32206.667036229457
2025-05-17 18:08:30,32126.667036229457
2025-05-17 18:08:45,32126.667036229457
2025-05-17 18:09:00,32033.667036229457
2025-05-17 18:09:15,31982.667036229457
2025-05-17 18:09:30,31887.667036229457
2025-05-17 18:09:45,31887.667036229457
2025-05-17 18:10:00,31887.667036229457
2025-05-17 18:10:15,31887.667036229457
2025-05-17 18:10:30,31887.667036229457
2025-05-17 18:10:45,31932.667036229457
2025-05-17 18:11:00,31935.667036229457
2025-05-17 18:11:15,31935.667036229457
2025-05-17 18:11:30,31935.667036229457
2025-05-17 18:11:45,31935.667036229457
2025-05-17 18:12:00,31935.667036229457
2025-05-17 18:12:15,31935.667036229457
2025-05-17 18:12:30,23110.28552487491
2025-05-17 18:12:45,23110.28552487491
2025-05-17 18:13:00,23774.28552487491
2025-05-17 18:13:15,24297.28552487491
2025-05-17 18:13:30,24386.28552487491
2025-05-17 18:13:45,24386.28552487491
2025-05-17 18:14:00,24386.28552487491
2025-05-17 18:14:15,24147.28552487491
2025-05-17 18:14:30,24147.28552487491
2025-05-17 18:14:45,24147.28552487491
2025-05-17 18:15:00,23491.28552487491
2025-05-17 18:15:15,23491.28552487491
2025-05-17 18:15:30,23491.28552487491
2025-05-17 18:15:45,23491.28552487491
2025-05-17 18:16:00,23493.28552487491
2025-05-17 18:16:15,23493.28552487491
2025-05-17 18:16:30,23493.28552487491
2025-05-17 18:16:45,23493.28552487491
2025-05-17 18:17:00,23493.28552487491
2025-05-17 18:17:15,23493.28552487491
2025-05-17 18:17:30,23493.28552487491
2025-05-17 18:17:45,23493.28552487491
2025-05-17 18:18:00,23493.28552487491
2025-05-17 18:18:15,23493.28552487491
2025-05-17 18:18:30,23493.28552487491
2025-05-17 18:18:45,22296.28552487491
2025-05-17 18:19:00,22294.28552487491
2025-05-17 18:19:15,22306.28552487491
2025-05-17 18:19:30,22267.28552487491
2025-05-17 18:19:45,21345.28552487491
2025-05-17 18:20:00,21345.28552487491
2025-05-17 18:20:15,37948.28552487491
2025-05-17 18:20:30,38666.98617258866
2025-05-17 18:20:45,22058.986172588655
2025-05-17 18:21:00,22924.193962230678
2025-05-17 18:21:15,22924.193962230678
2025-05-17 18:21:30,28086.193962230678
2025-05-17 18:21:45,47798.19396223068
2025-05-17 18:22:00,55237.19396223068
2025-05-17 18:22:15,55237.19396223068
2025-05-17 18:22:30,55237.19396223068
2025-05-17 18:22:45,55237.19396223068
2025-05-17 18:23:00,55237.19396223068
2025-05-17 18:23:15,43890.19396223068
2025-05-17 18:23:30,24616.17144455034
2025-05-17 18:23:45,28568.944933247236
2025-05-17 18:24:00,39162.197296054306
2025-05-17 18:24:15,42698.107766081244
2025-05-17 18:24:30,43221.052517804055
2025-05-17 18:24:45,43547.052517804055
2025-05-17 18:25:00,43796.052517804055
2025-05-17 18:25:15,43628.052517804055
2025-05-17 18:25:30,43628.052517804055
2025-05-17 18:25:45,43582.052517804055
2025-05-17 18:26:00,43406.052517804055
2025-05-17 18:26:15,43222.052517804055
2025-05-17 18:26:30,43222.052517804055
2025-05-17 18:26:45,43222.052517804055
2025-05-17 18:27:00,43222.052517804055
2025-05-17 18:27:15,43222.052517804055
2025-05-17 18:27:30,43222.052517804055
2025-05-17 18:27:45,43222.052517804055
2025-05-17 18:28:00,43222.052517804055
2025-05-17 18:28:15,43222.052517804055
2025-05-17 18:28:30,43222.052517804055
2025-05-17 18:28:45,44036.052517804055
2025-05-17 18:29:00,23820.232993051206
2025-05-17 18:29:15,24182.232993051206
2025-05-17 18:29:30,23873.232993051206
2025-05-17 18:29:45,23873.232993051206
2025-05-17 18:30:00,23330.232993051206
2025-05-17 18:30:15,23302.912993051206
2025-05-17 18:30:30,23302.912993051206
2025-05-17 18:30:45,23302.912993051206
2025-05-17 18:31:00,23302.912993051206
2025-05-17 18:31:15,23302.912993051206
2025-05-17 18:31:30,23302.912993051206
2025-05-17 18:31:45,23462.2018819401
2025-05-17 18:32:00,23462.2018819401
2025-05-17 18:32:15,23462.2018819401
2025-05-17 18:32:30,23462.2018819401
2025-05-17 18:32:45,23462.2018819401
2025-05-17 18:33:00,23462.2018819401
2025-05-17 18:33:15,23462.2018819401
2025-05-17 18:33:30,23462.2018819401
2025-05-17 18:33:45,23462.2018819401
2025-05-17 18:34:00,23462.2018819401
2025-05-17 18:34:15,23298.361881940094
2025-05-17 18:34:30,23298.361881940094
2025-05-17 18:34:45,23298.361881940094
2025-05-17 18:35:00,23298.361881940094
2025-05-17 18:35:15,23298.361881940094
2025-05-17 18:35:30,23298.361881940094
2025-05-17 18:35:45,23298.361881940094
2025-05-17 18:36:00,23298.361881940094
2025-05-17 18:36:15,23298.361881940094
2025-05-17 18:36:30,23298.361881940094
2025-05-17 18:36:45,23462.201881940095
2025-05-17 18:37:00,23462.201881940095
2025-05-17 18:37:15,23490.201881940095
2025-05-17 18:37:30,23503.201881940095
2025-05-17 18:37:45,23897.201881940095
2025-05-17 18:38:00,28866.201881940095
2025-05-17 18:38:15,30278.201881940095
2025-05-17 18:38:30,28388.201881940095
2025-05-17 18:38:45,34067.2018819401
2025-05-17 18:39:00,28127.201881940095
2025-05-17 18:39:15,26708.201881940095
2025-05-17 18:39:30,11217.201881940095
2025-05-17 18:39:45,11188.201881940095
2025-05-17 18:40:00,15956.122157418602
2025-05-17 18:40:15,15956.122157418602
2025-05-17 18:40:30,21565.83964111978
2025-05-17 18:40:45,22548.83964111978
2025-05-17 18:41:00,132090.8396411198
2025-05-17 18:41:15,131055.83964111978
2025-05-17 18:41:30,131055.83964111978
2025-05-17 18:41:45,131055.83964111978
2025-05-17 18:42:00,20463.83964111978
2025-05-17 18:42:15,20463.83964111978
2025-05-17 18:42:30,24559.83964111978
2025-05-17 18:42:45,20463.83964111978
2025-05-17 18:43:00,20463.83964111978
2025-05-17 18:43:15,20463.83964111978
2025-05-17 18:43:30,40261.4080636074
2025-05-17 18:43:45,170380.94833752915
2025-05-17 18:44:00,234882.84
2025-05-17 18:44:15,235914.0
2025-05-17 18:44:30,236163.0
2025-05-17 18:44:45,235995.0
2025-05-17 18:45:00,235995.0
2025-05-17 18:45:15,235949.0
2025-05-17 18:45:30,235773.0
2025-05-17 18:45:45,235589.0
2025-05-17 18:46:00,235589.0
2025-05-17 18:46:15,235589.0
2025-05-17 18:46:30,235589.0
2025-05-17 18:46:45,235589.0
2025-05-17 18:47:00,235589.0
2025-05-17 18:47:15,235589.0
2025-05-17 18:47:30,235589.0
2025-05-17 18:47:45,235589.0
2025-05-17 18:48:00,235589.0
2025-05-17 18:48:15,235589.0
2025-05-17 18:48:30,235589.0
2025-05-17 18:48:45,235589.0
2025-05-17 18:49:00,24315.488343829962
2025-05-17 18:49:15,24315.488343829962
2025-05-17 18:49:30,24315.488343829962
2025-05-17 18:49:45,24315.488343829962
2025-05-17 18:50:00,24315.488343829962
2025-05-17 18:50:15,24315.488343829962
2025-05-17 18:50:30,24315.488343829962
2025-05-17 18:50:45,24315.488343829962
2025-05-17 18:51:00,24315.488343829962
2025-05-17 18:51:15,24315.488343829962
2025-05-17 18:51:30,23924.488343829962
2025-05-17 18:51:45,10767.488343829962
2025-05-17 18:52:00,10767.488343829962
2025-05-17 18:52:15,10767.488343829962
2025-05-17 18:52:30,10767.488343829962
2025-05-17 18:52:45,10781.141677163296
2025-05-17 18:53:00,129565.1416771633
2025-05-17 18:53:15,248357.1881036482
2025-05-17 18:53:30,253266.14589774428
2025-05-17 18:53:45,253266.14589774428
2025-05-17 18:54:00,139252.3456916348
2025-05-17 18:54:15,22516.34569163482
2025-05-17 18:54:30,22516.34569163482
2025-05-17 18:54:45,22516.34569163482
2025-05-17 18:55:00,22516.34569163482
2025-05-17 18:55:15,22516.34569163482
2025-05-17 18:55:30,20468.34569163482
2025-05-17 18:55:45,20468.34569163482
2025-05-17 18:56:00,20486.34569163482
2025-05-17 18:56:15,24239.34569163482
2025-05-17 18:56:30,24505.34569163482
2025-05-17 18:56:45,38093.34569163482
2025-05-17 18:57:00,39066.34569163482
2025-05-17 18:57:15,41705.34569163482
2025-05-17 18:57:30,42616.34569163482
2025-05-17 18:57:45,44355.34569163482
2025-05-17 18:58:00,45922.34569163482
2025-05-17 18:58:15,54565.34569163482
2025-05-17 18:58:30,217486.1881036482
2025-05-17 18:58:45,251482.1881036482
2025-05-17 18:59:00,238421.1881036482
2025-05-17 18:59:15,238421.1881036482
2025-05-17 18:59:30,119468.1881036482
2025-05-17 18:59:45,78142.1881036482
