minutes,tcp_apigateway_api_gateway,tcp_apigateway_source,tcp_customersservice_customers_service,tcp_customersservice_source,tcp_srtt_source,tcp_srtt_SRTT_cumulative,tcp_vetsservice_vets_service,tcp_vetsservice_source,tcp_visitsservice_visits_service,tcp_visitsservice_source
2025-05-17 17:01:15,0.0,CPU_STRESS,0.0,CPU_STRESS,CPU_STRESS,665.0,0.0,CPU_STRESS,0.0,CPU_STRESS
2025-05-17 17:01:30,0.0,CPU_STRESS,0.0,CPU_STRESS,CPU_STRESS,665.0,0.0,CPU_STRESS,0.0,CPU_STRESS
2025-05-17 17:01:45,0.0,CPU_STRESS,0.0,CPU_STRESS,CPU_STRESS,638.0,0.0,CPU_STRESS,0.0,CPU_STRESS
2025-05-17 17:02:00,0.0,CPU_STRESS,0.0,CPU_STRESS,CPU_STRESS,1180.5645274725275,0.0,CPU_STRESS,0.0,CPU_STRESS
2025-05-17 17:02:15,0.0,CPU_STRESS,0.0,CPU_STRESS,CPU_STRESS,1346.47147985348,0.0,CPU_STRESS,0.0,CPU_STRESS
2025-05-17 17:02:30,0.0,CPU_STRESS,0.0,CPU_STRESS,CPU_STRESS,552.5,0.0,CPU_STRESS,0.0,CPU_STRESS
2025-05-17 17:02:45,0.0,CPU_STRESS,0.0,CPU_STRESS,CPU_STRESS,3538.0,0.0,CPU_STRESS,0.0,CPU_STRESS
2025-05-17 17:03:00,0.0,CPU_STRESS,0.0,CPU_STRESS,CPU_STRESS,2204.25,0.0,CPU_STRESS,0.0,CPU_STRESS
2025-05-17 17:03:15,0.0,CPU_STRESS,24.0,CPU_STRESS,CPU_STRESS,3671.0,0.0,CPU_STRESS,0.0,CPU_STRESS
2025-05-17 17:03:30,0.0,CPU_STRESS,24.0,CPU_STRESS,CPU_STRESS,3606.0,0.0,CPU_STRESS,0.0,CPU_STRESS
2025-05-17 17:03:45,0.0,CPU_STRESS,24.0,CPU_STRESS,CPU_STRESS,3006.0,0.0,CPU_STRESS,0.0,CPU_STRESS
2025-05-17 17:04:00,0.0,CPU_STRESS,24.0,CPU_STRESS,CPU_STRESS,3072.00519942894,0.0,CPU_STRESS,0.0,CPU_STRESS
2025-05-17 17:04:15,0.0,CPU_STRESS,65.0,CPU_STRESS,CPU_STRESS,3076.5672853774454,0.0,CPU_STRESS,0.0,CPU_STRESS
