Time,write_bytes_cumulative
2025-05-17 17:13:30,12231533.798773132
2025-05-17 17:13:45,12338680.798773132
2025-05-17 17:14:00,12342674.798773132
2025-05-17 17:14:15,12269742.798773132
2025-05-17 17:14:30,12258029.798773132
2025-05-17 17:14:45,12298693.798773132
2025-05-17 17:15:00,12316253.798773132
2025-05-17 17:15:15,12217892.798773132
2025-05-17 17:15:30,12199557.798773132
2025-05-17 17:15:45,12216764.798773132
2025-05-17 17:16:00,12236774.798773132
2025-05-17 17:16:15,12124091.798773132
2025-05-17 17:16:30,11998252.798773132
2025-05-17 17:16:45,11748283.798773132
2025-05-17 17:17:00,11673972.798773132
2025-05-17 17:17:15,11395428.798773132
2025-05-17 17:17:30,11250654.798773132
2025-05-17 17:17:45,11021575.798773132
2025-05-17 17:18:00,11019464.798773132
2025-05-17 17:18:15,11106461.798773132
2025-05-17 17:18:30,11115374.798773132
2025-05-17 17:18:45,10941352.798773132
2025-05-17 17:19:00,10781860.798773132
2025-05-17 17:19:15,10651691.798773132
2025-05-17 17:19:30,10599591.798773132
2025-05-17 17:19:45,10591792.798773132
2025-05-17 17:20:00,10558152.798773132
2025-05-17 17:20:15,9756378.798773132
2025-05-17 17:20:30,9488460.798773132
2025-05-17 17:20:45,8845027.798773132
2025-05-17 17:21:00,8812004.798773132
2025-05-17 17:21:15,9292956.798773132
2025-05-17 17:21:30,9395113.798773132
2025-05-17 17:21:45,9641686.798773132
2025-05-17 17:22:00,10853714.798773132
2025-05-17 17:22:15,11242821.798773132
2025-05-17 17:22:30,10840098.798773132
2025-05-17 17:22:45,10486843.798773132
2025-05-17 17:23:00,10391476.798773132
2025-05-17 17:23:15,10092498.798773132
2025-05-17 17:23:30,9750225.798773132
2025-05-17 17:23:45,9571404.798773132
2025-05-17 17:24:00,8780085.798773132
2025-05-17 17:24:15,8640776.798773132
2025-05-17 17:24:30,7434167.798773131
2025-05-17 17:24:45,7345112.798773131
2025-05-17 17:25:00,7316800.798773131
2025-05-17 17:25:15,7370247.798773131
2025-05-17 17:25:30,7865504.798773131
2025-05-17 17:25:45,8263772.798773131
2025-05-17 17:26:00,10027169.798773132
2025-05-17 17:26:15,10155716.798773132
2025-05-17 17:26:30,10100905.798773132
2025-05-17 17:26:45,10084236.798773132
2025-05-17 17:27:00,9834329.798773132
2025-05-17 17:27:15,9853687.798773132
2025-05-17 17:27:30,9548699.798773132
2025-05-17 17:27:45,9532367.798773132
2025-05-17 17:28:00,9543913.798773132
2025-05-17 17:28:15,9541665.798773132
2025-05-17 17:28:30,9630621.798773132
2025-05-17 17:28:45,9629702.798773132
2025-05-17 17:29:00,9746448.798773132
2025-05-17 17:29:15,9771015.798773132
2025-05-17 17:29:30,9833362.798773132
2025-05-17 17:29:45,9897036.798773132
2025-05-17 17:30:00,10153181.798773132
2025-05-17 17:30:15,10208290.798773132
2025-05-17 17:30:30,10505724.798773132
2025-05-17 17:30:45,10547337.798773132
2025-05-17 17:31:00,10510514.798773132
2025-05-17 17:31:15,10545836.798773132
2025-05-17 17:31:30,10457167.798773132
2025-05-17 17:31:45,10020972.798773132
2025-05-17 17:32:00,10240632.798773132
2025-05-17 17:32:15,10240632.798773132
2025-05-17 17:32:30,10240632.798773132
2025-05-17 17:32:45,13046121.798773132
2025-05-17 17:33:00,18018099.798773132
2025-05-17 17:33:15,18018090.798773132
2025-05-17 17:33:30,15524908.798773132
2025-05-17 17:33:45,12329684.798773132
2025-05-17 17:34:00,12306415.798773132
2025-05-17 17:34:15,9884568.55877313
2025-05-17 17:34:30,10148594.55877313
2025-05-17 17:34:45,10207041.55877313
2025-05-17 17:35:00,10377214.814157747
2025-05-17 17:35:15,10412148.814157747
2025-05-17 17:35:30,10293857.814157747
2025-05-17 17:35:45,10348186.814157747
2025-05-17 17:36:00,10241417.814157747
2025-05-17 17:36:15,10080691.814157747
2025-05-17 17:36:30,10051763.814157747
2025-05-17 17:36:45,9905369.814157747
2025-05-17 17:37:00,9821899.814157747
2025-05-17 17:37:15,9857443.814157747
2025-05-17 17:37:30,9773585.814157747
2025-05-17 17:37:45,9848531.814157747
2025-05-17 17:38:00,10414906.814157747
2025-05-17 17:38:15,10392695.814157747
2025-05-17 17:38:30,10400353.814157747
2025-05-17 17:38:45,10348695.814157747
2025-05-17 17:39:00,10260010.814157747
2025-05-17 17:39:15,10072919.814157747
2025-05-17 17:39:30,10037111.814157747
2025-05-17 17:39:45,10028561.814157747
2025-05-17 17:40:00,9762096.814157747
2025-05-17 17:40:15,9619073.814157747
2025-05-17 17:40:30,9648997.814157747
2025-05-17 17:40:45,9773082.814157747
2025-05-17 17:41:00,9954732.814157747
2025-05-17 17:41:15,10375906.814157747
2025-05-17 17:41:30,10461875.814157747
2025-05-17 17:41:45,10347782.814157747
2025-05-17 17:42:00,10287969.814157747
2025-05-17 17:42:15,10284811.814157747
2025-05-17 17:42:30,10327763.814157747
2025-05-17 17:42:45,9949108.814157747
2025-05-17 17:43:00,10175786.814157747
2025-05-17 17:43:15,10441452.814157747
2025-05-17 17:43:30,10321391.814157747
2025-05-17 17:43:45,10110215.814157747
2025-05-17 17:44:00,9584439.814157747
2025-05-17 17:44:15,9226624.814157747
2025-05-17 17:44:30,9328765.814157747
2025-05-17 17:44:45,9464578.814157747
2025-05-17 17:45:00,9800635.814157747
2025-05-17 17:45:15,9888776.814157747
2025-05-17 17:45:30,10264897.814157747
2025-05-17 17:45:45,10233376.814157747
2025-05-17 17:46:00,10088735.814157747
2025-05-17 17:46:15,9924805.814157747
2025-05-17 17:46:30,9592234.814157747
2025-05-17 17:46:45,9591180.814157747
2025-05-17 17:47:00,9772920.814157747
2025-05-17 17:47:15,9850904.814157747
2025-05-17 17:47:30,10376000.814157747
2025-05-17 17:47:45,10587785.814157747
2025-05-17 17:48:00,10552509.814157747
2025-05-17 17:48:15,10563833.814157747
2025-05-17 17:48:30,10186861.814157747
2025-05-17 17:48:45,10054352.814157747
2025-05-17 17:49:00,9862441.814157747
2025-05-17 17:49:15,9402124.814157747
2025-05-17 17:49:30,9137568.814157747
2025-05-17 17:49:45,9173617.814157747
2025-05-17 17:50:00,9317745.814157747
2025-05-17 17:50:15,9584313.814157747
2025-05-17 17:50:30,10040855.814157747
2025-05-17 17:50:45,10084308.814157747
2025-05-17 17:51:00,10137139.814157747
2025-05-17 17:51:15,10101539.814157747
2025-05-17 17:51:30,9910487.814157747
2025-05-17 17:51:45,9817204.814157747
2025-05-17 17:52:00,9712230.814157747
2025-05-17 17:52:15,9620558.814157747
2025-05-17 17:52:30,9593771.814157747
2025-05-17 17:52:45,9581774.814157747
2025-05-17 17:53:00,9395166.814157747
2025-05-17 17:53:15,8559785.814157747
2025-05-17 17:53:30,7575063.814157747
2025-05-17 17:53:45,7608278.814157747
2025-05-17 17:54:00,8033653.814157747
2025-05-17 17:54:15,8290439.814157747
2025-05-17 17:54:30,9130967.814157747
2025-05-17 17:54:45,9295496.814157747
2025-05-17 17:55:00,9067123.814157747
2025-05-17 17:55:15,8601869.814157747
2025-05-17 17:55:30,7857900.814157747
2025-05-17 17:55:45,7717089.814157747
2025-05-17 17:56:00,7519305.814157747
2025-05-17 17:56:15,7534928.814157747
2025-05-17 17:56:30,5709580.225652
2025-05-17 17:56:45,5019045.225652
2025-05-17 17:57:00,4943791.225652
2025-05-17 17:57:15,5189632.225652
2025-05-17 17:57:30,5187881.225652
2025-05-17 17:57:45,4759357.225652
2025-05-17 17:58:00,4817906.225652
2025-05-17 17:58:15,4939004.225652
2025-05-17 17:58:30,5768110.225652
2025-05-17 17:58:45,6045763.225652
2025-05-17 17:59:00,5945195.225652
2025-05-17 17:59:15,5025625.225652
2025-05-17 17:59:30,4887252.225652
2025-05-17 17:59:45,4630695.225652
2025-05-17 18:00:00,4675977.225652
2025-05-17 18:00:15,4705088.225652
2025-05-17 18:00:30,4741477.225652
2025-05-17 18:00:45,4731369.225652
2025-05-17 18:01:00,5035856.803200005
2025-05-17 18:01:15,5507951.803200005
2025-05-17 18:01:30,5995890.961190766
2025-05-17 18:01:45,7347242.39051793
2025-05-17 18:02:00,7503435.497751972
2025-05-17 18:02:15,7740647.497751972
2025-05-17 18:02:30,7754553.497751972
2025-05-17 18:02:45,7772519.497751972
2025-05-17 18:03:00,8033349.497751972
2025-05-17 18:03:15,8083102.497751972
2025-05-17 18:03:30,9254383.497751972
2025-05-17 18:03:45,9197048.497751972
2025-05-17 18:04:00,9281743.497751972
2025-05-17 18:04:15,9218250.497751972
2025-05-17 18:04:30,9134295.497751972
2025-05-17 18:04:45,9131957.497751972
2025-05-17 18:05:00,9207499.497751972
2025-05-17 18:05:15,9266615.497751972
2025-05-17 18:05:30,9268911.497751972
2025-05-17 18:05:45,9321257.499599013
2025-05-17 18:06:00,9303323.499599013
2025-05-17 18:06:15,9197062.499599013
2025-05-17 18:06:30,8763750.499599013
2025-05-17 18:06:45,8557439.499599013
2025-05-17 18:07:00,5926276.4995990135
2025-05-17 18:07:15,5779102.4995990135
2025-05-17 18:07:30,6395831.4995990135
2025-05-17 18:07:45,6983985.4995990135
2025-05-17 18:08:00,6848726.4995990135
2025-05-17 18:08:15,6844385.4995990135
2025-05-17 18:08:30,6158782.4995990135
2025-05-17 18:08:45,6266588.4995990135
2025-05-17 18:09:00,6360473.4995990135
2025-05-17 18:09:15,6856736.4995990135
2025-05-17 18:09:30,7825032.4995990135
2025-05-17 18:09:45,7778736.4995990135
2025-05-17 18:10:00,10047584.499599013
2025-05-17 18:10:15,10034238.499599013
2025-05-17 18:10:30,10028178.499599013
2025-05-17 18:10:45,10631178.499599013
2025-05-17 18:11:00,9176955.432373881
2025-05-17 18:11:15,9133609.432373881
2025-05-17 18:11:30,9045855.432373881
2025-05-17 18:11:45,8932533.432373881
2025-05-17 18:12:00,8963548.432373881
2025-05-17 18:12:15,8961550.432373881
2025-05-17 18:12:30,8978958.432373881
2025-05-17 18:12:45,8946144.432373881
2025-05-17 18:13:00,9036107.432373881
2025-05-17 18:13:15,9046644.432373881
2025-05-17 18:13:30,8994178.432373881
2025-05-17 18:13:45,9059686.432373881
2025-05-17 18:14:00,8931247.432373881
2025-05-17 18:14:15,8946574.432373881
2025-05-17 18:14:30,8939882.432373881
2025-05-17 18:14:45,8964310.432373881
2025-05-17 18:15:00,8976111.432373881
2025-05-17 18:15:15,9031354.432373881
2025-05-17 18:15:30,9028611.432373881
2025-05-17 18:15:45,9011962.432373881
2025-05-17 18:16:00,9009434.432373881
2025-05-17 18:16:15,9050241.432373881
2025-05-17 18:16:30,9086477.432373881
2025-05-17 18:16:45,9122584.432373881
2025-05-17 18:17:00,9122584.432373881
2025-05-17 18:17:15,8959565.432373881
2025-05-17 18:17:30,8937717.432373881
2025-05-17 18:17:45,8927453.432373881
2025-05-17 18:18:00,8835002.432373881
2025-05-17 18:18:15,8701171.13015166
2025-05-17 18:18:30,8114632.967659125
2025-05-17 18:18:45,8070567.67698597
2025-05-17 18:19:00,8084231.882700255
2025-05-17 18:19:15,8002302.882700255
2025-05-17 18:19:30,8396266.882700255
2025-05-17 18:19:45,8513352.882700255
2025-05-17 18:20:00,8493501.882700255
2025-05-17 18:20:15,8559141.882700255
2025-05-17 18:20:30,7911730.882700255
2025-05-17 18:20:45,7758883.882700255
2025-05-17 18:21:00,7592225.882700255
2025-05-17 18:21:15,7552111.882700255
2025-05-17 18:21:30,6456786.882700255
2025-05-17 18:21:45,6301458.882700255
2025-05-17 18:22:00,6433437.882700255
2025-05-17 18:22:15,6341083.882700255
2025-05-17 18:22:30,6273109.882700255
2025-05-17 18:22:45,6324408.882700255
2025-05-17 18:23:00,6608737.882700255
2025-05-17 18:23:15,7043044.882700255
2025-05-17 18:23:30,8116772.882700255
2025-05-17 18:23:45,8686044.882700255
2025-05-17 18:24:00,9302557.882700255
2025-05-17 18:24:15,9409925.882700255
2025-05-17 18:24:30,9186297.882700255
2025-05-17 18:24:45,8887040.882700255
2025-05-17 18:25:00,8916484.882700255
2025-05-17 18:25:15,9094455.882700255
2025-05-17 18:25:30,9264246.882700255
2025-05-17 18:25:45,10364176.882700255
2025-05-17 18:26:00,10502443.882700255
2025-05-17 18:26:15,10193678.882700255
2025-05-17 18:26:30,10087987.882700255
2025-05-17 18:26:45,10050683.882700255
2025-05-17 18:27:00,10034470.882700255
2025-05-17 18:27:15,9938571.882700255
2025-05-17 18:27:30,9744644.882700255
2025-05-17 18:27:45,9198286.882700255
2025-05-17 18:28:00,9028174.882700255
2025-05-17 18:28:15,9102722.882700255
2025-05-17 18:28:30,9103105.882700255
2025-05-17 18:28:45,9112181.882700255
2025-05-17 18:29:00,9110190.882700255
2025-05-17 18:29:15,9091345.882700255
2025-05-17 18:29:30,9092312.882700255
2025-05-17 18:29:45,9228874.882700255
2025-05-17 18:30:00,9278514.882700255
2025-05-17 18:30:15,9243797.882700255
2025-05-17 18:30:30,9211935.882700255
2025-05-17 18:30:45,8974306.882700255
2025-05-17 18:31:00,8899984.882700255
2025-05-17 18:31:15,8730801.882700255
2025-05-17 18:31:30,8761020.882700255
2025-05-17 18:31:45,9072416.882700255
2025-05-17 18:32:00,9181081.882700255
2025-05-17 18:32:15,9164104.882700255
2025-05-17 18:32:30,9207127.882700255
2025-05-17 18:32:45,9570719.882700255
2025-05-17 18:33:00,9902111.882700255
2025-05-17 18:33:15,9876300.882700255
2025-05-17 18:33:30,9802496.882700255
2025-05-17 18:33:45,9812948.882700255
2025-05-17 18:34:00,9751205.882700255
2025-05-17 18:34:15,9733587.882700255
2025-05-17 18:34:30,9673286.882700255
2025-05-17 18:34:45,9653436.882700255
2025-05-17 18:35:00,9263266.882700255
2025-05-17 18:35:15,9185909.882700255
2025-05-17 18:35:30,9072213.882700255
2025-05-17 18:35:45,9132924.882700255
2025-05-17 18:36:00,9058991.882700255
2025-05-17 18:36:15,9062837.882700255
2025-05-17 18:36:30,9047902.882700255
2025-05-17 18:36:45,8975827.882700255
2025-05-17 18:37:00,8783615.882700255
2025-05-17 18:37:15,8707325.882700255
2025-05-17 18:37:30,8895585.882700255
2025-05-17 18:37:45,8913124.882700255
2025-05-17 18:38:00,9508056.882700255
2025-05-17 18:38:15,9578785.882700255
2025-05-17 18:38:30,9517262.882700255
2025-05-17 18:38:45,9513140.882700255
2025-05-17 18:39:00,9417017.882700255
2025-05-17 18:39:15,9346978.882700255
2025-05-17 18:39:30,9205213.882700255
2025-05-17 18:39:45,9204199.882700255
2025-05-17 18:40:00,9261844.882700255
2025-05-17 18:40:15,9256482.882700255
2025-05-17 18:40:30,9227111.882700255
2025-05-17 18:40:45,9224272.882700255
2025-05-17 18:41:00,8987633.882700255
2025-05-17 18:41:15,8774408.882700255
2025-05-17 18:41:30,8817926.882700255
2025-05-17 18:41:45,8973074.882700255
2025-05-17 18:42:00,9236835.882700255
2025-05-17 18:42:15,9556223.882700255
2025-05-17 18:42:30,9591389.882700255
2025-05-17 18:42:45,9534426.882700255
2025-05-17 18:43:00,9523642.882700255
2025-05-17 18:43:15,9370240.882700255
2025-05-17 18:43:30,9327542.882700255
2025-05-17 18:43:45,9112319.882700255
2025-05-17 18:44:00,7984576.882700255
2025-05-17 18:44:15,6973825.882700255
2025-05-17 18:44:30,7192114.882700255
2025-05-17 18:44:45,7606463.882700255
2025-05-17 18:45:00,7729121.882700255
2025-05-17 18:45:15,8737779.882700255
2025-05-17 18:45:30,8944049.882700255
2025-05-17 18:45:45,9654030.882700255
2025-05-17 18:46:00,9979665.882700255
2025-05-17 18:46:15,11365168.882700255
2025-05-17 18:46:30,11416137.882700255
2025-05-17 18:46:45,10922364.882700255
2025-05-17 18:47:00,10631455.882700255
2025-05-17 18:47:15,11144258.882700255
2025-05-17 18:47:30,11147811.882700255
2025-05-17 18:47:45,10562191.882700255
2025-05-17 18:48:00,10191440.882700255
2025-05-17 18:48:15,9485321.882700255
2025-05-17 18:48:30,9348797.882700255
2025-05-17 18:48:45,9290842.882700255
2025-05-17 18:49:00,9362007.882700255
2025-05-17 18:49:15,9160863.882700255
2025-05-17 18:49:30,9115937.882700255
2025-05-17 18:49:45,9144444.882700255
2025-05-17 18:50:00,9131744.882700255
2025-05-17 18:50:15,9467657.882700255
2025-05-17 18:50:30,9614226.882700255
2025-05-17 18:50:45,9597367.882700255
2025-05-17 18:51:00,9260476.882700255
2025-05-17 18:51:15,9180830.882700255
2025-05-17 18:51:30,9152031.882700255
2025-05-17 18:51:45,9102404.882700255
2025-05-17 18:52:00,9100231.882700255
2025-05-17 18:52:15,9011668.882700255
2025-05-17 18:52:30,8926855.882700255
2025-05-17 18:52:45,8911077.882700255
2025-05-17 18:53:00,9299697.882700255
2025-05-17 18:53:15,9355582.882700255
2025-05-17 18:53:30,16034019.882700255
2025-05-17 18:53:45,15994045.882700255
2025-05-17 18:54:00,15821381.882700255
2025-05-17 18:54:15,21281370.882700257
2025-05-17 18:54:30,15012648.882700255
2025-05-17 18:54:45,14957036.882700255
2025-05-17 18:55:00,14957036.882700255
2025-05-17 18:55:15,14931217.882700255
2025-05-17 18:55:30,8521327.882700255
2025-05-17 18:55:45,8483707.882700255
2025-05-17 18:56:00,8570297.882700255
2025-05-17 18:56:15,10489439.882700255
2025-05-17 18:56:30,10703547.882700255
2025-05-17 18:56:45,10795572.882700255
2025-05-17 18:57:00,9592462.882700255
2025-05-17 18:57:15,9728413.882700255
2025-05-17 18:57:30,9751280.882700255
2025-05-17 18:57:45,9453821.882700255
2025-05-17 18:58:00,9099086.882700255
2025-05-17 18:58:15,8746087.882700255
2025-05-17 18:58:30,7990044.882700255
2025-05-17 18:58:45,8010845.882700255
2025-05-17 18:59:00,7886245.882700255
2025-05-17 18:59:15,7786247.882700255
2025-05-17 18:59:30,7414397.882700255
2025-05-17 18:59:45,7433349.882700255
