Time,"cpu 0","cpu 1","cpu 2","cpu 3","cpu 4","cpu 5","cpu 6","cpu 7","cpu 8","cpu 9"
2025-07-16 19:00:15,0,10,60,20,0,10,0,0,0,0
2025-07-16 19:00:30,0,10,60,20,0,10,0,0,0,0
2025-07-16 19:00:45,450,0,100,180,100,370,0,0,0,0
2025-07-16 19:01:00,450,0,100,180,100,370,0,0,0,0
2025-07-16 19:01:15,450,0,100,180,100,370,0,0,0,0
2025-07-16 19:01:30,450,0,100,180,100,370,0,0,0,0
2025-07-16 19:01:45,260,50,220,80,40,190,190,50,0,0
2025-07-16 19:02:00,260,50,220,80,40,190,190,50,0,0
2025-07-16 19:02:15,260,50,220,80,40,190,190,50,0,0
2025-07-16 19:02:30,260,50,220,80,40,190,190,50,0,0
2025-07-16 19:02:45,180,20,0,30,110,90,50,110,0,0
2025-07-16 19:03:00,180,20,0,30,110,90,50,110,0,0
2025-07-16 19:03:15,180,20,0,30,110,90,50,110,0,0
2025-07-16 19:03:30,180,20,0,30,110,90,50,110,0,0
2025-07-16 19:03:45,330,10,160,20,40,90,70,220,0,0
2025-07-16 19:04:00,330,10,160,20,40,90,70,220,0,0
2025-07-16 19:04:15,330,10,160,20,40,90,70,220,0,0
2025-07-16 19:04:30,330,10,160,20,40,90,70,220,0,0
2025-07-16 19:04:45,100,100,20,320,0,70,160,160,0,0
2025-07-16 19:05:00,100,100,20,320,0,70,160,160,0,0
2025-07-16 19:05:15,100,100,20,320,0,70,160,160,0,0
2025-07-16 19:05:30,100,100,20,320,0,70,160,160,0,0
2025-07-16 19:05:45,140,140,110,130,210,210,40,60,0,0
2025-07-16 19:06:00,140,140,110,130,210,210,40,60,0,0
2025-07-16 19:06:15,140,140,110,130,210,210,40,60,0,0
2025-07-16 19:06:30,140,140,110,130,210,210,40,60,0,0
2025-07-16 19:06:45,400,0,70,80,110,310,160,80,0,0
2025-07-16 19:07:00,400,0,70,80,110,310,160,80,0,0
2025-07-16 19:07:15,400,0,70,80,110,310,160,80,0,0
2025-07-16 19:07:30,400,0,70,80,110,310,160,80,0,0
2025-07-16 19:07:45,270,40,100,140,90,60,0,230,0,0
2025-07-16 19:08:00,270,40,100,140,90,60,0,230,0,0
2025-07-16 19:08:15,270,40,100,140,90,60,0,230,0,0
2025-07-16 19:08:30,270,40,100,140,90,60,0,230,0,0
2025-07-16 19:08:45,50,90,0,230,100,0,60,240,0,0
2025-07-16 19:09:00,50,90,0,230,100,0,60,240,0,0
2025-07-16 19:09:15,50,90,0,230,100,0,60,240,0,0
2025-07-16 19:09:30,50,90,0,230,100,0,60,240,0,0
2025-07-16 19:09:45,0,60,20,110,60,10,20,410,0,0
2025-07-16 19:10:00,0,60,20,110,60,10,20,410,0,0
2025-07-16 19:10:15,0,60,20,110,60,10,20,410,0,0
2025-07-16 19:10:30,0,60,20,110,60,10,20,410,0,0
2025-07-16 19:10:45,10,150,60,150,20,220,50,160,0,0
2025-07-16 19:11:00,10,150,60,150,20,220,50,160,0,0
2025-07-16 19:11:15,10,150,60,150,20,220,50,160,0,0
2025-07-16 19:11:30,10,150,60,150,20,220,50,160,0,0
2025-07-16 19:11:45,50,30,90,180,120,230,250,60,0,0
2025-07-16 19:12:00,50,30,90,180,120,230,250,60,0,0
2025-07-16 19:12:15,50,30,90,180,120,230,250,60,0,0
2025-07-16 19:12:30,50,30,90,180,120,230,250,60,0,0
2025-07-16 19:12:45,170,50,220,140,240,0,240,190,0,0
2025-07-16 19:13:00,170,50,220,140,240,0,240,190,0,0
2025-07-16 19:13:15,170,50,220,140,240,0,240,190,0,0
2025-07-16 19:13:30,170,50,220,140,240,0,240,190,0,0
2025-07-16 19:13:45,390,20,70,210,50,40,150,140,0,0
2025-07-16 19:14:00,390,20,70,210,50,40,150,140,0,0
2025-07-16 19:14:15,390,20,70,210,50,40,150,140,0,0
2025-07-16 19:14:30,390,20,70,210,50,40,150,140,0,0
2025-07-16 19:14:45,140,40,110,50,10,150,10,40,0,0
2025-07-16 19:15:00,140,40,110,50,10,150,10,40,0,0
2025-07-16 19:15:15,140,40,110,50,10,150,10,40,0,0
2025-07-16 19:15:30,140,40,110,50,10,150,10,40,0,0
2025-07-16 19:15:45,490,100,0,100,50,10,70,250,0,0
2025-07-16 19:16:00,490,100,0,100,50,10,70,250,0,0
2025-07-16 19:16:15,490,100,0,100,50,10,70,250,0,0
2025-07-16 19:16:30,490,100,0,100,50,10,70,250,0,0
2025-07-16 19:16:45,50,60,280,230,130,200,60,220,0,0
2025-07-16 19:17:00,50,60,280,230,130,200,60,220,0,0
2025-07-16 19:17:15,50,60,280,230,130,200,60,220,0,0
2025-07-16 19:17:30,50,60,280,230,130,200,60,220,0,0
2025-07-16 19:17:45,200,40,0,170,10,190,300,680,0,0
2025-07-16 19:18:00,200,40,0,170,10,190,300,680,0,0
2025-07-16 19:18:15,200,40,0,170,10,190,300,680,0,0
2025-07-16 19:18:30,200,40,0,170,10,190,300,680,0,0
2025-07-16 19:18:45,60,20,130,190,50,110,340,320,0,0
2025-07-16 19:19:00,60,20,130,190,50,110,340,320,0,0
2025-07-16 19:19:15,60,20,130,190,50,110,340,320,0,0
2025-07-16 19:19:30,60,20,130,190,50,110,340,320,0,0
2025-07-16 19:19:45,0,120,110,140,0,120,180,60,0,0
2025-07-16 19:20:00,0,120,110,140,0,120,180,60,0,0
2025-07-16 19:20:15,0,120,110,140,0,120,180,60,0,0
2025-07-16 19:20:30,0,120,110,140,0,120,180,60,0,0
2025-07-16 19:20:45,0,40,280,150,70,80,80,180,0,0
2025-07-16 19:21:00,0,40,280,150,70,80,80,180,0,0
2025-07-16 19:21:15,0,40,280,150,70,80,80,180,0,0
2025-07-16 19:21:30,0,40,280,150,70,80,80,180,0,0
2025-07-16 19:21:45,220,60,20,290,10,40,230,50,0,0
2025-07-16 19:22:00,220,60,20,290,10,40,230,50,0,0
2025-07-16 19:22:15,220,60,20,290,10,40,230,50,0,0
2025-07-16 19:22:30,220,60,20,290,10,40,230,50,0,0
2025-07-16 19:22:45,90,20,100,180,90,10,150,190,0,0
2025-07-16 19:23:00,90,20,100,180,90,10,150,190,0,0
2025-07-16 19:23:15,90,20,100,180,90,10,150,190,0,0
2025-07-16 19:23:30,90,20,100,180,90,10,150,190,0,0
2025-07-16 19:23:45,190,50,60,80,30,140,10,420,0,0
2025-07-16 19:24:00,190,50,60,80,30,140,10,420,0,0
2025-07-16 19:24:15,190,50,60,80,30,140,10,420,0,0
2025-07-16 19:24:30,190,50,60,80,30,140,10,420,0,0
2025-07-16 19:24:45,70,110,120,440,240,20,140,130,0,0
2025-07-16 19:25:00,70,110,120,440,240,20,140,130,0,0
2025-07-16 19:25:15,70,110,120,440,240,20,140,130,0,0
2025-07-16 19:25:30,70,110,120,440,240,20,140,130,0,0
2025-07-16 19:25:45,1110,80,720,0,170,0,60,20,0,0
2025-07-16 19:26:00,1110,80,720,0,170,0,60,20,0,0
2025-07-16 19:26:15,1110,80,720,0,170,0,60,20,0,0
2025-07-16 19:26:30,1110,80,720,0,170,0,60,20,0,0
2025-07-16 19:26:45,190,60,140,50,420,50,310,40,0,0
2025-07-16 19:27:00,190,60,140,50,420,50,310,40,0,0
2025-07-16 19:27:15,190,60,140,50,420,50,310,40,0,0
2025-07-16 19:27:30,190,60,140,50,420,50,310,40,0,0
2025-07-16 19:27:45,530,30,170,130,220,250,270,110,0,0
2025-07-16 19:28:00,530,30,170,130,220,250,270,110,0,0
2025-07-16 19:28:15,530,30,170,130,220,250,270,110,0,0
2025-07-16 19:28:30,530,30,170,130,220,250,270,110,0,0
2025-07-16 19:28:45,1020,90,40,160,190,140,100,90,0,0
2025-07-16 19:29:00,1020,90,40,160,190,140,100,90,0,0
2025-07-16 19:29:15,1020,90,40,160,190,140,100,90,0,0
2025-07-16 19:29:30,1020,90,40,160,190,140,100,90,0,0
2025-07-16 19:29:45,40,80,230,150,300,340,20,50,0,0
2025-07-16 19:30:00,40,80,230,150,300,340,20,50,0,0
2025-07-16 19:30:15,40,80,230,150,300,340,20,50,0,0
2025-07-16 19:30:30,40,80,230,150,300,340,20,50,0,0
2025-07-16 19:30:45,0,30,60,120,290,60,120,140,0,0
2025-07-16 19:31:00,0,30,60,120,290,60,120,140,0,0
2025-07-16 19:31:15,0,30,60,120,290,60,120,140,0,0
2025-07-16 19:31:30,0,30,60,120,290,60,120,140,0,0
2025-07-16 19:31:45,350,10,20,80,110,20,60,230,0,0
2025-07-16 19:32:00,350,10,20,80,110,20,60,230,0,0
2025-07-16 19:32:15,350,10,20,80,110,20,60,230,0,0
2025-07-16 19:32:30,350,10,20,80,110,20,60,230,0,0
2025-07-16 19:32:45,240,10,150,50,160,350,30,60,0,0
2025-07-16 19:33:00,240,10,150,50,160,350,30,60,0,0
2025-07-16 19:33:15,240,10,150,50,160,350,30,60,0,0
2025-07-16 19:33:30,240,10,150,50,160,350,30,60,0,0
2025-07-16 19:33:45,150,0,140,20,50,120,220,160,0,0
2025-07-16 19:34:00,150,0,140,20,50,120,220,160,0,0
2025-07-16 19:34:15,150,0,140,20,50,120,220,160,0,0
2025-07-16 19:34:30,150,0,140,20,50,120,220,160,0,0
2025-07-16 19:34:45,210,40,190,90,0,60,100,0,0,0
2025-07-16 19:35:00,210,40,190,90,0,60,100,0,0,0
2025-07-16 19:35:15,210,40,190,90,0,60,100,0,0,0
2025-07-16 19:35:30,210,40,190,90,0,60,100,0,0,0
2025-07-16 19:35:45,0,60,110,140,110,0,20,120,0,0
2025-07-16 19:36:00,0,60,110,140,110,0,20,120,0,0
2025-07-16 19:36:15,0,60,110,140,110,0,20,120,0,0
2025-07-16 19:36:30,0,60,110,140,110,0,20,120,0,0
2025-07-16 19:36:45,0,40,40,200,50,50,50,20,0,0
2025-07-16 19:37:00,0,40,40,200,50,50,50,20,0,0
2025-07-16 19:37:15,0,40,40,200,50,50,50,20,0,0
2025-07-16 19:37:30,0,40,40,200,50,50,50,20,0,0
2025-07-16 19:37:45,70,20,20,60,10,30,40,220,0,0
2025-07-16 19:38:00,70,20,20,60,10,30,40,220,0,0
2025-07-16 19:38:15,70,20,20,60,10,30,40,220,0,0
2025-07-16 19:38:30,70,20,20,60,10,30,40,220,0,0
2025-07-16 19:38:45,200,70,120,80,250,100,40,40,0,0
2025-07-16 19:39:00,200,70,120,80,250,100,40,40,0,0
2025-07-16 19:39:15,200,70,120,80,250,100,40,40,0,0
2025-07-16 19:39:30,200,70,120,80,250,100,40,40,0,0
2025-07-16 19:39:45,0,90,0,90,110,0,40,40,0,0
2025-07-16 19:40:00,0,90,0,90,110,0,40,40,0,0
2025-07-16 19:40:15,0,90,0,90,110,0,40,40,0,0
2025-07-16 19:40:30,0,90,0,90,110,0,40,40,0,0
2025-07-16 19:40:45,70,80,80,0,290,0,150,20,0,0
2025-07-16 19:41:00,70,80,80,0,290,0,150,20,0,0
2025-07-16 19:41:15,70,80,80,0,290,0,150,20,0,0
2025-07-16 19:41:30,70,80,80,0,290,0,150,20,0,0
2025-07-16 19:41:45,20,40,20,120,50,70,120,160,0,0
2025-07-16 19:42:00,20,40,20,120,50,70,120,160,0,0
2025-07-16 19:42:15,20,40,20,120,50,70,120,160,0,0
2025-07-16 19:42:30,20,40,20,120,50,70,120,160,0,0
2025-07-16 19:42:45,90,40,50,140,190,110,310,120,0,0
2025-07-16 19:43:00,90,40,50,140,190,110,310,120,0,0
2025-07-16 19:43:15,90,40,50,140,190,110,310,120,0,0
2025-07-16 19:43:30,90,40,50,140,190,110,310,120,0,0
2025-07-16 19:43:45,10,10,30,310,320,20,0,10,0,0
2025-07-16 19:44:00,10,10,30,310,320,20,0,10,0,0
2025-07-16 19:44:15,10,10,30,310,320,20,0,10,0,0
2025-07-16 19:44:30,10,10,30,310,320,20,0,10,0,0
