Time,mem_util
2025-05-19 02:23:00,46.8
2025-05-19 02:23:15,46.8
2025-05-19 02:23:30,46.8
2025-05-19 02:23:45,46.8
2025-05-19 02:24:00,46.8
2025-05-19 02:24:15,46.8
2025-05-19 02:24:30,81.4
2025-05-19 02:24:45,81.4
2025-05-19 02:25:00,81.4
2025-05-19 02:25:15,81.4
2025-05-19 02:25:30,82.0
2025-05-19 02:25:45,82.0
2025-05-19 02:26:00,82.0
2025-05-19 02:26:15,82.0
2025-05-19 02:26:30,82
2025-05-19 02:26:45,82
2025-05-19 02:27:00,82
2025-05-19 02:27:15,82.4
2025-05-19 02:27:30,82.4
2025-05-19 02:27:45,82.4
2025-05-19 02:28:00,82.4
2025-05-19 02:28:15,81.3
2025-05-19 02:28:30,81.3
2025-05-19 02:28:45,81.3
2025-05-19 02:29:00,81.3
2025-05-19 02:29:15,81.5
2025-05-19 02:29:30,81.5
2025-05-19 02:29:45,81.5
2025-05-19 02:30:00,81.5
2025-05-19 02:30:15,81.4
2025-05-19 02:30:30,81.4
2025-05-19 02:30:45,81.4
2025-05-19 02:31:00,81.4
2025-05-19 02:31:15,81.5
2025-05-19 02:31:30,81.5
2025-05-19 02:31:45,81.5
2025-05-19 02:32:00,81.5
2025-05-19 02:32:15,81.5
2025-05-19 02:32:30,82.3
2025-05-19 02:32:45,82.3
2025-05-19 02:33:00,82.3
2025-05-19 02:33:15,82.3
2025-05-19 02:33:30,83.9
2025-05-19 02:33:45,83.9
2025-05-19 02:34:00,83.9
2025-05-19 02:34:15,83.9
2025-05-19 02:34:30,83.8
2025-05-19 02:34:45,83.8
2025-05-19 02:35:00,83.8
2025-05-19 02:35:15,83.8
2025-05-19 02:35:30,83.8
2025-05-19 02:35:45,83.8
2025-05-19 02:36:00,83.8
2025-05-19 02:36:15,83.8
2025-05-19 02:36:30,83.5
2025-05-19 02:36:45,83.5
2025-05-19 02:37:00,83.5
2025-05-19 02:37:15,83.5
2025-05-19 02:37:30,83.5
2025-05-19 02:37:45,83.5
2025-05-19 02:38:00,83.5
2025-05-19 02:38:15,83.5
2025-05-19 02:38:30,83.5
2025-05-19 02:38:45,83.5
2025-05-19 02:39:00,83.5
2025-05-19 02:39:15,83.5
2025-05-19 02:39:30,83.5
2025-05-19 02:39:45,83.5
2025-05-19 02:40:00,83.5
2025-05-19 02:40:15,83.5
2025-05-19 02:40:30,83.5
2025-05-19 02:40:45,83.5
2025-05-19 02:41:00,83.5
2025-05-19 02:41:15,83.5
2025-05-19 02:41:30,83.5
2025-05-19 02:41:45,83.5
2025-05-19 02:42:00,83.5
2025-05-19 02:42:15,83.5
2025-05-19 02:42:30,83.5
2025-05-19 02:42:45,83.5
2025-05-19 02:43:00,83.5
2025-05-19 02:43:15,83.5
2025-05-19 02:43:30,83.5
2025-05-19 02:43:45,83.5
2025-05-19 02:44:00,83.5
2025-05-19 02:44:15,83.5
2025-05-19 02:44:30,83.7
2025-05-19 02:44:45,83.7
2025-05-19 02:45:00,83.7
2025-05-19 02:45:15,83.7
2025-05-19 02:45:30,84.0
2025-05-19 02:45:45,84.0
2025-05-19 02:46:00,84.0
2025-05-19 02:46:15,84.1
2025-05-19 02:46:30,84.1
2025-05-19 02:46:45,84.1
2025-05-19 02:47:00,84.1
2025-05-19 02:47:15,84.1
2025-05-19 02:47:30,84.1
2025-05-19 02:47:45,84.1
2025-05-19 02:48:00,84.1
2025-05-19 02:48:15,84.0
2025-05-19 02:48:30,84.0
2025-05-19 02:48:45,84.0
2025-05-19 02:49:00,84.0
2025-05-19 02:49:15,84.3
2025-05-19 02:49:30,84.3
2025-05-19 02:49:45,84.3
2025-05-19 02:50:00,84.3
2025-05-19 02:50:15,84.3
2025-05-19 02:50:30,84.3
2025-05-19 02:50:45,84.3
2025-05-19 02:51:00,84.3
2025-05-19 02:51:15,84.4
2025-05-19 02:51:30,84.4
2025-05-19 02:51:45,84.4
2025-05-19 02:52:00,84.4
2025-05-19 02:52:15,84.3
2025-05-19 02:52:30,84.3
2025-05-19 02:52:45,84.3
2025-05-19 02:53:00,84.3
2025-05-19 02:53:15,86.5
2025-05-19 02:53:30,86.5
2025-05-19 02:53:45,86.5
2025-05-19 02:54:00,86.5
2025-05-19 02:54:15,86.6
2025-05-19 02:54:30,86.6
2025-05-19 02:54:45,86.6
2025-05-19 02:55:00,86.6
2025-05-19 02:55:15,86.5
2025-05-19 02:55:30,86.5
2025-05-19 02:55:45,86.5
2025-05-19 02:56:00,86.5
2025-05-19 02:56:15,86.5
2025-05-19 02:56:30,86.6
2025-05-19 02:56:45,86.6
2025-05-19 02:57:00,86.6
2025-05-19 02:57:15,86.6
2025-05-19 02:57:30,86.6
2025-05-19 02:57:45,86.6
2025-05-19 02:58:00,86.6
2025-05-19 02:58:15,86.6
2025-05-19 02:58:30,86.6
2025-05-19 02:58:45,86.6
2025-05-19 02:59:00,86.6
2025-05-19 02:59:15,86.6
2025-05-19 02:59:30,86.6
2025-05-19 02:59:45,86.6
2025-05-19 03:00:00,86.6
2025-05-19 03:00:15,86.6
2025-05-19 03:00:30,86.6
2025-05-19 03:00:45,86.6
2025-05-19 03:01:00,86.6
2025-05-19 03:01:15,86.6
2025-05-19 03:01:30,86.6
2025-05-19 03:01:45,86.6
2025-05-19 03:02:00,86.6
2025-05-19 03:02:15,86.6
2025-05-19 03:02:30,86.6
2025-05-19 03:02:45,86.6
2025-05-19 03:03:00,86.6
2025-05-19 03:03:15,86.6
2025-05-19 03:03:30,86.6
2025-05-19 03:03:45,86.6
2025-05-19 03:04:00,86.6
2025-05-19 03:04:15,86.6
2025-05-19 03:04:30,86.6
2025-05-19 03:04:45,86.6
2025-05-19 03:05:00,86.6
2025-05-19 03:05:15,86.6
2025-05-19 03:05:30,86.6
2025-05-19 03:05:45,86.6
2025-05-19 03:06:00,86.6
2025-05-19 03:06:15,86.6
2025-05-19 03:06:30,86.6
2025-05-19 03:06:45,86.6
2025-05-19 03:07:00,86.6
2025-05-19 03:07:15,87
2025-05-19 03:07:30,87
2025-05-19 03:07:45,87
2025-05-19 03:08:00,87
2025-05-19 03:08:15,87.5
2025-05-19 03:08:30,87.5
2025-05-19 03:08:45,87.5
2025-05-19 03:09:00,87.5
2025-05-19 03:09:15,88.2
2025-05-19 03:09:30,88.2
2025-05-19 03:09:45,88.2
2025-05-19 03:10:00,88.2
2025-05-19 03:10:15,88.2
2025-05-19 03:10:30,88.2
2025-05-19 03:10:45,88.2
2025-05-19 03:11:00,88.2
2025-05-19 03:11:15,88.2
2025-05-19 03:11:30,88.2
2025-05-19 03:11:45,88.2
2025-05-19 03:12:00,88.2
2025-05-19 03:12:15,88.3
2025-05-19 03:12:30,88.3
2025-05-19 03:12:45,88.3
2025-05-19 03:13:00,88.3
2025-05-19 03:13:15,88.3
2025-05-19 03:13:30,88.3
2025-05-19 03:13:45,88.3
2025-05-19 03:14:00,88.3
2025-05-19 03:14:15,58.0
2025-05-19 03:14:30,58.0
2025-05-19 03:14:45,58.0
2025-05-19 03:15:00,58.0
2025-05-19 03:15:15,58.0
2025-05-19 03:15:30,58.0
2025-05-19 03:15:45,58.0
2025-05-19 03:16:00,58.0
2025-05-19 03:16:15,58.0
2025-05-19 03:16:30,58.0
2025-05-19 03:16:45,58.0
2025-05-19 03:17:00,58.0
2025-05-19 03:17:15,58.0
2025-05-19 03:17:30,58.0
2025-05-19 03:17:45,58.0
2025-05-19 03:18:00,58.0
2025-05-19 03:18:15,58.1
2025-05-19 03:18:30,58.1
2025-05-19 03:18:45,58.1
2025-05-19 03:19:00,58.1
2025-05-19 03:19:15,58.1
2025-05-19 03:19:30,58.0
2025-05-19 03:19:45,58.0
2025-05-19 03:20:00,58.0
2025-05-19 03:20:15,58.0
2025-05-19 03:20:30,58.0
2025-05-19 03:20:45,58.0
2025-05-19 03:21:00,58.0
2025-05-19 03:21:15,58.0
2025-05-19 03:21:30,58.2
2025-05-19 03:21:45,58.2
2025-05-19 03:22:00,58.2
2025-05-19 03:22:15,58.2
2025-05-19 03:22:30,58.2
2025-05-19 03:22:45,58.2
2025-05-19 03:23:00,58.2
2025-05-19 03:23:15,58.2
2025-05-19 03:23:30,58.2
2025-05-19 03:23:45,58.2
2025-05-19 03:24:00,58.2
2025-05-19 03:24:15,58.2
2025-05-19 03:24:30,58.2
2025-05-19 03:24:45,58.2
2025-05-19 03:25:00,58.2
2025-05-19 03:25:15,56.3
2025-05-19 03:25:30,56.3
2025-05-19 03:25:45,56.3
2025-05-19 03:26:00,56.3
2025-05-19 03:26:15,57.0
2025-05-19 03:26:30,57.0
2025-05-19 03:26:45,57.0
2025-05-19 03:27:00,57.0
2025-05-19 03:27:15,58.2
2025-05-19 03:27:30,58.2
2025-05-19 03:27:45,58.2
2025-05-19 03:28:00,58.2
2025-05-19 03:28:15,57.3
2025-05-19 03:28:30,57.3
2025-05-19 03:28:45,57.3
2025-05-19 03:29:00,57.3
2025-05-19 03:29:15,57.7
2025-05-19 03:29:30,57.7
2025-05-19 03:29:45,57.7
2025-05-19 03:30:00,57.7
2025-05-19 03:30:15,58.6
2025-05-19 03:30:30,58.6
2025-05-19 03:30:45,58.6
2025-05-19 03:31:00,58.6
2025-05-19 03:31:15,56.9
2025-05-19 03:31:30,56.9
2025-05-19 03:31:45,56.9
2025-05-19 03:32:00,56.9
2025-05-19 03:32:15,57.8
2025-05-19 03:32:30,57.8
2025-05-19 03:32:45,57.8
2025-05-19 03:33:00,57.8
2025-05-19 03:33:15,57.0
2025-05-19 03:33:30,57.0
2025-05-19 03:33:45,57.0
2025-05-19 03:34:00,57.0
2025-05-19 03:34:15,57.2
2025-05-19 03:34:30,57.2
2025-05-19 03:34:45,57.2
2025-05-19 03:35:00,57.2
2025-05-19 03:35:15,58.4
2025-05-19 03:35:30,58.4
2025-05-19 03:35:45,58.4
2025-05-19 03:36:00,58.4
2025-05-19 03:36:15,55.4
2025-05-19 03:36:30,55.4
2025-05-19 03:36:45,55.4
2025-05-19 03:37:00,55.4
2025-05-19 03:37:15,55.4
2025-05-19 03:37:30,57.7
2025-05-19 03:37:45,57.7
2025-05-19 03:38:00,57.7
2025-05-19 03:38:15,57.7
2025-05-19 03:38:30,58.3
2025-05-19 03:38:45,58.3
2025-05-19 03:39:00,58.3
2025-05-19 03:39:15,58.3
2025-05-19 03:39:30,57.7
2025-05-19 03:39:45,57.7
2025-05-19 03:40:00,57.7
2025-05-19 03:40:15,57.7
2025-05-19 03:40:30,58.4
2025-05-19 03:40:45,58.4
2025-05-19 03:41:00,58.4
2025-05-19 03:41:15,58.4
2025-05-19 03:41:30,57.7
2025-05-19 03:41:45,57.7
2025-05-19 03:42:00,57.7
2025-05-19 03:42:15,57.7
2025-05-19 03:42:30,58.2
2025-05-19 03:42:45,58.2
2025-05-19 03:43:00,58.2
2025-05-19 03:43:15,58.2
2025-05-19 03:43:30,56.2
2025-05-19 03:43:45,56.2
2025-05-19 03:44:00,56.2
2025-05-19 03:44:15,56.2
2025-05-19 03:44:30,59.2
2025-05-19 03:44:45,59.2
2025-05-19 03:45:00,59.2
2025-05-19 03:45:15,59.2
2025-05-19 03:45:30,61.3
2025-05-19 03:45:45,61.3
2025-05-19 03:46:00,61.3
2025-05-19 03:46:15,61.3
2025-05-19 03:46:30,57.3
2025-05-19 03:46:45,57.3
2025-05-19 03:47:00,57.3
2025-05-19 03:47:15,57.3
2025-05-19 03:47:30,56.9
2025-05-19 03:47:45,56.9
2025-05-19 03:48:00,56.9
2025-05-19 03:48:15,56.9
2025-05-19 03:48:30,60.7
2025-05-19 03:48:45,60.7
2025-05-19 03:49:00,60.7
2025-05-19 03:49:15,60.7
2025-05-19 03:49:30,60.8
2025-05-19 03:49:45,60.8
2025-05-19 03:50:00,60.8
2025-05-19 03:50:15,60.8
2025-05-19 03:50:30,59.8
2025-05-19 03:50:45,59.8
2025-05-19 03:51:00,59.8
2025-05-19 03:51:15,59.8
2025-05-19 03:51:30,59.5
2025-05-19 03:51:45,59.5
2025-05-19 03:52:00,59.5
2025-05-19 03:52:15,59.5
2025-05-19 03:52:30,59.7
2025-05-19 03:52:45,59.7
2025-05-19 03:53:00,59.7
2025-05-19 03:53:15,59.7
2025-05-19 03:53:30,58.0
2025-05-19 03:53:45,58.0
