Time,"cpu 0","cpu 1","cpu 2","cpu 3","cpu 4","cpu 5","cpu 6","cpu 7","cpu 8","cpu 9"
2025-07-10 21:52:45,1160,1160,1240,2110,1840,1110,1870,1190,0,0
2025-07-10 21:53:00,1160,1160,1240,2110,1840,1110,1870,1190,0,0
2025-07-10 21:53:15,1160,1160,1240,2110,1840,1110,1870,1190,0,0
2025-07-10 21:53:30,1160,1160,1240,2110,1840,1110,1870,1190,0,0
2025-07-10 21:53:45,1220,1230,1140,1760,1620,1110,1530,1170,0,0
2025-07-10 21:54:00,1220,1230,1140,1760,1620,1110,1530,1170,0,0
2025-07-10 21:54:15,1220,1230,1140,1760,1620,1110,1530,1170,0,0
2025-07-10 21:54:30,1220,1230,1140,1760,1620,1110,1530,1170,0,0
2025-07-10 21:54:45,1110,1250,1190,1530,1600,1110,1520,1120,0,0
2025-07-10 21:55:00,1110,1250,1190,1530,1600,1110,1520,1120,0,0
2025-07-10 21:55:15,1110,1250,1190,1530,1600,1110,1520,1120,0,0
2025-07-10 21:55:30,1110,1250,1190,1530,1600,1110,1520,1120,0,0
2025-07-10 21:55:45,910,1190,1260,1430,1440,1060,1570,1040,0,0
2025-07-10 21:56:00,910,1190,1260,1430,1440,1060,1570,1040,0,0
2025-07-10 21:56:15,910,1190,1260,1430,1440,1060,1570,1040,0,0
2025-07-10 21:56:30,910,1190,1260,1430,1440,1060,1570,1040,0,0
2025-07-10 21:56:45,980,1000,1080,1250,1340,980,1340,980,0,0
2025-07-10 21:57:00,980,1000,1080,1250,1340,980,1340,980,0,0
2025-07-10 21:57:15,980,1000,1080,1250,1340,980,1340,980,0,0
2025-07-10 21:57:30,980,1000,1080,1250,1340,980,1340,980,0,0
2025-07-10 21:57:45,900,960,980,1170,1420,1030,1320,960,0,0
2025-07-10 21:58:00,900,960,980,1170,1420,1030,1320,960,0,0
2025-07-10 21:58:15,900,960,980,1170,1420,1030,1320,960,0,0
2025-07-10 21:58:30,900,960,980,1170,1420,1030,1320,960,0,0
2025-07-10 21:58:45,980,710,850,1190,1130,900,1080,850,0,0
2025-07-10 21:59:00,980,710,850,1190,1130,900,1080,850,0,0
2025-07-10 21:59:15,980,710,850,1190,1130,900,1080,850,0,0
2025-07-10 21:59:30,980,710,850,1190,1130,900,1080,850,0,0
2025-07-10 21:59:45,800,800,810,1100,1130,870,1090,820,0,0
2025-07-10 22:00:00,800,800,810,1100,1130,870,1090,820,0,0
2025-07-10 22:00:15,800,800,810,1100,1130,870,1090,820,0,0
2025-07-10 22:00:30,800,800,810,1100,1130,870,1090,820,0,0
2025-07-10 22:00:45,870,660,780,1040,1180,740,1060,640,0,0
2025-07-10 22:01:00,870,660,780,1040,1180,740,1060,640,0,0
2025-07-10 22:01:15,870,660,780,1040,1180,740,1060,640,0,0
2025-07-10 22:01:30,870,660,780,1040,1180,740,1060,640,0,0
2025-07-10 22:01:45,690,660,770,930,1070,660,1130,730,0,0
2025-07-10 22:02:00,690,660,770,930,1070,660,1130,730,0,0
2025-07-10 22:02:15,690,660,770,930,1070,660,1130,730,0,0
2025-07-10 22:02:30,690,660,770,930,1070,660,1130,730,0,0
2025-07-10 22:02:45,620,750,800,930,1030,710,940,730,0,0
2025-07-10 22:03:00,620,750,800,930,1030,710,940,730,0,0
2025-07-10 22:03:15,620,750,800,930,1030,710,940,730,0,0
2025-07-10 22:03:30,620,750,800,930,1030,710,940,730,0,0
2025-07-10 22:03:45,680,680,730,890,970,720,870,760,0,0
2025-07-10 22:04:00,680,680,730,890,970,720,870,760,0,0
2025-07-10 22:04:15,680,680,730,890,970,720,870,760,0,0
2025-07-10 22:04:30,680,680,730,890,970,720,870,760,0,0
2025-07-10 22:04:45,630,640,610,1040,990,760,980,600,0,0
2025-07-10 22:05:00,630,640,610,1040,990,760,980,600,0,0
2025-07-10 22:05:15,630,640,610,1040,990,760,980,600,0,0
2025-07-10 22:05:30,630,640,610,1040,990,760,980,600,0,0
2025-07-10 22:05:45,660,740,590,1000,880,750,940,740,0,0
2025-07-10 22:06:00,660,740,590,1000,880,750,940,740,0,0
2025-07-10 22:06:15,660,740,590,1000,880,750,940,740,0,0
2025-07-10 22:06:30,660,740,590,1000,880,750,940,740,0,0
2025-07-10 22:06:45,640,690,660,830,1020,530,930,640,0,0
2025-07-10 22:07:00,640,690,660,830,1020,530,930,640,0,0
2025-07-10 22:07:15,640,690,660,830,1020,530,930,640,0,0
2025-07-10 22:07:30,640,690,660,830,1020,530,930,640,0,0
2025-07-10 22:07:45,670,710,570,740,950,620,950,700,0,0
2025-07-10 22:08:00,670,710,570,740,950,620,950,700,0,0
2025-07-10 22:08:15,670,710,570,740,950,620,950,700,0,0
2025-07-10 22:08:30,670,710,570,740,950,620,950,700,0,0
2025-07-10 22:08:45,600,610,510,780,870,610,960,600,0,0
2025-07-10 22:09:00,600,610,510,780,870,610,960,600,0,0
2025-07-10 22:09:15,600,610,510,780,870,610,960,600,0,0
2025-07-10 22:09:30,600,610,510,780,870,610,960,600,0,0
2025-07-10 22:09:45,570,470,520,800,820,570,840,550,0,0
2025-07-10 22:10:00,570,470,520,800,820,570,840,550,0,0
2025-07-10 22:10:15,570,470,520,800,820,570,840,550,0,0
2025-07-10 22:10:30,570,470,520,800,820,570,840,550,0,0
2025-07-10 22:10:45,650,620,510,810,800,570,840,630,0,0
2025-07-10 22:11:00,650,620,510,810,800,570,840,630,0,0
2025-07-10 22:11:15,650,620,510,810,800,570,840,630,0,0
2025-07-10 22:11:30,650,620,510,810,800,570,840,630,0,0
2025-07-10 22:11:45,610,440,500,800,730,600,820,560,0,0
2025-07-10 22:12:00,610,440,500,800,730,600,820,560,0,0
2025-07-10 22:12:15,610,440,500,800,730,600,820,560,0,0
2025-07-10 22:12:30,610,440,500,800,730,600,820,560,0,0
2025-07-10 22:12:45,560,570,660,800,710,630,660,600,0,0
2025-07-10 22:13:00,560,570,660,800,710,630,660,600,0,0
2025-07-10 22:13:15,560,570,660,800,710,630,660,600,0,0
2025-07-10 22:13:30,560,570,660,800,710,630,660,600,0,0
2025-07-10 22:13:45,470,670,510,750,730,500,690,600,0,0
2025-07-10 22:14:00,470,670,510,750,730,500,690,600,0,0
2025-07-10 22:14:15,470,670,510,750,730,500,690,600,0,0
2025-07-10 22:14:30,470,670,510,750,730,500,690,600,0,0
2025-07-10 22:14:45,580,580,490,850,820,520,720,510,0,0
2025-07-10 22:15:00,580,580,490,850,820,520,720,510,0,0
2025-07-10 22:15:15,580,580,490,850,820,520,720,510,0,0
2025-07-10 22:15:30,580,580,490,850,820,520,720,510,0,0
2025-07-10 22:15:45,450,430,470,830,840,540,680,680,0,0
2025-07-10 22:16:00,450,430,470,830,840,540,680,680,0,0
2025-07-10 22:16:15,450,430,470,830,840,540,680,680,0,0
2025-07-10 22:16:30,450,430,470,830,840,540,680,680,0,0
2025-07-10 22:16:45,570,450,560,720,850,550,750,570,0,0
2025-07-10 22:17:00,570,450,560,720,850,550,750,570,0,0
2025-07-10 22:17:15,570,450,560,720,850,550,750,570,0,0
2025-07-10 22:17:30,570,450,560,720,850,550,750,570,0,0
2025-07-10 22:17:45,550,490,580,710,850,550,640,560,0,0
2025-07-10 22:18:00,550,490,580,710,850,550,640,560,0,0
2025-07-10 22:18:15,550,490,580,710,850,550,640,560,0,0
2025-07-10 22:18:30,550,490,580,710,850,550,640,560,0,0
2025-07-10 22:18:45,540,380,430,1000,870,560,890,460,0,0
2025-07-10 22:19:00,540,380,430,1000,870,560,890,460,0,0
2025-07-10 22:19:15,540,380,430,1000,870,560,890,460,0,0
2025-07-10 22:19:30,540,380,430,1000,870,560,890,460,0,0
2025-07-10 22:19:45,480,490,510,630,650,560,670,530,0,0
2025-07-10 22:20:00,480,490,510,630,650,560,670,530,0,0
2025-07-10 22:20:15,480,490,510,630,650,560,670,530,0,0
2025-07-10 22:20:30,480,490,510,630,650,560,670,530,0,0
2025-07-10 22:20:45,500,500,460,600,650,510,690,450,0,0
2025-07-10 22:21:00,500,500,460,600,650,510,690,450,0,0
2025-07-10 22:21:15,500,500,460,600,650,510,690,450,0,0
2025-07-10 22:21:30,500,500,460,600,650,510,690,450,0,0
2025-07-10 22:21:45,480,480,490,660,550,520,720,470,0,0
2025-07-10 22:22:00,480,480,490,660,550,520,720,470,0,0
2025-07-10 22:22:15,480,480,490,660,550,520,720,470,0,0
2025-07-10 22:22:30,480,480,490,660,550,520,720,470,0,0
2025-07-10 22:22:45,280,200,220,500,630,150,490,220,0,0
2025-07-10 22:23:00,280,200,220,500,630,150,490,220,0,0
2025-07-10 22:23:15,280,200,220,500,630,150,490,220,0,0
2025-07-10 22:23:30,280,200,220,500,630,150,490,220,0,0
2025-07-10 22:23:45,280,200,220,500,630,150,490,220,0,0
2025-07-10 22:24:00,190,130,230,390,260,210,360,220,0,0
2025-07-10 22:24:15,190,130,230,390,260,210,360,220,0,0
2025-07-10 22:24:30,190,130,230,390,260,210,360,220,0,0
2025-07-10 22:24:45,100,200,200,350,430,100,350,160,0,0
2025-07-10 22:25:00,100,200,200,350,430,100,350,160,0,0
2025-07-10 22:25:15,100,200,200,350,430,100,350,160,0,0
2025-07-10 22:25:30,100,200,200,350,430,100,350,160,0,0
2025-07-10 22:25:45,280,330,290,320,540,190,490,250,0,0
2025-07-10 22:26:00,280,330,290,320,540,190,490,250,0,0
2025-07-10 22:26:15,280,330,290,320,540,190,490,250,0,0
2025-07-10 22:26:30,280,330,290,320,540,190,490,250,0,0
2025-07-10 22:26:45,240,280,210,510,400,250,420,270,0,0
2025-07-10 22:27:00,240,280,210,510,400,250,420,270,0,0
2025-07-10 22:27:15,240,280,210,510,400,250,420,270,0,0
2025-07-10 22:27:30,240,280,210,510,400,250,420,270,0,0
2025-07-10 22:27:45,210,230,260,350,290,270,520,230,0,0
2025-07-10 22:28:00,210,230,260,350,290,270,520,230,0,0
2025-07-10 22:28:15,210,230,260,350,290,270,520,230,0,0
2025-07-10 22:28:30,210,230,260,350,290,270,520,230,0,0
2025-07-10 22:28:45,290,260,260,340,470,180,480,260,0,0
2025-07-10 22:29:00,290,260,260,340,470,180,480,260,0,0
2025-07-10 22:29:15,290,260,260,340,470,180,480,260,0,0
2025-07-10 22:29:30,290,260,260,340,470,180,480,260,0,0
2025-07-10 22:29:45,250,190,250,480,530,200,380,210,0,0
2025-07-10 22:30:00,250,190,250,480,530,200,380,210,0,0
2025-07-10 22:30:15,250,190,250,480,530,200,380,210,0,0
2025-07-10 22:30:30,250,190,250,480,530,200,380,210,0,0
2025-07-10 22:30:45,280,230,240,260,450,180,360,210,0,0
2025-07-10 22:31:00,280,230,240,260,450,180,360,210,0,0
2025-07-10 22:31:15,280,230,240,260,450,180,360,210,0,0
2025-07-10 22:31:30,280,230,240,260,450,180,360,210,0,0
2025-07-10 22:31:45,220,160,160,450,390,260,360,360,0,0
2025-07-10 22:32:00,220,160,160,450,390,260,360,360,0,0
2025-07-10 22:32:15,220,160,160,450,390,260,360,360,0,0
2025-07-10 22:32:30,220,160,160,450,390,260,360,360,0,0
2025-07-10 22:32:45,210,160,160,360,400,250,420,260,0,0
2025-07-10 22:33:00,210,160,160,360,400,250,420,260,0,0
2025-07-10 22:33:15,210,160,160,360,400,250,420,260,0,0
2025-07-10 22:33:30,210,160,160,360,400,250,420,260,0,0
2025-07-10 22:33:45,310,250,240,450,430,270,470,200,0,0
2025-07-10 22:34:00,310,250,240,450,430,270,470,200,0,0
2025-07-10 22:34:15,310,250,240,450,430,270,470,200,0,0
2025-07-10 22:34:30,310,250,240,450,430,270,470,200,0,0
2025-07-10 22:34:45,290,200,210,360,550,310,280,270,0,0
2025-07-10 22:35:00,290,200,210,360,550,310,280,270,0,0
2025-07-10 22:35:15,290,200,210,360,550,310,280,270,0,0
2025-07-10 22:35:30,290,200,210,360,550,310,280,270,0,0
2025-07-10 22:35:45,360,210,300,270,330,230,380,390,0,0
2025-07-10 22:36:00,360,210,300,270,330,230,380,390,0,0
2025-07-10 22:36:15,360,210,300,270,330,230,380,390,0,0
2025-07-10 22:36:30,360,210,300,270,330,230,380,390,0,0
2025-07-10 22:36:45,340,240,240,450,320,200,370,180,0,0
2025-07-10 22:37:00,340,240,240,450,320,200,370,180,0,0
2025-07-10 22:37:15,340,240,240,450,320,200,370,180,0,0
2025-07-10 22:37:30,340,240,240,450,320,200,370,180,0,0
2025-07-10 22:37:45,190,210,340,360,350,260,460,270,0,0
2025-07-10 22:38:00,190,210,340,360,350,260,460,270,0,0
2025-07-10 22:38:15,190,210,340,360,350,260,460,270,0,0
2025-07-10 22:38:30,190,210,340,360,350,260,460,270,0,0
2025-07-10 22:38:45,200,220,180,380,260,240,330,300,0,0
2025-07-10 22:39:00,200,220,180,380,260,240,330,300,0,0
2025-07-10 22:39:15,200,220,180,380,260,240,330,300,0,0
2025-07-10 22:39:30,200,220,180,380,260,240,330,300,0,0
2025-07-10 22:39:45,280,250,250,530,270,270,310,300,0,0
2025-07-10 22:40:00,280,250,250,530,270,270,310,300,0,0
2025-07-10 22:40:15,280,250,250,530,270,270,310,300,0,0
2025-07-10 22:40:30,280,250,250,530,270,270,310,300,0,0
2025-07-10 22:40:45,220,290,280,380,470,250,420,210,0,0
2025-07-10 22:41:00,220,290,280,380,470,250,420,210,0,0
2025-07-10 22:41:15,220,290,280,380,470,250,420,210,0,0
2025-07-10 22:41:30,220,290,280,380,470,250,420,210,0,0
2025-07-10 22:41:45,220,220,260,430,340,320,380,210,0,0
2025-07-10 22:42:00,220,220,260,430,340,320,380,210,0,0
2025-07-10 22:42:15,220,220,260,430,340,320,380,210,0,0
2025-07-10 22:42:30,220,220,260,430,340,320,380,210,0,0
2025-07-10 22:42:45,170,310,270,420,450,250,330,210,0,0
2025-07-10 22:43:00,170,310,270,420,450,250,330,210,0,0
2025-07-10 22:43:15,170,310,270,420,450,250,330,210,0,0
