Time,localhost_client_inf,localhost_client_1000,localhost_client_10000,localhost_client_100000,localhost_client_1000000,localhost_client_10000000,api_gateway_server_inf,api_gateway_server_1000,api_gateway_server_10000,api_gateway_server_100000,api_gateway_server_1000000,api_gateway_server_10000000,vets_service_client_inf,vets_service_client_1000,vets_service_client_10000,vets_service_client_100000,vets_service_client_1000000,vets_service_client_10000000,discovery_server_server_inf,discovery_server_server_1000,discovery_server_server_10000,discovery_server_server_100000,discovery_server_server_1000000,discovery_server_server_10000000,customers_service_client_inf,customers_service_client_1000,customers_service_client_10000,customers_service_client_100000,customers_service_client_1000000,customers_service_client_10000000,discovery_server_server2_inf,discovery_server_server2_1000,discovery_server_server2_10000,discovery_server_server2_100000,discovery_server_server2_1000000,discovery_server_server2_10000000,customers_service_server_inf,customers_service_server_1000,customers_service_server_10000,customers_service_server_100000,customers_service_server_1000000,customers_service_server_10000000,visits_service_server_inf,visits_service_server_1000,visits_service_server_10000,visits_service_server_100000,visits_service_server_1000000,visits_service_server_10000000,vets_service_server_inf,vets_service_server_1000,vets_service_server_10000,vets_service_server_100000,vets_service_server_1000000,vets_service_server_10000000,api_gateway_client_discovery_inf,api_gateway_client_discovery_1000,api_gateway_client_discovery_10000,api_gateway_client_discovery_100000,api_gateway_client_discovery_1000000,api_gateway_client_discovery_10000000,api_gateway_client_vets_inf,api_gateway_client_vets_1000,api_gateway_client_vets_10000,api_gateway_client_vets_100000,api_gateway_client_vets_1000000,api_gateway_client_vets_10000000,api_gateway_client_customers_inf,api_gateway_client_customers_1000,api_gateway_client_customers_10000,api_gateway_client_customers_100000,api_gateway_client_customers_1000000,api_gateway_client_customers_10000000,api_gateway_client_visits_inf,api_gateway_client_visits_1000,api_gateway_client_visits_10000,api_gateway_client_visits_100000,api_gateway_client_visits_1000000,api_gateway_client_visits_10000000,discovery_server_server3_inf,discovery_server_server3_1000,discovery_server_server3_10000,discovery_server_server3_100000,discovery_server_server3_1000000,discovery_server_server3_10000000,visits_service_client_inf,visits_service_client_1000,visits_service_client_10000,visits_service_client_100000,visits_service_client_1000000,visits_service_client_10000000,discovery_server_server4_inf,discovery_server_server4_1000,discovery_server_server4_10000,discovery_server_server4_100000,discovery_server_server4_1000000,discovery_server_server4_10000000,genai_service_client_inf,genai_service_client_1000,genai_service_client_10000,genai_service_client_100000,genai_service_client_1000000,genai_service_client_10000000,discovery_server_server5_inf,discovery_server_server5_1000,discovery_server_server5_10000,discovery_server_server5_100000,discovery_server_server5_1000000,discovery_server_server5_10000000,customers_service_server2_inf,customers_service_server2_1000,customers_service_server2_10000,customers_service_server2_100000,customers_service_server2_1000000,customers_service_server2_10000000,visits_service_server2_inf,visits_service_server2_1000,visits_service_server2_10000,visits_service_server2_100000,visits_service_server2_1000000,visits_service_server2_10000000,genai_service_server_inf,genai_service_server_1000,genai_service_server_10000,genai_service_server_100000,genai_service_server_1000000,genai_service_server_10000000,vets_service_server2_inf,vets_service_server2_1000,vets_service_server2_10000,vets_service_server2_100000,vets_service_server2_1000000,vets_service_server2_10000000,admin_service_client_discovery_inf,admin_service_client_discovery_1000,admin_service_client_discovery_10000,admin_service_client_discovery_100000,admin_service_client_discovery_1000000,admin_service_client_discovery_10000000,admin_service_client_vets_inf,admin_service_client_vets_1000,admin_service_client_vets_10000,admin_service_client_vets_100000,admin_service_client_vets_1000000,admin_service_client_vets_10000000,admin_service_client_customers_inf,admin_service_client_customers_1000,admin_service_client_customers_10000,admin_service_client_customers_100000,admin_service_client_customers_1000000,admin_service_client_customers_10000000,admin_service_client_gateway_inf,admin_service_client_gateway_1000,admin_service_client_gateway_10000,admin_service_client_gateway_100000,admin_service_client_gateway_1000000,admin_service_client_gateway_10000000,admin_service_client_visits_inf,admin_service_client_visits_1000,admin_service_client_visits_10000,admin_service_client_visits_100000,admin_service_client_visits_1000000,admin_service_client_visits_10000000,admin_service_client_genai_inf,admin_service_client_genai_1000,admin_service_client_genai_10000,admin_service_client_genai_100000,admin_service_client_genai_1000000,admin_service_client_genai_10000000,admin_service_client_admin_inf,admin_service_client_admin_1000,admin_service_client_admin_10000,admin_service_client_admin_100000,admin_service_client_admin_1000000,admin_service_client_admin_10000000,admin_service_server_inf,admin_service_server_1000,admin_service_server_10000,admin_service_server_100000,admin_service_server_1000000,admin_service_server_10000000,api_gateway_server2_inf,api_gateway_server2_1000,api_gateway_server2_10000,api_gateway_server2_100000,api_gateway_server2_1000000,api_gateway_server2_10000000,discovery_server_server6_inf,discovery_server_server6_1000,discovery_server_server6_10000,discovery_server_server6_100000,discovery_server_server6_1000000,discovery_server_server6_100000002025-05-18 00:00:00,,,,,,,,,,,,,22,22,22,22,20,22,24,16,24,18,16,22,0,0,0,0,0,0,4,0,4,0,0,2,0,0,0,0,0,0,4,2,4,2,0,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,2,0,4,0,0,0,0,0,0,4,0,4,2,0,4,5,2,5,2,0,5,4,2,4,2,0,4,4,0,4,0,0,2,4,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,3,0,3,1,0,3
2025-07-10 21:52:45,,,,,,,343,282,343,291,54,316,281,218,281,246,193,270,,18,,18,,18,,18,,18,,18,16,16,16,16,16,16,0,0,0,0,0,0,4,0,4,2,0,2,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,2,0,2,0,0,1,134,125,134,125,50,128,202,156,202,170,54,189,194,162,194,168,83,183,3,2,3,2,0,3,0,90,131,119,0,57,87,59,0,90,131,119,0,67,127,89,0,23,13,15,0,82,131,103,0,0,0,0,0,0,2,0,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,3,0,3,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,1,1,0,1,0,0,1
2025-07-10 21:53:00,,,,,,,343,282,343,291,54,316,281,218,281,246,193,270,,18,,18,,18,,18,,18,,18,16,16,16,16,16,16,0,0,0,0,0,0,4,0,4,2,0,3,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,2,0,2,1,0,1,134,125,134,125,50,128,202,156,202,170,54,189,194,162,194,168,83,183,3,2,3,2,0,3,0,90,131,119,0,57,87,59,0,90,131,119,0,67,127,89,0,23,13,15,0,82,131,103,0,0,0,0,0,0,3,1,3,2,0,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,3,0,3,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1
2025-07-10 21:53:15,,,,,,,98,68,98,72,32,85,591,428,591,506,341,573,,15,,11,,15,,13,,11,,13,16,16,16,16,16,16,0,0,0,0,0,0,4,0,4,2,0,3,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,2,0,2,1,0,1,134,125,134,125,50,128,202,156,202,170,54,189,310,186,310,226,131,277,3,2,3,2,0,3,0,90,131,1,0,57,87,0,0,90,131,1,0,67,127,1,0,23,13,0,0,82,131,1,0,0,0,0,0,0,3,1,3,2,0,2,2,2,2,2,0,2,2,0,2,1,0,2,3,0,3,0,0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,2,1,0,1,0,0,1
2025-07-10 21:53:30,,,,,,,98,68,98,72,32,85,591,428,591,506,341,573,,15,,11,,15,,13,,11,,13,16,16,16,16,16,16,0,0,0,0,0,0,4,0,4,2,0,3,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,2,0,2,1,0,1,134,125,134,125,50,128,202,156,202,170,54,189,310,186,310,226,131,277,3,2,3,2,0,3,0,90,131,1,0,57,87,0,0,90,131,1,0,67,127,1,0,23,13,0,0,82,131,1,0,0,0,0,0,0,3,1,3,2,0,2,2,2,2,2,0,2,2,0,2,1,0,2,3,0,3,0,0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,2,1,0,1,0,0,1
2025-07-10 21:53:45,,,,,,,98,68,98,72,32,85,591,428,591,506,341,573,,15,,11,,15,,13,,11,,13,14,12,14,12,12,14,0,0,0,0,0,0,4,0,4,2,0,3,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,2,0,2,1,0,1,135,68,135,93,13,121,283,155,283,217,68,269,310,186,310,226,131,277,3,1,3,1,0,3,0,3,16,1,0,0,13,0,0,3,16,1,0,0,16,1,0,0,0,0,0,0,16,1,0,0,0,0,0,0,3,1,3,2,0,2,2,2,2,2,0,2,2,0,2,1,0,2,3,0,3,0,0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,2,1,0,1,0,0,1
2025-07-10 21:54:00,,,,,,,98,68,98,72,32,85,591,428,591,506,341,573,,15,,11,,15,,13,,11,,13,14,12,14,12,12,14,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,3,0,3,2,0,3,135,68,135,93,13,121,283,155,283,217,68,269,310,186,310,226,131,277,3,1,3,1,0,3,0,3,16,1,0,0,13,0,0,3,16,1,0,0,16,1,0,0,0,0,0,0,16,1,0,0,0,0,0,0,1,1,1,1,0,1,2,2,2,2,0,2,2,0,2,1,0,2,3,0,3,0,0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,0,2,1,0,1,0,0,1
2025-07-10 21:54:15,,,,,,,0,0,0,0,0,0,442,292,442,360,212,426,,15,,15,,15,,15,,14,,15,14,12,14,12,12,14,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,3,0,3,2,0,3,135,68,135,93,13,121,283,155,283,217,68,269,196,102,196,139,65,177,3,1,3,1,0,3,0,3,16,0,0,0,13,0,0,3,16,0,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,1,1,1,0,1,4,4,4,4,0,4,4,2,4,3,0,4,4,0,4,0,0,4,3,1,3,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,2,0,4,3,0,3,1,0,3
2025-07-10 21:54:30,,,,,,,0,0,0,0,0,0,442,292,442,360,212,426,,15,,15,,15,,15,,14,,15,14,12,14,12,12,14,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,3,0,3,2,0,3,135,68,135,93,13,121,283,155,283,217,68,269,196,102,196,139,65,177,3,1,3,1,0,3,0,3,16,0,0,0,13,0,0,3,16,0,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,1,1,1,0,1,4,4,4,4,0,4,4,2,4,3,0,4,4,0,4,0,0,4,3,1,3,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,2,0,4,3,0,3,1,0,3
2025-07-10 21:54:45,,,,,,,0,0,0,0,0,0,442,292,442,360,212,426,,15,,15,,15,,15,,14,,15,8,8,8,8,8,8,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,3,0,3,2,0,3,124,29,124,59,6,100,279,134,279,199,54,254,196,102,196,139,65,177,2,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,4,4,4,4,0,4,4,2,4,3,0,4,4,0,4,0,0,4,3,1,3,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,2,0,4,3,0,3,1,0,3
2025-07-10 21:55:00,,,,,,,0,0,0,0,0,0,442,292,442,360,212,426,,15,,15,,15,,15,,14,,15,8,8,8,8,8,8,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,3,1,3,3,0,3,0,0,0,0,0,0,2,0,2,1,0,2,124,29,124,59,6,100,279,134,279,199,54,254,196,102,196,139,65,177,2,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,4,4,4,4,0,4,4,2,4,3,0,4,4,0,4,0,0,4,3,1,3,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,4,0,4,2,0,4,3,0,3,1,0,3
