Time,mem_available,source,Minutes
2025-07-15 17:24:15,16076960,oom,0.0
2025-07-15 17:24:30,16076960,oom,0.25
2025-07-15 17:24:45,16076960,oom,0.5
2025-07-15 17:25:00,15508844,oom,0.75
2025-07-15 17:25:15,15508844,oom,1.0
2025-07-15 17:25:30,15424348,oom,1.25
2025-07-15 17:25:45,15220808,oom,1.5
2025-07-15 17:26:00,14968176,oom,1.75
2025-07-15 17:26:15,14924430,oom,2.0
2025-07-15 17:26:30,14720316,oom,2.25
2025-07-15 17:26:45,14519113,oom,2.5
2025-07-15 17:27:00,14407999,oom,2.75
2025-07-15 17:27:15,14406519,oom,3.0
2025-07-15 17:27:30,14269489,oom,3.25
2025-07-15 17:27:45,14181982,oom,3.5
2025-07-15 17:28:00,14079609,oom,3.75
2025-07-15 17:28:15,14070925,oom,4.0
2025-07-15 17:28:30,13853313,oom,4.25
2025-07-15 17:28:45,13755460,oom,4.5
2025-07-15 17:29:00,13684558,oom,4.75
2025-07-15 17:29:15,13655250,oom,5.0
2025-07-15 17:29:30,13381444,oom,5.25
2025-07-15 17:29:45,13273446,oom,5.5
2025-07-15 17:30:00,13185716,oom,5.75
2025-07-15 17:30:15,13170439,oom,6.0
2025-07-15 17:30:30,12998711,oom,6.25
2025-07-15 17:30:45,12919382,oom,6.5
2025-07-15 17:31:00,12830829,oom,6.75
2025-07-15 17:31:15,12824503,oom,7.0
2025-07-15 17:31:30,12764258,oom,7.25
2025-07-15 17:31:45,12705006,oom,7.5
2025-07-15 17:32:00,12640729,oom,7.75
2025-07-15 17:32:15,12593070,oom,8.0
2025-07-15 17:32:30,12474381,oom,8.25
2025-07-15 17:32:45,12401804,oom,8.5
2025-07-15 17:33:00,12337935,oom,8.75
2025-07-15 17:33:15,12337935,oom,9.0
2025-07-15 17:33:30,12310368,oom,9.25
2025-07-15 17:33:45,12294313,oom,9.5
2025-07-15 17:34:00,12283218,oom,9.75
2025-07-15 17:34:15,12277539,oom,10.0
2025-07-15 17:34:30,12184945,oom,10.25
2025-07-15 17:34:45,12104406,oom,10.5
2025-07-15 17:35:00,12052512,oom,10.75
2025-07-15 17:35:15,12050902,oom,11.0
2025-07-15 17:35:30,11997972,oom,11.25
2025-07-15 17:35:45,11960690,oom,11.5
2025-07-15 17:36:00,11950742,oom,11.75
2025-07-15 17:36:15,11947743,oom,12.0
2025-07-15 17:36:30,11926765,oom,12.25
2025-07-15 17:36:45,11909235,oom,12.5
2025-07-15 17:37:00,11896365,oom,12.75
2025-07-15 17:37:15,11887407,oom,13.0
2025-07-15 17:37:30,11824240,oom,13.25
2025-07-15 17:37:45,11781517,oom,13.5
2025-07-15 17:38:00,11767219,oom,13.75
2025-07-15 17:38:15,11766811,oom,14.0
2025-07-15 17:38:30,11771947,oom,14.25
2025-07-15 17:38:45,11769226,oom,14.5
2025-07-15 17:39:00,11765204,oom,14.75
2025-07-15 17:39:15,11759341,oom,15.0
2025-07-15 17:39:30,11724712,oom,15.25
2025-07-15 17:39:45,11699354,oom,15.5
2025-07-15 17:40:00,11679656,oom,15.75
2025-07-15 17:40:15,11677538,oom,16.0
2025-07-15 17:40:30,11639447,oom,16.25
2025-07-15 17:40:45,11581266,oom,16.5
2025-07-15 17:41:00,11522711,oom,16.75
2025-07-15 17:41:15,11517600,oom,17.0
2025-07-15 17:41:30,11458156,oom,17.25
2025-07-15 17:41:45,11428452,oom,17.5
2025-07-15 17:42:00,11408408,oom,17.75
2025-07-15 17:42:15,11406344,oom,18.0
2025-07-15 17:42:30,11393023,oom,18.25
2025-07-15 17:42:45,11386173,oom,18.5
2025-07-15 17:43:00,11384725,oom,18.75
2025-07-15 17:43:15,11382708,oom,19.0
2025-07-15 17:43:30,11386217,oom,19.25
2025-07-15 17:43:45,11389604,oom,19.5
2025-07-15 17:44:00,11392913,oom,19.75
2025-07-15 17:44:15,11391898,oom,20.0
2025-07-15 17:44:30,11386745,oom,20.25
2025-07-15 17:44:45,11384137,oom,20.5
2025-07-15 17:45:00,11383633,oom,20.75
2025-07-15 17:45:15,11315963,oom,21.0
2025-07-15 17:45:30,11287357,oom,21.25
2025-07-15 17:45:45,11257665,oom,21.5
2025-07-15 17:46:00,11241947,oom,21.75
2025-07-15 17:46:15,11241013,oom,22.0
2025-07-15 17:46:30,11240431,oom,22.25
2025-07-15 17:46:45,11236606,oom,22.5
2025-07-15 17:47:00,11226625,oom,22.75
2025-07-15 17:47:15,11225842,oom,23.0
2025-07-15 17:47:30,11225739,oom,23.25
2025-07-15 17:47:45,11224477,oom,23.5
2025-07-15 17:48:00,11220484,oom,23.75
2025-07-15 17:48:15,11220226,oom,24.0
2025-07-15 17:48:30,11220192,oom,24.25
2025-07-15 17:48:45,11220424,oom,24.5
2025-07-15 17:49:00,11219025,oom,24.75
2025-07-15 17:49:15,11217866,oom,25.0
2025-07-15 17:49:30,11219674,oom,25.25
2025-07-15 17:49:45,11211529,oom,25.5
2025-07-15 17:50:00,11204672,oom,25.75
2025-07-15 17:50:15,11201924,oom,26.0
2025-07-15 17:50:30,11213306,oom,26.25
2025-07-15 17:50:45,11213306,oom,26.5
2025-07-15 17:51:00,11212035,oom,26.75
2025-07-15 17:51:15,11155076,oom,27.0
2025-07-15 17:51:30,11155076,oom,27.25
2025-07-15 17:51:45,11155076,oom,27.5
2025-07-15 17:52:00,11155076,oom,27.75
2025-07-15 17:52:15,11089842,oom,28.0
2025-07-15 17:52:30,11089842,oom,28.25
2025-07-15 17:52:45,11089842,oom,28.5
2025-07-15 17:53:00,11086626,oom,28.75
2025-07-15 17:53:15,11020430,oom,29.0
2025-07-15 17:53:30,9533878,oom,29.25
2025-07-15 17:53:45,9533878,oom,29.5
2025-07-15 17:54:00,9533878,oom,29.75
2025-07-15 17:54:15,7371918,oom,30.0
2025-07-15 17:54:30,4820172,oom,30.25
2025-07-15 17:54:45,4820172,oom,30.5
2025-07-15 17:55:00,4820172,oom,30.75
2025-07-15 17:55:15,3283408,oom,31.0
2025-07-15 17:55:30,3283408,oom,31.25
2025-07-15 17:55:45,3283408,oom,31.5
2025-07-15 17:56:00,3283408,oom,31.75
2025-07-15 17:56:15,2973980,oom,32.0
2025-07-15 17:56:30,2973980,oom,32.25
2025-07-15 17:56:45,2973980,oom,32.5
2025-07-15 17:57:00,2973980,oom,32.75
2025-07-15 17:57:15,3127736,oom,33.0
2025-07-15 17:57:30,3127736,oom,33.25
2025-07-15 17:57:45,3127736,oom,33.5
2025-07-15 17:58:00,3468390,oom,33.75
2025-07-15 17:58:15,2924204,oom,34.0
2025-07-15 17:58:30,2924204,oom,34.25
2025-07-15 17:58:45,2924204,oom,34.5
2025-07-15 17:59:00,2924204,oom,34.75
2025-07-15 17:59:15,2959200,oom,35.0
2025-07-15 17:59:30,2959200,oom,35.25
2025-07-15 17:59:45,2959200,oom,35.5
2025-07-15 18:00:00,2959200,oom,35.75
2025-07-15 18:00:15,3760392,oom,36.0
2025-07-15 18:00:30,3760392,oom,36.25
2025-07-15 18:00:45,3760392,oom,36.5
2025-07-15 18:01:00,3760392,oom,36.75
2025-07-15 18:01:15,3071264,oom,37.0
2025-07-15 18:01:30,3071264,oom,37.25
2025-07-15 18:01:45,3071264,oom,37.5
2025-07-15 18:02:00,3071264,oom,37.75
2025-07-15 18:02:15,2961048,oom,38.0
2025-07-15 18:02:30,2961048,oom,38.25
