Time,cpu 0,cpu 1,cpu 2,cpu 3,cpu 4,cpu 5,cpu 6,cpu 7,cpu 8,cpu 9,source,Minutes
2025-05-17 17:00:00,12.450000000000001,4.59,4.5,4.07,13.45,12.76,12.92,13.94,0,0,NET_LOSS,0.0
2025-05-17 17:00:15,12.05,4.59,4.5,4.07,13.075,12.36,12.469999999999999,13.24,0,0,NET_LOSS,0.25
2025-05-17 17:00:30,12.35,4.59,4.5,4.07,13.0,12.76,12.92,12.94,0,0,NET_LOSS,0.5
2025-05-17 17:00:45,12.35,18.533706923341914,17.7202049853741,16.983726997748832,13.0,12.76,12.92,12.94,0,0,NET_LOSS,0.75
2025-05-17 17:01:00,12.35,18.533706923341914,17.7202049853741,16.983726997748832,13.0,12.76,12.92,12.94,0,0,NET_LOSS,1.0
2025-05-17 17:01:15,12.45,4.37,4.25,3.96,13.035,13.31,13.195,12.95,0,0,NET_LOSS,1.25
2025-05-17 17:01:30,12.45,4.37,4.25,3.96,13.035,13.31,13.195,12.95,0,0,NET_LOSS,1.5
2025-05-17 17:01:45,12.45,4.37,4.25,3.96,13.035,13.31,13.195,12.95,0,0,NET_LOSS,1.75
2025-05-17 17:02:00,12.45,4.37,4.25,3.96,13.035,13.31,13.195,12.95,0,0,NET_LOSS,2.0
2025-05-17 17:02:15,24.85,16.395,18.6,16.585,26.475,25.875,25.475,26.299999999999997,0,0,NET_LOSS,2.25
2025-05-17 17:02:30,24.9,16.395,18.6,16.585,26.700000000000003,26.1,25.5,26.799999999999997,0,0,NET_LOSS,2.5
2025-05-17 17:02:45,24.9,16.395,18.6,16.585,26.700000000000003,26.1,25.5,26.799999999999997,0,0,NET_LOSS,2.75
2025-05-17 17:03:00,24.9,16.395,18.6,16.585,26.700000000000003,26.1,25.5,26.799999999999997,0,0,NET_LOSS,3.0
2025-05-17 17:03:15,21.6,22.6,25.4,22.8,22.8,22.0,22.2,23.9,0,0,NET_LOSS,3.25
2025-05-17 17:03:30,21.6,22.6,25.4,22.8,22.8,22.0,22.2,23.9,0,0,NET_LOSS,3.5
2025-05-17 17:03:45,21.6,22.6,25.4,22.8,22.8,22.0,22.2,23.9,0,0,NET_LOSS,3.75
2025-05-17 17:04:00,20.775194064306223,22.000068522604785,23.075341975504656,22.2215976688555,22.12171112764354,20.785205300255317,20.79011612903229,23.09894743752979,0,0,NET_LOSS,4.0
2025-05-17 17:04:15,20.8465003413625,21.978516141652406,23.083008642171325,22.26294314504598,22.12171112764354,20.785205300255317,20.79011612903229,23.09894743752979,0,0,NET_LOSS,4.25
2025-05-17 17:04:30,20.333121765050702,21.917254619060415,22.51259853779261,21.794514955366886,21.881254372593034,20.735980083805103,20.759600000000027,22.151285553335562,0,0,NET_LOSS,4.5
2025-05-17 17:04:45,20.621691845981214,22.304661007949306,21.924411326392907,21.149111445265877,21.893036551525206,20.957452702852716,20.687000000000033,21.69316006537323,0,0,NET_LOSS,4.75
2025-05-17 17:05:00,20.921823390076398,22.508549411299427,21.28635436586267,21.002112781798115,21.98221916335782,21.329226512376522,20.820983333333366,21.718721393544538,0,0,NET_LOSS,5.0
2025-05-17 17:05:15,21.020374114714073,22.627814808124825,21.376473215069023,21.063079448464784,22.012219163357827,21.556926512376517,21.581483333333345,21.723299171322314,0,0,NET_LOSS,5.25
2025-05-17 17:05:30,21.377270177521986,22.836245377286108,23.302144365611674,21.629163708787793,22.170230635219305,22.752637518037524,22.33872308488612,22.280407748245906,0,0,NET_LOSS,5.5
2025-05-17 17:05:45,21.580304538063405,22.96855196135989,23.91330538256408,22.57740757391389,22.34867825426692,23.202729509379523,22.353358366271404,22.503069746481593,0,0,NET_LOSS,5.75
2025-05-17 17:06:00,22.24397927705567,23.40809874521839,23.819158952081988,22.93776304640596,23.13523139279506,23.669005158730165,23.20339635677554,22.534354591169063,0,0,NET_LOSS,6.0
2025-05-17 17:06:15,22.682086816738202,25.450000000000003,24.010772086243154,23.129377079594992,23.99646417667784,23.756771825396825,24.779896356775545,22.713640305454774,0,0,NET_LOSS,6.25
2025-05-17 17:06:30,25.560762011493537,25.450000000000003,25.46586165103094,24.909407456622326,26.807649034749037,25.11656468253968,26.185000000000016,24.546516694416695,0,0,NET_LOSS,6.5
2025-05-17 17:06:45,26.006839691212857,25.450000000000003,25.73373678817451,25.897100148097525,27.675088522588524,25.749262301587297,26.444000000000024,25.974998244007462,0,0,NET_LOSS,6.75
2025-05-17 17:07:00,26.105388606740824,28.3,25.46516098674368,26.41937198154717,27.65602689954973,26.469382205513785,26.490600000000022,26.19568133591555,0,0,NET_LOSS,7.0
2025-05-17 17:07:15,26.124388606740826,28.9,25.57398757404527,26.60228348948367,27.63711023288306,26.59524887218045,26.74660000000004,26.369275780359985,0,0,NET_LOSS,7.25
2025-05-17 17:07:30,27.5220259937563,28.9,27.289927066041113,28.866678446616053,27.6152927725656,28.471936967418532,27.093000000000046,28.90201401996696,0,0,NET_LOSS,7.5
2025-05-17 17:07:45,28.16339471822573,28.974447150072148,27.950743618369934,29.554726310912052,27.803656638111825,29.380432142857135,27.31100000000005,29.915690639915656,0,0,NET_LOSS,7.75
2025-05-17 17:08:00,28.378663938515952,29.185351592693465,28.202167412054173,29.958481545429603,27.936040981546153,30.64938547979799,28.1061428571429,30.141605808665016,0,0,NET_LOSS,8.0
2025-05-17 17:08:15,28.529484176611184,29.22137540221727,28.203453126339888,30.004564878762935,28.463219552974724,30.946761670274178,30.0721428571429,30.19847439840861,0,0,NET_LOSS,8.25
