"Time","{__name__=""gala_gopher_mem_available_kB"", infos=""/proc/meminfo"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""customers threadfull""}"
2025-07-16 06:07:30,16937400
2025-07-16 06:07:45,16314144
2025-07-16 06:08:00,16314144
2025-07-16 06:08:15,16314144
2025-07-16 06:08:30,16314144
2025-07-16 06:08:45,15716468
2025-07-16 06:09:00,15716468
2025-07-16 06:09:15,15716468
2025-07-16 06:09:30,15716468
2025-07-16 06:09:45,15099956
2025-07-16 06:10:00,15099956
2025-07-16 06:10:15,15099956
2025-07-16 06:10:30,15099956
2025-07-16 06:10:45,14452936
2025-07-16 06:11:00,14452936
2025-07-16 06:11:15,14452936
2025-07-16 06:11:30,14452936
2025-07-16 06:11:45,14352228
2025-07-16 06:12:00,14352228
2025-07-16 06:12:15,14352228
2025-07-16 06:12:30,14352228
2025-07-16 06:12:45,13648264
2025-07-16 06:13:00,13648264
2025-07-16 06:13:15,13648264
2025-07-16 06:13:30,13648264
2025-07-16 06:13:45,13265172
2025-07-16 06:14:00,13265172
2025-07-16 06:14:15,13265172
2025-07-16 06:14:30,13265172
2025-07-16 06:14:45,13269560
2025-07-16 06:15:00,13269560
2025-07-16 06:15:15,13269560
2025-07-16 06:15:30,13269560
2025-07-16 06:15:45,12745652
2025-07-16 06:16:00,12745652
2025-07-16 06:16:15,12745652
2025-07-16 06:16:30,12745652
2025-07-16 06:16:45,12725476
2025-07-16 06:17:00,12725476
2025-07-16 06:17:15,12725476
2025-07-16 06:17:30,12725476
2025-07-16 06:17:45,12520060
2025-07-16 06:18:00,12520060
2025-07-16 06:18:15,12520060
2025-07-16 06:18:30,12520060
2025-07-16 06:18:45,12355120
2025-07-16 06:19:00,12355120
2025-07-16 06:19:15,12355120
2025-07-16 06:19:30,12355120
2025-07-16 06:19:45,12320976
2025-07-16 06:20:00,12320976
2025-07-16 06:20:15,12320976
2025-07-16 06:20:30,12320976
2025-07-16 06:20:45,12339676
2025-07-16 06:21:00,12339676
2025-07-16 06:21:15,12339676
2025-07-16 06:21:30,12339676
2025-07-16 06:21:45,12148432
2025-07-16 06:22:00,12148432
2025-07-16 06:22:15,12148432
2025-07-16 06:22:30,12148432
2025-07-16 06:22:45,12166660
2025-07-16 06:23:00,12166660
2025-07-16 06:23:15,12166660
2025-07-16 06:23:30,12166660
2025-07-16 06:23:45,12152536
2025-07-16 06:24:00,12152536
2025-07-16 06:24:15,12152536
2025-07-16 06:24:30,12152536
2025-07-16 06:24:45,11992356
2025-07-16 06:25:00,11992356
2025-07-16 06:25:15,11992356
2025-07-16 06:25:30,11992356
2025-07-16 06:25:45,11994424
2025-07-16 06:26:00,11994424
2025-07-16 06:26:15,11994424
2025-07-16 06:26:30,11994424
2025-07-16 06:26:45,11846812
2025-07-16 06:27:00,11846812
2025-07-16 06:27:15,11846812
2025-07-16 06:27:30,11846812
2025-07-16 06:27:45,11823488
2025-07-16 06:28:00,11823488
2025-07-16 06:28:15,11823488
2025-07-16 06:28:30,11823488
2025-07-16 06:28:45,11838500
2025-07-16 06:29:00,11838500
2025-07-16 06:29:15,11838500
2025-07-16 06:29:30,11838500
2025-07-16 06:29:45,11698064
2025-07-16 06:30:00,11698064
2025-07-16 06:30:15,11698064
2025-07-16 06:30:30,11698064
2025-07-16 06:30:45,11675452
2025-07-16 06:31:00,11675452
2025-07-16 06:31:15,11675452
2025-07-16 06:31:30,11675452
2025-07-16 06:31:45,11545864
2025-07-16 06:32:00,11545864
2025-07-16 06:32:15,11545864
2025-07-16 06:32:30,11545864
2025-07-16 06:32:45,11541000
2025-07-16 06:33:00,11541000
2025-07-16 06:33:15,11541000
2025-07-16 06:33:30,11541000
2025-07-16 06:33:45,11541624
2025-07-16 06:34:00,11541624
2025-07-16 06:34:15,11541624
2025-07-16 06:34:30,11541624
2025-07-16 06:34:45,11239716
2025-07-16 06:35:00,11239716
2025-07-16 06:35:15,11239716
2025-07-16 06:35:30,11239716
2025-07-16 06:35:45,10917180
2025-07-16 06:36:00,10917180
2025-07-16 06:36:15,10917180
2025-07-16 06:36:30,10917180
2025-07-16 06:36:45,10808620
2025-07-16 06:37:00,10808620
2025-07-16 06:37:15,10808620
2025-07-16 06:37:30,10808620
2025-07-16 06:37:45,10372840
2025-07-16 06:38:00,10372840
2025-07-16 06:38:15,10372840
2025-07-16 06:38:30,10372840
2025-07-16 06:38:45,10405156
2025-07-16 06:39:00,10405156
2025-07-16 06:39:15,10405156
2025-07-16 06:39:30,10405156
2025-07-16 06:39:45,10401160
2025-07-16 06:40:00,10401160
2025-07-16 06:40:15,10401160
2025-07-16 06:40:30,10401160
2025-07-16 06:40:45,10396308
2025-07-16 06:41:00,10396308
2025-07-16 06:41:15,10396308
2025-07-16 06:41:30,10396308
2025-07-16 06:41:45,10398248
2025-07-16 06:42:00,10398248
2025-07-16 06:42:15,10398248
2025-07-16 06:42:30,10398248
2025-07-16 06:42:45,10390052
2025-07-16 06:43:00,10390052
2025-07-16 06:43:15,10390052
2025-07-16 06:43:30,10390052
2025-07-16 06:43:45,10372608
2025-07-16 06:44:00,10372608
2025-07-16 06:44:15,10372608
2025-07-16 06:44:30,10372608
2025-07-16 06:44:45,10349744
2025-07-16 06:45:00,10349744
2025-07-16 06:45:15,10349744
