minutes,blocklatency_disk sda,blocklatency_source,blocklatency_Minutes,readbytes_openeuler-home,readbytes_openeuler-root,readbytes_openeuler-swap,readbytes_sda,readbytes_source,readbytes_Minutes,writebytes_openeuler-home,writebytes_openeuler-root,writebytes_openeuler-swap,writebytes_sda,writebytes_source,writebytes_Minutes
35.25,12.0,MEM_STRESS,35.25,0.0,3437568.0,0.0,629760.0,MEM_STRESS,35.25,945644.9727461904,4510335.7593669,1072128.0,5456263.10473102,MEM_STRESS,35.25
35.5,13.0,MEM_STRESS,35.5,0.0,3437568.0,0.0,629760.0,MEM_STRESS,35.5,911262.6957450887,4486528.695477136,1072128.0,5432066.333641543,MEM_STRESS,35.5
35.75,13.0,MEM_STRESS,35.75,0.0,3437568.0,0.0,8881152.0,MEM_STRESS,35.75,901980.672126041,4512217.582573011,122880.0,5395938.006292603,MEM_STRESS,35.75
36.0,13.0,MEM_STRESS,36.0,0.0,3437568.0,0.0,8881152.0,MEM_STRESS,36.0,854901.7203465925,4512335.896685565,122880.0,5126706.643557026,MEM_STRESS,36.0
36.25,13.0,MEM_STRESS,36.25,0.0,7831552.0,0.0,8881152.0,MEM_STRESS,36.25,692177.4325415059,4530326.028580337,122880.0,5103372.660177174,MEM_STRESS,36.25
36.5,13.0,MEM_STRESS,36.5,0.0,5873664.0,0.0,8881152.0,MEM_STRESS,36.5,692892.4023744384,4629033.901857208,122880.0,5109352.820177173,MEM_STRESS,36.5
36.75,13.0,MEM_STRESS,36.75,0.0,5873664.0,0.0,9216.0,MEM_STRESS,36.75,693693.6783760928,4603986.982070796,163840.0,5109352.820177173,MEM_STRESS,36.75
37.0,13.0,MEM_STRESS,37.0,0.0,5873664.0,0.0,9216.0,MEM_STRESS,37.0,681126.3359667361,4618213.6673181085,163840.0,5162562.187496048,MEM_STRESS,37.0
37.25,13.0,MEM_STRESS,37.25,0.0,5873664.0,0.0,9216.0,MEM_STRESS,37.25,648250.4492434928,4627501.93150613,163840.0,5160495.945577071,MEM_STRESS,37.25
37.5,13.0,MEM_STRESS,37.5,0.0,0.0,0.0,9216.0,MEM_STRESS,37.5,643469.3543422469,4566559.015066945,163840.0,5162876.690523308,MEM_STRESS,37.5
37.75,13.0,MEM_STRESS,37.75,0.0,0.0,0.0,225472.28599613172,MEM_STRESS,37.75,637216.6225523336,4209430.79492067,163840.0,5142226.356824686,MEM_STRESS,37.75
38.0,13.0,MEM_STRESS,38.0,0.0,0.0,0.0,184231.9375516872,MEM_STRESS,38.0,651040.9418348288,4187517.2520747166,163840.0,5134612.302424686,MEM_STRESS,38.0
38.25,13.0,MEM_STRESS,38.25,0.0,0.0,0.0,42434.04654610938,MEM_STRESS,38.25,695153.1540779732,4245488.15053519,163840.0,4814678.313150255,MEM_STRESS,38.25
38.5,13.0,MEM_STRESS,38.5,0.0,151552.0,0.0,43939.32654610938,MEM_STRESS,38.5,840231.97305629,4242058.442427081,163840.0,4812306.94722433,MEM_STRESS,38.5
38.75,13.0,MEM_STRESS,38.75,0.0,151552.0,0.0,20186.3074691863,MEM_STRESS,38.75,842846.810524228,4274484.792225097,163840.0,4772137.304464249,MEM_STRESS,38.75
39.0,13.0,MEM_STRESS,39.0,0.0,151552.0,0.0,80455.26833566623,MEM_STRESS,39.0,838567.3451180033,4250444.374772688,163840.0,4766161.649201207,MEM_STRESS,39.0
39.25,13.0,MEM_STRESS,39.25,0.0,151552.0,0.0,154294.40794227994,MEM_STRESS,39.25,834178.2964405632,4235162.889718403,163840.0,4521032.330318124,MEM_STRESS,39.25
39.5,13.0,MEM_STRESS,39.5,0.0,0.0,0.0,193010.87270418476,MEM_STRESS,39.5,793618.9273676879,4039402.377810899,163840.0,4461415.925783567,MEM_STRESS,39.5
39.75,13.0,MEM_STRESS,39.75,0.0,0.0,0.0,222413.64520634923,MEM_STRESS,39.75,816435.5650687148,3408368.4758600714,122880.0,4387708.051227872,MEM_STRESS,39.75
40.0,13.0,MEM_STRESS,40.0,0.0,0.0,0.0,159463.19644444445,MEM_STRESS,40.0,806787.5257279754,3356935.944536735,122880.0,4345544.527104624,MEM_STRESS,40.0
40.25,13.0,MEM_STRESS,40.25,0.0,0.0,0.0,120306.02158730155,MEM_STRESS,40.25,819306.4311832925,3393005.094024039,122880.0,4368095.384682716,MEM_STRESS,40.25
40.5,13.0,MEM_STRESS,40.5,0.0,315392.0,0.0,168296.25295238095,MEM_STRESS,40.5,894273.8589515131,3596601.150791275,122880.0,4576732.964308327,MEM_STRESS,40.5
40.75,13.0,MEM_STRESS,40.75,0.0,315392.0,0.0,172207.93295238097,MEM_STRESS,40.75,865062.1812482295,4253024.322654486,0.0,4569834.383890053,MEM_STRESS,40.75
41.0,13.0,MEM_STRESS,41.0,0.0,315392.0,0.0,201895.74095238093,MEM_STRESS,41.0,861498.6612482294,4269282.794374346,0.0,4567525.694376874,MEM_STRESS,41.0
41.25,13.0,MEM_STRESS,41.25,0.0,315392.0,0.0,273087.1643982685,MEM_STRESS,41.25,843072.3905484164,4269282.794374346,0.0,5076749.037409326,MEM_STRESS,41.25
41.5,13.0,MEM_STRESS,41.5,0.0,0.0,0.0,260721.24287445893,MEM_STRESS,41.5,639226.5853441375,4270125.400088631,0.0,5045515.533264731,MEM_STRESS,41.5
41.75,13.0,MEM_STRESS,41.75,0.0,0.0,0.0,224340.3167215007,MEM_STRESS,41.75,651956.2910665257,4272988.609118533,0.0,5021329.535033667,MEM_STRESS,41.75
42.0,13.0,MEM_STRESS,42.0,0.0,0.0,0.0,141254.71215007213,MEM_STRESS,42.0,654584.9373713322,4272988.609118533,0.0,4996470.266659715,MEM_STRESS,42.0
42.25,13.0,MEM_STRESS,42.25,0.0,0.0,0.0,49831.464293928286,MEM_STRESS,42.25,696761.756282163,4269894.617206474,0.0,4896293.183810186,MEM_STRESS,42.25
42.5,13.0,MEM_STRESS,42.5,0.0,4096.0,0.0,64917.9366056166,MEM_STRESS,42.5,849516.9262667926,4281562.874188153,0.0,4973318.677671821,MEM_STRESS,42.5
42.75,13.0,MEM_STRESS,42.75,0.0,4096.0,0.0,90530.3390067092,MEM_STRESS,42.75,852379.8927020206,4318108.954260182,0.0,4941807.902107982,MEM_STRESS,42.75
43.0,13.0,MEM_STRESS,43.0,0.0,4096.0,0.0,0.0,MEM_STRESS,43.0,852379.8927020206,4357179.087208638,0.0,4949895.336940339,MEM_STRESS,43.0
43.25,13.0,MEM_STRESS,43.25,0.0,4096.0,0.0,0.0,MEM_STRESS,43.25,843463.91849596,4357179.087208638,0.0,5177047.929959715,MEM_STRESS,43.25
43.5,13.0,MEM_STRESS,43.5,0.0,0.0,0.0,0.0,MEM_STRESS,43.5,828753.2508953457,4363724.365176892,0.0,5237240.804793642,MEM_STRESS,43.5
43.75,13.0,MEM_STRESS,43.75,0.0,0.0,0.0,0.0,MEM_STRESS,43.75,689539.8283159247,4496661.856559642,0.0,5237240.804793642,MEM_STRESS,43.75
44.0,13.0,MEM_STRESS,44.0,0.0,0.0,0.0,11768832.0,MEM_STRESS,44.0,687119.9343415536,4511176.306840161,0.0,5301505.891799383,MEM_STRESS,44.0
44.25,13.0,MEM_STRESS,44.25,0.0,0.0,0.0,11768832.0,MEM_STRESS,44.25,676151.4828997978,4543964.78684016,0.0,5843386.935729828,MEM_STRESS,44.25
44.5,13.0,MEM_STRESS,44.5,0.0,11768832.0,0.0,11768832.0,MEM_STRESS,44.5,667525.2681196001,4615538.344034966,0.0,5803294.694106641,MEM_STRESS,44.5
44.75,13.0,MEM_STRESS,44.75,0.0,11768832.0,0.0,11768832.0,MEM_STRESS,44.75,529336.7892291127,5055331.08160279,0.0,5719652.30301389,MEM_STRESS,44.75
45.0,13.0,MEM_STRESS,45.0,0.0,11768832.0,0.0,0.0,MEM_STRESS,45.0,549392.4546552612,5151691.937517294,0.0,5652715.76031897,MEM_STRESS,45.0
45.25,13.0,MEM_STRESS,45.25,0.0,11768832.0,0.0,0.0,MEM_STRESS,45.25,567751.9381891018,5124939.735695751,0.0,5155087.590604885,MEM_STRESS,45.25
45.5,13.0,MEM_STRESS,45.5,0.0,1548288.0,0.0,0.0,MEM_STRESS,45.5,573335.8649517607,4781946.817416318,0.0,5149818.842840497,MEM_STRESS,45.5
45.75,13.0,MEM_STRESS,45.75,0.0,1548288.0,0.0,0.0,MEM_STRESS,45.75,704947.58181706,4283189.756476516,0.0,5149818.842840497,MEM_STRESS,45.75
46.0,13.0,MEM_STRESS,46.0,0.0,1548288.0,0.0,595241.2052951807,MEM_STRESS,46.0,703918.4477467602,4286439.249809849,0.0,5151498.202840498,MEM_STRESS,46.0
46.25,13.0,MEM_STRESS,46.25,0.0,1548288.0,0.0,674908.4052951806,MEM_STRESS,46.25,703342.0820324746,4292072.061007896,0.0,5154086.874840497,MEM_STRESS,46.25
46.5,13.0,MEM_STRESS,46.5,0.0,2064384.0,0.0,1560270.041038282,MEM_STRESS,46.5,710809.011247006,4302449.04945234,0.0,5148508.056016843,MEM_STRESS,46.5
46.75,13.0,MEM_STRESS,46.75,0.0,0.0,0.0,1645810.9050382825,MEM_STRESS,46.75,846685.4137959154,4326470.552079398,0.0,5157455.397988698,MEM_STRESS,46.75
47.0,13.0,MEM_STRESS,47.0,0.0,0.0,0.0,1250681.2928478057,MEM_STRESS,47.0,841783.4004081605,4503182.816327049,0.0,5155751.290698954,MEM_STRESS,47.0
47.25,13.0,MEM_STRESS,47.25,0.0,0.0,0.0,154277.66711753796,MEM_STRESS,47.25,840372.2943556427,4563396.511446209,0.0,5159067.9469874725,MEM_STRESS,47.25
47.5,13.0,MEM_STRESS,47.5,0.0,0.0,0.0,75702.82576458254,MEM_STRESS,47.5,817807.7572990995,4607883.585055567,0.0,5169289.30599345,MEM_STRESS,47.5
47.75,13.0,MEM_STRESS,47.75,0.0,0.0,0.0,75702.82576458254,MEM_STRESS,47.75,761313.4199387068,4595943.798501969,0.0,5169289.30599345,MEM_STRESS,47.75
48.0,13.0,MEM_STRESS,48.0,0.0,0.0,0.0,75702.82576458254,MEM_STRESS,48.0,753749.1749942993,4471639.209127924,0.0,5169371.22599345,MEM_STRESS,48.0
48.25,13.0,MEM_STRESS,48.25,0.0,0.0,0.0,75702.82576458254,MEM_STRESS,48.25,747218.8078010019,4467240.557283768,0.0,5169371.22599345,MEM_STRESS,48.25
48.5,13.0,MEM_STRESS,48.5,0.0,0.0,0.0,75702.82576458254,MEM_STRESS,48.5,743774.1676648317,4463866.658636184,0.0,5169607.721231545,MEM_STRESS,48.5
48.75,13.0,MEM_STRESS,48.75,0.0,0.0,0.0,75702.82576458254,MEM_STRESS,48.75,704408.393554099,4459657.295812653,0.0,5169607.721231545,MEM_STRESS,48.75
49.0,13.0,MEM_STRESS,49.0,0.0,0.0,0.0,58931.91130304407,MEM_STRESS,49.0,706270.8595992475,4438639.923506585,0.0,5167395.65982614,MEM_STRESS,49.0
49.25,13.0,MEM_STRESS,49.25,0.0,0.0,0.0,84102.80654113932,MEM_STRESS,49.25,708955.5368487707,4445551.571083399,0.0,5158138.017159474,MEM_STRESS,49.25
49.5,13.0,MEM_STRESS,49.5,0.0,0.0,0.0,163236.51167369063,MEM_STRESS,49.5,712661.3464245184,4445551.571083399,0.0,5165050.892062652,MEM_STRESS,49.5
49.75,13.0,MEM_STRESS,49.75,0.0,2727936.0,0.0,199608.99167369067,MEM_STRESS,49.75,809087.8933498173,4441270.988519296,0.0,5165050.892062652,MEM_STRESS,49.75
50.0,13.0,MEM_STRESS,50.0,0.0,2727936.0,0.0,265079.45567369065,MEM_STRESS,50.0,804689.9467535067,4447696.088158778,0.0,5180152.38280139,MEM_STRESS,50.0
50.25,13.0,MEM_STRESS,50.25,0.0,2727936.0,0.0,848270.7415166055,MEM_STRESS,50.25,799538.9611450806,4463772.467416672,0.0,5186299.533570621,MEM_STRESS,50.25
50.5,13.0,MEM_STRESS,50.5,0.0,2727936.0,0.0,3183487.463619048,MEM_STRESS,50.5,786934.9189863504,4463772.467416672,0.0,5207620.916755628,MEM_STRESS,50.5
50.75,13.0,MEM_STRESS,50.75,0.0,0.0,0.0,3322756.9249523813,MEM_STRESS,50.75,703820.5170658799,4462524.552750005,0.0,5125677.312470135,MEM_STRESS,50.75
51.0,12.0,MEM_STRESS,51.0,0.0,0.0,0.0,2768069.9733333336,MEM_STRESS,51.0,696227.1786838494,4471988.161738386,0.0,5116166.400470136,MEM_STRESS,51.0
51.25,12.0,MEM_STRESS,51.25,0.0,0.0,0.0,1469724.3014095237,MEM_STRESS,51.25,692716.6995402541,4443577.729766338,0.0,5074458.912978072,MEM_STRESS,51.25
51.5,12.0,MEM_STRESS,51.5,0.0,0.0,0.0,33046.76827360314,MEM_STRESS,51.5,679244.6388089634,4443577.729766338,0.0,4829895.022276477,MEM_STRESS,51.5
51.75,12.0,MEM_STRESS,51.75,0.0,0.0,0.0,33046.76827360314,MEM_STRESS,51.75,530158.9593678529,4446153.171685962,0.0,4880092.429302918,MEM_STRESS,51.75
52.0,13.0,MEM_STRESS,52.0,0.0,0.0,0.0,9453.80827360314,MEM_STRESS,52.0,528332.1437229632,4463213.716055617,0.0,4932419.513682307,MEM_STRESS,52.0
52.25,13.0,MEM_STRESS,52.25,0.0,0.0,0.0,11681.577162492027,MEM_STRESS,52.25,533139.7869353256,4481317.113932093,0.0,4957852.429556949,MEM_STRESS,52.25
52.5,13.0,MEM_STRESS,52.5,0.0,0.0,0.0,56253.529534232366,MEM_STRESS,52.5,580716.0503624592,4506452.199177514,0.0,5166972.020199107,MEM_STRESS,52.5
52.75,13.0,MEM_STRESS,52.75,0.0,737280.0,0.0,62523.17193375149,MEM_STRESS,52.75,716127.0668445369,4654580.237159662,0.0,5173630.670552048,MEM_STRESS,52.75
53.0,13.0,MEM_STRESS,53.0,0.0,737280.0,0.0,219432.25958118375,MEM_STRESS,53.0,708514.8310227975,5455294.00682938,0.0,5130527.38858017,MEM_STRESS,53.0
53.25,12.0,MEM_STRESS,53.25,0.0,737280.0,0.0,596905.1843318478,MEM_STRESS,53.25,707176.8043561308,5365380.832971721,0.0,5153699.866756809,MEM_STRESS,53.25
53.5,12.0,MEM_STRESS,53.5,0.0,737280.0,0.0,1082929.3009725406,MEM_STRESS,53.5,694075.4419968533,5143360.590258271,0.0,5256693.9692707695,MEM_STRESS,53.5
53.75,12.0,MEM_STRESS,53.75,0.0,45056.0,0.0,572943.2137142858,MEM_STRESS,53.75,526057.3973938589,4830293.540541133,0.0,5927199.693972434,MEM_STRESS,53.75
54.0,12.0,MEM_STRESS,54.0,0.0,45056.0,0.0,471928.5719365078,MEM_STRESS,54.0,501398.9334404189,4226251.05151207,0.0,5899068.707305768,MEM_STRESS,54.0
54.25,12.0,MEM_STRESS,54.25,0.0,45056.0,0.0,319469.8855775336,MEM_STRESS,54.25,500415.8934404189,4217250.579131117,0.0,5611232.904747098,MEM_STRESS,54.25
54.5,12.0,MEM_STRESS,54.5,0.0,45056.0,0.0,15507.005332978906,MEM_STRESS,54.5,509870.91543176095,4225637.626750164,0.0,4883178.690063969,MEM_STRESS,54.5
54.75,13.0,MEM_STRESS,54.75,0.0,0.0,0.0,15507.005332978906,MEM_STRESS,54.75,602479.3465291355,4231901.776083498,0.0,4890264.770063969,MEM_STRESS,54.75
55.0,13.0,MEM_STRESS,55.0,0.0,0.0,0.0,15725.45866631224,MEM_STRESS,55.0,865600.0767664772,4235956.676933237,0.0,4890264.770063969,MEM_STRESS,55.0
55.25,13.0,MEM_STRESS,55.25,0.0,0.0,0.0,61279.80533297888,MEM_STRESS,55.25,861172.4320485285,4233117.416387982,0.0,4911950.413346644,MEM_STRESS,55.25
55.5,13.0,MEM_STRESS,55.5,0.0,0.0,0.0,67559.96263333083,MEM_STRESS,55.5,859739.9048104333,4246415.908744125,0.0,5087875.3520281445,MEM_STRESS,55.5
55.75,13.0,MEM_STRESS,55.75,0.0,389120.0,0.0,81253.2057102539,MEM_STRESS,55.75,858175.1133987468,4261241.533793336,0.0,5073178.769733063,MEM_STRESS,55.75
56.0,13.0,MEM_STRESS,56.0,0.0,389120.0,0.0,86291.28571025393,MEM_STRESS,56.0,777486.2299346925,4284129.065332862,0.0,5073178.769733063,MEM_STRESS,56.0
56.25,13.0,MEM_STRESS,56.25,0.0,389120.0,0.0,180192.500865086,MEM_STRESS,56.25,779888.3408903314,4259060.110912062,0.0,5091933.317742431,MEM_STRESS,56.25
56.5,13.0,MEM_STRESS,56.5,0.0,389120.0,0.0,369697.8068405797,MEM_STRESS,56.5,779540.4498321844,4255948.629167702,0.0,4948162.4867382245,MEM_STRESS,56.5
56.75,13.0,MEM_STRESS,56.75,0.0,389120.0,0.0,536692.3636363635,MEM_STRESS,56.75,770786.4674924782,4255948.629167702,20480.0,4934040.0266817,MEM_STRESS,56.75
57.0,13.0,MEM_STRESS,57.0,0.0,389120.0,0.0,298604.9001739131,MEM_STRESS,57.0,786964.6382630303,4239708.33161772,20480.0,5011513.904358056,MEM_STRESS,57.0
57.25,13.0,MEM_STRESS,57.25,0.0,0.0,0.0,212553.4762581164,MEM_STRESS,57.25,764304.160369118,4246841.564991016,20480.0,4861847.599637643,MEM_STRESS,57.25
57.5,13.0,MEM_STRESS,57.5,0.0,0.0,0.0,41555.96590851776,MEM_STRESS,57.5,764304.160369118,4207400.153375453,20480.0,4786284.391236308,MEM_STRESS,57.5
57.75,13.0,MEM_STRESS,57.75,0.0,0.0,0.0,41515.00590851776,MEM_STRESS,57.75,760748.1095839613,4203795.673375454,20480.0,4745955.940650449,MEM_STRESS,57.75
58.0,13.0,MEM_STRESS,58.0,0.0,0.0,0.0,45264.21124185109,MEM_STRESS,58.0,753578.0909093026,4187894.611280216,20480.0,4861222.403172951,MEM_STRESS,58.0
58.25,13.0,MEM_STRESS,58.25,0.0,0.0,0.0,8434.551443871287,MEM_STRESS,58.25,705163.9600602762,4064626.160572341,20480.0,4868856.989812979,MEM_STRESS,58.25
58.5,13.0,MEM_STRESS,58.5,0.0,0.0,0.0,7678.632401345189,MEM_STRESS,58.5,710429.0459051982,4071907.110875372,20480.0,4892744.526442888,MEM_STRESS,58.5
58.75,13.0,MEM_STRESS,58.75,0.0,0.0,0.0,71127.18480266935,MEM_STRESS,58.75,709539.0462671891,4095163.1116958577,20480.0,4754570.134982067,MEM_STRESS,58.75
59.0,13.0,MEM_STRESS,59.0,0.0,2879488.0,0.0,234047.55629692224,MEM_STRESS,59.0,704250.2293536818,4126231.973129712,20480.0,4738741.466811127,MEM_STRESS,59.0
59.25,13.0,MEM_STRESS,59.25,0.0,2879488.0,0.0,1089617.160571714,MEM_STRESS,59.25,700763.0804080318,4248463.489877983,20480.0,4718472.122011525,MEM_STRESS,59.25
59.5,13.0,MEM_STRESS,59.5,0.0,2879488.0,0.0,3498318.5066666678,MEM_STRESS,59.5,695420.4576973126,4243543.325029498,20480.0,4672591.840672909,MEM_STRESS,59.5
59.75,13.0,MEM_STRESS,59.75,0.0,2879488.0,0.0,3462631.7786320345,MEM_STRESS,59.75,694665.9380535298,4236511.858362831,20480.0,4642726.473071315,MEM_STRESS,59.75
60.0,12.0,MEM_STRESS,60.0,0.0,758784.0,0.0,2897606.168380952,MEM_STRESS,60.0,713658.974719082,4128065.716145936,20480.0,4641268.048828892,MEM_STRESS,60.0
60.25,12.0,MEM_STRESS,60.25,0.0,758784.0,0.0,1550730.2432507938,MEM_STRESS,60.25,711045.1613001412,3790032.32803002,20480.0,4656610.134455265,MEM_STRESS,60.25
60.5,12.0,MEM_STRESS,60.5,0.0,758784.0,0.0,0.0,MEM_STRESS,60.5,712284.9807715773,3736255.8148083175,20480.0,4627310.7206330085,MEM_STRESS,60.5
60.75,12.0,MEM_STRESS,60.75,0.0,758784.0,0.0,0.0,MEM_STRESS,60.75,715480.7434450687,3748165.6658425215,20480.0,4653720.64774412,MEM_STRESS,60.75
61.0,13.0,MEM_STRESS,61.0,0.0,19224576.0,0.0,0.0,MEM_STRESS,61.0,718013.3196607273,3763325.538790102,15360.0,4651754.56774412,MEM_STRESS,61.0
61.25,13.0,MEM_STRESS,61.25,0.0,19224576.0,0.0,0.0,MEM_STRESS,61.25,753844.7972912085,3019776.0,15360.0,4646248.568506025,MEM_STRESS,61.25
61.5,13.0,MEM_STRESS,61.5,0.0,19224576.0,0.0,37936128.0,MEM_STRESS,61.5,748894.2858044951,3019776.0,15360.0,4650279.384850111,MEM_STRESS,61.5
61.75,13.0,MEM_STRESS,61.75,0.0,19224576.0,0.0,37936128.0,MEM_STRESS,61.75,756069.0041839626,3019776.0,0.0,4640129.078481996,MEM_STRESS,61.75
62.0,13.0,MEM_STRESS,62.0,0.0,19224576.0,0.0,37936128.0,MEM_STRESS,62.0,758197.8715665999,3019776.0,1182720.0,4594851.256144334,MEM_STRESS,62.0
62.25,13.0,MEM_STRESS,62.25,0.0,36111360.0,0.0,37936128.0,MEM_STRESS,62.25,748741.5073980201,1029120.0,1182720.0,4614130.990147573,MEM_STRESS,62.25
62.5,13.0,MEM_STRESS,62.5,0.0,36111360.0,0.0,19740672.0,MEM_STRESS,62.5,705436.5082584488,1029120.0,1182720.0,4465721.911401012,MEM_STRESS,62.5
62.75,13.0,MEM_STRESS,62.75,0.0,36111360.0,0.0,19740672.0,MEM_STRESS,62.75,705436.5082584488,1029120.0,1182720.0,3167760.271165597,MEM_STRESS,62.75
63.0,13.0,MEM_STRESS,63.0,0.0,3244032.0,0.0,19740672.0,MEM_STRESS,63.0,703915.7076309978,2150400.0,1576960.0,3123169.8899891265,MEM_STRESS,63.0
63.25,13.0,MEM_STRESS,63.25,0.0,3244032.0,0.0,19740672.0,MEM_STRESS,63.25,703785.446211997,2150400.0,1576960.0,3264409.5996546964,MEM_STRESS,63.25
63.5,13.0,MEM_STRESS,63.5,0.0,3244032.0,0.0,903168.0,MEM_STRESS,63.5,696408.7209233377,2150400.0,1576960.0,3477241.90975281,MEM_STRESS,63.5
63.75,13.0,MEM_STRESS,63.75,0.0,3244032.0,0.0,903168.0,MEM_STRESS,63.75,691106.6591929792,3872631.768103896,1576960.0,4163171.444777668,MEM_STRESS,63.75
64.0,13.0,MEM_STRESS,64.0,0.0,0.0,0.0,903168.0,MEM_STRESS,64.0,690590.8176029171,3871930.5068975473,1576960.0,4115702.2178378254,MEM_STRESS,64.0
64.25,13.0,MEM_STRESS,64.25,0.0,0.0,0.0,903168.0,MEM_STRESS,64.25,662726.2198225097,4039866.295346672,1576960.0,4122493.775933064,MEM_STRESS,64.25
64.5,13.0,MEM_STRESS,64.5,0.0,0.0,0.0,1968725.2358095236,MEM_STRESS,64.5,654415.6579390846,4039866.295346672,1576960.0,4281084.858700636,MEM_STRESS,64.5
64.75,13.0,MEM_STRESS,64.75,0.0,0.0,0.0,181980.5667305311,MEM_STRESS,64.75,660210.3009792825,4039866.295346672,1576960.0,4973224.757917864,MEM_STRESS,64.75
65.0,13.0,MEM_STRESS,65.0,0.0,0.0,0.0,318686.58222259465,MEM_STRESS,65.0,660785.7889792825,4032355.304108577,1576960.0,4918879.029917864,MEM_STRESS,65.0
65.25,13.0,MEM_STRESS,65.25,0.0,0.0,0.0,494465.05688926135,MEM_STRESS,65.25,662204.7454160566,4127292.2795811538,1576960.0,4877123.216500686,MEM_STRESS,65.25
65.5,13.0,MEM_STRESS,65.5,0.0,0.0,0.0,1080658.0504130707,MEM_STRESS,65.5,670556.5556088211,4099218.586582413,1576960.0,4841932.99104614,MEM_STRESS,65.5
65.75,13.0,MEM_STRESS,65.75,0.0,0.0,0.0,2419586.551873016,MEM_STRESS,65.75,725496.7056692673,4144148.0022952985,1182720.0,4822533.781322844,MEM_STRESS,65.75
66.0,13.0,MEM_STRESS,66.0,0.0,3452928.0,0.0,2780984.300790764,MEM_STRESS,66.0,725496.7056692673,4129710.153791865,1182720.0,4995935.912172064,MEM_STRESS,66.0
66.25,13.0,MEM_STRESS,66.25,0.0,3452928.0,0.0,2202587.4581240984,MEM_STRESS,66.25,727380.8656692674,4311493.028688956,1182720.0,5020983.490984526,MEM_STRESS,66.25
66.5,13.0,MEM_STRESS,66.5,0.0,3452928.0,0.0,1506513.2713189032,MEM_STRESS,66.5,726435.8432162482,4410002.454564771,1182720.0,5029542.328335403,MEM_STRESS,66.5
66.75,13.0,MEM_STRESS,66.75,0.0,3452928.0,0.0,228583.56234154943,MEM_STRESS,66.75,743760.4210475126,4426735.68939535,39936.0,5040298.2994820215,MEM_STRESS,66.75
67.0,13.0,MEM_STRESS,67.0,0.0,0.0,0.0,72651.04919851471,MEM_STRESS,67.0,741835.1304253654,4407855.860062017,39936.0,4982622.827693446,MEM_STRESS,67.0
67.25,13.0,MEM_STRESS,67.25,0.0,0.0,0.0,72651.04919851471,MEM_STRESS,67.25,715848.7583391934,2970624.0,39936.0,4981130.713407732,MEM_STRESS,67.25
67.5,13.0,MEM_STRESS,67.5,0.0,0.0,0.0,69103.27159450468,MEM_STRESS,67.5,496709.1878168637,2970624.0,39936.0,4945345.613230672,MEM_STRESS,67.5
67.75,13.0,MEM_STRESS,67.75,0.0,0.0,0.0,82186.99909118577,MEM_STRESS,67.75,495671.4739767834,2970624.0,53248.0,4847224.371847153,MEM_STRESS,67.75
68.0,13.0,MEM_STRESS,68.0,0.0,0.0,0.0,81995.85242451912,MEM_STRESS,68.0,514628.6189590144,2970624.0,53248.0,4995309.848566228,MEM_STRESS,68.0
68.25,13.0,MEM_STRESS,68.25,0.0,2940928.0,0.0,228670.0306823484,MEM_STRESS,68.25,538338.5163245642,5225472.0,53248.0,5157358.754840118,MEM_STRESS,68.25
68.5,13.0,MEM_STRESS,68.5,0.0,2940928.0,0.0,1485495.3054697034,MEM_STRESS,68.5,610665.7874028514,6312623.2972851405,53248.0,5544377.673398737,MEM_STRESS,68.5
68.75,13.0,MEM_STRESS,68.75,0.0,2940928.0,0.0,2693904.28647619,MEM_STRESS,68.75,746802.9167342967,6358113.674243294,53248.0,7121262.664850891,MEM_STRESS,68.75
69.0,13.0,MEM_STRESS,69.0,0.0,2940928.0,0.0,2667862.958730159,MEM_STRESS,69.0,746570.556052126,6274690.176554114,53248.0,6855239.491098221,MEM_STRESS,69.0
69.25,13.0,MEM_STRESS,69.25,0.0,65536.0,0.0,2357375.2006002883,MEM_STRESS,69.25,742175.0677707111,5781263.195982683,53248.0,6527802.216713066,MEM_STRESS,69.25
69.5,13.0,MEM_STRESS,69.5,0.0,65536.0,0.0,1131225.169565368,MEM_STRESS,69.5,728271.6070074743,4854502.782458206,53248.0,6050592.730490842,MEM_STRESS,69.5
69.75,13.0,MEM_STRESS,69.75,0.0,65536.0,0.0,63419.86279661085,MEM_STRESS,69.75,696874.4976746583,4762862.9995137295,53248.0,5069165.583228061,MEM_STRESS,69.75
70.0,13.0,MEM_STRESS,70.0,0.0,65536.0,0.0,70383.3890580827,MEM_STRESS,70.0,667811.6604310124,4679061.063056586,53248.0,5032801.782847108,MEM_STRESS,70.0
70.25,13.0,MEM_STRESS,70.25,0.0,0.0,0.0,69433.1170580827,MEM_STRESS,70.25,662976.4032222893,4467388.69023119,53248.0,4971260.740445685,MEM_STRESS,70.25
70.5,13.0,MEM_STRESS,70.5,0.0,0.0,0.0,119292.39546877006,MEM_STRESS,70.5,607421.447498671,3837923.857848054,53248.0,4930352.282816505,MEM_STRESS,70.5
70.75,13.0,MEM_STRESS,70.75,0.0,0.0,0.0,116431.04101250548,MEM_STRESS,70.75,593746.2778917936,3837923.857848054,53248.0,4505290.95748122,MEM_STRESS,70.75
71.0,13.0,MEM_STRESS,71.0,0.0,0.0,0.0,116431.04101250548,MEM_STRESS,71.0,613902.2588688176,3824865.809848053,53248.0,4513405.588592332,MEM_STRESS,71.0
