minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,iowait_cpu 0,iowait_cpu 1,iowait_cpu 2,iowait_cpu 3,iowait_cpu 4,iowait_cpu 5,iowait_cpu 6,iowait_cpu 7,iowait_cpu 8,iowait_cpu 9,iowait_source,iowait_Minutes,irq_cpu 0,irq_cpu 1,irq_cpu 2,irq_cpu 3,irq_cpu 4,irq_cpu 5,irq_cpu 6,irq_cpu 7,irq_cpu 8,irq_cpu 9,irq_source,irq_Minutes,system_cpu 0,system_cpu 1,system_cpu 2,system_cpu 3,system_cpu 4,system_cpu 5,system_cpu 6,system_cpu 7,system_cpu 8,system_cpu 9,system_source,system_Minutes,user_cpu 0,user_cpu 1,user_cpu 2,user_cpu 3,user_cpu 4,user_cpu 5,user_cpu 6,user_cpu 7,user_cpu 8,user_cpu 9,user_source,user_Minutes,utilization_cpu 0,utilization_cpu 1,utilization_cpu 2,utilization_cpu 3,utilization_cpu 4,utilization_cpu 5,utilization_cpu 6,utilization_cpu 7,utilization_cpu 8,utilization_cpu 9,utilization_source,utilization_Minutes
27.75,4,2,4,8,2,5,8,5,0,0,MEM_STRESS,27.75,409,393,398,407,372,391,388,384,0,0,MEM_STRESS,27.75,1109,1181,1190,1158,1105,1150,1167,1166,0,0,MEM_STRESS,27.75,31480,28649,29406,31238,28975,29190,29074,28528,0,0,MEM_STRESS,27.75,55.97264818302353,51.30233309152179,52.81230842138669,55.64987593429289,51.7612113236306,52.56560709637354,51.93637491582492,51.14600008433891,0,0,MEM_STRESS,27.75,0,0,5,10,0,10,5,0,0,0,MEM_STRESS,27.75,415,395,401,407,369,391,390,374,0,0,MEM_STRESS,27.75,1107,1162,1191,1162,1065,1143,1176,1119,0,0,MEM_STRESS,27.75,31500,28639,29247,31266,28996,29297,28997,28560,0,0,MEM_STRESS,27.75,55.90449433769725,51.45753825524611,53.11760345370723,55.95888887611499,51.35379259870463,52.76798117977357,51.871787308767416,51.192457551576325,0,0,MEM_STRESS,27.75
28.0,4,5,4,8,4,5,8,3,0,0,MEM_STRESS,28.0,409,393,398,407,373,391,388,384,0,0,MEM_STRESS,28.0,1108,1181,1181,1155,1160,1153,1165,1030,0,0,MEM_STRESS,28.0,31342,28506,29340,31219,29157,29286,28953,28537,0,0,MEM_STRESS,28.0,55.9322267544521,51.30233309152179,52.77180842138668,55.623339570656526,51.80104099396027,52.58086003755001,51.87894158249158,51.12116675100558,0,0,MEM_STRESS,28.0,0,0,10,5,5,5,0,5,0,0,MEM_STRESS,28.0,415,395,401,407,376,391,392,374,0,0,MEM_STRESS,28.0,1106,1161,1189,1162,1068,1143,1169,1115,0,0,MEM_STRESS,28.0,31331,28621,29166,31266,29126,29303,28688,28540,0,0,MEM_STRESS,28.0,55.84848481388772,51.29617516000803,53.10545729986108,55.95888887611499,51.98349259870461,52.79885446620934,51.45481855033284,51.192457551576325,0,0,MEM_STRESS,28.0
28.25,4,5,7,0,9,0,0,9,0,0,MEM_STRESS,28.25,389,391,382,395,376,377,397,356,0,0,MEM_STRESS,28.25,1102,1110,1152,1089,1160,1084,1156,1030,0,0,MEM_STRESS,28.25,31130,28389,28814,30995,29643,29411,28439,28415,0,0,MEM_STRESS,28.25,55.34767072418245,51.04574248962949,51.56277103174602,55.16829064943201,52.59215365974057,52.640821210128045,51.180857756132745,50.48758187125199,0,0,MEM_STRESS,28.25,2,0,10,5,5,5,0,5,0,0,MEM_STRESS,28.25,389,390,383,394,378,378,399,347,0,0,MEM_STRESS,28.25,1104,1093,1148,1096,1141,1085,1155,976,0,0,MEM_STRESS,28.25,31244,28505,28726,31122,29606,29421,28430,28386,0,0,MEM_STRESS,28.25,55.36599789376616,50.77667270180802,51.88780989272082,55.506810865864985,52.91998274717288,52.879023992606605,50.970130555555485,50.856693002920345,0,0,MEM_STRESS,28.25
28.5,4,5,7,0,9,0,0,9,0,0,MEM_STRESS,28.5,383,391,380,395,379,376,398,350,0,0,MEM_STRESS,28.5,1099,1092,1150,1090,1160,1080,1150,1030,0,0,MEM_STRESS,28.5,31214,28429,28693,31090,29651,29445,28418,28432,0,0,MEM_STRESS,28.5,55.5922573203641,51.026614878538005,51.47008643578644,55.290189603255946,52.77353182483148,52.42302461562775,51.183895634920624,50.51083859050304,0,0,MEM_STRESS,28.5,5,0,10,5,5,5,0,5,0,0,MEM_STRESS,28.5,385,390,380,393,379,375,399,345,0,0,MEM_STRESS,28.5,1103,1082,1139,1093,1153,1080,1148,962,0,0,MEM_STRESS,28.5,31240,28594,28685,31108,29646,29365,28328,28339,0,0,MEM_STRESS,28.5,55.64733965067584,50.85330293268825,51.6025129450154,55.5168107167287,53.08888274717288,52.50991800766445,50.9256177849927,50.83780897459619,0,0,MEM_STRESS,28.5
28.75,4,5,8,3,6,7,3,8,0,0,MEM_STRESS,28.75,384,392,381,403,383,375,399,354,0,0,MEM_STRESS,28.75,1095,1106,1146,1124,1170,1087,1142,1030,0,0,MEM_STRESS,28.75,31283,28662,28981,31279,29462,29439,28748,28434,0,0,MEM_STRESS,28.75,56.06887900146078,51.201387563284,51.9617600342329,56.2059235379859,53.252304027535054,52.49336173535769,51.70362099567101,51.10496443807119,0,0,MEM_STRESS,28.75,5,0,10,5,5,5,0,5,0,0,MEM_STRESS,28.75,385,392,381,403,380,376,396,356,0,0,MEM_STRESS,28.75,1102,1111,1143,1134,1148,1081,1139,1010,0,0,MEM_STRESS,28.75,31311,28839,28940,31238,29688,29381,28691,28435,0,0,MEM_STRESS,28.75,55.99627918679335,51.34990182847843,51.902864583837456,56.01933832013323,52.76940770451686,52.52279389343961,51.360519300144254,51.08426436071895,0,0,MEM_STRESS,28.75
29.0,4,10,8,3,6,8,3,8,0,0,MEM_STRESS,29.0,385,392,381,403,383,376,399,354,0,0,MEM_STRESS,29.0,1090,1106,1149,1132,1140,1086,1141,1095,0,0,MEM_STRESS,29.0,31496,29334,29022,31328,29353,29440,29070,28443,0,0,MEM_STRESS,29.0,56.06887900146078,51.28485704380347,52.02217670089957,56.68322036338272,53.2459611703922,52.50005022742116,51.86590851370854,51.15990610473786,0,0,MEM_STRESS,29.0,10,5,5,10,0,10,10,0,0,0,MEM_STRESS,29.0,385,391,381,404,380,376,391,356,0,0,MEM_STRESS,29.0,1100,1117,1143,1134,1147,1081,1133,1010,0,0,MEM_STRESS,29.0,31483,28912,29136,31264,29690,29381,29361,28522,0,0,MEM_STRESS,29.0,56.02360775822191,51.77383337609749,51.902864583837456,56.01933832013323,52.29370770451686,52.52237571162143,52.19114152236651,51.13210415338242,0,0,MEM_STRESS,29.0
29.25,7,10,4,9,0,9,18,0,0,0,MEM_STRESS,29.25,397,392,373,455,383,381,385,365,0,0,MEM_STRESS,29.25,1056,1152,1165,1219,1140,1073,1094,1095,0,0,MEM_STRESS,29.25,31882,29582,29408,31993,28796,29448,29675,28599,0,0,MEM_STRESS,29.25,56.43017687074829,52.73114552106755,52.66300212206095,57.72042312132311,51.94199308104268,52.49897879884973,52.81702849927852,51.19613442868607,0,0,MEM_STRESS,29.25,10,5,5,10,0,10,10,0,0,0,MEM_STRESS,29.25,396,391,376,458,380,380,382,368,0,0,MEM_STRESS,29.25,1069,1166,1164,1218,1126,1076,1091,1071,0,0,MEM_STRESS,29.25,31883,29516,29434,31997,28800,29380,29643,28687,0,0,MEM_STRESS,29.25,56.464048330307065,53.04090873015873,52.55782887894719,57.26171601006281,51.60100454719726,52.50996102908175,52.79358696741856,51.0998834478098,0,0,MEM_STRESS,29.25
29.5,7,10,4,9,0,9,17,0,0,0,MEM_STRESS,29.5,398,392,372,456,383,383,381,368,0,0,MEM_STRESS,29.5,1053,1178,1170,1227,1137,1073,1093,1095,0,0,MEM_STRESS,29.5,31892,29658,29511,32174,28770,29441,29741,28691,0,0,MEM_STRESS,29.5,56.39165396825396,53.36222690989739,52.92699359031489,57.90041608669107,51.87916668138841,52.5062454655164,53.24506323953826,51.20699975128208,0,0,MEM_STRESS,29.5,10,5,0,10,0,10,10,0,0,0,MEM_STRESS,29.5,398,391,375,460,380,382,380,368,0,0,MEM_STRESS,29.5,1068,1177,1167,1230,1131,1077,1086,1069,0,0,MEM_STRESS,29.5,31902,29759,29604,32123,28912,29380,29759,28758,0,0,MEM_STRESS,29.5,56.54935715625125,53.2236493867244,53.005707238959886,57.48649877875337,51.383988688091314,52.535575314796034,53.08662625313284,51.118767476133954,0,0,MEM_STRESS,29.5
29.75,8,10,4,8,5,6,12,3,0,0,MEM_STRESS,29.75,398,393,377,451,383,384,383,370,0,0,MEM_STRESS,29.75,1103,1184,1164,1208,1135,1089,1099,1110,0,0,MEM_STRESS,29.75,31758,29897,29664,31935,29296,29426,30215,28739,0,0,MEM_STRESS,29.75,56.24958010560545,53.771973892646045,53.26955745069072,56.50479904045228,52.0320028419801,52.50853117980212,54.22637950937952,51.31853937005317,0,0,MEM_STRESS,29.75,10,5,0,10,0,10,10,0,0,0,MEM_STRESS,29.75,399,393,377,449,381,384,383,368,0,0,MEM_STRESS,29.75,1093,1178,1165,1213,1147,1082,1096,1096,0,0,MEM_STRESS,29.75,31848,30012,29701,31551,29287,29380,30488,28776,0,0,MEM_STRESS,29.75,56.258241920669846,54.01227388167389,53.169383507299045,56.83988336487261,51.999728071228766,52.50529062864885,54.12632028573424,51.23111213432129,0,0,MEM_STRESS,29.75
30.0,8,0,4,8,7,6,12,3,0,0,MEM_STRESS,30.0,397,394,377,451,384,384,383,370,0,0,MEM_STRESS,30.0,1116,1184,1163,1206,1200,1091,1099,1140,0,0,MEM_STRESS,30.0,31346,30300,29826,31903,29785,29411,31113,28726,0,0,MEM_STRESS,30.0,56.17883010560545,53.93209749292032,53.42809589974166,56.34191808807133,52.23348937789335,52.52004380606475,54.69537355699856,51.33320603671984,0,0,MEM_STRESS,30.0,5,0,0,10,5,5,0,0,0,0,MEM_STRESS,30.0,399,395,377,448,388,384,384,367,0,0,MEM_STRESS,30.0,1104,1185,1163,1209,1150,1082,1095,1097,0,0,MEM_STRESS,30.0,31499,30116,29789,31415,29492,29378,31645,28790,0,0,MEM_STRESS,30.0,56.1597585873365,54.1876095959596,53.23916021611655,56.81205003153927,53.83314670814739,52.51426096860301,56.27713991172228,51.236112134321296,0,0,MEM_STRESS,30.0
30.25,5,0,4,8,9,0,1,2,0,0,MEM_STRESS,30.25,392,404,378,412,395,388,387,360,0,0,MEM_STRESS,30.25,1214,1184,1138,1130,1200,1152,1087,1140,0,0,MEM_STRESS,30.25,30985,30552,30239,29924,31038,29355,32237,28924,0,0,MEM_STRESS,30.25,55.49256307501304,54.59465823991758,54.294506635602986,53.28849206349207,54.77238785488021,52.52061523463618,57.3683803030303,51.54567928523532,0,0,MEM_STRESS,30.25,5,0,1,9,5,5,0,1,0,0,MEM_STRESS,30.25,394,407,378,410,397,388,388,354,0,0,MEM_STRESS,30.25,1197,1184,1134,1129,1186,1135,1076,1109,0,0,MEM_STRESS,30.25,31054,30503,30261,29906,30800,29352,32522,28883,0,0,MEM_STRESS,30.25,55.56726882208165,54.5488682900433,54.00165538795383,53.92289868043551,55.354067901234494,52.52193954003158,57.67146349206349,51.5602904256427,0,0,MEM_STRESS,30.25
30.5,4,0,4,8,9,0,1,2,0,0,MEM_STRESS,30.5,390,407,379,409,399,391,388,358,0,0,MEM_STRESS,30.5,1236,1199,1145,1124,1200,1160,1087,1140,0,0,MEM_STRESS,30.5,30979,30753,30355,29740,31105,29341,32380,28823,0,0,MEM_STRESS,30.5,55.43983969641393,54.92638926299028,55.31374053030306,52.95350844155846,55.72723125892978,52.51839497945277,57.51076672932332,51.81250056109999,0,0,MEM_STRESS,30.5,5,0,5,10,10,5,0,0,0,0,MEM_STRESS,30.5,394,407,379,404,399,391,389,354,0,0,MEM_STRESS,30.5,1215,1216,1141,1126,1175,1148,1079,1135,0,0,MEM_STRESS,30.5,30898,30712,30408,29840,31047,29343,32534,28853,0,0,MEM_STRESS,30.5,55.45431058721308,54.80911670274171,55.33695803937169,53.55029124068325,55.72056458333325,52.53593477812682,57.85150396825396,51.75825882431098,0,0,MEM_STRESS,30.5
30.75,4,1,4,8,9,8,3,2,0,0,MEM_STRESS,30.75,393,407,382,405,401,391,386,363,0,0,MEM_STRESS,30.75,1295,1251,1202,1156,1200,1234,1104,1140,0,0,MEM_STRESS,30.75,30678,30570,30652,30097,31080,29280,31897,28639,0,0,MEM_STRESS,30.75,55.167306279602045,54.82450660031223,54.85383881239887,53.892828030303015,56.29503368545751,52.55402593183372,56.68053406933625,52.32913746586191,0,0,MEM_STRESS,30.75,5,0,5,10,10,5,0,0,0,0,MEM_STRESS,30.75,395,406,381,405,399,391,386,360,0,0,MEM_STRESS,30.75,1231,1330,1194,1160,1175,1181,1110,1135,0,0,MEM_STRESS,30.75,30670,30463,30611,30025,31109,29354,32121,28427,0,0,MEM_STRESS,30.75,55.14891175416058,54.49973639138639,54.76006840683954,53.93110254418711,56.40330895007767,52.539534778126814,56.92728188697268,51.94249703431807,0,0,MEM_STRESS,30.75
31.0,4,1,4,8,9,8,3,2,0,0,MEM_STRESS,31.0,394,407,382,405,401,391,386,364,0,0,MEM_STRESS,31.0,1300,1284,1214,1182,2205,1272,1104,2755,0,0,MEM_STRESS,31.0,30288,29920,30679,30097,31070,29182,31796,28567,0,0,MEM_STRESS,31.0,55.01567828814905,54.80019112412177,54.958690002875066,54.12792803030302,56.38788823091205,52.56217730905128,56.66889835505052,52.52533099733046,0,0,MEM_STRESS,31.0,10,5,15,5,10,20,5,5,0,0,MEM_STRESS,31.0,395,405,381,405,399,391,381,363,0,0,MEM_STRESS,31.0,1242,1383,1228,1161,2190,1195,1112,2750,0,0,MEM_STRESS,31.0,30299,30346,30698,30022,31109,29348,31169,28372,0,0,MEM_STRESS,31.0,54.92870183352566,54.438971312021295,54.9139867337106,53.93110254418711,57.00130895007769,52.53540223844429,55.64728188697268,52.169597387306766,0,0,MEM_STRESS,31.0
31.25,7,9,16,0,9,25,9,9,0,0,MEM_STRESS,31.25,394,401,388,405,401,391,374,367,0,0,MEM_STRESS,31.25,1485,1777,1657,1311,2205,1509,1122,2755,0,0,MEM_STRESS,31.25,29823,29235,31349,30160,30810,29112,30788,27525,0,0,MEM_STRESS,31.25,54.18356388978029,53.73009983014173,56.77466031746033,53.96271118326116,58.0288253093932,52.6925774356184,54.44822380952382,53.7941002136752,0,0,MEM_STRESS,31.25,10,5,15,5,7,20,5,5,0,0,MEM_STRESS,31.25,395,401,387,405,399,391,371,368,0,0,MEM_STRESS,31.25,1502,1882,1631,1295,3230,1557,1121,2750,0,0,MEM_STRESS,31.25,29823,29243,31415,30184,30770,29236,30345,27703,0,0,MEM_STRESS,31.25,54.1332857434179,53.61908192640695,56.5108486278798,54.15009412233835,58.09929302401029,52.73723956854883,54.28729563492065,53.82736752122028,0,0,MEM_STRESS,31.25
31.5,7,9,20,0,9,26,9,9,0,0,MEM_STRESS,31.5,394,400,390,405,401,391,373,369,0,0,MEM_STRESS,31.5,1484,1913,1667,1323,2205,1560,1139,2755,0,0,MEM_STRESS,31.5,29840,29065,31423,30361,30661,29133,30705,27732,0,0,MEM_STRESS,31.5,54.28042619136759,53.628311982510986,56.926249050884536,54.35896352813852,57.72827646020414,52.78216993649144,54.30907020202021,54.11712496304865,0,0,MEM_STRESS,31.5,10,10,15,5,7,30,10,10,0,0,MEM_STRESS,31.5,395,400,390,405,399,391,370,368,0,0,MEM_STRESS,31.5,1498,1924,1663,1321,3230,1573,1131,2750,0,0,MEM_STRESS,31.5,29791,29277,31489,30435,30609,29314,30478,27847,0,0,MEM_STRESS,31.5,54.12292275362318,53.42420381285385,57.01379223780097,54.68676385995459,57.797857026820346,52.84944724992832,54.30802609890111,54.29721857948466,0,0,MEM_STRESS,31.5
31.75,8,8,26,3,10,37,8,8,0,0,MEM_STRESS,31.75,396,402,390,406,401,391,377,370,0,0,MEM_STRESS,31.75,1396,1686,1529,1318,2205,1501,1147,2790,0,0,MEM_STRESS,31.75,30437,29613,31499,31116,30598,29301,31178,28857,0,0,MEM_STRESS,31.75,55.566935586476994,54.20465458226207,56.594852113771424,56.20031651048755,57.925033546617534,53.21019877734013,55.35992698412701,54.71670073305676,0,0,MEM_STRESS,31.75,10,10,15,5,7,20,10,10,0,0,MEM_STRESS,31.75,394,402,391,406,399,391,376,368,0,0,MEM_STRESS,31.75,1429,1664,1547,1313,2190,1509,1153,2750,0,0,MEM_STRESS,31.75,30541,30053,31406,31322,30518,29544,30774,29010,0,0,MEM_STRESS,31.75,55.312248757910304,54.487938564213565,56.74812810896284,55.83930340599941,57.3434173983932,53.36541901213584,54.89931923933909,54.580157482909264,0,0,MEM_STRESS,31.75
32.0,8,8,26,3,10,37,8,8,0,0,MEM_STRESS,32.0,400,403,390,407,401,391,376,370,0,0,MEM_STRESS,32.0,1370,1615,1484,1317,1200,1475,1148,1240,0,0,MEM_STRESS,32.0,31839,31676,31460,31306,30599,30148,31323,28943,0,0,MEM_STRESS,32.0,57.46737606266749,55.06270403335475,56.55100766932697,57.18996447021198,57.97406036485676,53.79632604753725,56.20157063492067,54.675634066390096,0,0,MEM_STRESS,32.0,10,10,5,15,7,10,10,10,0,0,MEM_STRESS,32.0,396,405,391,407,399,391,383,369,0,0,MEM_STRESS,32.0,1378,1608,1519,1313,1175,1496,1158,1200,0,0,MEM_STRESS,32.0,31926,30578,31557,32024,30528,31002,31948,29073,0,0,MEM_STRESS,32.0,56.62904042457698,56.19270602453102,56.65729295744768,55.96991199471459,56.5362130027888,54.182794170931295,57.11548828695818,54.58390748290926,0,0,MEM_STRESS,32.0
32.25,8,8,10,17,18,13,8,9,0,0,MEM_STRESS,32.25,429,413,390,443,401,398,383,377,0,0,MEM_STRESS,32.25,1268,1258,1226,1323,1200,1365,1190,1240,0,0,MEM_STRESS,32.25,32552,32782,30679,33361,30606,30588,32160,30009,0,0,MEM_STRESS,32.25,58.93354801587305,58.66158650052303,55.34098174603174,60.76818601986249,55.77363049605244,54.59622284659784,57.8544442279942,54.15358083193685,0,0,MEM_STRESS,32.25,8,9,5,15,14,10,7,9,0,0,MEM_STRESS,32.25,430,416,391,443,399,398,387,377,0,0,MEM_STRESS,32.25,1251,1238,1251,1315,1175,1345,1197,1200,0,0,MEM_STRESS,32.25,32964,33307,30716,33913,30727,31360,32868,30115,0,0,MEM_STRESS,32.25,58.746276984126986,58.33203095238094,55.65302186137137,60.22931862830721,55.091390476190455,55.32040435952936,58.8738801587302,54.59932992554063,0,0,MEM_STRESS,32.25
32.5,8,8,6,18,18,11,8,9,0,0,MEM_STRESS,32.5,433,416,389,443,401,399,385,379,0,0,MEM_STRESS,32.5,1259,1185,1198,1318,1200,1343,1197,1240,0,0,MEM_STRESS,32.5,32730,33057,30597,33757,30525,30766,32360,30153,0,0,MEM_STRESS,32.5,58.680258241758295,58.66461085110856,54.97641904761903,60.31119126984128,55.150995060122135,55.063834666211015,57.96639291979949,54.00878083193683,0,0,MEM_STRESS,32.5,10,9,5,15,10,10,5,9,0,0,MEM_STRESS,32.5,432,419,391,445,399,399,388,377,0,0,MEM_STRESS,32.5,1249,1198,1201,1304,1200,1331,1200,1240,0,0,MEM_STRESS,32.5,32736,33175,30587,34062,30692,30750,32399,29983,0,0,MEM_STRESS,32.5,58.62785650793652,58.49731922799421,55.26521174591061,60.38237662745427,54.96137380952379,55.57672871017872,57.687087301587326,54.27229493897548,0,0,MEM_STRESS,32.5
32.75,8,8,4,13,11,6,8,9,0,0,MEM_STRESS,32.75,423,414,389,437,401,401,383,379,0,0,MEM_STRESS,32.75,1222,1113,1160,1293,1197,1302,1182,1197,0,0,MEM_STRESS,32.75,32046,32513,30647,33619,30488,30807,31988,30311,0,0,MEM_STRESS,32.75,57.5560301864802,58.352816705180594,54.819218502153525,59.28820079365077,54.84405159001065,55.34006350309823,56.699130101082254,54.1517342701653,0,0,MEM_STRESS,32.75,10,9,5,15,10,10,5,9,0,0,MEM_STRESS,32.75,423,410,391,434,399,401,385,377,0,0,MEM_STRESS,32.75,1226,1119,1164,1280,1200,1301,1176,1240,0,0,MEM_STRESS,32.75,32201,32536,30508,33411,30682,30757,31959,30241,0,0,MEM_STRESS,32.75,57.38390009490512,57.71696139416138,54.9600699733987,60.18530988426902,54.73211245421245,55.68203810044498,56.78346547283131,54.289248697672136,0,0,MEM_STRESS,32.75
33.0,8,8,4,13,10,6,7,9,0,0,MEM_STRESS,33.0,423,414,388,437,401,401,383,379,0,0,MEM_STRESS,33.0,1217,1113,1156,1270,1197,1280,1181,1196,0,0,MEM_STRESS,33.0,30514,31511,30593,33619,30466,30909,31840,30338,0,0,MEM_STRESS,33.0,57.41493851981353,57.97050407891797,54.80021850215352,59.28820079365077,54.826851590010655,55.32071734925207,56.66030272012988,54.20473903207007,0,0,MEM_STRESS,33.0,5,9,10,5,0,5,0,9,0,0,MEM_STRESS,33.0,423,410,391,434,397,401,384,378,0,0,MEM_STRESS,33.0,1223,1123,1165,1276,1240,1288,1169,1210,0,0,MEM_STRESS,33.0,30625,32421,30491,33308,30676,30888,31247,30338,0,0,MEM_STRESS,33.0,57.16691199966701,57.327928060828064,55.01506841368391,60.18530988426902,54.5861124542125,55.45501667187355,55.71946547283133,54.30649869767213,0,0,MEM_STRESS,33.0
33.25,5,8,7,2,2,0,0,9,0,0,MEM_STRESS,33.25,406,410,373,395,395,405,380,379,0,0,MEM_STRESS,33.25,1179,1222,1156,1081,1220,1175,1078,1202,0,0,MEM_STRESS,33.25,29643,30961,30014,31960,30423,30955,30706,30556,0,0,MEM_STRESS,33.25,53.25515367965368,55.8367841856703,53.559165223665225,55.99808690476189,54.47170786681825,55.32755068258541,54.8749,54.66679294333118,0,0,MEM_STRESS,33.25,5,5,10,5,0,5,0,9,0,0,MEM_STRESS,33.25,405,411,378,392,391,404,381,378,0,0,MEM_STRESS,33.25,1181,1233,1166,1089,1199,1174,1080,1190,0,0,MEM_STRESS,33.25,29438,30715,30106,31742,30461,30856,30483,30507,0,0,MEM_STRESS,33.25,52.70057579365079,55.379045634920615,54.4532274084278,56.543909948862776,54.2967342490843,55.42247024330213,54.635314682539736,54.59997746872384,0,0,MEM_STRESS,33.25
33.5,4,8,7,2,0,0,0,9,0,0,MEM_STRESS,33.5,401,409,372,392,392,406,380,379,0,0,MEM_STRESS,33.5,1165,1230,1156,1061,1227,1166,1076,1199,0,0,MEM_STRESS,33.5,29254,30429,29905,31492,30459,30940,30595,30428,0,0,MEM_STRESS,33.5,52.74396363636362,54.94713178084272,54.12189862221111,55.73045815735032,54.40369995199048,55.32755068258541,54.43965793650795,54.942539480127714,0,0,MEM_STRESS,33.5,5,5,10,5,0,5,0,9,0,0,MEM_STRESS,33.5,402,410,375,390,389,406,380,378,0,0,MEM_STRESS,33.5,1170,1235,1161,1075,1204,1160,1082,1194,0,0,MEM_STRESS,33.5,29358,30513,29979,31603,30469,30864,30672,30421,0,0,MEM_STRESS,33.5,52.4287841269841,54.69716764069263,54.13435100489872,55.88775293663859,54.30686996337002,55.42247024330213,54.60556071428577,54.76027592551311,0,0,MEM_STRESS,33.5
33.75,4,8,8,3,7,8,3,9,0,0,MEM_STRESS,33.75,395,409,377,393,391,405,380,379,0,0,MEM_STRESS,33.75,1117,1216,1152,1112,1165,1214,1104,1210,0,0,MEM_STRESS,33.75,30308,30432,29761,31304,30519,30719,30110,30255,0,0,MEM_STRESS,33.75,53.82291264790764,55.17927933372705,53.74926946867272,56.35777977295939,54.30175595711365,55.32755068258541,55.18479722222223,56.47363452236686,0,0,MEM_STRESS,33.75,10,0,5,10,10,10,5,9,0,0,MEM_STRESS,33.75,398,408,377,395,386,403,375,374,0,0,MEM_STRESS,33.75,1155,1204,1158,1114,1180,1175,1116,1178,0,0,MEM_STRESS,33.75,30344,30526,30002,31306,30508,30871,30085,30388,0,0,MEM_STRESS,33.75,54.060877466828416,54.89910290265288,53.45499358164271,55.94572550317158,54.88102912087911,55.42017024330213,54.93768306277056,55.3704300142044,0,0,MEM_STRESS,33.75
34.0,7,0,4,9,19,9,9,17,0,0,MEM_STRESS,34.0,382,409,378,404,383,386,367,375,0,0,MEM_STRESS,34.0,1067,1198,1078,1148,1165,1240,1111,1210,0,0,MEM_STRESS,34.0,30706,29910,29576,31171,30554,30549,30372,29992,0,0,MEM_STRESS,34.0,55.90218209019681,54.94644764501731,53.79466946867273,56.044988367318666,55.19313184435715,55.238249275169295,54.77328571428573,54.09994582290776,0,0,MEM_STRESS,34.0,10,0,5,10,10,10,5,12,0,0,MEM_STRESS,34.0,386,408,377,405,380,386,362,370,0,0,MEM_STRESS,34.0,1083,1199,1075,1155,1142,1228,1107,1184,0,0,MEM_STRESS,34.0,30662,29771,29668,31198,30537,30664,30358,29843,0,0,MEM_STRESS,34.0,55.42740476190474,54.53365665445666,53.45499358164271,55.971409561508125,55.32756171757162,55.18485028329137,54.52171488095237,54.45172141016769,0,0,MEM_STRESS,34.0
34.25,7,0,4,8,19,9,9,17,0,0,MEM_STRESS,34.25,382,409,378,408,382,382,365,372,0,0,MEM_STRESS,34.25,1069,1191,1072,1157,1165,1249,1123,1210,0,0,MEM_STRESS,34.25,30652,29870,29567,31217,30569,30524,30556,29952,0,0,MEM_STRESS,34.25,55.43852644660822,55.00931640515294,53.53639169089495,56.01482749588016,55.63173670062689,55.21557983072485,54.78052380952382,54.13253976230168,0,0,MEM_STRESS,34.25,10,0,5,10,10,10,10,13,0,0,MEM_STRESS,34.25,383,408,377,407,380,383,362,370,0,0,MEM_STRESS,34.25,1077,1194,1080,1166,1140,1243,1119,1193,0,0,MEM_STRESS,34.25,30677,29536,29663,31183,30552,30603,30436,29806,0,0,MEM_STRESS,34.25,55.51910289661317,54.59836617826617,53.45499358164271,55.98702001132685,55.41294175420165,55.15100199269308,54.62813154761904,54.34190244055792,0,0,MEM_STRESS,34.25
