Time,mem_cache
2025-07-15 22:35:00,4391060
2025-07-15 22:35:15,4391060
2025-07-15 22:35:30,4391060
2025-07-15 22:35:45,4392096
2025-07-15 22:36:00,4392096
2025-07-15 22:36:15,4392096
2025-07-15 22:36:30,4392096
2025-07-15 22:36:45,4393796
2025-07-15 22:37:00,4393796
2025-07-15 22:37:15,4393796
2025-07-15 22:37:30,4393796
2025-07-15 22:37:45,4400292
2025-07-15 22:38:00,4400292
2025-07-15 22:38:15,4400292
2025-07-15 22:38:30,4400292
2025-07-15 22:38:45,4402136
2025-07-15 22:39:00,4402136
2025-07-15 22:39:15,4402136
2025-07-15 22:39:30,4402136
2025-07-15 22:39:45,4404692
2025-07-15 22:40:00,4404692
2025-07-15 22:40:15,4404692
2025-07-15 22:40:30,4404692
2025-07-15 22:40:45,4406572
2025-07-15 22:41:00,4406572
2025-07-15 22:41:15,4406572
2025-07-15 22:41:30,4406572
2025-07-15 22:41:45,4408528
2025-07-15 22:42:00,4408528
2025-07-15 22:42:15,4408528
2025-07-15 22:42:30,4408528
2025-07-15 22:42:45,4410284
2025-07-15 22:43:00,4410284
2025-07-15 22:43:15,4410284
2025-07-15 22:43:30,4410284
2025-07-15 22:43:45,4412000
2025-07-15 22:44:00,4412000
2025-07-15 22:44:15,4412000
2025-07-15 22:44:30,4412000
2025-07-15 22:44:45,4413672
2025-07-15 22:45:00,4413672
2025-07-15 22:45:15,4413672
2025-07-15 22:45:30,4413672
2025-07-15 22:45:45,4415340
2025-07-15 22:46:00,4415340
2025-07-15 22:46:15,4415340
2025-07-15 22:46:30,4415340
2025-07-15 22:46:45,4416764
2025-07-15 22:47:00,4416764
2025-07-15 22:47:15,4416764
2025-07-15 22:47:30,4416764
2025-07-15 22:47:45,4418312
2025-07-15 22:48:00,4418312
2025-07-15 22:48:15,4418312
2025-07-15 22:48:30,4418312
2025-07-15 22:48:45,4419540
2025-07-15 22:49:00,4419540
2025-07-15 22:49:15,4419540
2025-07-15 22:49:30,4419540
2025-07-15 22:49:45,4409160
2025-07-15 22:50:00,4409160
2025-07-15 22:50:15,4409160
2025-07-15 22:50:30,4409160
2025-07-15 22:50:45,4410408
2025-07-15 22:51:00,4410408
2025-07-15 22:51:15,4410408
2025-07-15 22:51:30,4410408
2025-07-15 22:51:45,4411648
2025-07-15 22:52:00,4411648
2025-07-15 22:52:15,4411648
2025-07-15 22:52:30,4411648
2025-07-15 22:52:45,4412908
2025-07-15 22:53:00,4412908
2025-07-15 22:53:15,4412908
2025-07-15 22:53:30,4412908
2025-07-15 22:53:45,4414192
2025-07-15 22:54:00,4414192
2025-07-15 22:54:15,4414192
2025-07-15 22:54:30,4414192
2025-07-15 22:54:45,4415356
2025-07-15 22:55:00,4415356
2025-07-15 22:55:15,4415356
2025-07-15 22:55:30,4415356
2025-07-15 22:55:45,4416544
2025-07-15 22:56:00,4416544
2025-07-15 22:56:15,4416544
2025-07-15 22:56:30,4416544
2025-07-15 22:56:45,4417708
2025-07-15 22:57:00,4417708
2025-07-15 22:57:15,4417708
2025-07-15 22:57:30,4417708
2025-07-15 22:57:45,4418744
2025-07-15 22:58:00,4418744
2025-07-15 22:58:15,4418744
2025-07-15 22:58:30,4418744
2025-07-15 22:58:45,4419824
2025-07-15 22:59:00,4419824
2025-07-15 22:59:15,4419824
2025-07-15 22:59:30,4419824
2025-07-15 22:59:45,4420976
2025-07-15 23:00:00,4420976
2025-07-15 23:00:15,4420976
2025-07-15 23:00:30,4420976
2025-07-15 23:00:45,4420120
2025-07-15 23:01:00,4420120
2025-07-15 23:01:15,4420120
2025-07-15 23:01:30,4420120
2025-07-15 23:01:45,4421256
2025-07-15 23:02:00,4421256
2025-07-15 23:02:15,4421256
2025-07-15 23:02:30,4421256
2025-07-15 23:02:45,4422316
2025-07-15 23:03:00,4422316
2025-07-15 23:03:15,4422316
2025-07-15 23:03:30,4422316
2025-07-15 23:03:45,4423316
2025-07-15 23:04:00,4423316
2025-07-15 23:04:15,4423316
2025-07-15 23:04:30,4423316
2025-07-15 23:04:45,4424368
2025-07-15 23:05:00,4424368
2025-07-15 23:05:15,4424368
2025-07-15 23:05:30,4424368
2025-07-15 23:05:45,4444848
2025-07-15 23:06:00,4444848
2025-07-15 23:06:15,4444848
2025-07-15 23:06:30,4444848
2025-07-15 23:06:45,4446316
2025-07-15 23:07:00,4446316
2025-07-15 23:07:15,4446316
2025-07-15 23:07:30,4446316
2025-07-15 23:07:45,4447648
2025-07-15 23:08:00,4447648
2025-07-15 23:08:15,4447648
2025-07-15 23:08:30,4447648
2025-07-15 23:08:45,4448476
2025-07-15 23:09:00,4448476
2025-07-15 23:09:15,4448476
2025-07-15 23:09:30,4448476
2025-07-15 23:09:45,4442332
2025-07-15 23:10:00,4442332
2025-07-15 23:10:15,4442332
2025-07-15 23:10:30,4442332
2025-07-15 23:10:45,4444172
2025-07-15 23:11:00,4444172
2025-07-15 23:11:15,4444172
2025-07-15 23:11:30,4444172
2025-07-15 23:11:45,4445836
2025-07-15 23:12:00,4445836
2025-07-15 23:12:15,4445836
2025-07-15 23:12:30,4445836
2025-07-15 23:12:45,4447828
2025-07-15 23:13:00,4447828
2025-07-15 23:13:15,4447828
2025-07-15 23:13:30,4447828
2025-07-15 23:13:45,4448988
2025-07-15 23:14:00,4448988
2025-07-15 23:14:15,4448988
2025-07-15 23:14:30,4448988
2025-07-15 23:14:45,4451196
2025-07-15 23:15:00,4451196
2025-07-15 23:15:15,4451196
2025-07-15 23:15:30,4451196
2025-07-15 23:15:45,4453396
2025-07-15 23:16:00,4453396
2025-07-15 23:16:15,4453396
2025-07-15 23:16:30,4453396
2025-07-15 23:16:45,4454616
2025-07-15 23:17:00,4454616
2025-07-15 23:17:15,4454616
2025-07-15 23:17:30,4454616
2025-07-15 23:17:45,4456896
2025-07-15 23:18:00,4456896
2025-07-15 23:18:15,4456896
2025-07-15 23:18:30,4456896
2025-07-15 23:18:45,4457992
2025-07-15 23:19:00,4457992
2025-07-15 23:19:15,4457992
2025-07-15 23:19:30,4457992
2025-07-15 23:19:45,4460464
2025-07-15 23:20:00,4460464
2025-07-15 23:20:15,4460464
2025-07-15 23:20:30,4460464
2025-07-15 23:20:45,4462048
2025-07-15 23:21:00,4462048
2025-07-15 23:21:15,4462048
2025-07-15 23:21:30,4462048
2025-07-15 23:21:45,4463468
2025-07-15 23:22:00,4463468
2025-07-15 23:22:15,4463468
2025-07-15 23:22:30,4463468
2025-07-15 23:22:45,4466392
2025-07-15 23:23:00,4466392
2025-07-15 23:23:15,4466392
2025-07-15 23:23:30,4466392
2025-07-15 23:23:45,4467456
2025-07-15 23:24:00,4467456
2025-07-15 23:24:15,4467456
2025-07-15 23:24:30,4467456
2025-07-15 23:24:45,4469360
2025-07-15 23:25:00,4469360
2025-07-15 23:25:15,4469360
2025-07-15 23:25:30,4469360
2025-07-15 23:25:45,4470992
2025-07-15 23:26:00,4470992
2025-07-15 23:26:15,4470992
2025-07-15 23:26:30,4470992
2025-07-15 23:26:45,4472852
2025-07-15 23:27:00,4472852
2025-07-15 23:27:15,4472852
2025-07-15 23:27:30,4472852
2025-07-15 23:27:45,4473940
2025-07-15 23:28:00,4473940
2025-07-15 23:28:15,4473940
2025-07-15 23:28:30,4473940
2025-07-15 23:28:45,4476044
2025-07-15 23:29:00,4476044
2025-07-15 23:29:15,4476044
2025-07-15 23:29:30,4476044
2025-07-15 23:29:45,4477940
2025-07-15 23:30:00,4477940
2025-07-15 23:30:15,4477940
2025-07-15 23:30:30,4477940
2025-07-15 23:30:45,4479208
2025-07-15 23:31:00,4479208
2025-07-15 23:31:15,4479208
2025-07-15 23:31:30,4479208
2025-07-15 23:31:45,4481348
2025-07-15 23:32:00,4481348
2025-07-15 23:32:15,4481348
2025-07-15 23:32:30,4481348
2025-07-15 23:32:45,4482864
2025-07-15 23:33:00,4482864
2025-07-15 23:33:15,4482864
2025-07-15 23:33:30,4482864
2025-07-15 23:33:45,4485864
2025-07-15 23:34:00,4485864
2025-07-15 23:34:15,4485864
2025-07-15 23:34:30,4485864
2025-07-15 23:34:45,4486676
2025-07-15 23:35:00,4486676
2025-07-15 23:35:15,4486676
2025-07-15 23:35:30,4486676
2025-07-15 23:35:45,4489264
2025-07-15 23:36:00,4489264
2025-07-15 23:36:15,4489264
2025-07-15 23:36:30,4489264
2025-07-15 23:36:45,4491648
2025-07-15 23:37:00,4491648
2025-07-15 23:37:15,4491648
2025-07-15 23:37:30,4491648
2025-07-15 23:37:45,4493012
2025-07-15 23:38:00,4493012
2025-07-15 23:38:15,4493012
2025-07-15 23:38:30,4493012
2025-07-15 23:38:45,4494320
2025-07-15 23:39:00,4494320
2025-07-15 23:39:15,4494320
2025-07-15 23:39:30,4494320
2025-07-15 23:39:45,4486976
2025-07-15 23:40:00,4486976
2025-07-15 23:40:15,4486976
2025-07-15 23:40:30,4486976
2025-07-15 23:40:45,4487764
2025-07-15 23:41:00,4487764
2025-07-15 23:41:15,4487764
2025-07-15 23:41:30,4487764
2025-07-15 23:41:45,4490312
2025-07-15 23:42:00,4490312
2025-07-15 23:42:15,4490312
2025-07-15 23:42:30,4490312
2025-07-15 23:42:45,4491188
2025-07-15 23:43:00,4491188
2025-07-15 23:43:15,4491188
2025-07-15 23:43:30,4491188
2025-07-15 23:43:45,4493600
2025-07-15 23:44:00,4493600
2025-07-15 23:44:15,4493600
2025-07-15 23:44:30,4493600
2025-07-15 23:44:45,4494784
2025-07-15 23:45:00,4494784
2025-07-15 23:45:15,4494784
2025-07-15 23:45:30,4494784
2025-07-15 23:45:45,4495828
2025-07-15 23:46:00,4495828
2025-07-15 23:46:15,4495828
2025-07-15 23:46:30,4495828
2025-07-15 23:46:45,4498308
2025-07-15 23:47:00,4498308
2025-07-15 23:47:15,4498308
2025-07-15 23:47:30,4498308
2025-07-15 23:47:45,4500224
2025-07-15 23:48:00,4500224
2025-07-15 23:48:15,4500224
2025-07-15 23:48:30,4500224
2025-07-15 23:48:45,4501520
2025-07-15 23:49:00,4501520
2025-07-15 23:49:15,4501520
2025-07-15 23:49:30,4501520
2025-07-15 23:49:45,4504048
2025-07-15 23:50:00,4504048
2025-07-15 23:50:15,4504048
2025-07-15 23:50:30,4504048
2025-07-15 23:50:45,4505872
2025-07-15 23:51:00,4505872
2025-07-15 23:51:15,4505872
2025-07-15 23:51:30,4505872
2025-07-15 23:51:45,4508348
2025-07-15 23:52:00,4508348
2025-07-15 23:52:15,4508348
2025-07-15 23:52:30,4508348
2025-07-15 23:52:45,4509924
2025-07-15 23:53:00,4509924
2025-07-15 23:53:15,4509924
2025-07-15 23:53:30,4509924
2025-07-15 23:53:45,4511716
2025-07-15 23:54:00,4511716
2025-07-15 23:54:15,4511716
2025-07-15 23:54:30,4511716
2025-07-15 23:54:45,4514148
2025-07-15 23:55:00,4514148
2025-07-15 23:55:15,4514148
2025-07-15 23:55:30,4514148
2025-07-15 23:55:45,4514896
2025-07-15 23:56:00,4514896
2025-07-15 23:56:15,4514896
2025-07-15 23:56:30,4514896
2025-07-15 23:56:45,4515736
2025-07-15 23:57:00,4515736
2025-07-15 23:57:15,4515736
2025-07-15 23:57:30,4515736
2025-07-15 23:57:45,4516712
2025-07-15 23:58:00,4516712
2025-07-15 23:58:15,4516712
2025-07-15 23:58:30,4516712
2025-07-15 23:58:45,4517588
2025-07-15 23:59:00,4517588
2025-07-15 23:59:15,4517588
2025-07-15 23:59:30,4517588
2025-07-15 23:59:45,4518332
2025-07-16 00:00:00,4518332
2025-07-16 00:00:15,4518332
2025-07-16 00:00:30,4518332
2025-07-16 00:00:45,4519956
2025-07-16 00:01:00,4519956
2025-07-16 00:01:15,4519956
2025-07-16 00:01:30,4519956
2025-07-16 00:01:45,4520820
2025-07-16 00:02:00,4520820
2025-07-16 00:02:15,4520820
2025-07-16 00:02:30,4520820
2025-07-16 00:02:45,4521552
2025-07-16 00:03:00,4521552
2025-07-16 00:03:15,4521552
2025-07-16 00:03:30,4521552
2025-07-16 00:03:45,4522232
2025-07-16 00:04:00,4522232
2025-07-16 00:04:15,4522232
2025-07-16 00:04:30,4522232
2025-07-16 00:04:45,4523068
2025-07-16 00:05:00,4523068
2025-07-16 00:05:15,4523068
2025-07-16 00:05:30,4523068
2025-07-16 00:05:45,4523900
2025-07-16 00:06:00,4523900
2025-07-16 00:06:15,4523900
2025-07-16 00:06:30,4523900
2025-07-16 00:06:45,4524648
2025-07-16 00:07:00,4524648
2025-07-16 00:07:15,4524648
2025-07-16 00:07:30,4524648
2025-07-16 00:07:45,4525400
2025-07-16 00:08:00,4525400
2025-07-16 00:08:15,4525400
2025-07-16 00:08:30,4525400
2025-07-16 00:08:45,4526160
2025-07-16 00:09:00,4526160
2025-07-16 00:09:15,4526160
2025-07-16 00:09:30,4526160
2025-07-16 00:09:45,4542556
2025-07-16 00:10:00,4542556
2025-07-16 00:10:15,4542556
2025-07-16 00:10:30,4542556
2025-07-16 00:10:45,4555484
2025-07-16 00:11:00,4555484
2025-07-16 00:11:15,4555484
2025-07-16 00:11:30,4555484
2025-07-16 00:11:45,4557356
2025-07-16 00:12:00,4557356
2025-07-16 00:12:15,4557356
2025-07-16 00:12:30,4557356
2025-07-16 00:12:45,4558044
2025-07-16 00:13:00,4558044
2025-07-16 00:13:15,4558044
2025-07-16 00:13:30,4558044
2025-07-16 00:13:45,4558704
2025-07-16 00:14:00,4558704
2025-07-16 00:14:15,4558704
2025-07-16 00:14:30,4558704
2025-07-16 00:14:45,4559404
2025-07-16 00:15:00,4559404
2025-07-16 00:15:15,4559404
2025-07-16 00:15:30,4559404
2025-07-16 00:15:45,4560248
2025-07-16 00:16:00,4560248
2025-07-16 00:16:15,4560248
2025-07-16 00:16:30,4560248
2025-07-16 00:16:45,4560856
2025-07-16 00:17:00,4560856
2025-07-16 00:17:15,4560856
2025-07-16 00:17:30,4560856
2025-07-16 00:17:45,4561612
2025-07-16 00:18:00,4561612
2025-07-16 00:18:15,4561612
2025-07-16 00:18:30,4561612
2025-07-16 00:18:45,4562472
2025-07-16 00:19:00,4562472
2025-07-16 00:19:15,4562472
2025-07-16 00:19:30,4562472
2025-07-16 00:19:45,4563092
2025-07-16 00:20:00,4563092
2025-07-16 00:20:15,4563092
2025-07-16 00:20:30,4563092
2025-07-16 00:20:45,4563912
2025-07-16 00:21:00,4563912
2025-07-16 00:21:15,4563912
2025-07-16 00:21:30,4563912
2025-07-16 00:21:45,4564560
2025-07-16 00:22:00,4564560
2025-07-16 00:22:15,4564560
2025-07-16 00:22:30,4564560
2025-07-16 00:22:45,4565260
2025-07-16 00:23:00,4565260
2025-07-16 00:23:15,4565260
2025-07-16 00:23:30,4565260
2025-07-16 00:23:45,4565848
2025-07-16 00:24:00,4565848
2025-07-16 00:24:15,4565848
2025-07-16 00:24:30,4565848
2025-07-16 00:24:45,4566524
2025-07-16 00:25:00,4566524
2025-07-16 00:25:15,4566524
2025-07-16 00:25:30,4566524
2025-07-16 00:25:45,4567252
2025-07-16 00:26:00,4567252
2025-07-16 00:26:15,4567252
2025-07-16 00:26:30,4567252
2025-07-16 00:26:45,4568004
2025-07-16 00:27:00,4568004
2025-07-16 00:27:15,4568004
2025-07-16 00:27:30,4568004
2025-07-16 00:27:45,4559244
2025-07-16 00:28:00,4559244
2025-07-16 00:28:15,4559244
2025-07-16 00:28:30,4559244
2025-07-16 00:28:45,4559784
2025-07-16 00:29:00,4559784
2025-07-16 00:29:15,4559784
2025-07-16 00:29:30,4559784
2025-07-16 00:29:45,4560412
2025-07-16 00:30:00,4560412
2025-07-16 00:30:15,4560412
2025-07-16 00:30:30,4560412
2025-07-16 00:30:45,4561116
2025-07-16 00:31:00,4561116
2025-07-16 00:31:15,4561116
2025-07-16 00:31:30,4561116
2025-07-16 00:31:45,4561740
2025-07-16 00:32:00,4561740
2025-07-16 00:32:15,4561740
2025-07-16 00:32:30,4561740
2025-07-16 00:32:45,4562544
2025-07-16 00:33:00,4562544
2025-07-16 00:33:15,4562544
2025-07-16 00:33:30,4562544
2025-07-16 00:33:45,4563240
2025-07-16 00:34:00,4563240
2025-07-16 00:34:15,4563240
2025-07-16 00:34:30,4563240
2025-07-16 00:34:45,4575696
2025-07-16 00:35:00,4575696
