Time,"cpu 0","cpu 1","cpu 2","cpu 3","cpu 4","cpu 5","cpu 6","cpu 7","cpu 8","cpu 9"
2025-07-08 23:11:45,0,0,200,70,80,10,0,30,0,0
2025-07-08 23:12:00,0,0,200,70,80,10,0,30,0,0
2025-07-08 23:12:15,0,0,200,70,80,10,0,30,0,0
2025-07-08 23:12:30,0,0,200,70,80,10,0,30,0,0
2025-07-08 23:12:45,140,20,280,0,10,30,20,30,0,0
2025-07-08 23:13:00,140,20,280,0,10,30,20,30,0,0
2025-07-08 23:13:15,140,20,280,0,10,30,20,30,0,0
2025-07-08 23:13:30,140,20,280,0,10,30,20,30,0,0
2025-07-08 23:13:45,130,10,150,30,40,80,30,0,0,0
2025-07-08 23:14:00,130,10,150,30,40,80,30,0,0,0
2025-07-08 23:14:15,130,10,150,30,40,80,30,0,0,0
2025-07-08 23:14:30,130,10,150,30,40,80,30,0,0,0
2025-07-08 23:14:45,40,70,50,10,20,10,0,0,0,0
2025-07-08 23:15:00,40,70,50,10,20,10,0,0,0,0
2025-07-08 23:15:15,40,70,50,10,20,10,0,0,0,0
2025-07-08 23:15:30,40,70,50,10,20,10,0,0,0,0
2025-07-08 23:15:45,0,30,10,20,40,20,40,40,0,0
2025-07-08 23:16:00,0,30,10,20,40,20,40,40,0,0
2025-07-08 23:16:15,0,30,10,20,40,20,40,40,0,0
2025-07-08 23:16:30,0,30,10,20,40,20,40,40,0,0
2025-07-08 23:16:45,160,70,40,10,90,10,40,0,0,0
2025-07-08 23:17:00,160,70,40,10,90,10,40,0,0,0
2025-07-08 23:17:15,160,70,40,10,90,10,40,0,0,0
2025-07-08 23:17:30,160,70,40,10,90,10,40,0,0,0
2025-07-08 23:17:45,0,40,0,0,0,260,70,30,0,0
2025-07-08 23:18:00,0,40,0,0,0,260,70,30,0,0
2025-07-08 23:18:15,0,40,0,0,0,260,70,30,0,0
2025-07-08 23:18:30,0,40,0,0,0,260,70,30,0,0
2025-07-08 23:18:45,0,30,30,90,70,140,30,50,0,0
2025-07-08 23:19:00,0,30,30,90,70,140,30,50,0,0
2025-07-08 23:19:15,0,30,30,90,70,140,30,50,0,0
2025-07-08 23:19:30,0,30,30,90,70,140,30,50,0,0
2025-07-08 23:19:45,130,20,0,50,20,380,160,290,0,0
2025-07-08 23:20:00,130,20,0,50,20,380,160,290,0,0
2025-07-08 23:20:15,130,20,0,50,20,380,160,290,0,0
2025-07-08 23:20:30,130,20,0,50,20,380,160,290,0,0
2025-07-08 23:20:45,100,10,0,40,20,80,100,410,0,0
2025-07-08 23:21:00,100,10,0,40,20,80,100,410,0,0
2025-07-08 23:21:15,100,10,0,40,20,80,100,410,0,0
2025-07-08 23:21:30,100,10,0,40,20,80,100,410,0,0
2025-07-08 23:21:45,180,20,90,30,120,170,50,80,0,0
2025-07-08 23:22:00,180,20,90,30,120,170,50,80,0,0
2025-07-08 23:22:15,180,20,90,30,120,170,50,80,0,0
2025-07-08 23:22:30,180,20,90,30,120,170,50,80,0,0
2025-07-08 23:22:45,0,0,0,80,320,480,20,30,0,0
2025-07-08 23:23:00,0,0,0,80,320,480,20,30,0,0
2025-07-08 23:23:15,0,0,0,80,320,480,20,30,0,0
2025-07-08 23:23:30,0,0,0,80,320,480,20,30,0,0
2025-07-08 23:23:45,40,10,40,110,110,40,160,130,0,0
2025-07-08 23:24:00,40,10,40,110,110,40,160,130,0,0
2025-07-08 23:24:15,40,10,40,110,110,40,160,130,0,0
2025-07-08 23:24:30,40,10,40,110,110,40,160,130,0,0
2025-07-08 23:24:45,140,30,10,60,70,10,20,50,0,0
2025-07-08 23:25:00,140,30,10,60,70,10,20,50,0,0
2025-07-08 23:25:15,140,30,10,60,70,10,20,50,0,0
2025-07-08 23:25:30,140,30,10,60,70,10,20,50,0,0
2025-07-08 23:25:45,190,0,20,60,120,180,30,130,0,0
2025-07-08 23:26:00,190,0,20,60,120,180,30,130,0,0
2025-07-08 23:26:15,190,0,20,60,120,180,30,130,0,0
2025-07-08 23:26:30,190,0,20,60,120,180,30,130,0,0
2025-07-08 23:26:45,10,0,320,160,130,80,40,30,0,0
2025-07-08 23:27:00,10,0,320,160,130,80,40,30,0,0
2025-07-08 23:27:15,10,0,320,160,130,80,40,30,0,0
2025-07-08 23:27:30,10,0,320,160,130,80,40,30,0,0
2025-07-08 23:27:45,320,0,40,30,10,140,80,460,0,0
2025-07-08 23:28:00,320,0,40,30,10,140,80,460,0,0
2025-07-08 23:28:15,320,0,40,30,10,140,80,460,0,0
2025-07-08 23:28:30,320,0,40,30,10,140,80,460,0,0
2025-07-08 23:28:45,20,60,190,40,120,210,30,100,0,0
2025-07-08 23:29:00,20,60,190,40,120,210,30,100,0,0
2025-07-08 23:29:15,20,60,190,40,120,210,30,100,0,0
2025-07-08 23:29:30,20,60,190,40,120,210,30,100,0,0
2025-07-08 23:29:45,80,10,150,60,0,10,240,150,0,0
2025-07-08 23:30:00,80,10,150,60,0,10,240,150,0,0
2025-07-08 23:30:15,80,10,150,60,0,10,240,150,0,0
2025-07-08 23:30:30,80,10,150,60,0,10,240,150,0,0
2025-07-08 23:30:45,10,60,10,110,10,0,0,190,0,0
2025-07-08 23:31:00,10,60,10,110,10,0,0,190,0,0
2025-07-08 23:31:15,10,60,10,110,10,0,0,190,0,0
2025-07-08 23:31:30,10,60,10,110,10,0,0,190,0,0
2025-07-08 23:31:45,0,80,20,90,10,200,70,20,0,0
2025-07-08 23:32:00,0,80,20,90,10,200,70,20,0,0
2025-07-08 23:32:15,0,80,20,90,10,200,70,20,0,0
2025-07-08 23:32:30,0,80,20,90,10,200,70,20,0,0
2025-07-08 23:32:45,0,0,0,150,170,130,60,140,0,0
2025-07-08 23:33:00,0,0,0,150,170,130,60,140,0,0
2025-07-08 23:33:15,0,0,0,150,170,130,60,140,0,0
2025-07-08 23:33:30,0,0,0,150,170,130,60,140,0,0
2025-07-08 23:33:45,0,0,100,60,0,390,60,110,0,0
2025-07-08 23:34:00,0,0,100,60,0,390,60,110,0,0
2025-07-08 23:34:15,0,0,100,60,0,390,60,110,0,0
2025-07-08 23:34:30,0,0,100,60,0,390,60,110,0,0
2025-07-08 23:34:45,140,0,0,10,10,70,0,0,0,0
2025-07-08 23:35:00,140,0,0,10,10,70,0,0,0,0
2025-07-08 23:35:15,140,0,0,10,10,70,0,0,0,0
2025-07-08 23:35:30,140,0,0,10,10,70,0,0,0,0
2025-07-08 23:35:45,50,0,50,0,90,0,60,20,0,0
2025-07-08 23:36:00,50,0,50,0,90,0,60,20,0,0
2025-07-08 23:36:15,50,0,50,0,90,0,60,20,0,0
2025-07-08 23:36:30,50,0,50,0,90,0,60,20,0,0
2025-07-08 23:36:45,0,0,310,50,190,10,100,60,0,0
2025-07-08 23:37:00,0,0,310,50,190,10,100,60,0,0
2025-07-08 23:37:15,0,0,310,50,190,10,100,60,0,0
2025-07-08 23:37:30,0,0,310,50,190,10,100,60,0,0
2025-07-08 23:37:45,20,10,360,40,40,70,340,30,0,0
2025-07-08 23:38:00,20,10,360,40,40,70,340,30,0,0
2025-07-08 23:38:15,20,10,360,40,40,70,340,30,0,0
2025-07-08 23:38:30,20,10,360,40,40,70,340,30,0,0
2025-07-08 23:38:45,60,0,60,80,100,90,50,80,0,0
2025-07-08 23:39:00,60,0,60,80,100,90,50,80,0,0
2025-07-08 23:39:15,60,0,60,80,100,90,50,80,0,0
2025-07-08 23:39:30,60,0,60,80,100,90,50,80,0,0
2025-07-08 23:39:45,270,0,80,10,20,50,0,270,0,0
2025-07-08 23:40:00,270,0,80,10,20,50,0,270,0,0
2025-07-08 23:40:15,270,0,80,10,20,50,0,270,0,0
2025-07-08 23:40:30,270,0,80,10,20,50,0,270,0,0
2025-07-08 23:40:45,70,20,0,70,80,0,10,520,0,0
2025-07-08 23:41:00,70,20,0,70,80,0,10,520,0,0
2025-07-08 23:41:15,70,20,0,70,80,0,10,520,0,0
2025-07-08 23:41:30,70,20,0,70,80,0,10,520,0,0
2025-07-08 23:41:45,30,0,90,200,20,60,130,0,0,0
2025-07-08 23:42:00,30,0,90,200,20,60,130,0,0,0
2025-07-08 23:42:15,30,0,90,200,20,60,130,0,0,0
2025-07-08 23:42:30,30,0,90,200,20,60,130,0,0,0
2025-07-08 23:42:45,40,0,10,80,10,20,50,20,0,0
2025-07-08 23:43:00,40,0,10,80,10,20,50,20,0,0
2025-07-08 23:43:15,40,0,10,80,10,20,50,20,0,0
2025-07-08 23:43:30,40,0,10,80,10,20,50,20,0,0
2025-07-08 23:43:45,220,30,30,0,40,30,40,120,0,0
2025-07-08 23:44:00,220,30,30,0,40,30,40,120,0,0
2025-07-08 23:44:15,220,30,30,0,40,30,40,120,0,0
2025-07-08 23:44:30,220,30,30,0,40,30,40,120,0,0
2025-07-08 23:44:45,130,20,320,60,0,70,0,100,0,0
2025-07-08 23:45:00,130,20,320,60,0,70,0,100,0,0
2025-07-08 23:45:15,130,20,320,60,0,70,0,100,0,0
2025-07-08 23:45:30,130,20,320,60,0,70,0,100,0,0
2025-07-08 23:45:45,430,10,180,90,140,270,40,40,0,0
2025-07-08 23:46:00,430,10,180,90,140,270,40,40,0,0
2025-07-08 23:46:15,430,10,180,90,140,270,40,40,0,0
2025-07-08 23:46:30,430,10,180,90,140,270,40,40,0,0
2025-07-08 23:46:45,340,10,380,20,30,50,20,90,0,0
2025-07-08 23:47:00,340,10,380,20,30,50,20,90,0,0
2025-07-08 23:47:15,340,10,380,20,30,50,20,90,0,0
2025-07-08 23:47:30,340,10,380,20,30,50,20,90,0,0
2025-07-08 23:47:45,80,0,120,40,50,10,30,750,0,0
2025-07-08 23:48:00,80,0,120,40,50,10,30,750,0,0
2025-07-08 23:48:15,80,0,120,40,50,10,30,750,0,0
2025-07-08 23:48:30,80,0,120,40,50,10,30,750,0,0
2025-07-08 23:48:45,690,40,40,100,30,20,110,160,0,0
2025-07-08 23:49:00,690,40,40,100,30,20,110,160,0,0
2025-07-08 23:49:15,690,40,40,100,30,20,110,160,0,0
2025-07-08 23:49:30,690,40,40,100,30,20,110,160,0,0
2025-07-08 23:49:45,120,50,40,40,50,160,90,180,0,0
2025-07-08 23:50:00,120,50,40,40,50,160,90,180,0,0
2025-07-08 23:50:15,120,50,40,40,50,160,90,180,0,0
2025-07-08 23:50:30,120,50,40,40,50,160,90,180,0,0
2025-07-08 23:50:45,140,30,470,50,110,370,10,30,0,0
2025-07-08 23:51:00,140,30,470,50,110,370,10,30,0,0
2025-07-08 23:51:15,140,30,470,50,110,370,10,30,0,0
2025-07-08 23:51:30,140,30,470,50,110,370,10,30,0,0
2025-07-08 23:51:45,40,10,100,130,30,340,40,220,0,0
2025-07-08 23:52:00,40,10,100,130,30,340,40,220,0,0
2025-07-08 23:52:15,40,10,100,130,30,340,40,220,0,0
2025-07-08 23:52:30,40,10,100,130,30,340,40,220,0,0
2025-07-08 23:52:45,240,0,160,120,40,160,50,220,0,0
2025-07-08 23:53:00,240,0,160,120,40,160,50,220,0,0
2025-07-08 23:53:15,240,0,160,120,40,160,50,220,0,0
2025-07-08 23:53:30,240,0,160,120,40,160,50,220,0,0
2025-07-08 23:53:45,310,20,350,130,20,80,40,250,0,0
2025-07-08 23:54:00,310,20,350,130,20,80,40,250,0,0
2025-07-08 23:54:15,310,20,350,130,20,80,40,250,0,0
2025-07-08 23:54:30,310,20,350,130,20,80,40,250,0,0
2025-07-08 23:54:45,0,40,110,0,0,330,0,60,0,0
2025-07-08 23:55:00,0,40,110,0,0,330,0,60,0,0
2025-07-08 23:55:15,0,40,110,0,0,330,0,60,0,0
2025-07-08 23:55:30,0,40,110,0,0,330,0,60,0,0
2025-07-08 23:55:45,100,10,110,50,0,90,20,0,0,0
2025-07-08 23:56:00,100,10,110,50,0,90,20,0,0,0
2025-07-08 23:56:15,100,10,110,50,0,90,20,0,0,0
2025-07-08 23:56:30,100,10,110,50,0,90,20,0,0,0
2025-07-08 23:56:45,120,40,340,60,80,450,60,40,0,0
2025-07-08 23:57:00,120,40,340,60,80,450,60,40,0,0
2025-07-08 23:57:15,120,40,340,60,80,450,60,40,0,0
2025-07-08 23:57:30,120,40,340,60,80,450,60,40,0,0
2025-07-08 23:57:45,150,30,10,150,70,100,10,60,0,0
2025-07-08 23:58:00,150,30,10,150,70,100,10,60,0,0
2025-07-08 23:58:15,150,30,10,150,70,100,10,60,0,0
2025-07-08 23:58:30,150,30,10,150,70,100,10,60,0,0
2025-07-08 23:58:45,100,60,130,70,20,200,100,60,0,0
2025-07-08 23:59:00,100,60,130,70,20,200,100,60,0,0
2025-07-08 23:59:15,100,60,130,70,20,200,100,60,0,0
2025-07-08 23:59:30,100,60,130,70,20,200,100,60,0,0
2025-07-08 23:59:45,100,40,60,170,10,100,30,110,0,0
2025-07-09 00:00:00,100,40,60,170,10,100,30,110,0,0
2025-07-09 00:00:15,100,40,60,170,10,100,30,110,0,0
2025-07-09 00:00:30,100,40,60,170,10,100,30,110,0,0
